time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.258,,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685,0.417,,0.25,,,,,
0.262,,2.1067,-10.3667,0.013,0.04,-0.58,0.36,0.0,-0.0043,0.0001,-0.0041,0.681,0.421,,0.25,,,,,
0.266,,2.1078,-10.3665,0.018,0.04,-0.59,0.32,0.0,0.0012,0.0015,-0.0046,0.681,0.421,,0.252,,,,,
0.27,,2.106,-10.3667,0.013,0.04,-0.58,0.4,0.0,-0.0081,0.0003,0.0071,0.682,0.419,,0.252,,,,,
0.284,,2.1071,-10.3667,0.012,0.04,-0.58,0.34,0.0,-0.0018,-0.0001,0.0013,0.682,0.419,,0.252,,,,,
0.352,,2.1064,-10.3667,0.014,0.05,-0.58,0.38,0.0,-0.0051,-0.0001,-0.0038,0.679,0.42,,0.252,,,,,
0.384,,2.1066,-10.3664,0.012,0.05,-0.59,0.37,0.0,-0.004,0.0011,-0.0019,0.679,0.42,,0.246,,,,,
0.436,,2.1071,-10.3667,0.014,0.05,-0.58,0.35,0.0,-0.0018,0.0004,-0.0054,0.681,0.416,,0.246,,,,,
0.485,,2.1068,-10.3666,0.013,0.04,-0.58,0.36,0.0,-0.0025,0.0007,-0.0024,0.681,0.416,,,,,,,
0.534,,2.1058,-10.3666,0.011,0.05,-0.58,0.42,0.0,-0.0086,0.0004,-0.003,0.681,0.418,,,,,,,
0.594,,2.1072,-10.3666,0.009,0.04,-0.59,0.35,0.0,-0.0002,0.0004,-0.0071,0.681,0.418,,,,,,,
0.634,,2.1063,-10.3666,0.015,0.05,-0.58,0.4,0.0,-0.0054,0.0003,-0.0134,0.683,0.419,,,,,,,
0.697,,2.1065,-10.3665,0.013,0.05,-0.59,0.38,0.0,-0.0042,0.0006,-0.0024,0.683,0.419,,0.252,,,,,
0.741,,2.1067,-10.3667,0.012,0.05,-0.58,0.37,0.0,-0.0029,-0.0005,-0.0013,0.684,0.418,2.44,0.252,,,,,
0.792,,2.1073,-10.3665,0.015,0.05,-0.59,0.35,0.0,0.0004,0.001,-0.0029,0.684,0.418,2.44,0.247,,,,,
0.835,,2.1066,-10.3665,0.014,0.05,-0.58,0.38,0.0,-0.0036,0.0006,0.004,0.679,0.417,,0.247,,,,,
0.902,,2.1066,-10.3665,0.013,0.05,-0.58,0.38,0.0,-0.0033,0.0001,0.0046,0.679,0.417,,0.246,,,,,
0.946,,2.1064,-10.3662,0.013,0.05,-0.59,0.4,0.0,-0.0053,0.0017,0.0024,0.68,0.417,,0.246,,,,,
1.004,,2.107,-10.3664,0.011,0.05,-0.58,0.37,0.0,-0.0014,-0.0,-0.0001,0.68,0.417,,0.25,,,,,
1.039,,2.1064,-10.3658,0.016,0.05,-0.61,0.4,0.0,-0.0056,0.0032,-0.0057,0.679,0.421,,0.25,,,,,
1.087,,2.1068,-10.366,0.013,0.05,-0.6,0.38,0.0,-0.003,0.0022,0.0029,0.679,0.421,,,,,,,
1.161,,2.106,-10.3657,0.015,0.05,-0.61,0.42,0.0,-0.0071,0.0038,0.0008,0.679,0.42,2.447,,,,,,
1.223,,2.1063,-10.3663,0.014,0.05,-0.58,0.42,0.0,-0.0058,0.0,0.0029,0.679,0.42,2.447,0.256,,,,,
1.262,,2.1071,-10.3657,0.012,0.05,-0.61,0.38,0.0,-0.001,0.0037,0.0016,0.68,0.421,2.45,0.256,,,,,
1.297,,2.1064,-10.3663,0.012,0.05,-0.59,0.41,0.0,-0.0048,-0.0002,-0.0043,0.68,0.421,2.45,0.252,,,,,
1.343,,2.1066,-10.3661,0.016,0.05,-0.6,0.4,0.0,-0.0037,0.0013,-0.0077,0.68,0.42,,0.252,,,,,
1.418,,2.1066,-10.3663,0.014,0.05,-0.59,0.4,0.0,-0.0037,0.0002,0.0009,0.68,0.42,,0.248,,,,,
1.455,,2.1061,-10.3662,0.012,0.05,-0.6,0.41,0.0,-0.0061,0.0005,0.001,0.68,0.418,,0.248,,,,,
1.484,,2.1063,-10.3662,0.013,0.05,-0.6,0.4,0.0,-0.0046,0.0004,-0.0041,0.68,0.418,,,,,,,
1.553,,2.1063,-10.3662,0.012,0.05,-0.6,0.4,0.0,-0.0042,0.0002,-0.0046,0.681,0.417,,,,,,,
