time_s,x_m,y_m,z_down_m
7.576,-0.0238,0.0497,0.057
7.626,-0.022,0.0372,0.064
7.676,-0.0209,0.0252,0.065
7.726,-0.0176,0.0148,0.072
7.777,-0.013,0.0037,0.08
7.826,-0.0089,-0.005,0.081
7.876,-0.0061,-0.0118,0.081
7.926,-0.0049,-0.0165,0.09
7.976,-0.001,-0.019,0.096
8.025,0.0016,-0.0187,0.099
8.075,0.0031,-0.0166,0.102
8.126,0.0047,-0.0132,0.11
8.175,0.0058,-0.0074,0.118
8.226,0.0067,-0.0009,0.116
8.275,0.0067,0.0047,0.129
8.327,0.0064,0.0116,0.131
8.376,0.0067,0.017,0.127
8.426,0.0059,0.0217,0.134
8.476,0.0056,0.0258,0.136
8.526,0.005,0.0285,0.142
8.575,0.0048,0.0301,0.141
8.626,0.0039,0.0312,0.143
8.676,0.0037,0.0314,0.148
8.726,0.0032,0.029,0.151
8.776,0.0057,0.0252,0.155
8.826,0.0058,0.0223,0.161
8.876,0.0061,0.0193,0.164
8.926,0.008,0.0159,0.165
8.976,0.0077,0.0134,0.169
9.025,0.0077,0.0103,0.171
9.076,0.0085,0.0084,0.176
9.126,0.0088,0.0071,0.174
9.176,0.0089,0.0064,0.179
9.226,0.0086,0.0063,0.185
9.276,0.0063,0.0084,0.186
9.325,0.0055,0.0105,0.187
9.376,0.0047,0.0142,0.186
9.426,0.0032,0.0169,0.192
9.476,0.0019,0.02,0.193
9.526,0.0019,0.0219,0.195
9.576,-0.0009,0.0248,0.199
9.625,-0.001,0.0277,0.199
9.676,-0.0039,0.028,0.205
9.726,-0.0051,0.0275,0.208
9.775,-0.0073,0.0263,0.209
9.826,-0.0098,0.0257,0.21
9.876,-0.0118,0.0218,0.21
9.926,-0.0125,0.0201,0.218
9.975,-0.0125,0.0162,0.216
10.026,-0.0126,0.012,0.211
10.075,-0.012,0.0081,0.212
10.126,-0.0114,0.0029,0.215
10.177,-0.0094,0.002,0.217
10.226,-0.0082,-0.0026,0.216
10.275,-0.0062,-0.0026,0.215
10.326,-0.003,-0.0047,0.216
10.376,0.0017,-0.0049,0.217
10.427,0.0032,-0.0042,0.22
10.476,0.0043,-0.0033,0.217
10.526,0.0057,-0.0026,0.217
10.575,0.0056,-0.0006,0.216
10.625,0.0061,0.0018,0.22
10.676,0.0063,0.0039,0.221
10.726,0.0058,0.0051,0.221
10.775,0.0047,0.007,0.222
10.825,0.0032,0.0081,0.221
10.875,0.0028,0.0094,0.221
10.925,0.0001,0.009,0.218
10.975,-0.0011,0.0074,0.223
11.026,-0.0028,0.0065,0.221
11.076,-0.0039,0.0056,0.219
11.125,-0.0041,0.0044,0.222
11.175,-0.0049,0.0023,0.222
11.226,-0.005,-0.0019,0.226
11.275,-0.003,-0.0028,0.224
11.326,-0.0019,-0.0043,0.228
11.375,-0.0002,-0.0059,0.226
11.427,0.0021,-0.0052,0.226
11.475,0.0049,-0.0049,0.226
11.527,0.0063,-0.0049,0.229
11.576,0.0094,-0.0032,0.224
11.626,0.0114,-0.0007,0.226
11.676,0.0125,0.0019,0.227
11.727,0.0127,0.0034,0.228
11.775,0.0134,0.0055,0.229
11.827,0.0135,0.0071,0.227
11.875,0.0142,0.0078,0.227
11.925,0.0162,0.0089,0.23
11.975,0.017,0.01,0.227
12.025,0.0195,0.0105,0.23
12.075,0.023,0.0105,0.23
12.124,0.0246,0.0105,0.23
12.175,0.0271,0.0088,0.232
12.225,0.0296,0.0064,0.23
12.274,0.0337,0.0061,0.225
12.324,0.038,0.0048,0.231
12.375,0.0417,0.0037,0.23
12.425,0.0436,0.0026,0.232
12.474,0.0463,0.0024,0.231
12.524,0.0476,0.0021,0.235
12.575,0.0477,0.0042,0.231
12.625,0.0475,0.0056,0.228
12.675,0.0482,0.0065,0.227
12.725,0.0468,0.0088,0.228
12.775,0.0467,0.0113,0.225
12.824,0.0446,0.0142,0.228
12.875,0.0461,0.0183,0.224
12.925,0.0477,0.0208,0.226
12.974,0.0493,0.0227,0.224
13.025,0.0514,0.025,0.222
13.074,0.0559,0.0266,0.222
13.125,0.0602,0.0273,0.223
13.175,0.0631,0.0274,0.224
13.224,0.0674,0.0272,0.227
13.274,0.0714,0.0264,0.226
13.324,0.0743,0.0257,0.226
13.375,0.079,0.0257,0.229
13.425,0.0838,0.025,0.227
13.475,0.0868,0.024,0.224
13.524,0.0915,0.023,0.223
13.574,0.0958,0.0208,0.222
13.625,0.0996,0.0196,0.227
13.675,0.1033,0.0179,0.223
13.725,0.1066,0.0174,0.225
13.774,0.1104,0.0167,0.227
13.825,0.1153,0.0159,0.224
13.875,0.1202,0.0153,0.222
13.924,0.1245,0.0152,0.222
13.975,0.1297,0.0148,0.223
14.025,0.1353,0.0143,0.226
14.075,0.1396,0.0137,0.224
14.125,0.145,0.0129,0.228
14.174,0.1483,0.0125,0.225
14.225,0.1522,0.0119,0.224
14.274,0.156,0.0121,0.231
14.324,0.1607,0.0117,0.228
14.374,0.1661,0.0116,0.227
14.425,0.171,0.0116,0.231
14.474,0.1755,0.0115,0.236
14.524,0.1819,0.0117,0.244
14.574,0.1864,0.0117,0.244
14.624,0.1919,0.0119,0.252
14.674,0.1965,0.0123,0.27
14.724,0.2032,0.0121,0.268
14.775,0.2089,0.0125,0.278
14.824,0.2174,0.0128,0.268
14.874,0.2218,0.0118,0.26
14.924,0.2271,0.0124,0.242
14.974,0.2317,0.0131,0.228
15.024,0.2368,0.0126,0.212
15.074,0.2427,0.0121,0.201
15.124,0.2513,0.0122,0.191
15.174,0.2583,0.0118,0.19
15.224,0.2629,0.0105,0.182
15.274,0.2689,0.0107,0.186
15.324,0.2753,0.0107,0.184
15.374,0.2825,0.0109,0.182
15.423,0.2917,0.0114,0.184
15.474,0.2993,0.0112,0.184
15.524,0.3085,0.0105,0.186
15.574,0.3165,0.0099,0.185
15.623,0.3254,0.009,0.185
15.673,0.3372,0.0078,0.188
15.724,0.3477,0.0068,0.185
15.774,0.3584,0.0063,0.186
15.824,0.3691,0.0047,0.193
15.875,0.38,0.0041,0.189
15.923,0.3904,0.0032,0.19
15.973,0.4035,0.0014,0.192
16.024,0.4136,0.0003,0.194
16.074,0.4234,-0.0004,0.195
16.123,0.4324,-0.0008,0.202
16.173,0.4421,-0.001,0.204
16.224,0.4525,0.0001,0.206
16.273,0.4623,0.001,0.211
16.324,0.4719,0.0026,0.216
16.374,0.4822,0.0048,0.215
16.424,0.4927,0.0073,0.216
16.474,0.5026,0.0087,0.216
16.523,0.5147,0.0101,0.213
16.573,0.5249,0.0108,0.213
16.623,0.5345,0.0117,0.215
16.674,0.5444,0.0121,0.216
16.723,0.5539,0.012,0.216
16.773,0.5628,0.0116,0.216
16.824,0.5728,0.0112,0.215
16.874,0.5824,0.0106,0.215
16.923,0.5908,0.0096,0.214
16.973,0.5998,0.0091,0.218
17.024,0.6094,0.0071,0.218
17.074,0.6201,0.0056,0.213
17.124,0.6291,0.0044,0.212
17.174,0.6385,0.0031,0.21
17.224,0.6473,0.0022,0.214
17.274,0.6565,0.0011,0.21
17.324,0.6655,0.0009,0.211
17.374,0.6768,0.0006,0.211
17.424,0.6876,0.0005,0.21
17.474,0.6985,0.0001,0.214
17.523,0.7088,-0.0003,0.214
17.573,0.7204,0.0004,0.211
17.623,0.7299,0.001,0.212
17.675,0.7425,0.0022,0.21
17.725,0.7533,0.0033,0.214
17.773,0.7647,0.0041,0.208
17.823,0.7752,0.0049,0.21
17.873,0.7864,0.0063,0.209
17.923,0.7996,0.0073,0.21
17.974,0.8115,0.0078,0.209
18.025,0.823,0.0094,0.209
18.073,0.8339,0.0101,0.21
18.124,0.8464,0.0112,0.21
18.174,0.8585,0.0127,0.211
18.224,0.8714,0.0141,0.209
18.274,0.8833,0.0158,0.213
18.323,0.895,0.0168,0.213
18.373,0.906,0.0181,0.213
18.423,0.9168,0.0193,0.214
18.473,0.9275,0.0197,0.21
18.523,0.9392,0.0203,0.213
18.574,0.9497,0.0204,0.21
18.623,0.9591,0.0195,0.212
18.674,0.9696,0.018,0.213
18.723,0.9798,0.0167,0.209
18.773,0.9914,0.0162,0.209
18.823,1.0013,0.0149,0.21
18.873,1.0116,0.0139,0.212
18.923,1.0216,0.0119,0.209
18.973,1.0316,0.0114,0.21
19.023,1.0423,0.01,0.206
19.073,1.0532,0.0091,0.209
19.123,1.0622,0.0067,0.206
19.172,1.071,0.0043,0.205
19.223,1.0787,0.0026,0.208
19.273,1.087,0.0017,0.211
19.323,1.0941,0.0014,0.211
19.373,1.1007,0.0018,0.212
19.423,1.1067,0.0024,0.21
19.472,1.1121,0.0038,0.211
19.523,1.1171,0.0071,0.212
19.573,1.1227,0.0101,0.209
19.623,1.1292,0.0131,0.211
19.673,1.1354,0.0161,0.213
19.723,1.1409,0.019,0.211
19.772,1.1481,0.021,0.212
19.823,1.1558,0.0226,0.208
19.873,1.165,0.0237,0.21
19.922,1.1752,0.023,0.208
19.973,1.187,0.0224,0.207
20.022,1.1995,0.0216,0.208
20.072,1.2129,0.0198,0.204
20.123,1.2279,0.0175,0.165
20.172,1.2439,0.0153,0.12
20.223,1.2555,0.0149,0.107
20.273,1.2647,0.0124,0.12
20.322,1.2781,0.0094,0.14
20.373,1.2937,0.0069,0.159
20.422,1.3103,0.0048,0.181
20.473,1.3259,0.0027,0.193
20.522,1.3399,0.0018,0.219
20.573,1.3543,0.0004,0.228
20.622,1.3671,-0.0002,0.239
20.672,1.3787,-0.0001,0.25
20.728,1.3906,0.0007,0.255
20.772,1.4013,0.001,0.252
20.823,1.4102,0.0011,0.255
20.872,1.4192,0.0028,0.25
20.923,1.4279,0.0043,0.248
20.972,1.4356,0.0056,0.25
21.022,1.4441,0.0078,0.245
21.073,1.4509,0.0101,0.245
21.122,1.4581,0.0109,0.244
21.172,1.4657,0.0121,0.239
21.222,1.4706,0.0124,0.23
21.272,1.4776,0.0136,0.229
21.322,1.4833,0.0146,0.221
21.373,1.4884,0.0144,0.217
21.423,1.4939,0.0142,0.214
21.472,1.4986,0.0133,0.211
21.522,1.5032,0.0123,0.21
21.573,1.507,0.0114,0.206
21.621,1.5111,0.0115,0.202
21.672,1.5153,0.0108,0.201
21.722,1.5212,0.0093,0.204
21.772,1.5237,0.0091,0.197
21.822,1.5275,0.0091,0.198
21.872,1.5313,0.0091,0.198
21.922,1.5348,0.0106,0.2
21.973,1.5394,0.0114,0.202
22.022,1.5433,0.0126,0.196
22.072,1.5485,0.0128,0.202
22.122,1.5515,0.0134,0.204
22.172,1.5563,0.0133,0.208
22.223,1.5615,0.0133,0.21
22.273,1.5655,0.0132,0.207
22.323,1.5696,0.0138,0.21
22.373,1.5733,0.0128,0.211
22.423,1.5754,0.0123,0.209
22.472,1.5788,0.0115,0.207
22.522,1.5815,0.0104,0.214
22.571,1.5831,0.0107,0.208
22.621,1.5876,0.0094,0.205
22.672,1.589,0.0081,0.202
22.722,1.593,0.007,0.211
22.772,1.5953,0.0066,0.229
22.823,1.5974,0.0063,0.245
22.872,1.6024,0.0047,0.244
22.922,1.604,0.0041,0.243
22.972,1.6052,0.0029,0.235
23.021,1.604,0.0027,0.226
23.072,1.6005,0.0074,0.212
23.122,1.5976,0.0075,0.197
23.172,1.5989,0.0086,0.19
23.222,1.6016,0.009,0.182
23.272,1.6167,0.0043,0.185
23.323,1.6215,0.0043,0.178
23.372,1.6259,0.0038,0.176
23.422,1.6319,0.0041,0.17
23.472,1.6375,0.0039,0.175
23.521,1.643,0.004,0.174
23.571,1.6487,0.0049,0.175
23.622,1.6523,0.0054,0.173
23.672,1.6551,0.0061,0.171
23.723,1.6569,0.007,0.179
23.772,1.6582,0.0081,0.184
23.823,1.6587,0.0094,0.18
23.872,1.6586,0.0103,0.186
23.923,1.6592,0.0098,0.19
23.972,1.658,0.0111,0.19
24.022,1.6566,0.0123,0.191
24.071,1.6547,0.0113,0.192
24.123,1.6545,0.0105,0.196
24.171,1.6538,0.0082,0.185
24.221,1.654,0.0051,0.19
24.272,1.6544,0.0031,0.189
24.321,1.655,0.0016,0.19
24.372,1.6569,-0.0008,0.192
24.423,1.66,-0.0019,0.193
24.472,1.6633,-0.0037,0.194
24.521,1.6664,-0.0041,0.198
24.571,1.6697,-0.0045,0.2
24.622,1.6731,-0.0063,0.2
24.672,1.676,-0.0067,0.199
24.721,1.6774,-0.0062,0.202
24.771,1.68,-0.0057,0.203
24.821,1.6817,-0.0044,0.201
24.872,1.682,-0.0028,0.203
24.923,1.6825,-0.0008,0.203
24.972,1.6825,0.0005,0.203
25.021,1.6825,0.0008,0.203
25.071,1.6822,0.002,0.204
25.121,1.6824,0.003,0.204
25.171,1.6836,0.0034,0.203
25.221,1.6857,0.0049,0.199
25.271,1.6885,0.0067,0.198
25.322,1.6911,0.008,0.204
25.372,1.6939,0.0107,0.203
25.421,1.6974,0.0129,0.202
25.471,1.6987,0.015,0.2
25.52,1.7009,0.0181,0.202
25.57,1.704,0.0194,0.199
25.621,1.7062,0.0202,0.204
25.672,1.7068,0.0225,0.204
25.721,1.7073,0.0205,0.204
25.771,1.7056,0.0175,0.204
25.822,1.7044,0.0158,0.2
25.871,1.7013,0.0134,0.2
25.921,1.6987,0.0114,0.201
25.971,1.6958,0.0084,0.203
26.021,1.6924,0.0063,0.204
26.071,1.6886,0.0053,0.202
26.121,1.6845,0.0044,0.204
26.171,1.6798,0.005,0.204
26.221,1.6763,0.0044,0.206
26.271,1.6719,0.0046,0.204
26.321,1.6665,0.0047,0.204
26.371,1.661,0.0046,0.2
26.421,1.6572,0.0053,0.201
26.471,1.6538,0.0058,0.201
26.521,1.6512,0.0073,0.196
26.571,1.6492,0.0081,0.197
26.62,1.6469,0.0088,0.195
26.671,1.6457,0.0094,0.198
26.721,1.6442,0.0096,0.192
26.772,1.6428,0.0095,0.197
26.822,1.6416,0.009,0.194
26.871,1.6411,0.008,0.197
26.921,1.6386,0.0064,0.198
26.971,1.6374,0.0048,0.196
27.021,1.636,0.0025,0.196
27.071,1.6337,0.0007,0.193
27.121,1.6325,-0.0011,0.197
27.171,1.6308,-0.0013,0.196
27.221,1.6287,-0.0031,0.195
27.27,1.6286,-0.0037,0.2
27.321,1.6274,-0.004,0.204
27.371,1.6268,-0.0036,0.2
27.42,1.6277,-0.0013,0.202
27.47,1.6282,-0.0002,0.202
27.521,1.6286,0.0019,0.202
27.571,1.6295,0.0053,0.202
27.62,1.6311,0.0065,0.205
27.67,1.6331,0.0079,0.204
27.72,1.635,0.0096,0.206
27.77,1.6364,0.0097,0.206
27.821,1.639,0.0101,0.201
27.871,1.6406,0.0099,0.201
27.92,1.643,0.0106,0.201
27.971,1.6455,0.0092,0.201
28.023,1.6474,0.0075,0.202
28.07,1.6496,0.005,0.201
28.121,1.652,0.0027,0.203
28.171,1.6529,0.0018,0.204
28.221,1.6534,0.0007,0.204
28.271,1.654,-0.0004,0.202
28.321,1.652,-0.0005,0.205
28.371,1.6514,-0.0,0.201
28.42,1.6503,0.0019,0.209
28.47,1.6487,0.0027,0.204
28.52,1.6467,0.0045,0.206
28.57,1.6459,0.007,0.205
28.621,1.6434,0.0089,0.206
28.67,1.6416,0.0113,0.207
28.72,1.641,0.0145,0.203
28.771,1.6398,0.0171,0.204
28.82,1.6401,0.0189,0.2
28.87,1.64,0.0205,0.203
28.92,1.6414,0.0212,0.202
28.97,1.6435,0.0216,0.201
29.02,1.6461,0.0212,0.204
29.07,1.6481,0.0204,0.204
29.121,1.6502,0.0187,0.2
29.171,1.6502,0.0174,0.203
29.22,1.6515,0.0147,0.199
29.27,1.6527,0.0137,0.199
29.32,1.6527,0.0113,0.204
29.37,1.6521,0.0096,0.205
29.42,1.6508,0.009,0.205
29.47,1.6484,0.0083,0.202
29.52,1.6458,0.0071,0.199
29.57,1.6432,0.0069,0.201
29.621,1.64,0.0071,0.204
29.67,1.6375,0.008,0.205
29.72,1.6353,0.0099,0.201
29.771,1.6326,0.0113,0.202
29.821,1.6303,0.0136,0.201
29.87,1.6304,0.0153,0.199
29.92,1.6291,0.017,0.201
29.971,1.6289,0.0187,0.2
30.019,1.6285,0.0199,0.203
30.071,1.6275,0.0208,0.198
30.12,1.627,0.0204,0.201
30.17,1.6277,0.0204,0.203
30.219,1.6259,0.0193,0.202
30.27,1.6261,0.017,0.202
30.32,1.6251,0.0149,0.203
30.37,1.6236,0.0131,0.202
30.42,1.621,0.0108,0.198
30.47,1.6192,0.0098,0.201
30.52,1.6172,0.0098,0.201
30.57,1.6127,0.0084,0.199
30.62,1.6072,0.0078,0.201
30.67,1.6028,0.0074,0.2
30.719,1.5983,0.0075,0.2
30.77,1.5958,0.0085,0.198
30.82,1.5934,0.0102,0.2
30.87,1.5899,0.0112,0.199
30.919,1.5873,0.0131,0.199
30.969,1.5837,0.0146,0.194
31.02,1.5797,0.0149,0.187
31.069,1.575,0.0163,0.148
31.12,1.5712,0.0179,0.131
31.17,1.566,0.0187,0.13
31.22,1.5625,0.0179,0.135
31.27,1.5647,0.0161,0.143
31.32,1.5659,0.0085,0.158
31.37,1.5624,0.0061,0.171
31.42,1.5602,0.021,0.19
31.47,1.5559,0.0226,0.2
31.52,1.5485,0.0227,0.21
31.57,1.5415,0.0233,0.222
31.621,1.5331,0.0242,0.232
31.67,1.5259,0.0241,0.236
31.721,1.5187,0.0233,0.243
31.77,1.5115,0.0218,0.244
31.82,1.5035,0.0205,0.245
31.87,1.4957,0.0185,0.244
31.919,1.4872,0.0156,0.244
31.97,1.4792,0.0131,0.244
32.02,1.4723,0.0109,0.24
32.07,1.4658,0.009,0.237
32.119,1.4589,0.0072,0.236
32.171,1.4514,0.0053,0.227
32.219,1.4434,0.0031,0.225
32.269,1.436,0.0018,0.215
32.32,1.4293,0.0006,0.213
32.369,1.4237,-0.0003,0.212
32.42,1.4155,-0.0017,0.208
32.469,1.4079,-0.0013,0.208
32.52,1.4013,-0.0014,0.204
32.569,1.3956,-0.0016,0.204
32.619,1.3906,-0.0014,0.206
32.671,1.3846,-0.0017,0.201
32.72,1.3781,-0.0008,0.201
32.769,1.3701,-0.0003,0.196
32.819,1.3644,0.0002,0.197
32.869,1.3571,0.0001,0.194
32.919,1.3498,-0.0,0.195
32.969,1.3435,0.0004,0.198
33.019,1.3312,0.0006,0.2
33.069,1.324,0.0005,0.195
33.12,1.3152,0.0002,0.196
33.169,1.3068,-0.0007,0.196
33.22,1.2981,-0.0011,0.195
33.27,1.2896,-0.0016,0.194
33.319,1.2794,-0.0013,0.193
33.369,1.2715,-0.0014,0.196
33.42,1.261,-0.0013,0.192
33.47,1.2547,-0.0005,0.2
33.519,1.2476,0.0002,0.21
33.57,1.2399,0.0004,0.221
33.62,1.2313,0.002,0.221
33.67,1.2248,0.0027,0.225
33.72,1.2157,0.0033,0.241
33.771,1.2077,0.0036,0.257
33.819,1.1992,0.0044,0.27
33.87,1.1891,0.0058,0.271
33.919,1.1797,0.0072,0.262
33.969,1.1708,0.009,0.25
34.02,1.1604,0.0094,0.228
34.069,1.1509,0.0127,0.214
34.12,1.1427,0.0153,0.2
34.17,1.1325,0.0163,0.194
34.22,1.1232,0.0188,0.179
34.269,1.1136,0.0201,0.178
34.319,1.1046,0.021,0.173
34.368,1.0946,0.0211,0.168
34.42,1.0842,0.0215,0.166
34.47,1.0702,0.0214,0.165
34.519,1.0594,0.0206,0.163
34.569,1.0474,0.0204,0.162
34.619,1.0363,0.0195,0.162
34.669,1.0247,0.0183,0.164
34.719,1.0125,0.0174,0.167
34.77,0.9989,0.0165,0.174
34.819,0.987,0.0156,0.175
34.87,0.976,0.0159,0.17
34.919,0.966,0.0154,0.183
34.969,0.9558,0.0152,0.182
35.019,0.9453,0.0148,0.185
35.069,0.9363,0.0144,0.18
35.119,0.9276,0.0148,0.186
35.169,0.9196,0.0141,0.186
35.219,0.9114,0.0139,0.189
35.269,0.9024,0.0134,0.189
35.318,0.8927,0.0121,0.19
35.369,0.8832,0.0112,0.187
35.419,0.8734,0.0097,0.191
35.468,0.8641,0.0086,0.192
35.518,0.8533,0.0083,0.196
35.569,0.8421,0.0076,0.19
35.619,0.8295,0.0073,0.189
35.668,0.8185,0.0072,0.187
35.718,0.8077,0.0069,0.19
35.769,0.796,0.0076,0.19
35.818,0.7842,0.0083,0.194
35.868,0.7718,0.0096,0.195
35.918,0.7605,0.0098,0.198
35.968,0.7496,0.0115,0.196
36.018,0.7388,0.0121,0.201
36.068,0.7282,0.0129,0.2
36.119,0.7167,0.0143,0.201
36.168,0.705,0.0159,0.202
36.219,0.6927,0.0168,0.203
36.268,0.6814,0.0171,0.203
36.319,0.67,0.0174,0.2
36.368,0.6594,0.0176,0.202
36.418,0.6483,0.0192,0.198
36.469,0.6359,0.0199,0.198
36.518,0.6246,0.0208,0.199
36.569,0.6136,0.0211,0.2
36.618,0.6026,0.0219,0.197
36.668,0.5924,0.0219,0.198
36.718,0.581,0.0228,0.201
36.768,0.5705,0.023,0.199
36.818,0.5605,0.0224,0.198
36.868,0.5505,0.0218,0.202
36.918,0.5406,0.0215,0.203
36.969,0.5312,0.02,0.203
37.018,0.5198,0.0193,0.203
37.068,0.5112,0.0188,0.201
37.118,0.5021,0.0181,0.204
37.169,0.4936,0.0173,0.203
37.218,0.4843,0.016,0.201
37.267,0.4757,0.0154,0.204
37.318,0.4643,0.0145,0.202
37.368,0.4548,0.0138,0.202
37.418,0.4461,0.013,0.201
37.468,0.4376,0.0118,0.201
37.519,0.4291,0.0109,0.202
37.568,0.4195,0.0104,0.203
37.619,0.4105,0.0096,0.203
37.669,0.4026,0.0085,0.2
37.718,0.3958,0.0077,0.205
37.768,0.3879,0.0055,0.204
37.818,0.3797,0.0042,0.203
37.867,0.3689,0.0028,0.205
37.918,0.3598,0.0018,0.201
37.968,0.3518,-0.0001,0.2
38.018,0.3428,-0.0009,0.197
38.067,0.3334,-0.002,0.199
38.118,0.3247,-0.0039,0.195
38.169,0.3133,-0.0042,0.193
38.219,0.3042,-0.0062,0.197
38.268,0.2958,-0.0079,0.2
38.319,0.2875,-0.0093,0.199
38.369,0.2807,-0.0117,0.199
