time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
0.231,,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.545,0.142,,0.669,,,
0.232,,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541,,,0.669,,,
0.233,,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541,,,0.671,,,
0.241,,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548,,,0.671,,,
0.318,,0.0379,-5.2991,0.014,29.21,-1.35,-0.05,0.0,0.0055,0.0006,-0.0032,1.548,,,0.673,,,
0.341,,0.0374,-5.2994,0.015,29.06,-1.36,-0.02,0.0,0.0017,-0.001,0.0016,1.543,0.14,,0.673,,,
0.389,,0.037,-5.2996,0.016,28.91,-1.36,0.0,0.0,-0.0006,-0.0023,0.0069,1.543,0.14,,0.669,,,
0.439,,0.0383,-5.2996,0.016,28.76,-1.33,-0.04,0.0,0.0062,-0.0027,0.0086,1.547,0.142,,0.669,,,
0.503,,0.0381,-5.2997,0.016,28.62,-1.32,-0.02,0.0,0.0049,-0.0034,0.0092,1.547,0.142,,0.672,,,
0.552,,0.038,-5.3005,0.015,28.47,-1.3,0.0,0.0,0.0044,-0.0076,0.0063,1.535,0.143,,0.672,,,
0.591,,0.0379,-5.3003,0.017,28.32,-1.32,-0.0,0.0,0.0033,-0.0057,0.0079,1.535,0.143,,0.669,,,
0.639,,0.0365,-5.3001,0.016,28.18,-1.35,0.05,0.0,-0.005,-0.0051,0.0059,1.549,0.147,,0.669,,,
0.691,,0.0364,-5.2999,0.016,28.04,-1.36,0.05,0.0,-0.0057,-0.004,0.0041,1.549,0.147,,0.67,,,
0.74,,0.0368,-5.3002,0.018,27.89,-1.34,0.03,0.0,-0.003,-0.0054,0.0063,1.539,0.141,,0.67,,,
0.788,,0.038,-5.2996,0.014,27.75,-1.34,-0.03,0.0,0.0036,-0.0018,-0.0022,1.539,0.141,,0.669,,,
0.88,,0.0376,-5.3003,0.015,27.61,-1.32,-0.0,0.0,0.0014,-0.0051,-0.0039,1.548,,,0.669,,,
0.909,,0.0367,-5.299,0.016,27.47,-1.39,0.01,0.0,-0.0034,0.0018,-0.0029,1.548,,2.479,0.668,,,
0.949,,0.0371,-5.2991,0.015,27.33,-1.37,-0.01,0.0,-0.0023,0.0006,-0.0043,1.543,,2.479,0.668,,,
0.989,,0.0384,-5.2999,0.015,27.19,-1.31,-0.06,0.0,0.0054,-0.0035,-0.0052,1.543,,,0.67,,,
1.04,,0.0383,-5.2997,0.017,27.05,-1.32,-0.06,0.0,0.0054,-0.0021,-0.0009,1.546,0.141,,0.67,,,
1.089,,0.0369,-5.2993,0.013,26.91,-1.37,-0.01,0.0,-0.0023,-0.0,-0.0073,1.546,0.141,2.506,0.672,,,
1.158,,0.0383,-5.3001,0.015,26.78,-1.3,-0.06,0.0,0.0058,-0.0044,-0.006,1.553,0.145,2.506,0.672,,,
1.232,,0.0366,-5.3002,0.016,26.64,-1.34,0.01,0.0,-0.0038,-0.0044,-0.0016,1.553,0.145,,0.669,,,
1.257,,0.0363,-5.2998,0.015,26.5,-1.36,0.01,0.0,-0.0048,-0.0023,-0.0016,1.54,,,0.669,,,
1.312,,0.0372,-5.2996,0.016,26.37,-1.35,-0.02,0.0,0.0004,-0.0014,0.0009,1.54,,,0.668,,,
1.339,,0.0382,-5.2996,0.014,26.23,-1.34,-0.06,0.0,0.0058,-0.0014,-0.0021,1.539,,,0.668,,,
1.39,,0.0366,-5.3002,0.016,26.1,-1.34,0.02,0.0,-0.0033,-0.0044,0.0004,1.539,,,0.67,,,
1.464,,0.0362,-5.2994,0.015,25.97,-1.38,0.02,0.0,-0.0053,-0.0004,-0.0003,1.547,,,0.67,,,
1.503,,0.0382,-5.2994,0.015,25.83,-1.34,-0.05,0.0,0.0051,-0.0013,-0.0009,1.547,,,0.669,,,
