time_s,x_m,y_m,z_down_m
3.432,0.0001,0.0004,0.01
3.485,-0.0007,-0.0001,0.01
3.532,-0.0002,0.0002,0.01
3.581,-0.0007,-0.0001,0.011
3.633,0.0011,0.0004,0.011
3.681,0.0003,0.0002,0.013
3.731,-0.0,-0.0001,0.008
3.781,-0.0008,-0.0004,0.011
3.831,-0.0,0.0002,0.008
3.881,-0.0008,-0.0006,0.01
3.932,-0.0001,-0.0004,0.013
3.981,-0.0008,-0.0006,0.011
4.036,-0.0009,-0.0004,0.011
4.081,-0.0009,-0.0009,0.01
4.132,-0.0001,-0.0001,0.011
4.181,-0.0004,-0.0001,0.011
4.231,-0.0002,-0.0004,0.01
4.281,-0.0011,-0.0002,0.01
4.332,-0.0011,-0.0014,0.012
4.38,-0.0002,-0.0001,0.011
4.432,-0.0003,-0.0005,0.01
4.481,-0.0003,-0.0005,0.009
4.531,-0.0012,0.0001,0.01
4.581,-0.0012,-0.0008,0.009
4.631,-0.0003,-0.0005,0.009
4.681,-0.0013,-0.0006,0.009
4.735,-0.0003,0.0004,0.01
4.78,-0.0012,-0.0002,0.01
4.831,-0.0004,0.0004,0.009
4.881,-0.0004,-0.0002,0.01
4.932,-0.0004,-0.0002,0.012
4.98,-0.0013,-0.0008,0.011
5.031,-0.0005,0.0012,0.01
5.081,-0.0005,0.0004,0.011
5.133,-0.0005,0.0012,0.009
5.181,-0.0013,-0.0009,0.012
5.23,-0.0008,0.0001,0.009
5.281,-0.0005,-0.0001,0.011
5.331,-0.0006,-0.0001,0.012
5.38,-0.0003,0.0011,0.011
5.431,-0.0006,0.0001,0.009
5.48,-0.0014,-0.0004,0.009
5.53,-0.0007,0.0001,0.01
5.581,-0.0016,-0.0005,0.011
5.631,-0.0007,-0.0011,0.011
5.68,-0.0005,-0.0003,0.011
5.731,-0.001,-0.0002,0.01
5.78,-0.0008,0.0,0.009
5.831,-0.0008,-0.0008,0.012
5.881,-0.0008,0.0,0.011
5.931,-0.0008,-0.0005,0.01
5.98,-0.0008,-0.0005,0.01
6.03,-0.0008,-0.0008,0.011
6.08,-0.0009,-0.0003,0.01
6.13,-0.0009,-0.0003,0.01
6.18,-0.0008,0.0,0.011
6.23,-0.0008,0.0003,0.009
6.281,-0.0006,0.0006,0.01
6.331,-0.0009,-0.0003,0.01
6.38,-0.0018,-0.0002,0.01
6.43,-0.0014,-0.0005,0.009
6.479,-0.0019,-0.0003,0.009
6.531,-0.0017,0.0008,0.01
6.58,-0.0039,0.0006,0.01
6.631,-0.0082,0.0019,0.009
6.68,-0.0155,0.0038,0.009
6.731,-0.0237,0.0055,0.009
6.78,-0.0318,0.009,0.009
6.83,-0.0404,0.0097,0.009
6.88,-0.0488,0.0108,0.003
6.929,-0.0559,0.0076,0.003
6.98,-0.0636,0.0049,0.0
7.029,-0.0596,0.0017,0.0
7.08,-0.0493,0.0004,0.0
7.13,-0.0228,-0.0003,0.0
7.18,0.0164,-0.0051,0.0
7.23,0.0508,-0.0033,0.0
7.28,0.0959,-0.0101,0.001
7.33,0.1209,-0.0158,0.015
7.38,0.1312,-0.0169,0.033
7.429,0.1223,-0.0195,0.043
7.48,0.1042,-0.0213,0.05
7.531,0.0715,-0.0135,0.048
7.58,0.0255,-0.0073,0.049
7.63,-0.0188,-0.0026,0.05
7.68,-0.0618,0.0028,0.06
7.729,-0.0958,0.0098,0.072
7.78,-0.112,0.0139,0.116
7.83,-0.1227,0.0157,0.162
7.879,-0.1308,0.018,0.144
7.929,-0.1229,0.0175,0.105
7.981,-0.1084,0.0142,0.087
8.03,-0.0837,0.0108,0.08
8.08,-0.0547,0.0037,0.077
8.13,-0.0223,0.0013,0.081
8.179,0.0139,-0.0068,0.103
8.229,0.0424,-0.0133,0.12
8.279,0.0627,-0.019,0.143
8.331,0.0822,-0.0236,0.162
8.38,0.0942,-0.0252,0.186
8.429,0.1025,-0.0252,0.192
8.48,0.1035,-0.0246,0.207
8.529,0.0989,-0.0207,0.214
8.579,0.0901,-0.0171,0.217
8.629,0.0775,-0.0116,0.227
8.68,0.0631,-0.006,0.229
8.729,0.0441,0.0004,0.239
8.779,0.0278,0.0075,0.245
8.83,0.0125,0.0125,0.25
8.879,-0.0,0.0164,0.259
8.929,-0.0104,0.0199,0.259
8.979,-0.0212,0.0231,0.262
9.029,-0.026,0.0243,0.266
9.079,-0.0272,0.0247,0.272
9.129,-0.0232,0.0223,0.271
9.179,-0.0166,0.0198,0.275
9.23,-0.0085,0.017,0.279
9.279,0.0038,0.0105,0.284
9.33,0.0138,0.0072,0.286
9.379,0.0254,0.0025,0.291
9.429,0.031,0.0009,0.294
9.479,0.0425,-0.0032,0.298
9.529,0.0478,-0.0054,0.3
9.579,0.0531,-0.0075,0.299
9.629,0.0548,-0.0075,0.304
9.679,0.0514,-0.0076,0.304
9.729,0.0485,-0.0068,0.307
9.779,0.046,-0.0036,0.31
9.831,0.0373,0.0009,0.312
9.879,0.0341,0.0031,0.316
9.929,0.0279,0.0063,0.322
9.979,0.0269,0.0114,0.323
10.029,0.0278,0.0137,0.328
10.079,0.0326,0.0156,0.329
10.13,0.0429,0.0205,0.334
10.179,0.0611,0.0224,0.334
10.229,0.0889,0.0247,0.334
10.278,0.1196,0.0248,0.333
10.329,0.1602,0.0237,0.326
10.379,0.2121,0.0248,0.324
10.429,0.2572,0.0292,0.373
10.478,0.3136,0.0329,0.413
10.53,0.3752,0.0314,0.407
10.579,0.4351,0.0309,0.397
10.629,0.4918,0.0312,0.296
10.679,0.5285,0.0353,0.247
10.728,0.5771,0.0383,0.238
10.779,0.6052,0.0423,0.266
10.829,0.6328,0.0407,0.348
10.879,0.6854,0.0358,0.392
10.928,0.7417,0.0264,0.406
10.978,0.7979,0.0205,0.423
11.029,0.8481,0.0144,0.429
11.078,0.898,0.0095,0.358
11.129,0.9444,0.0069,0.31
11.179,0.9925,0.0067,0.294
11.229,1.0472,0.0087,0.283
11.278,1.0883,0.0081,0.277
11.328,1.1182,0.0093,0.285
11.378,1.1421,0.0103,0.297
11.429,1.1559,0.0134,0.313
11.478,1.1685,0.0137,0.33
11.529,1.1751,0.0163,0.343
11.578,1.1809,0.0205,0.353
11.628,1.181,0.0223,0.358
11.678,1.1798,0.0239,0.36
11.729,1.1826,0.0217,0.367
11.778,1.1822,0.0221,0.368
11.83,1.1834,0.0205,0.366
11.878,1.1849,0.0174,0.367
11.93,1.1893,0.017,0.36
11.978,1.1957,0.0149,0.355
12.03,1.202,0.0152,0.353
12.079,1.2118,0.0123,0.347
12.129,1.2199,0.0148,0.352
12.179,1.2285,0.0141,0.355
12.23,1.2366,0.0158,0.361
12.278,1.2446,0.0157,0.368
12.328,1.2506,0.0176,0.376
12.378,1.2573,0.0189,0.385
12.43,1.2604,0.0214,0.397
12.479,1.2596,0.0228,0.406
12.527,1.2606,0.0233,0.409
12.579,1.2566,0.0275,0.398
12.628,1.2498,0.0288,0.387
12.677,1.2371,0.0281,0.361
12.727,1.2208,0.029,0.34
12.778,1.1992,0.0296,0.259
12.828,1.1818,0.0286,0.22
12.879,1.1659,0.0332,0.189
12.927,1.1239,0.0353,0.196
12.979,1.0957,0.0367,0.206
13.028,1.0587,0.0333,0.233
13.078,1.0105,0.0278,0.264
13.128,0.9528,0.0219,0.305
13.178,0.8954,0.0142,0.413
13.228,0.8059,0.0063,0.43
13.278,0.7442,0.0006,0.448
13.329,0.688,-0.0036,0.455
13.378,0.6362,-0.0058,0.449
13.428,0.5858,-0.009,0.425
13.478,0.5361,-0.0112,0.344
13.528,0.4839,-0.0121,0.275
13.578,0.4442,-0.01,0.216
13.628,0.4235,-0.0108,0.208
13.679,0.4062,-0.0105,0.214
13.728,0.4149,-0.0142,0.232
13.777,0.4291,-0.0251,0.278
13.828,0.4017,-0.02,0.315
13.878,0.3809,-0.0004,0.366
13.928,0.3512,0.0016,0.417
13.978,0.3152,0.005,0.477
14.027,0.2782,0.0077,0.487
14.078,0.2382,0.0106,0.476
14.128,0.2009,0.0124,0.455
14.177,0.1638,0.0148,0.356
14.227,0.1293,0.0183,0.306
14.277,0.093,0.0209,0.273
14.327,0.0526,0.022,0.256
14.378,0.0238,0.0208,0.247
14.428,0.0042,0.0154,0.259
14.477,-0.0068,0.0086,0.266
14.528,-0.013,-0.0005,0.281
14.578,-0.0189,-0.005,0.299
14.629,-0.0186,-0.0155,0.313
14.677,-0.0184,-0.0219,0.323
14.727,-0.0152,-0.0273,0.331
14.777,-0.0136,-0.0304,0.336
14.827,-0.0077,-0.0325,0.337
14.877,-0.0024,-0.0338,0.34
14.928,0.0002,-0.0318,0.34
14.977,0.0033,-0.0302,0.337
15.028,0.0022,-0.0281,0.329
15.078,-0.0005,-0.0243,0.326
15.128,-0.0032,-0.0201,0.321
15.178,-0.0077,-0.0147,0.316
15.227,-0.0149,-0.009,0.312
15.278,-0.0243,-0.0052,0.301
15.328,-0.0314,-0.001,0.301
15.378,-0.0415,0.0056,0.294
15.428,-0.0494,0.0077,0.286
15.478,-0.0565,0.0112,0.281
15.528,-0.0612,0.0119,0.272
15.577,-0.0613,0.012,0.263
15.627,-0.0611,0.0108,0.252
15.677,-0.0426,0.0022,0.239
15.728,-0.0407,0.0018,0.236
15.778,-0.0374,0.0021,0.222
15.827,-0.0329,0.0001,0.203
15.878,-0.0302,0.0011,0.191
15.927,-0.0282,0.0042,0.174
15.978,-0.0246,0.0066,0.16
16.027,-0.0238,0.0154,0.151
16.077,-0.0234,0.0178,0.129
16.127,-0.0241,0.0216,0.122
16.177,-0.0253,0.0249,0.104
16.228,-0.0264,0.0171,0.095
16.277,-0.0291,0.0208,0.082
16.327,-0.0315,0.0201,0.071
16.377,-0.03,0.0194,0.061
16.427,-0.0279,0.0207,0.054
16.477,-0.0244,0.0199,0.046
16.527,-0.0204,0.0185,0.045
16.577,-0.0152,0.0156,0.038
16.626,-0.0095,0.0121,0.035
16.676,-0.0036,0.0077,0.027
16.726,0.0017,0.0043,0.002
16.777,0.0003,0.0045,0.0
16.828,-0.0051,0.0073,0.004
16.877,-0.0115,0.0108,0.009
16.927,-0.0188,0.0146,0.009
16.977,-0.0254,0.0184,0.011
17.027,-0.0277,0.0203,0.007
