time_s,x_m,y_m,z_down_m
0.265,0.1173,0.1106,0.011
0.269,0.1195,0.1144,0.012
0.326,0.1161,0.1125,0.012
0.425,0.116,0.1138,0.011
0.525,0.1152,0.1126,0.01
0.627,0.1172,0.1184,0.009
0.745,0.1176,0.1176,0.011
0.824,0.1153,0.1142,0.009
0.925,0.113,0.1103,0.009
1.054,0.1125,0.1079,0.012
1.136,0.1128,0.1084,0.01
1.225,0.1109,0.101,0.009
1.351,0.1074,0.0934,0.01
1.437,0.1067,0.0929,0.012
1.525,0.1072,0.0929,0.012
1.644,0.107,0.092,0.013
1.723,0.1018,0.0836,0.012
1.825,0.1013,0.0835,0.011
1.937,0.1028,0.0776,0.011
2.025,0.091,0.0682,0.011
2.124,0.0879,0.0653,0.011
2.227,0.0892,0.0677,0.013
2.324,0.0896,0.0683,0.01
2.424,0.0876,0.0644,0.009
2.552,0.0865,0.0644,0.01
2.624,0.0884,0.0697,0.012
2.724,0.0942,0.0804,0.011
2.847,0.0945,0.0805,0.012
2.924,0.0945,0.0809,0.012
3.024,0.0001,-0.0,0.014
3.139,-0.0007,-0.0002,0.009
3.225,0.0008,-0.0026,0.01
3.324,0.0008,0.0007,0.013
3.427,0.0008,-0.0003,0.01
3.523,0.0025,-0.0154,0.01
3.624,0.0024,-0.0138,0.01
3.73,0.0028,-0.0121,0.011
3.824,0.0025,-0.0115,0.013
3.959,0.0022,-0.0115,0.011
4.023,0.0005,-0.0139,0.013
4.124,0.0023,-0.0148,0.011
4.248,-0.002,-0.0078,0.011
4.323,0.0027,0.0058,0.012
4.423,0.0027,0.0056,0.01
4.535,0.0034,0.0179,0.011
4.623,0.0096,0.0225,0.012
4.724,0.0093,0.0244,0.013
4.825,0.0114,0.0326,0.012
4.923,0.0128,0.031,0.011
5.023,0.0124,0.0315,0.01
5.13,0.0122,0.0311,0.011
5.224,0.0129,0.0283,0.01
5.323,0.0122,0.0261,0.012
5.441,0.0129,0.0318,0.009
5.523,0.0122,0.0239,0.011
5.623,0.0126,0.0201,0.011
5.733,0.0112,0.0166,0.011
5.822,0.0119,0.0123,0.01
5.924,0.0124,0.0165,0.008
6.023,0.0126,0.0159,0.009
6.123,0.0126,0.0159,0.011
6.255,0.0121,0.0161,0.01
6.333,0.0123,0.015,0.013
6.423,0.0126,0.0166,0.011
6.552,0.0126,0.0166,0.01
6.623,0.0126,0.0161,0.011
6.724,0.0115,0.0162,0.011
6.841,0.0113,0.0151,0.013
6.931,0.0138,0.0217,0.012
7.023,0.0145,0.0202,0.012
7.13,0.0155,0.0163,0.013
7.226,0.0163,0.008,0.01
7.322,0.0145,0.0062,0.013
7.453,0.0138,0.0067,0.011
7.523,0.0158,0.007,0.011
7.623,0.0153,-0.0036,0.009
7.748,0.014,0.0063,0.011
7.823,0.008,0.0048,0.009
7.923,0.0085,0.0054,0.01
8.035,0.0062,0.0063,0.01
8.123,0.0077,0.0176,0.012
8.222,0.0066,0.0183,0.013
8.332,0.0069,0.0108,0.01
8.422,0.0101,0.0109,0.009
8.523,0.0112,0.0091,0.009
8.629,0.0133,0.0081,0.009
8.722,0.0138,0.0075,0.009
8.858,0.0149,-0.0013,0.008
8.922,0.0218,-0.0157,0.002
9.022,0.0306,-0.0194,0.0
9.144,0.0194,0.0091,0.0
9.222,0.0126,0.0252,0.019
9.322,-0.0047,0.0452,0.045
9.438,-0.0148,0.0541,0.073
9.522,-0.0214,0.0552,0.086
9.623,-0.0166,0.0418,0.099
9.726,-0.009,0.0291,0.11
9.822,-0.0008,0.0178,0.128
9.922,0.0134,0.0091,0.147
10.051,0.0235,0.0068,0.162
10.123,0.0315,0.009,0.177
10.221,0.0338,0.016,0.192
10.345,0.0314,0.0245,0.215
10.421,0.027,0.0326,0.236
10.522,0.0234,0.0387,0.248
10.621,0.0174,0.041,0.255
10.722,0.0134,0.0393,0.258
10.821,0.013,0.0331,0.267
10.929,0.0156,0.0276,0.278
11.022,0.0173,0.0218,0.287
11.122,0.0189,0.0177,0.299
11.221,0.021,0.0164,0.301
11.321,0.0223,0.0188,0.305
11.421,0.0245,0.0257,0.305
11.535,0.026,0.0348,0.312
11.622,0.0263,0.0408,0.32
11.722,0.0259,0.0459,0.32
11.842,0.0224,0.0464,0.324
11.921,0.0238,0.0484,0.329
12.022,0.0139,0.0445,0.331
12.152,0.0144,0.0417,0.332
12.221,0.0409,0.0436,0.336
12.321,0.0526,0.0413,0.34
12.467,0.0633,0.0413,0.337
12.52,0.0701,0.0418,0.339
12.621,0.0649,0.0408,0.338
12.743,0.0508,0.0492,0.335
12.82,0.0418,0.0513,0.333
12.921,0.0343,0.0551,0.333
13.021,0.0256,0.057,0.332
13.123,0.0231,0.0591,0.33
13.222,0.0284,0.0588,0.333
13.321,0.0365,0.0592,0.329
13.423,0.0465,0.0603,0.327
13.521,0.0516,0.0595,0.328
13.622,0.0573,0.0629,0.327
13.727,0.0551,0.0656,0.331
13.822,0.05,0.0677,0.329
13.922,0.0398,0.0745,0.327
14.042,0.0318,0.0772,0.333
14.121,0.0256,0.0797,0.329
14.221,0.0213,0.0774,0.328
14.357,0.0139,0.0624,0.329
14.42,0.0128,0.0565,0.331
14.52,0.0149,0.0535,0.331
14.669,0.0317,0.0579,0.328
14.721,0.0365,0.0711,0.332
14.821,0.039,0.0795,0.334
14.955,0.0395,0.0914,0.332
15.027,0.0318,0.0997,0.33
15.121,0.0235,0.1006,0.326
15.221,0.014,0.0979,0.325
15.327,0.0049,0.0911,0.325
15.421,0.0016,0.084,0.322
15.52,-0.0002,0.0772,0.318
15.634,0.0014,0.0726,0.318
15.72,0.0042,0.0712,0.32
15.82,0.0139,0.0739,0.319
15.946,0.021,0.0775,0.314
16.02,0.025,0.083,0.321
16.12,0.0265,0.0849,0.318
16.269,0.0238,0.0822,0.319
16.32,0.0181,0.0774,0.319
16.421,0.012,0.0694,0.317
16.534,0.0109,0.0597,0.316
16.625,0.0117,0.0455,0.318
16.72,0.0186,0.0391,0.322
16.82,0.0347,0.0362,0.32
16.925,0.0529,0.037,0.321
17.02,0.0725,0.0379,0.322
17.121,0.0933,0.0381,0.326
17.223,0.1213,0.0375,0.323
17.32,0.1476,0.0304,0.32
17.421,0.1761,0.0214,0.322
17.54,0.2029,0.0135,0.334
17.619,0.2327,0.0029,0.357
17.72,0.2707,-0.0064,0.401
17.855,0.3091,-0.0149,0.391
17.919,0.3443,-0.0242,0.351
18.02,0.3811,-0.0333,0.307
18.169,0.4134,-0.0398,0.281
18.22,0.4481,-0.0486,0.269
18.32,0.4816,-0.0566,0.273
18.425,0.5136,-0.0664,0.284
18.528,0.5465,-0.0794,0.287
18.619,0.575,-0.0887,0.296
18.72,0.5996,-0.0977,0.301
18.824,0.6212,-0.1036,0.303
18.92,0.6378,-0.1085,0.306
19.02,0.6508,-0.112,0.305
19.122,0.6605,-0.1125,0.307
19.219,0.6679,-0.1145,0.307
19.32,0.6719,-0.1164,0.31
19.438,0.6737,-0.1179,0.314
19.519,0.671,-0.1205,0.315
19.619,0.6638,-0.1205,0.316
19.749,0.6566,-0.1211,0.318
19.819,0.6512,-0.122,0.316
19.92,0.6453,-0.1235,0.316
20.063,0.6447,-0.1269,0.314
20.118,0.6511,-0.1289,0.313
20.219,0.6589,-0.1277,0.31
20.354,0.6665,-0.1263,0.309
20.418,0.6684,-0.1241,0.31
20.519,0.6661,-0.1133,0.316
20.629,0.6655,-0.1139,0.318
20.742,0.6478,-0.1128,0.321
20.818,0.6412,-0.1147,0.32
20.919,0.6318,-0.1141,0.322
21.03,0.6233,-0.1149,0.323
21.119,0.6225,-0.1138,0.32
21.218,0.6284,-0.109,0.318
21.319,0.6449,-0.1057,0.314
21.419,0.6508,-0.1024,0.306
21.519,0.6583,-0.0987,0.302
21.631,0.6623,-0.0963,0.301
21.719,0.6692,-0.0979,0.301
21.819,0.6687,-0.101,0.302
21.943,0.661,-0.1036,0.3
22.018,0.6527,-0.1025,0.3
22.118,0.646,-0.0983,0.299
22.249,0.6394,-0.094,0.302
22.317,0.6385,-0.0893,0.302
22.418,0.6414,-0.0845,0.304
22.566,0.6447,-0.0819,0.301
22.617,0.6492,-0.0824,0.308
22.718,0.6557,-0.0862,0.305
22.829,0.6619,-0.0927,0.304
22.921,0.6653,-0.0996,0.304
23.019,0.6705,-0.1024,0.305
23.119,0.6679,-0.1068,0.31
23.218,0.6658,-0.1113,0.311
23.318,0.6574,-0.1188,0.311
23.418,0.655,-0.1217,0.312
23.519,0.658,-0.1279,0.308
23.619,0.6603,-0.1222,0.305
23.719,0.665,-0.1114,0.301
23.829,0.6699,-0.1059,0.299
23.918,0.6757,-0.1005,0.299
24.018,0.6802,-0.0986,0.299
24.144,0.6823,-0.1029,0.299
24.218,0.6801,-0.1105,0.297
24.318,0.6741,-0.1219,0.293
24.463,0.6665,-0.13,0.294
24.517,0.6607,-0.1339,0.295
24.618,0.6532,-0.137,0.297
24.765,0.6506,-0.1428,0.298
24.826,0.6515,-0.1505,0.294
24.917,0.6534,-0.1578,0.292
25.018,0.6563,-0.1659,0.291
25.128,0.6608,-0.1719,0.293
25.22,0.6677,-0.1746,0.292
25.318,0.6724,-0.176,0.294
25.418,0.6755,-0.182,0.295
25.518,0.6757,-0.1902,0.294
25.617,0.6708,-0.1983,0.295
25.734,0.6673,-0.2041,0.299
25.817,0.6633,-0.2096,0.3
25.917,0.664,-0.2132,0.301
26.048,0.6658,-0.2151,0.304
26.123,0.6717,-0.2155,0.303
26.217,0.676,-0.2173,0.305
26.362,0.6818,-0.2183,0.307
26.426,0.6875,-0.2195,0.309
26.517,0.6929,-0.2202,0.306
26.631,0.697,-0.2174,0.309
26.718,0.6978,-0.2149,0.305
26.816,0.6979,-0.211,0.305
26.917,0.691,-0.2122,0.308
27.016,0.6854,-0.216,0.309
27.117,0.6813,-0.2182,0.306
27.216,0.6841,-0.2218,0.308
27.318,0.6914,-0.225,0.301
27.416,0.7017,-0.2235,0.304
27.516,0.7142,-0.2196,0.303
27.635,0.7288,-0.2117,0.299
27.716,0.74,-0.2033,0.301
27.817,0.7473,-0.1928,0.302
27.95,0.7489,-0.1836,0.302
28.016,0.7485,-0.1793,0.307
28.117,0.7485,-0.1806,0.306
28.266,0.751,-0.1883,0.304
28.316,0.7545,-0.1996,0.302
28.417,0.7589,-0.2153,0.299
28.516,0.7651,-0.2298,0.298
28.632,0.7688,-0.2407,0.302
28.717,0.7756,-0.2505,0.299
28.816,0.7812,-0.2518,0.299
28.92,0.7837,-0.2458,0.299
29.016,0.7821,-0.2392,0.299
29.116,0.779,-0.2311,0.297
29.219,0.7751,-0.2239,0.298
29.316,0.7698,-0.219,0.301
29.416,0.7625,-0.2178,0.302
29.521,0.7562,-0.2197,0.303
29.616,0.7565,-0.2267,0.306
29.717,0.7586,-0.237,0.308
29.835,0.7624,-0.2448,0.31
29.916,0.7686,-0.2518,0.311
30.015,0.7726,-0.2558,0.311
30.149,0.7727,-0.2552,0.313
30.217,0.7792,-0.2481,0.31
30.318,0.7761,-0.2367,0.312
30.464,0.7697,-0.2381,0.309
30.516,0.7626,-0.2414,0.311
30.616,0.7551,-0.2497,0.309
30.73,0.7496,-0.2591,0.31
30.818,0.7473,-0.2702,0.308
