time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
2.68,,-0.0012,0.0007,0.011,0.02,-0.62,0.1,0.0,-0.0055,-0.0061,-0.004,1.76,0.133,,0.677,,,
2.731,,0.0006,-0.0015,0.011,0.02,-0.26,-0.32,0.0,0.0156,-0.0283,-0.0014,1.761,0.132,,0.677,,,
2.78,,-0.0009,-0.0009,0.009,0.02,-0.52,0.04,0.0,0.0005,-0.0222,0.001,1.761,0.132,,0.677,,,
2.83,,-0.0002,0.0001,0.01,0.03,-0.8,-0.06,0.0,0.0071,-0.0122,-0.0037,1.764,0.132,,0.677,,,
2.918,,-0.0013,-0.0013,0.012,0.03,-0.71,0.12,0.0,-0.0024,-0.0217,-0.0041,1.764,0.132,,0.677,,,
2.949,,0.0003,-0.0011,0.013,0.03,-0.8,-0.04,0.0,0.0095,-0.0204,0.0016,1.755,0.133,,0.679,,,
2.98,,-0.0015,-0.0012,0.009,0.04,-0.88,0.15,0.0,-0.0031,-0.0188,0.0066,1.755,0.133,,0.679,,,
3.031,,0.0003,-0.0,0.011,0.04,-1.03,0.03,0.0,0.0075,-0.0096,-0.0016,1.757,0.135,,0.674,,,
3.08,,-0.0015,0.001,0.01,0.05,-1.14,0.19,0.0,-0.0045,-0.0024,-0.0016,1.757,0.135,,0.674,,,
3.131,,-0.0016,0.0013,0.011,0.05,-1.16,0.19,0.0,-0.0044,-0.0018,-0.0042,1.762,0.134,,0.676,,,
3.204,,-0.0016,-0.001,0.011,0.05,-1.02,0.19,0.0,-0.0042,-0.0155,-0.0028,1.762,0.134,,0.676,,,
3.238,,-0.0013,-0.001,0.012,0.06,-1.05,0.18,0.0,-0.0026,-0.0146,-0.0019,1.76,0.132,,0.674,,,
3.28,,-0.0008,-0.0007,0.012,0.06,-1.08,0.15,0.0,0.0006,-0.0125,0.0007,1.76,0.132,,0.674,,,
3.329,,-0.0001,0.0006,0.011,0.07,-1.16,0.12,0.0,0.0042,-0.0052,0.002,1.756,0.135,,0.674,,,
3.38,,-0.0036,-0.001,0.011,0.06,-1.07,0.31,0.0,-0.0154,-0.0135,-0.0005,1.756,0.135,,0.674,,,
3.43,,0.0011,-0.0007,0.007,0.07,-1.1,0.03,0.0,0.0141,-0.011,-0.0009,1.763,0.135,,0.674,,,
3.502,,0.0019,-0.0015,0.012,0.08,-1.08,0.03,0.0,0.0158,-0.015,-0.0118,1.763,0.135,,0.674,,,
3.546,,0.0019,-0.0015,0.01,0.08,-1.1,0.06,0.0,0.0132,-0.0135,-0.0045,1.759,0.131,,0.678,,,
3.58,,0.0018,-0.0014,0.012,0.08,-1.12,0.1,0.0,0.01,-0.0111,-0.0049,1.759,0.131,,0.678,,,
3.63,,0.0018,-0.0009,0.011,0.08,-1.14,0.11,0.0,0.0088,-0.0078,-0.0,1.759,0.132,,0.676,,,
3.68,,0.002,-0.0015,0.012,0.09,-1.12,0.13,0.0,0.0078,-0.0099,-0.0003,1.759,0.132,,0.676,,,
3.729,,-0.0001,-0.0013,0.011,0.09,-1.15,0.25,0.0,-0.0055,-0.008,0.0023,1.765,0.132,,0.676,,,
3.794,,0.0018,-0.0014,0.012,0.1,-1.15,0.16,0.0,0.0046,-0.0086,0.0005,1.765,0.132,,0.676,,,
3.836,,0.0011,-0.0008,0.011,0.1,-1.19,0.21,0.0,0.0002,-0.0037,0.0016,1.764,0.134,,0.679,,,
3.88,,0.0018,-0.0014,0.013,0.1,-1.15,0.17,0.0,0.0041,-0.0081,-0.0004,1.764,0.134,,0.679,,,
3.929,,0.0019,-0.0012,0.01,0.11,-1.17,0.17,0.0,0.0042,-0.0067,0.0035,1.757,0.133,,0.675,,,
3.98,,0.0016,-0.0044,0.009,0.11,-1.04,0.19,0.0,0.0019,-0.0229,-0.003,1.757,0.133,,0.675,,,
4.03,,0.0024,-0.0041,0.012,0.11,-1.08,0.16,0.0,0.005,-0.0182,-0.0087,1.746,0.135,,0.676,,,
4.084,,0.0018,-0.0037,0.01,0.11,-1.12,0.2,0.0,0.0004,-0.0139,-0.0032,1.746,0.135,,0.676,,,
4.138,,0.0016,-0.0027,0.011,0.12,-1.18,0.22,0.0,-0.0019,-0.0069,-0.0049,1.757,0.133,,0.677,,,
4.185,,0.0016,-0.0038,0.012,0.12,-1.14,0.23,0.0,-0.0029,-0.0122,-0.0034,1.757,0.133,,0.677,,,
4.23,,0.0023,-0.0031,0.009,0.12,-1.17,0.2,0.0,0.0004,-0.0071,-0.0001,1.757,0.131,,0.673,,,
4.279,,0.0023,-0.0036,0.01,0.13,-1.16,0.19,0.0,0.0003,-0.009,-0.0055,1.757,0.131,,0.673,,,
4.356,,0.0021,-0.0038,0.013,0.13,-1.15,0.2,0.0,-0.0015,-0.0095,-0.0063,1.772,0.13,,0.677,,,
4.38,,0.0016,-0.0039,0.012,0.13,-1.15,0.23,0.0,-0.0042,-0.0101,0.0014,1.772,0.13,,0.677,,,
4.434,,0.0024,-0.0028,0.01,0.13,-1.2,0.2,0.0,0.0,-0.0036,0.0031,1.758,0.132,,0.677,,,
4.479,,0.0018,-0.0035,0.009,0.14,-1.17,0.23,0.0,-0.0046,-0.0072,-0.0018,1.758,0.132,,0.677,,,
4.529,,0.0026,-0.0032,0.008,0.14,-1.19,0.19,0.0,0.0005,-0.0055,-0.0067,1.758,0.135,2.451,0.675,,,
4.58,,0.002,-0.0041,0.011,0.14,-1.15,0.22,0.0,-0.0032,-0.0099,-0.011,1.758,0.135,2.451,0.675,,,
4.664,,0.003,-0.0029,0.011,0.14,-1.21,0.16,0.0,0.0026,-0.0025,-0.0057,1.765,0.134,,0.677,,,
4.701,,0.0024,-0.0039,0.008,0.15,-1.15,0.19,0.0,-0.0012,-0.0088,-0.0018,1.765,0.134,,0.677,,,
4.732,,0.002,-0.0031,0.01,0.15,-1.2,0.2,0.0,-0.0032,-0.0041,-0.0061,1.756,0.13,,0.674,,,
4.78,,0.0017,-0.0039,0.011,0.15,-1.16,0.21,0.0,-0.0042,-0.0089,-0.0034,1.756,0.13,,0.674,,,
4.83,,0.0017,-0.0017,0.012,0.16,-1.25,0.2,0.0,-0.0034,0.0036,0.0007,1.765,0.134,,0.672,,,
4.88,,0.0,-0.0016,0.012,0.16,-1.23,0.27,0.0,-0.0127,0.0022,0.0054,1.765,0.134,,0.672,,,
4.956,,0.0008,-0.0007,0.012,0.16,-1.25,0.22,0.0,-0.006,0.0049,0.0073,1.76,0.133,,0.669,,,
4.998,,-0.0002,-0.0014,0.01,0.17,-1.2,0.25,0.0,-0.0102,-0.0008,0.0067,1.76,0.133,,0.669,,,
5.029,,0.0005,-0.0011,0.009,0.17,-1.21,0.21,0.0,-0.0053,-0.0002,0.0009,1.765,0.132,,0.675,,,
5.081,,-0.0002,-0.0016,0.013,0.17,-1.17,0.23,0.0,-0.0083,-0.0043,-0.0048,1.765,0.132,,0.675,,,
5.13,,-0.0003,-0.0016,0.011,0.17,-1.17,0.23,0.0,-0.0081,-0.0046,0.0013,1.759,0.135,2.445,0.673,,,
5.179,,0.0015,-0.0018,0.011,0.17,-1.15,0.14,0.0,0.0037,-0.0072,-0.0004,1.759,0.135,2.445,0.673,,,
5.247,,0.0006,-0.0007,0.011,0.17,-1.2,0.19,0.0,-0.0017,-0.0016,-0.0019,1.757,0.132,,0.672,,,
5.285,,-0.0003,-0.0012,0.009,0.18,-1.18,0.23,0.0,-0.0065,-0.0045,-0.0027,1.757,0.132,,0.672,,,
5.329,,-0.0003,-0.0017,0.012,0.18,-1.16,0.22,0.0,-0.0067,-0.0074,-0.0067,1.761,0.131,,0.676,,,
5.38,,0.0015,-0.0019,0.01,0.19,-1.16,0.14,0.0,0.0031,-0.0082,-0.0014,1.761,0.131,,0.676,,,
5.429,,0.0008,-0.0003,0.01,0.19,-1.23,0.17,0.0,-0.0002,0.0007,-0.0034,1.762,0.133,,0.676,,,
5.479,,-0.0003,-0.0017,0.011,0.19,-1.17,0.22,0.0,-0.006,-0.007,-0.0042,1.762,0.133,,0.676,,,
5.539,,0.0006,-0.001,0.01,0.2,-1.2,0.18,0.0,-0.0004,-0.0029,-0.0019,1.763,0.133,2.478,0.677,,,
5.588,,-0.0003,-0.0015,0.013,0.2,-1.18,0.22,0.0,-0.0054,-0.0056,-0.0023,1.763,0.133,2.478,0.677,,,
5.642,,0.0016,-0.0018,0.012,0.2,-1.17,0.13,0.0,0.0047,-0.0067,0.0037,1.767,0.131,,0.679,,,
5.679,,0.0008,-0.0017,0.012,0.2,-1.17,0.18,0.0,0.0001,-0.0061,0.0044,1.767,0.131,,0.679,,,
5.729,,0.0008,-0.0013,0.012,0.21,-1.19,0.18,0.0,-0.0002,-0.0038,0.0041,1.764,0.134,,0.673,,,
5.779,,-0.0002,-0.0017,0.008,0.21,-1.17,0.22,0.0,-0.0063,-0.0062,0.0033,1.764,0.134,,0.673,,,
5.831,,0.0015,-0.0015,0.012,0.21,-1.18,0.14,0.0,0.0041,-0.0052,-0.0066,1.759,0.131,,0.676,,,
5.887,,-0.0001,-0.0017,0.011,0.22,-1.16,0.21,0.0,-0.005,-0.0074,-0.0023,1.759,0.131,,0.676,,,
5.929,,0.0015,-0.002,0.009,0.21,-1.16,0.13,0.0,0.0052,-0.008,-0.0031,1.76,0.133,,0.678,,,
5.979,,-0.0001,-0.0016,0.011,0.22,-1.18,0.22,0.0,-0.0036,-0.0052,-0.0072,1.76,0.133,,0.678,,,
6.029,,0.0012,-0.0014,0.011,0.22,-1.19,0.16,0.0,0.0051,-0.0032,-0.0053,1.766,0.131,,0.676,,,
6.121,,0.0016,-0.0021,0.011,0.23,-1.15,0.15,0.0,0.0071,-0.0064,-0.004,1.766,0.131,,0.676,,,
6.13,,0.0019,-0.0021,0.011,0.23,-1.15,0.16,0.0,0.007,-0.0054,-0.0033,1.763,0.133,,0.676,,,
6.184,,-0.0004,-0.0021,0.01,0.23,-1.15,0.26,-0.0,-0.0054,-0.0052,-0.0018,1.763,0.133,,0.676,,,
6.228,,-0.0004,0.0003,0.011,0.23,-1.2,0.33,-0.0,-0.0059,0.0093,-0.0032,1.763,0.131,,0.672,,,
6.279,,0.001,-0.0016,0.01,0.16,-1.12,0.21,-0.0,0.0001,0.0077,-0.0045,1.763,0.131,,0.672,,,
6.329,,0.0032,0.0015,0.008,0.1,-1.18,0.1,-0.0,0.0095,0.0299,-0.0011,1.761,0.134,,0.671,,,
6.415,,0.0046,0.01,0.003,0.03,-0.88,-0.09,-0.0,0.0146,0.0719,0.0076,1.761,0.134,,0.671,,,
6.464,,0.006,0.0197,0.0,-0.13,-0.26,-0.44,-0.0,0.0199,0.106,0.0147,1.762,0.139,,0.613,,,
6.491,,0.0064,0.0223,0.0,-0.28,0.76,-0.95,-0.0,0.0257,0.0882,0.0447,1.762,0.139,,0.613,,,
6.535,,-0.0008,0.0257,0.0,-0.31,1.79,-0.12,-0.0,-0.0159,0.0699,0.0666,1.77,,,0.627,,,
6.579,,-0.0086,0.0248,0.01,-0.35,1.49,0.23,-0.0,-0.0552,0.0358,0.0894,1.77,,,0.627,,,
6.63,,-0.015,0.0205,0.024,-0.37,1.77,-0.09,-0.0,-0.0753,-0.0105,0.1256,1.769,,,0.757,,,
6.716,,-0.0097,0.0117,0.043,-0.55,1.32,-0.96,-0.0,-0.0225,-0.0641,0.171,1.769,,,0.757,,,
6.758,,-0.0079,0.008,0.055,-0.68,0.61,-0.98,-0.0,0.0026,-0.0733,0.207,1.77,,,0.75,,,
6.79,,-0.0012,0.0034,0.071,-0.82,-0.2,-0.68,-0.0,0.0423,-0.0788,0.2161,1.77,,,0.75,,,
6.83,,0.007,-0.0037,0.083,-0.85,-0.4,-0.28,-0.0,0.0772,-0.0921,0.2266,1.779,,,0.74,,,
6.878,,0.0131,-0.0073,0.092,-0.76,-0.79,0.27,-0.0,0.088,-0.0813,0.2139,1.779,,,0.74,,,
6.929,,0.0208,-0.0108,0.1,-0.62,-1.01,0.63,-0.0,0.1014,-0.0705,0.1943,1.766,,,0.734,,,
7.012,,0.025,-0.0134,0.11,-0.49,-1.06,1.18,-0.0,0.0896,-0.0584,0.1726,1.766,,,0.734,,,
7.031,,0.0297,-0.0155,0.12,-0.37,-1.09,1.56,-0.0,0.0798,-0.046,0.1533,1.759,,,0.725,,,
7.086,,0.0356,-0.018,0.122,-0.28,-0.9,1.62,-0.0,0.077,-0.0389,0.143,1.759,,,0.725,,,
7.134,,0.0395,-0.0193,0.124,-0.18,-0.82,1.7,-0.0,0.0644,-0.0293,0.1175,1.747,,,0.723,,,
7.179,,0.0438,-0.0208,0.129,-0.09,-0.69,1.57,-0.0,0.0575,-0.0238,0.0966,1.747,,,0.723,,,
7.229,,0.0478,-0.022,0.13,-0.0,-0.45,1.57,-0.0,0.05,-0.0194,0.0925,1.749,,,0.719,,,
7.325,,0.0514,-0.0231,0.134,0.06,-0.12,1.51,-0.0,0.0431,-0.0178,0.0772,1.749,,,0.719,,,
7.33,,0.0536,-0.0244,0.14,0.16,0.01,1.45,-0.0,0.0312,-0.0191,0.0755,1.737,,,0.719,,,
7.392,,0.056,-0.0254,0.14,0.18,0.03,1.25,-0.0,0.0243,-0.0197,0.0825,1.737,,,0.719,,,
7.439,,0.0579,-0.0278,0.143,0.21,0.1,1.14,-0.0,0.0176,-0.0261,0.0678,1.729,,2.448,0.718,,,
7.478,,0.0595,-0.0301,0.15,0.24,-0.08,0.95,-0.0,0.0122,-0.0298,0.0686,1.729,,2.448,0.718,,,
7.529,,0.059,-0.0325,0.154,0.2,-0.27,0.85,-0.0,0.0009,-0.0318,0.0757,1.73,,,0.715,,,
7.625,,0.0582,-0.0346,0.16,0.08,-0.46,0.69,-0.0,-0.0084,-0.0304,0.0731,1.73,,,0.715,,,
7.635,,0.0577,-0.0369,0.161,-0.11,-0.43,0.45,-0.0,-0.0127,-0.0298,0.0734,1.728,,2.482,0.713,,,
7.686,,0.0573,-0.0384,0.167,-0.22,-0.43,0.23,-0.0,-0.0147,-0.0265,0.0662,1.728,,2.482,0.713,,,
7.728,,0.0576,-0.0403,0.17,-0.3,-0.44,-0.12,-0.0,-0.0109,-0.0248,0.0743,1.726,,,0.711,,,
7.779,,0.0573,-0.0423,0.174,-0.31,-0.31,-0.1,-0.0,-0.0092,-0.0246,0.0721,1.726,,,0.711,,,
7.829,,0.0569,-0.0444,0.179,-0.35,-0.32,-0.09,-0.0,-0.0084,-0.0247,0.0729,1.727,,,0.705,,,
7.924,,0.0577,-0.0457,0.184,-0.38,-0.47,-0.09,-0.0,-0.0035,-0.0216,0.0759,1.727,,,0.705,,,
7.934,,0.0583,-0.0467,0.188,-0.39,-0.32,-0.35,-0.0,0.0012,-0.0179,0.0791,1.73,,,0.705,,,
7.984,,0.0594,-0.0474,0.19,-0.46,-0.3,-0.36,-0.0,0.0073,-0.0152,0.0746,1.73,,,0.705,,,
8.029,,0.063,-0.0492,0.192,-0.56,-0.39,-0.27,-0.0,0.0195,-0.0151,0.0653,1.722,,,0.707,3.881,,
8.078,,0.0665,-0.0505,0.198,-0.63,-0.47,-0.12,-0.0,0.0279,-0.0132,0.0586,1.722,,,0.707,3.881,,
8.129,,0.0711,-0.0525,0.2,-0.73,-0.48,0.06,-0.0,0.0374,-0.0129,0.0631,1.722,,,0.704,,,
8.193,ROTATION_SCAN,0.0748,-0.0535,0.205,-0.91,-0.33,0.31,-0.0,0.041,-0.0108,0.0564,1.722,,,0.704,,,
8.259,ROTATION_SCAN,0.0793,-0.0536,0.207,-1.09,-0.42,0.59,-0.0,0.0439,-0.0064,0.0553,1.717,,,0.705,,,
8.282,ROTATION_SCAN,0.0832,-0.0541,0.211,-1.26,-0.28,0.79,15.0,0.0428,-0.004,0.0511,1.717,,,0.705,,,
8.328,ROTATION_SCAN,0.0879,-0.0541,0.209,-1.37,-0.23,0.89,15.0,0.0423,-0.0017,0.0486,1.715,,,0.704,,,
8.378,ROTATION_SCAN,0.0919,-0.0534,0.215,-1.41,-0.41,0.95,15.0,0.0404,0.0034,0.0327,1.715,,,0.704,,,
8.429,ROTATION_SCAN,0.0953,-0.0531,0.215,-1.21,-0.47,1.04,15.0,0.0358,0.0078,0.0408,1.72,,,0.705,,,
8.478,ROTATION_SCAN,0.0983,-0.053,0.214,-0.8,-0.29,1.05,15.0,0.0304,0.0103,0.034,1.72,,,0.705,,,
8.576,ROTATION_SCAN,0.1007,-0.051,0.217,-0.22,-0.18,1.08,15.0,0.0238,0.0158,0.0244,1.703,,,0.707,,,
8.591,ROTATION_SCAN,0.1033,-0.0501,0.221,0.57,-0.05,1.16,15.0,0.018,0.0168,0.0318,1.703,,,0.707,,,
8.632,ROTATION_SCAN,0.1074,-0.0494,0.227,1.43,0.07,1.27,15.0,0.0162,0.0162,0.0329,1.704,,,0.706,,,
8.678,ROTATION_SCAN,0.1079,-0.0468,0.226,2.4,0.19,1.35,15.0,0.0049,0.0194,0.041,1.704,,,0.706,,,
8.729,ROTATION_SCAN,0.1089,-0.0459,0.227,3.45,0.24,1.46,15.0,-0.0044,0.0169,0.0285,1.67,,,0.71,,,
8.779,ROTATION_SCAN,0.1087,-0.045,0.223,4.55,0.24,1.44,15.0,-0.016,0.0142,0.023,1.67,,,0.71,,,
8.828,ROTATION_SCAN,0.1081,-0.044,0.227,5.61,0.22,1.26,15.0,-0.0264,0.0119,0.0103,1.592,,2.409,0.711,,,
8.908,ROTATION_SCAN,0.1085,-0.0382,0.232,6.65,0.14,1.15,15.0,-0.0318,0.0224,0.0167,1.592,,2.409,0.711,,,
8.931,ROTATION_SCAN,0.1075,-0.0384,0.234,7.6,0.4,0.87,15.0,-0.038,0.0159,0.0232,1.456,,2.404,0.714,,,
8.98,ROTATION_SCAN,0.1061,-0.0369,0.235,8.54,0.57,0.81,15.0,-0.0427,0.0126,0.0204,1.456,,2.404,0.714,,,
9.029,ROTATION_SCAN,0.1027,-0.0379,0.234,9.47,0.53,0.72,15.0,-0.0511,0.0034,0.0155,1.382,,2.431,0.714,,,
9.078,ROTATION_SCAN,0.1005,-0.0384,0.231,10.34,0.51,0.58,15.0,-0.0543,-0.0033,0.0087,1.382,,2.431,0.714,,,
9.128,ROTATION_SCAN,0.0976,-0.0389,0.23,11.15,0.55,0.5,15.0,-0.0582,-0.0092,-0.0046,1.332,1.807,2.45,0.722,,,
9.19,ROTATION_SCAN,0.0977,-0.0401,0.231,11.96,0.45,0.31,15.0,-0.0534,-0.0153,-0.0073,1.332,1.807,2.45,0.722,,,
9.233,ROTATION_SCAN,0.0951,-0.0415,0.23,12.79,0.45,0.11,15.0,-0.0538,-0.0207,-0.0062,1.308,,2.449,0.73,,,
9.284,ROTATION_SCAN,0.0956,-0.0428,0.23,13.58,0.49,-0.06,15.0,-0.0455,-0.0249,-0.0069,1.308,,2.449,0.73,,,
9.328,ROTATION_SCAN,0.0951,-0.0437,0.233,14.35,0.47,-0.07,15.0,-0.0401,-0.0279,-0.0042,1.302,1.787,,0.736,,,
9.383,ROTATION_SCAN,0.098,-0.0467,0.234,15.0,0.42,-0.09,15.0,-0.0267,-0.0349,0.0039,1.302,1.787,,0.736,,,
9.431,ROTATION_SCAN,0.1001,-0.0473,0.236,15.56,0.23,-0.04,15.0,-0.0179,-0.0344,0.0044,1.295,,2.46,0.751,,,
9.495,ROTATION_SCAN,0.1035,-0.0482,0.231,16.09,0.06,0.08,15.0,-0.0078,-0.0336,0.0068,1.295,,2.46,0.751,,,
9.566,ROTATION_SCAN,0.1066,-0.0492,0.233,16.62,-0.2,0.07,15.0,-0.0007,-0.0313,-0.0055,1.296,1.784,2.457,0.764,,,
9.578,ROTATION_SCAN,0.1126,-0.051,0.231,17.18,-0.45,0.24,15.0,0.011,-0.0296,0.0037,1.296,1.784,2.457,0.764,,,
9.628,ROTATION_SCAN,0.1159,-0.0514,0.235,17.69,-0.52,0.43,15.0,0.0133,-0.0241,-0.0024,1.295,1.783,,0.803,,,
9.679,ROTATION_SCAN,0.1199,-0.0517,0.237,18.34,-0.74,0.6,15.0,0.0149,-0.0183,0.0086,1.295,1.783,,0.803,,,
9.728,ROTATION_SCAN,0.1248,-0.0498,0.237,18.96,-0.8,0.7,15.0,0.0176,-0.0074,0.0102,1.29,1.777,2.39,,,,
9.778,ROTATION_SCAN,0.1269,-0.0506,0.235,19.7,-0.99,1.07,15.0,0.011,-0.0039,0.0059,1.29,1.777,2.39,,,,
9.83,ROTATION_SCAN,0.1292,-0.0466,0.24,20.54,-1.01,1.27,15.0,0.003,0.0107,0.0007,1.291,,,1.915,,,
9.907,ROTATION_SCAN,0.1309,-0.0442,0.236,21.45,-0.95,1.41,15.0,-0.0066,0.0185,0.0113,1.291,,,1.915,,,
9.933,ROTATION_SCAN,0.1323,-0.0421,0.238,22.37,-0.91,1.48,15.0,-0.0165,0.0242,-0.0002,1.3,1.822,,2.089,,,
