time_s,x_m,y_m,z_down_m
8.624,0.007,-0.026,0.012
8.727,0.0183,-0.0332,0.0
8.824,0.0264,-0.0136,0.0
8.955,0.022,0.0031,0.0
9.024,0.0109,0.0159,0.007
9.125,0.0026,0.014,0.027
9.247,-0.0054,0.0034,0.05
9.324,-0.01,-0.008,0.071
9.426,-0.0104,-0.0102,0.087
9.535,-0.0082,-0.008,0.101
9.624,-0.0003,-0.0007,0.12
9.724,0.006,0.0077,0.132
9.824,0.0148,0.0129,0.152
9.924,0.0191,0.0154,0.163
10.024,0.0237,0.0125,0.182
10.153,0.023,0.0053,0.199
10.225,0.0201,-0.0019,0.216
10.324,0.0164,-0.0092,0.233
10.442,0.0117,-0.0144,0.249
10.523,0.0067,-0.0161,0.256
10.624,0.0035,-0.0116,0.259
10.724,0.0031,-0.0044,0.267
10.823,0.0053,0.0033,0.275
10.925,0.0093,0.0129,0.28
11.025,0.0133,0.0195,0.291
11.123,0.0185,0.0216,0.297
11.224,0.0232,0.02,0.301
11.338,0.0238,0.0152,0.305
11.424,0.022,0.0081,0.31
11.524,0.0188,0.0006,0.313
11.646,0.0132,-0.005,0.319
11.723,0.0081,-0.0077,0.325
11.823,0.0019,-0.0076,0.33
11.961,-0.0219,0.0085,0.334
12.023,-0.0222,0.0136,0.334
12.124,-0.0113,0.019,0.34
12.272,0.0029,0.0195,0.337
12.322,0.0216,0.0163,0.342
12.423,0.032,0.0088,0.34
12.564,0.0386,0.0028,0.342
12.629,0.036,-0.0074,0.337
12.723,0.0321,-0.0151,0.336
12.823,0.0239,-0.0183,0.334
12.93,0.0164,-0.0159,0.331
13.024,0.0098,-0.0087,0.33
13.123,0.0083,-0.001,0.33
13.223,0.0082,0.0045,0.333
13.323,0.0125,0.0108,0.332
13.423,0.0168,0.0155,0.336
13.529,0.0249,0.0145,0.334
13.623,0.0248,0.0121,0.332
13.723,0.0205,0.0065,0.335
13.842,0.014,0.0001,0.336
13.924,0.008,-0.001,0.332
14.023,-0.001,-0.0019,0.337
14.157,0.0012,0.0083,0.34
14.224,0.0049,0.0165,0.34
14.323,0.0125,0.0205,0.343
14.468,0.0264,0.0234,0.34
14.522,0.0304,0.0187,0.341
14.623,0.0404,0.0145,0.342
14.773,0.0378,0.0093,0.34
14.829,0.0284,0.0058,0.338
14.922,0.0146,0.0033,0.339
15.022,0.0015,0.0056,0.333
15.124,-0.0079,0.0077,0.332
15.223,-0.0145,0.0113,0.331
15.323,-0.0158,0.015,0.327
15.423,-0.0098,0.0162,0.328
15.523,0.0024,0.0133,0.323
15.623,0.0103,0.0106,0.327
15.73,0.0161,0.006,0.326
15.822,0.0164,0.0029,0.327
15.922,0.0113,0.0,0.326
16.043,0.0049,-0.0009,0.318
16.123,-0.0034,-0.004,0.317
16.222,-0.0106,-0.0049,0.319
16.35,-0.0152,-0.0056,0.317
16.422,-0.011,-0.0024,0.317
16.521,-0.0172,-0.0281,0.318
16.666,-0.01,-0.0264,0.322
16.732,-0.0022,-0.0201,0.322
16.821,0.0046,-0.0091,0.329
16.955,0.008,0.0046,0.327
17.021,0.005,0.0159,0.327
17.123,0.0011,0.0251,0.326
17.222,-0.0079,0.0291,0.329
17.332,-0.0186,0.0286,0.327
17.423,-0.0287,0.026,0.327
17.522,-0.0383,0.0205,0.323
17.627,-0.0438,0.0145,0.32
17.722,-0.0452,0.0101,0.317
17.822,-0.0423,0.0102,0.315
17.924,-0.0359,0.0127,0.313
18.021,-0.0339,0.0178,0.313
18.122,-0.033,0.0241,0.317
18.235,-0.0334,0.0313,0.314
18.321,-0.0358,0.0358,0.312
18.422,-0.0422,0.0355,0.305
18.546,-0.046,0.0314,0.31
18.622,-0.0471,0.0239,0.311
18.721,-0.0492,0.0172,0.315
18.86,-0.0426,0.0127,0.316
18.922,-0.0383,0.0068,0.317
19.021,-0.0345,0.0015,0.318
19.172,-0.0312,0.0014,0.318
19.23,-0.0275,0.0123,0.317
19.321,-0.0269,0.0195,0.316
19.448,-0.0282,0.0246,0.316
19.528,-0.0279,0.0256,0.313
19.622,-0.0381,0.0085,0.313
19.722,-0.0395,-0.0025,0.313
19.821,-0.0385,-0.0134,0.309
19.922,-0.036,-0.0173,0.309
20.021,-0.0314,-0.0175,0.305
20.121,-0.0267,-0.0123,0.303
20.221,-0.0222,-0.0047,0.305
20.321,-0.0169,0.0042,0.304
20.43,-0.0152,0.0114,0.3
20.52,-0.015,0.0191,0.3
20.621,-0.0159,0.0246,0.3
20.741,-0.0184,0.0238,0.3
20.82,-0.0263,0.0226,0.299
20.921,-0.0303,0.0183,0.299
21.054,-0.0332,0.0146,0.304
21.128,-0.0387,0.0126,0.304
21.22,-0.0417,0.0119,0.306
21.365,-0.0372,0.0165,0.302
21.419,-0.0324,0.0223,0.305
21.522,-0.0232,0.0273,0.309
21.664,-0.0124,0.027,0.314
21.725,-0.0033,0.0281,0.314
21.821,0.0014,0.0222,0.315
21.92,0.0012,0.0141,0.315
22.025,-0.0025,0.0056,0.314
22.121,-0.0104,-0.0002,0.309
22.221,-0.0169,-0.0051,0.311
22.327,-0.0225,-0.0056,0.309
22.421,-0.0245,-0.0036,0.302
22.521,-0.0177,0.0005,0.302
22.622,-0.0091,0.0047,0.299
22.72,-0.0027,0.0079,0.295
22.82,0.0037,0.0088,0.296
22.93,0.0084,0.0078,0.297
23.02,0.0086,0.0035,0.298
23.12,0.0048,-0.0034,0.296
23.238,-0.0017,-0.0044,0.297
23.32,-0.0095,-0.0061,0.299
23.42,-0.0151,-0.0042,0.295
23.552,-0.0181,-0.0001,0.301
23.62,-0.0189,0.0051,0.302
23.72,-0.0142,0.0148,0.304
23.863,-0.0072,0.0215,0.304
23.92,-0.0024,0.0192,0.314
24.021,0.0006,0.0091,0.313
24.153,0.002,-0.0017,0.308
24.219,0.0012,-0.0093,0.311
24.32,-0.0017,-0.0188,0.308
24.441,-0.0068,-0.022,0.309
24.524,-0.0141,-0.0202,0.312
24.62,-0.0188,-0.012,0.307
24.72,-0.0167,-0.0015,0.303
24.822,-0.0155,0.0057,0.308
24.92,-0.0096,0.0112,0.302
25.02,-0.0058,0.0081,0.303
25.126,-0.0036,0.0016,0.299
25.22,-0.0025,-0.0102,0.295
25.319,-0.0021,-0.0196,0.296
25.419,-0.0037,-0.0282,0.294
25.52,-0.0073,-0.0307,0.296
25.619,-0.0094,-0.0268,0.298
25.729,-0.0115,-0.0151,0.298
25.819,-0.0122,-0.0062,0.299
25.919,-0.0112,0.0043,0.3
26.036,-0.0091,0.0127,0.302
26.119,-0.0056,0.0159,0.305
26.219,0.0006,0.0133,0.306
26.354,0.0008,0.0062,0.308
26.423,0.0019,-0.0003,0.31
26.519,0.003,-0.0086,0.311
26.658,-0.0034,-0.016,0.314
26.718,-0.0115,-0.0223,0.312
26.818,-0.0167,-0.0248,0.31
26.945,-0.0148,-0.0178,0.308
27.02,-0.0086,-0.0061,0.305
27.119,-0.001,0.0005,0.299
27.218,0.0058,0.0077,0.288
27.327,0.0109,0.0116,0.281
27.419,0.0102,0.0042,0.267
27.518,0.019,0.0067,0.252
27.62,0.0162,-0.0029,0.244
27.719,0.0136,-0.0094,0.215
27.819,0.0079,-0.0218,0.189
27.921,0.0128,-0.002,0.16
28.019,0.0208,0.0117,0.133
28.119,0.0274,0.0235,0.105
28.233,0.0305,0.0297,0.077
28.318,0.0366,0.0305,0.05
28.419,0.0291,0.0231,0.032
28.545,0.0172,0.0118,0.026
28.618,-0.0009,0.0009,0.025
28.718,-0.015,-0.0084,0.0
28.85,-0.0261,-0.0134,0.013
28.918,-0.0344,-0.021,0.013
29.018,-0.0376,-0.0187,0.012
29.157,-0.0362,-0.0132,0.013
29.219,-0.0376,-0.023,0.016
29.318,-0.0369,-0.0365,0.012
29.428,-0.0357,-0.0374,0.015
