time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
0.274,,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.314,,0.227,,,
0.279,,0.0003,0.0037,0.012,-0.07,-1.33,0.18,0.0,0.0032,-0.0051,0.0017,0.69,0.314,,0.227,,,
0.282,,0.0001,0.003,0.011,-0.07,-1.29,0.19,0.0,-0.0021,-0.0037,0.001,0.688,0.313,,0.229,,,
0.286,,0.0001,0.003,0.011,-0.08,-1.29,0.19,0.0,0.0019,-0.0054,-0.0017,0.688,0.313,,0.229,,,
0.29,,-0.0001,0.0036,0.013,-0.08,-1.31,0.2,0.0,0.0016,-0.0079,-0.0026,0.688,0.315,,0.231,,,
0.338,,0.0005,0.0034,0.012,-0.08,-1.3,0.18,0.0,0.0023,-0.0054,0.0014,0.688,0.315,,0.231,,,
0.368,,0.0003,0.0031,0.011,-0.08,-1.28,0.18,0.0,0.0018,-0.0061,0.0009,0.688,0.317,,0.227,,,
0.416,,-0.0001,0.0035,0.013,-0.08,-1.3,0.2,0.0,-0.0029,-0.005,-0.0015,0.688,0.317,,0.227,,,
0.467,,0.0006,0.004,0.012,-0.08,-1.31,0.17,0.0,0.0037,-0.0068,0.0011,0.689,0.317,,,,,
0.522,,-0.0001,0.002,0.011,-0.08,-1.23,0.2,0.0,0.0036,-0.0077,0.0001,0.689,0.317,,,,,
0.576,,-0.0001,0.0035,0.011,-0.09,-1.3,0.21,0.0,0.0034,-0.0093,-0.0023,0.687,0.318,,0.228,,,
0.619,,0.0005,0.0024,0.012,-0.09,-1.26,0.18,0.0,0.0035,-0.0079,-0.0032,0.687,0.318,,0.228,,,
0.667,,0.0003,0.0028,0.011,-0.09,-1.28,0.19,0.0,-0.0,-0.0077,-0.0019,0.687,0.317,,0.231,,,
0.716,,0.0005,0.0035,0.01,-0.09,-1.31,0.19,0.0,-0.0002,-0.0073,-0.0026,0.687,0.317,,0.231,,,
0.767,,-0.0003,0.0039,0.011,-0.09,-1.32,0.23,0.0,-0.0011,-0.0079,-0.0049,0.688,0.321,,0.226,,,
0.817,,0.0005,0.0034,0.014,-0.09,-1.31,0.19,0.0,-0.0015,-0.0075,-0.0031,0.688,0.321,,0.226,,,
0.9,,0.0001,0.003,0.011,-0.09,-1.29,0.2,0.0,0.003,-0.0072,0.004,0.684,0.316,,0.234,,,
0.928,,0.0003,0.0032,0.011,-0.09,-1.3,0.19,0.0,0.0036,-0.0061,0.0013,0.684,0.316,,0.234,,,
0.981,,-0.0003,0.0029,0.011,-0.1,-1.28,0.22,0.0,0.0005,-0.0078,0.0,0.687,0.32,,0.233,,,
1.016,,0.0005,0.0031,0.011,-0.1,-1.29,0.18,0.0,0.0009,-0.0073,-0.0015,0.687,0.32,,0.233,,,
1.067,,0.0005,0.0031,0.011,-0.1,-1.3,0.18,0.0,0.0037,-0.0106,-0.0019,0.69,0.315,,0.227,,,
1.118,,0.0003,0.002,0.011,-0.1,-1.26,0.19,0.0,-0.0001,-0.0096,-0.0021,0.69,0.315,,0.227,,,
1.21,,0.0005,0.0035,0.01,-0.1,-1.33,0.19,0.0,0.0027,-0.0045,-0.0021,0.687,0.314,,0.232,,,
1.226,,0.0005,0.003,0.012,-0.1,-1.31,0.19,0.0,0.0029,-0.0051,-0.0035,0.687,0.314,,0.232,,,
1.289,,-0.0001,0.003,0.012,-0.1,-1.31,0.22,0.0,0.0025,-0.0085,0.0003,0.685,0.315,,0.228,,,
1.332,,0.0005,0.0026,0.011,-0.1,-1.29,0.19,0.0,0.0023,-0.0041,0.0025,0.685,0.315,,0.228,,,
1.367,,0.0005,0.0032,0.013,-0.1,-1.31,0.19,0.0,-0.0079,-0.0045,0.002,0.687,0.314,,0.231,,,
1.417,,0.0005,0.003,0.013,-0.11,-1.3,0.19,0.0,0.0022,-0.0051,0.0053,0.687,0.314,,0.231,,,
1.51,,0.0001,0.0027,0.012,-0.11,-1.29,0.22,0.0,-0.0037,-0.0061,0.0065,0.689,0.319,,0.227,,,
1.549,,0.0005,0.0035,0.013,-0.11,-1.32,0.19,0.0,0.0023,-0.0064,0.0041,0.689,0.319,,0.227,,,
1.576,,-0.0001,0.0025,0.013,-0.11,-1.27,0.21,0.0,0.0014,-0.0071,0.0037,0.685,0.314,,0.232,,,
1.616,,0.0005,0.0025,0.016,-0.11,-1.28,0.19,0.0,-0.0023,-0.0068,0.0036,0.685,0.314,,0.232,,,
1.667,,0.0005,0.0033,0.013,-0.11,-1.32,0.19,0.0,0.0028,-0.0063,0.0087,0.689,0.311,,0.235,,,
1.718,,0.0003,0.0027,0.013,-0.11,-1.29,0.2,0.0,0.0022,-0.0064,0.0049,0.689,0.311,,0.235,,,
1.807,,0.0003,0.0017,0.011,-0.11,-1.24,0.19,0.0,0.0019,-0.0045,0.0029,0.689,0.313,,0.225,,,
1.843,,0.0005,0.0026,0.01,-0.11,-1.28,0.19,0.0,0.0032,-0.0072,-0.0037,0.689,0.313,,0.225,,,
1.867,,-0.0011,0.0024,0.009,-0.11,-1.27,0.26,0.0,-0.0033,-0.0043,-0.0089,0.692,0.311,,0.23,,,
1.918,,-0.0005,0.0023,0.011,-0.11,-1.27,0.23,0.0,0.0034,-0.0052,-0.0129,0.692,0.311,,0.23,,,
1.967,,0.0005,0.0024,0.01,-0.11,-1.27,0.18,0.0,-0.0065,-0.0042,-0.0103,0.688,0.315,,0.229,,,
2.017,,0.0003,0.0031,0.013,-0.12,-1.29,0.19,0.0,0.0002,-0.0068,-0.0093,0.688,0.315,,0.229,,,
