time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
20.523,1.3494,0.033,0.2,-0.0071,0.0133,0.0019
20.573,1.3497,0.0338,0.197,-0.0093,0.0123,0.0046
20.622,1.3502,0.0357,0.196,-0.0093,0.0138,-0.0046
20.675,1.3506,0.0377,0.195,-0.0092,0.0134,0.0025
20.722,1.3507,0.0394,0.2,-0.0089,0.012,0.0012
20.772,1.3521,0.0406,0.199,-0.0047,0.0085,0.0112
20.822,1.3519,0.0416,0.197,-0.0064,0.0038,0.002
20.872,1.3522,0.0429,0.197,-0.0058,0.0001,0.0023
20.922,1.3523,0.0435,0.203,-0.0054,-0.0049,0.0078
20.972,1.3537,0.0434,0.201,-0.0016,-0.0103,0.0142
21.023,1.3552,0.0432,0.199,0.0013,-0.015,0.0065
21.072,1.3554,0.0435,0.198,0.0003,-0.0181,0.0052
21.122,1.3561,0.0422,0.2,0.0009,-0.0242,0.0037
21.172,1.3567,0.0413,0.201,0.0007,-0.0279,0.0056
21.221,1.3576,0.0413,0.199,0.0011,-0.0284,0.0056
21.272,1.3575,0.0398,0.199,-0.0009,-0.0317,-0.001
21.323,1.3592,0.0391,0.198,0.0012,-0.0321,0.0014
21.372,1.3599,0.0391,0.199,0.0014,-0.0306,0.001
21.422,1.3611,0.0375,0.2,0.002,-0.0327,0.0027
21.472,1.361,0.0379,0.203,-0.0001,-0.0292,0.0041
21.523,1.3619,0.0372,0.205,-0.0004,-0.0291,0.0098
21.572,1.3619,0.0375,0.202,-0.0031,-0.0262,0.0075
21.622,1.3602,0.0385,0.201,-0.0104,-0.0227,-0.0045
21.673,1.3558,0.0404,0.199,-0.0224,-0.0179,-0.0018
21.722,1.3559,0.0421,0.199,-0.0218,-0.0143,-0.0058
21.772,1.3543,0.0447,0.197,-0.0243,-0.0104,-0.0044
21.821,1.3528,0.0454,0.199,-0.0251,-0.0118,-0.0075
21.871,1.3522,0.046,0.201,-0.0229,-0.0143,0.0002
21.921,1.3517,0.0466,0.198,-0.019,-0.0171,0.0028
21.973,1.3521,0.0465,0.202,-0.0135,-0.0223,-0.003
22.022,1.3515,0.0453,0.203,-0.0106,-0.0302,0.0105
22.071,1.3519,0.0428,0.201,-0.0057,-0.0394,0.0073
22.122,1.3542,0.0414,0.199,0.002,-0.0443,0.0015
22.171,1.3547,0.0397,0.2,0.0042,-0.049,-0.0007
22.221,1.3561,0.0368,0.2,0.0073,-0.0544,0.002
22.272,1.3569,0.0339,0.199,0.0075,-0.0576,0.0017
22.321,1.3572,0.0314,0.198,0.0051,-0.0582,-0.002
22.372,1.3586,0.028,0.197,0.0049,-0.0594,-0.001
22.421,1.358,0.0251,0.198,-0.0007,-0.0583,-0.0025
22.471,1.359,0.0241,0.197,-0.0022,-0.0503,0.0012
22.521,1.3583,0.0215,0.2,-0.0076,-0.0464,-0.0007
22.571,1.3577,0.0206,0.197,-0.0119,-0.037,0.0062
22.622,1.3563,0.0186,0.202,-0.0172,-0.0317,-0.0004
22.671,1.3545,0.0181,0.201,-0.0223,-0.0234,0.0138
22.721,1.3527,0.0178,0.201,-0.0265,-0.0157,0.0064
22.771,1.3508,0.0182,0.201,-0.029,-0.0071,0.0069
22.822,1.3488,0.0187,0.201,-0.0298,-0.0002,0.0072
22.872,1.3475,0.0196,0.201,-0.0272,0.005,0.0073
22.922,1.3451,0.0206,0.202,-0.0269,0.0088,0.0065
22.971,1.3438,0.0214,0.202,-0.0217,0.0092,0.0082
23.021,1.342,0.0223,0.203,-0.0174,0.009,0.0053
23.071,1.3414,0.0235,0.202,-0.0088,0.0091,0.0063
23.121,1.3415,0.0246,0.201,0.002,0.0089,0.0025
23.171,1.3423,0.0247,0.201,0.0124,0.0054,0.0017
23.222,1.3436,0.0258,0.198,0.0211,0.0055,0.0003
23.272,1.3465,0.0259,0.204,0.0318,0.0021,-0.0059
23.321,1.3493,0.0266,0.199,0.0392,0.0012,0.009
23.372,1.3525,0.0271,0.201,0.045,-0.0001,-0.0067
23.422,1.3542,0.0271,0.202,0.0424,-0.0027,0.001
23.471,1.3568,0.0271,0.203,0.0404,-0.0055,-0.0001
23.522,1.3592,0.0274,0.203,0.0361,-0.0068,0.0033
23.571,1.3614,0.0272,0.202,0.0305,-0.0089,0.0006
23.621,1.363,0.0267,0.2,0.0228,-0.0112,-0.0029
23.671,1.3639,0.0259,0.201,0.0137,-0.014,-0.0064
23.721,1.3644,0.0251,0.203,0.005,-0.0153,0.0002
23.772,1.364,0.0246,0.199,-0.0047,-0.0153,0.0005
23.821,1.3622,0.0248,0.202,-0.0166,-0.0133,-0.01
23.872,1.3593,0.0248,0.199,-0.0287,-0.0118,0.0015
23.921,1.3572,0.0253,0.201,-0.0337,-0.0092,-0.0073
23.971,1.3549,0.0261,0.198,-0.0361,-0.0051,0.0037
24.022,1.3535,0.0276,0.198,-0.0337,0.0001,-0.0056
24.072,1.3544,0.0299,0.199,-0.0236,0.0063,-0.002
24.121,1.3539,0.0322,0.2,-0.0172,0.0098,0.0019
24.171,1.3554,0.0339,0.2,-0.006,0.0102,0.0055
24.221,1.3577,0.037,0.202,0.0055,0.0131,0.0039
24.272,1.3609,0.0386,0.202,0.017,0.0096,0.0094
24.321,1.3642,0.0389,0.2,0.0255,0.0024,0.0063
24.372,1.3665,0.0398,0.199,0.0268,-0.0029,0.0018
24.421,1.3703,0.04,0.203,0.0292,-0.0097,0.0003
24.471,1.3727,0.0396,0.201,0.0256,-0.0183,0.0108
24.521,1.3745,0.0388,0.203,0.0178,-0.0263,0.0026
24.571,1.3754,0.0366,0.199,0.0073,-0.0361,0.0061
24.621,1.3761,0.0347,0.201,-0.0041,-0.0422,-0.0021
24.671,1.3756,0.0325,0.199,-0.018,-0.0471,0.0032
24.721,1.3734,0.03,0.202,-0.0335,-0.0505,-0.0014
24.77,1.3698,0.0279,0.2,-0.0494,-0.0511,0.0072
24.821,1.3669,0.0265,0.2,-0.0584,-0.0481,0.0049
24.872,1.3644,0.0257,0.201,-0.0628,-0.0431,0.0058
24.921,1.3609,0.024,0.204,-0.0669,-0.0401,0.005
24.97,1.3568,0.0235,0.204,-0.0701,-0.0338,0.0106
25.021,1.3526,0.0219,0.205,-0.0711,-0.0317,0.0057
25.071,1.3488,0.0208,0.202,-0.0685,-0.0285,0.0058
25.121,1.3468,0.0203,0.2,-0.0595,-0.0245,-0.0024
25.17,1.3446,0.0193,0.201,-0.0517,-0.0233,-0.0095
25.22,1.3424,0.0183,0.201,-0.0444,-0.0225,-0.007
25.271,1.3398,0.0175,0.202,-0.0394,-0.0205,-0.0042
25.321,1.338,0.0166,0.2,-0.0336,-0.0189,-0.002
25.371,1.3366,0.0152,0.2,-0.0279,-0.0193,-0.0023
25.42,1.3368,0.014,0.202,-0.0185,-0.0189,0.0003
25.471,1.3367,0.013,0.198,-0.0126,-0.0177,0.0046
25.52,1.338,0.0118,0.197,-0.0038,-0.0168,-0.0015
25.571,1.3389,0.0121,0.199,0.0009,-0.0109,0.0006
25.621,1.3402,0.0119,0.201,0.0039,-0.0074,0.0036
25.671,1.341,0.0124,0.201,0.0022,-0.0031,0.005
25.721,1.3413,0.012,0.203,-0.0026,-0.0017,0.0055
25.771,1.3411,0.0119,0.199,-0.0097,-0.0001,0.0104
25.821,1.3407,0.0118,0.202,-0.0177,0.0006,-0.0007
25.87,1.339,0.0119,0.197,-0.0286,0.0011,0.0059
25.92,1.3359,0.011,0.203,-0.0423,-0.0009,-0.0057
25.971,1.3335,0.0104,0.2,-0.0521,-0.0024,0.0078
26.02,1.3294,0.0103,0.198,-0.0634,-0.0024,-0.0011
26.07,1.3258,0.0092,0.205,-0.0695,-0.0043,-0.0029
26.12,1.3196,0.0079,0.198,-0.0798,-0.0061,0.0131
26.171,1.3159,0.0071,0.199,-0.081,-0.0057,-0.0049
26.222,1.312,0.0054,0.199,-0.0805,-0.0068,0.0023
26.271,1.3078,0.0049,0.201,-0.0798,-0.0037,0.0008
26.32,1.3037,0.0043,0.199,-0.0769,-0.0013,0.004
26.371,1.2986,0.0031,0.2,-0.0771,-0.0011,-0.0011
26.421,1.2956,0.0031,0.203,-0.0697,0.0025,0.0035
26.471,1.2917,0.0028,0.199,-0.0654,0.0053,0.0069
26.52,1.2876,0.0027,0.199,-0.0627,0.0084,-0.0002
26.571,1.2853,0.0031,0.199,-0.0551,0.0128,0.0041
26.621,1.2827,0.0036,0.198,-0.05,0.0166,0.0007
26.671,1.2803,0.0047,0.198,-0.0454,0.0216,-0.001
26.721,1.2782,0.0053,0.203,-0.0425,0.0237,0.0019
26.771,1.2763,0.0067,0.201,-0.041,0.0273,0.0113
26.82,1.2743,0.0082,0.197,-0.0416,0.0291,0.0002
26.87,1.2722,0.0102,0.201,-0.0442,0.0313,-0.0047
26.92,1.2711,0.0117,0.198,-0.0447,0.0303,0.0053
26.971,1.2686,0.0128,0.198,-0.0504,0.0282,-0.0057
27.02,1.2648,0.0134,0.2,-0.0616,0.0241,-0.0014
27.071,1.2611,0.0143,0.202,-0.0722,0.0209,0.0032
27.121,1.2584,0.0147,0.199,-0.0788,0.0167,0.0031
27.17,1.2543,0.0147,0.2,-0.0882,0.0126,-0.0012
27.22,1.2505,0.0145,0.2,-0.0957,0.0091,0.0034
27.27,1.246,0.0147,0.199,-0.1041,0.0077,-0.0002
27.32,1.2415,0.0149,0.2,-0.1116,0.0069,-0.0038
27.371,1.2353,0.015,0.202,-0.1223,0.0058,-0.0034
27.42,1.2301,0.0153,0.199,-0.1276,0.006,-0.0009
27.471,1.2236,0.0153,0.198,-0.1339,0.0064,-0.0032
27.52,1.2178,0.0153,0.197,-0.137,0.0072,-0.0024
27.57,1.2117,0.0162,0.199,-0.14,0.0107,-0.0014
27.621,1.2056,0.0166,0.2,-0.1421,0.0114,0.006
27.67,1.1991,0.0175,0.199,-0.1447,0.0125,0.0039
27.72,1.1916,0.0181,0.199,-0.149,0.0122,0.0027
27.77,1.1844,0.0188,0.198,-0.151,0.0115,0.0066
27.82,1.1776,0.0197,0.198,-0.1517,0.0116,0.0039
27.869,1.1717,0.0194,0.196,-0.1485,0.0072,0.0051
27.92,1.1651,0.02,0.198,-0.1477,0.0057,0.0016
27.97,1.1584,0.0204,0.198,-0.147,0.0035,0.0059
28.021,1.1507,0.0207,0.201,-0.1499,0.0009,0.0051
28.07,1.1438,0.0209,0.199,-0.1504,-0.0015,0.0098
28.12,1.1376,0.0209,0.2,-0.1488,-0.0043,0.0027
28.17,1.1312,0.0213,0.202,-0.1483,-0.0052,0.0029
28.22,1.1236,0.0206,0.202,-0.1518,-0.0086,0.004
28.271,1.1159,0.0202,0.2,-0.1553,-0.0103,0.0015
28.319,1.1086,0.0202,0.202,-0.1574,-0.0103,-0.0035
28.371,1.1012,0.0195,0.197,-0.1604,-0.0128,0.0004
28.42,1.0942,0.0195,0.197,-0.1615,-0.0115,-0.0128
28.47,1.0869,0.0192,0.198,-0.1642,-0.0115,-0.0063
28.519,1.0794,0.0189,0.197,-0.1666,-0.0111,-0.0055
28.569,1.071,0.018,0.199,-0.1722,-0.0129,-0.008
28.62,1.063,0.0176,0.196,-0.1758,-0.0134,-0.0003
28.67,1.0548,0.0172,0.196,-0.1786,-0.0141,-0.0094
28.72,1.046,0.016,0.197,-0.1826,-0.0165,-0.0029
28.77,1.0377,0.0156,0.196,-0.1839,-0.0154,-0.0025
28.82,1.027,0.0151,0.194,-0.1942,-0.0137,-0.0048
28.87,1.0183,0.0144,0.196,-0.1956,-0.0125,-0.0038
28.919,1.0097,0.0137,0.199,-0.1957,-0.0111,0.0029
28.969,0.9998,0.013,0.195,-0.2006,-0.01,0.0107
29.02,0.9899,0.013,0.197,-0.2048,-0.0067,0.0029
29.07,0.9803,0.0128,0.198,-0.2073,-0.0047,0.0115
29.119,0.9693,0.0127,0.195,-0.2142,-0.0018,0.0095
29.17,0.9591,0.0127,0.199,-0.2162,0.0021,0.0058
29.219,0.9497,0.0126,0.201,-0.2146,0.0048,0.0185
29.269,0.9381,0.0135,0.2,-0.2205,0.0104,0.0121
29.319,0.9281,0.0141,0.195,-0.2199,0.0144,0.0085
29.369,0.9162,0.0159,0.201,-0.2251,0.0217,0.0001
29.42,0.9056,0.0173,0.199,-0.2253,0.0254,0.0181
29.469,0.8945,0.0192,0.201,-0.2267,0.0283,0.0057
29.52,0.8839,0.0204,0.203,-0.2249,0.0261,0.0137
29.569,0.8738,0.0222,0.203,-0.2211,0.0257,0.0141
29.62,0.864,0.0239,0.201,-0.216,0.0236,0.0126
29.67,0.8519,0.0252,0.203,-0.2208,0.0205,0.01
29.72,0.842,0.0268,0.206,-0.2174,0.018,0.0096
29.77,0.8319,0.0282,0.204,-0.2163,0.0152,0.015
29.819,0.8218,0.0294,0.204,-0.2166,0.0122,0.0016
29.869,0.8122,0.0312,0.205,-0.2159,0.012,0.003
29.919,0.8013,0.0324,0.202,-0.2204,0.0091,-0.0003
29.97,0.7912,0.0333,0.2,-0.2216,0.0052,-0.0095
30.019,0.7806,0.0338,0.206,-0.2232,0.0006,-0.0069
30.069,0.7701,0.0348,0.203,-0.224,-0.0012,0.0071
30.12,0.7589,0.0354,0.201,-0.2264,-0.003,-0.0075
30.17,0.7483,0.0352,0.203,-0.2262,-0.0074,-0.0063
30.219,0.7353,0.0353,0.205,-0.2346,-0.0112,-0.0007
30.269,0.7239,0.036,0.203,-0.2356,-0.0126,-0.0032
30.319,0.7126,0.0352,0.199,-0.2352,-0.0178,-0.0065
30.369,0.7019,0.0337,0.204,-0.232,-0.0247,-0.0079
30.42,0.691,0.0334,0.202,-0.2291,-0.0265,0.0044
30.47,0.6795,0.0318,0.199,-0.2281,-0.031,-0.0059
30.519,0.668,0.0307,0.199,-0.2282,-0.0321,-0.0095
30.569,0.6567,0.0295,0.202,-0.2277,-0.0321,-0.0022
30.619,0.6464,0.0293,0.199,-0.2235,-0.0278,0.0024
30.669,0.6363,0.0284,0.201,-0.2205,-0.0253,-0.0072
30.719,0.6251,0.0279,0.198,-0.2214,-0.022,0.003
30.769,0.613,0.0277,0.197,-0.226,-0.0186,-0.0034
30.82,0.6024,0.0265,0.199,-0.225,-0.0178,-0.0038
30.869,0.5908,0.026,0.2,-0.2271,-0.0153,0.0014
30.92,0.5805,0.0262,0.198,-0.2245,-0.0103,0.0028
30.97,0.5688,0.0264,0.196,-0.2272,-0.0053,0.0003
31.019,0.5576,0.0269,0.197,-0.2277,-0.0005,-0.001
31.07,0.5448,0.027,0.199,-0.233,0.0015,0.0017
31.119,0.5337,0.0279,0.199,-0.2317,0.0048,0.0043
31.169,0.5221,0.0294,0.195,-0.2311,0.0093,-0.0009
31.219,0.5116,0.0308,0.196,-0.2261,0.0126,-0.0104
31.27,0.5006,0.032,0.198,-0.2229,0.0135,-0.0079
31.319,0.4875,0.0331,0.195,-0.2278,0.0132,-0.0082
31.369,0.4768,0.0344,0.197,-0.2229,0.0112,-0.0076
31.419,0.4657,0.0334,0.196,-0.2197,-0.0005,0.0124
31.469,0.4554,0.0335,0.196,-0.2142,-0.0083,0.0067
31.519,0.4444,0.0322,0.193,-0.21,-0.02,0.0124
31.57,0.4352,0.0301,0.198,-0.1994,-0.0336,0.0091
31.619,0.426,0.0273,0.197,-0.1924,-0.0505,0.02
31.669,0.4172,0.0234,0.198,-0.1877,-0.0675,0.0109
31.719,0.4077,0.0177,0.2,-0.1869,-0.0846,0.0157
31.768,0.3992,0.012,0.201,-0.1829,-0.0952,0.0195
31.818,0.391,0.0054,0.201,-0.1795,-0.103,0.0213
31.868,0.3835,-0.0007,0.204,-0.1749,-0.1038,0.0207
31.918,0.3731,-0.0082,0.206,-0.1822,-0.106,0.0212
31.968,0.3647,-0.0147,0.209,-0.1819,-0.102,0.0205
32.018,0.3565,-0.0211,0.206,-0.1799,-0.094,0.023
32.068,0.3474,-0.0258,0.208,-0.1821,-0.0789,0.0067
32.119,0.3398,-0.0306,0.209,-0.1784,-0.063,0.0106
32.169,0.3309,-0.0343,0.206,-0.1773,-0.0467,0.0066
32.219,0.3238,-0.0366,0.206,-0.17,-0.0237,0.0004
32.268,0.3168,-0.0378,0.208,-0.1603,-0.0011,0.0038
32.319,0.311,-0.0384,0.207,-0.1445,0.0183,0.0072
32.368,0.3064,-0.0374,0.21,-0.1282,0.0365,0.0106
32.418,0.3024,-0.0361,0.211,-0.1158,0.0529,0.0221
32.469,0.2983,-0.0336,0.211,-0.1072,0.0705,0.0259
32.518,0.2949,-0.0309,0.211,-0.102,0.0861,0.0131
32.568,0.2926,-0.0276,0.211,-0.1001,0.1011,0.0004
32.619,0.2908,-0.0241,0.209,-0.0988,0.1105,-0.0077
32.669,0.2889,-0.02,0.208,-0.1004,0.1173,-0.0154
32.719,0.2858,-0.0151,0.21,-0.1085,0.1218,-0.0104
32.768,0.2825,-0.0104,0.211,-0.1136,0.1212,0.0002
32.819,0.279,-0.0056,0.206,-0.1201,0.1201,-0.012
32.869,0.2752,-0.0016,0.205,-0.13,0.1153,-0.0286
32.919,0.2698,0.0045,0.205,-0.1477,0.1154,-0.0286
32.968,0.264,0.0093,0.208,-0.1602,0.109,-0.0278
33.018,0.2559,0.0146,0.206,-0.1781,0.1072,-0.0061
33.069,0.2489,0.0194,0.203,-0.1891,0.1042,-0.0157
33.119,0.2389,0.024,0.203,-0.2076,0.0965,-0.0291
33.168,0.2311,0.0283,0.202,-0.2164,0.0854,-0.0247
33.218,0.2214,0.033,0.2,-0.227,0.0742,-0.0308
33.268,0.2085,0.0358,0.196,-0.2446,0.0578,-0.0274
33.318,0.1962,0.0372,0.197,-0.255,0.0387,-0.0319
33.368,0.1844,0.0391,0.194,-0.2581,0.0248,-0.0197
33.418,0.1718,0.0403,0.194,-0.2597,0.0125,-0.0203
33.469,0.1577,0.0412,0.155,-0.2615,0.0019,-0.0146
33.519,0.1457,0.0411,0.1,-0.2538,-0.0097,-0.0734
33.568,0.1389,0.0419,0.093,-0.2264,-0.0207,-0.111
33.617,0.1331,0.0416,0.109,-0.1948,-0.0331,-0.0542
33.667,0.1262,0.04,0.132,-0.171,-0.0445,0.0006
33.717,0.1172,0.0371,0.144,-0.1578,-0.0531,0.0708
33.768,0.1076,0.034,0.161,-0.1522,-0.0567,0.105
33.818,0.0981,0.0307,0.177,-0.1507,-0.0579,0.1403
33.869,0.0911,0.0278,0.194,-0.1399,-0.0559,0.1568
33.918,0.0838,0.0255,0.21,-0.1342,-0.0505,0.1597
33.969,0.0767,0.023,0.228,-0.1298,-0.0463,0.1561
34.018,0.0702,0.0216,0.235,-0.1234,-0.038,0.146
34.067,0.0639,0.0209,0.245,-0.1175,-0.0288,0.1114
34.119,0.0573,0.0215,0.246,-0.1124,-0.0165,0.0861
34.169,0.0511,0.0226,0.25,-0.1066,-0.0054,0.044
34.219,0.0458,0.0245,0.25,-0.0976,0.0055,0.0161
34.269,0.0399,0.0271,0.254,-0.0909,0.0155,-0.0119
34.318,0.0352,0.0297,0.257,-0.081,0.0227,-0.0278
34.369,0.0292,0.0344,0.258,-0.077,0.0328,-0.0397
34.418,0.0237,0.0378,0.258,-0.0726,0.0354,-0.0552
34.468,0.0187,0.0436,0.26,-0.0658,0.0415,-0.0682
34.518,0.0144,0.0471,0.262,-0.0567,0.0383,-0.0716
34.569,0.0124,0.0517,0.258,-0.0409,0.036,-0.0743
34.618,0.008,0.0563,0.258,-0.0339,0.0322,-0.0868
34.667,0.0055,0.0631,0.265,-0.0231,0.0324,-0.0846
34.718,0.0036,0.0626,0.252,-0.0128,0.0128,-0.0771
34.768,0.0039,0.0625,0.25,0.0017,-0.0054,-0.1086
34.817,-0.0043,0.0599,0.237,-0.0098,-0.0273,-0.1041
34.868,-0.0041,0.0575,0.222,0.001,-0.046,-0.1235
34.917,-0.0082,0.0534,0.206,0.0007,-0.0626,-0.1331
34.968,-0.0088,0.048,0.189,0.0098,-0.0774,-0.1341
35.018,-0.0094,0.0436,0.174,0.0174,-0.0845,-0.1315
35.067,-0.0092,0.0376,0.144,0.0269,-0.0901,-0.1165
35.117,-0.009,0.0348,0.123,0.035,-0.0838,-0.125
35.167,-0.0112,0.0359,0.098,0.0354,-0.0641,-0.0952
35.218,-0.0118,0.0383,0.095,0.0376,-0.0412,-0.0815
35.268,-0.015,0.0433,0.106,0.0309,-0.013,-0.0215
35.318,-0.0182,0.0442,0.114,0.0224,-0.0015,0.0346
35.368,-0.0262,0.0376,0.136,-0.0024,-0.0228,0.0769
35.418,-0.0239,0.0385,0.16,0.013,-0.0154,0.1314
35.468,-0.0209,0.04,0.179,0.0329,-0.0071,0.166
35.518,-0.0185,0.0414,0.191,0.0498,-0.0007,0.1816
35.568,-0.0163,0.0426,0.213,0.0622,0.0007,0.1694
35.618,-0.0096,0.0425,0.209,0.0923,-0.0037,0.1665
35.668,-0.0038,0.0425,0.216,0.1084,-0.0066,0.1104
35.717,0.0027,0.0431,0.22,0.1204,-0.0069,0.0889
35.768,0.0108,0.0439,0.225,0.1317,-0.0049,0.0588
35.817,0.019,0.0442,0.231,0.136,-0.0065,0.0334
35.868,0.026,0.0446,0.231,0.129,-0.0073,0.0193
35.917,0.033,0.0454,0.234,0.1191,-0.005,-0.0085
35.967,0.0381,0.0463,0.239,0.0974,-0.0021,-0.0191
36.018,0.0427,0.0467,0.237,0.0752,-0.001,-0.0262
36.068,0.0464,0.0476,0.229,0.0519,0.0014,-0.0475
36.117,0.0456,0.0477,0.227,0.0148,0.0002,-0.0691
36.167,0.0457,0.046,0.215,-0.0132,-0.008,-0.0773
36.217,0.04,0.0478,0.209,-0.0538,0.0001,-0.0972
36.267,0.0368,0.0495,0.201,-0.0764,0.0052,-0.0928
36.317,0.0331,0.0512,0.196,-0.0926,0.0093,-0.0979
36.367,0.03,0.0524,0.189,-0.1006,0.0104,-0.092
36.417,0.0267,0.0545,0.186,-0.1041,0.0137,-0.0765
36.467,0.0232,0.0551,0.183,-0.1032,0.0095,-0.0627
36.517,0.0158,0.0565,0.177,-0.1106,0.0071,-0.0539
36.567,0.0109,0.0567,0.171,-0.1081,-0.0011,-0.0347
36.617,0.0043,0.056,0.171,-0.1078,-0.0122,-0.0225
36.668,-0.0006,0.0549,0.17,-0.0993,-0.0221,-0.0087
36.718,-0.008,0.0531,0.168,-0.096,-0.0316,0.0013
36.768,-0.0115,0.0518,0.165,-0.0768,-0.0389,0.0135
36.818,-0.0128,0.0491,0.166,-0.0486,-0.0496,0.0202
36.872,-0.0155,0.047,0.171,-0.0262,-0.0544,0.0317
36.92,-0.0162,0.0437,0.173,-0.0018,-0.0598,0.0436
36.97,-0.0157,0.042,0.172,0.02,-0.0568,0.0495
37.017,-0.0136,0.038,0.171,0.0394,-0.0581,0.0464
37.067,-0.0105,0.0374,0.173,0.057,-0.047,0.0484
37.117,-0.0062,0.0348,0.174,0.0708,-0.042,0.049
37.167,-0.0009,0.0341,0.178,0.0825,-0.0317,0.0509
37.217,0.003,0.0348,0.185,0.0839,-0.0207,0.057
37.268,0.007,0.0359,0.189,0.0807,-0.0121,0.0613
37.317,0.0105,0.0362,0.187,0.0728,-0.0094,0.0552
37.368,0.0139,0.0368,0.192,0.0624,-0.0074,0.0436
37.418,0.0161,0.0374,0.194,0.0479,-0.0076,0.049
37.468,0.0184,0.0385,0.201,0.0361,-0.0066,0.0426
37.517,0.0189,0.0394,0.2,0.0199,-0.0072,0.0449
37.568,0.0188,0.0391,0.201,0.0055,-0.0119,0.0315
37.618,0.0185,0.0397,0.204,-0.0066,-0.0133,0.0325
37.668,0.0173,0.0389,0.205,-0.0171,-0.0201,0.0304
37.717,0.0131,0.0389,0.207,-0.0328,-0.0247,0.0211
37.769,0.0113,0.0372,0.208,-0.0361,-0.0333,0.0226
37.817,0.0093,0.0345,0.208,-0.0372,-0.0441,0.0176
37.868,0.007,0.0332,0.201,-0.0371,-0.0488,0.0111
37.917,0.007,0.0285,0.192,-0.028,-0.0633,-0.0004
37.968,0.007,0.0216,0.161,-0.019,-0.081,-0.0171
38.017,0.0073,0.0167,0.155,-0.0109,-0.0859,-0.0584
38.068,0.0088,0.0131,0.146,-0.0009,-0.0814,-0.0295
38.116,0.01,0.0099,0.149,0.0043,-0.073,-0.0316
38.168,0.0119,0.0052,0.154,0.0087,-0.0673,0.0096
38.217,0.0129,0.0016,0.164,0.0069,-0.0577,0.0306
38.269,0.0137,-0.0028,0.178,0.0022,-0.0509,0.0606
38.316,0.0137,-0.0046,0.197,-0.0052,-0.0359,0.0815
38.367,0.0114,-0.0087,0.206,-0.0186,-0.0328,0.1049
38.417,0.0099,-0.0094,0.22,-0.0261,-0.0179,0.0988
38.468,0.0092,-0.0079,0.232,-0.0273,0.0036,0.1001
38.517,0.0086,-0.0054,0.25,-0.0264,0.0222,0.0853
38.568,0.0077,-0.0016,0.255,-0.0245,0.0389,0.0781
38.617,0.0067,0.0019,0.263,-0.0215,0.0491,0.0372
38.669,0.0058,0.0059,0.269,-0.0171,0.0558,0.0022
38.718,0.0052,0.0106,0.267,-0.0111,0.062,-0.0368
38.767,0.0048,0.0139,0.264,-0.0099,0.062,-0.1006
38.816,0.0049,0.018,0.266,-0.0096,0.0631,-0.1473
38.866,0.0028,0.019,0.271,-0.0158,0.0531,-0.172
38.917,0.0033,0.0244,0.256,-0.0139,0.0546,-0.1964
38.967,-0.0044,0.0247,0.238,-0.0348,0.0395,-0.2397
39.016,-0.0022,0.0244,0.214,-0.0225,0.0211,-0.272
39.069,-0.0073,0.0271,0.182,-0.0286,0.0109,-0.3148
39.116,-0.0072,0.0189,0.169,-0.0178,-0.0282,-0.3524
39.167,-0.0074,0.015,0.144,-0.0091,-0.0506,-0.3387
39.217,0.0035,0.0165,0.118,0.0284,-0.0534,-0.3509
39.267,-0.0003,0.0279,0.093,-0.0045,0.0425,-0.1137
39.318,0.0153,0.0134,0.074,0.0022,0.1785,-0.1788
39.366,0.0126,-0.0543,0.085,-0.0235,0.0648,-0.1376
39.416,0.02,-0.0336,0.079,-0.0294,0.2336,-0.136
39.467,0.0085,0.01,0.063,-0.1026,0.4256,-0.1988
39.517,-0.0028,0.0514,0.058,-0.1427,0.5379,-0.2389
39.566,-0.0142,0.0937,0.052,-0.1608,0.5843,-0.183
39.618,-0.0223,0.1296,0.05,-0.1346,0.5087,-0.1532
39.666,-0.018,0.149,0.037,-0.0071,0.2221,-0.1633
39.716,-0.011,0.1439,0.014,0.0816,-0.0548,-0.1938
39.766,-0.0235,0.113,0.001,-0.0274,-0.1245,-0.0143
39.817,-0.0254,0.1359,0.0,-0.05,-0.0889,-0.0397
39.867,-0.0236,0.1611,0.0,-0.0181,-0.0681,-0.0318
39.918,-0.0289,0.1696,0.0,-0.0745,0.0322,0.0035
39.967,-0.0556,0.1508,0.0,-0.2619,0.099,-0.1515
40.019,-0.0807,0.1229,0.0,-0.3312,0.0072,-0.2049
40.066,-0.0896,0.1354,0.005,-0.288,0.1098,0.0321
40.118,-0.1072,0.1398,0.014,-0.3292,0.1348,0.0364
40.166,-0.1202,0.1432,0.014,-0.3142,0.1433,0.1013
40.218,-0.1259,0.1433,0.015,-0.2558,0.1238,0.1429
40.267,-0.132,0.1451,0.016,-0.2275,0.1244,0.1353
40.318,-0.1345,0.144,0.016,-0.184,0.1113,0.1237
