time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.24,,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699,0.418,0.826,,,,,,
0.245,,11.7028,-3.3247,0.013,24.9,-0.65,0.19,0.0,-0.0,0.0059,-0.0003,0.699,0.418,0.823,,,,,,
0.249,,11.7033,-3.3244,0.013,24.78,-0.65,0.16,0.0,0.0028,0.0072,-0.0007,0.702,0.418,0.823,,,,,,
0.253,,11.7034,-3.3239,0.013,24.65,-0.67,0.16,0.0,0.0031,0.0098,-0.0015,0.702,0.418,0.819,1.15,,,,,
0.321,,11.7036,-3.3242,0.013,24.54,-0.65,0.16,0.0,0.0039,0.008,-0.0021,0.701,0.418,0.819,1.15,,,,,
0.334,,11.703,-3.3238,0.013,24.41,-0.67,0.19,0.0,0.0004,0.0094,-0.002,0.701,0.417,0.782,1.162,,,,,
0.382,,11.7035,-3.324,0.013,24.29,-0.65,0.17,0.0,0.0029,0.0083,-0.0022,0.7,0.417,0.782,1.162,,,,,
0.432,,11.7032,-3.3233,0.012,24.17,-0.68,0.17,0.0,0.0014,0.0114,-0.0024,0.7,0.423,0.735,1.136,,,,,
0.484,,11.7035,-3.3235,0.014,24.05,-0.66,0.16,0.0,0.0031,0.0098,-0.0045,0.698,0.423,0.735,1.136,,,,,
0.533,,11.7029,-3.3245,0.012,23.93,-0.63,0.2,0.0,-0.0006,0.0043,-0.0006,0.698,0.416,,,,,,,
0.593,,11.7025,-3.3246,0.014,23.81,-0.63,0.22,0.0,-0.0025,0.0042,-0.0032,0.701,0.416,,,,,,,
0.648,,11.7033,-3.3235,0.012,23.7,-0.66,0.17,0.0,0.0018,0.0096,-0.0003,0.701,0.416,,1.16,,,,,
0.686,,11.7034,-3.3242,0.014,23.58,-0.62,0.17,0.0,0.0021,0.0052,-0.0028,0.704,0.416,,1.16,,,,,
0.751,,11.703,-3.3243,0.013,23.46,-0.63,0.2,0.0,0.0002,0.004,-0.0008,0.704,0.417,,,,,,,
0.783,,11.7036,-3.323,0.011,23.35,-0.67,0.15,0.0,0.0033,0.0104,-0.0015,0.702,0.417,,,,,,,
0.833,,11.7034,-3.324,0.012,23.23,-0.63,0.18,0.0,0.0023,0.0047,-0.0067,0.702,0.416,,1.137,,,,,
0.889,,11.7036,-3.3231,0.011,23.12,-0.66,0.16,0.0,0.0032,0.0098,-0.0073,0.7,0.416,,1.137,,,,,
0.932,,11.7034,-3.3235,0.013,23.0,-0.65,0.18,0.0,0.0023,0.0078,-0.0092,0.7,0.417,,1.163,,,,,
0.982,,11.7034,-3.3234,0.011,22.89,-0.65,0.18,0.0,0.0019,0.0075,-0.0052,0.701,0.417,,1.163,,,,,
1.042,,11.7032,-3.324,0.012,22.78,-0.64,0.2,0.0,0.0007,0.0043,-0.0065,0.701,0.418,,1.149,,,,,
1.102,,11.7037,-3.3231,0.012,22.67,-0.67,0.17,0.0,0.003,0.0085,-0.0048,0.701,0.418,,1.149,,,,,
1.135,,11.7034,-3.3238,0.011,22.55,-0.65,0.19,0.0,0.0013,0.0055,-0.0039,0.701,0.418,,1.148,,,,,
1.183,,11.7036,-3.3234,0.011,22.44,-0.66,0.18,0.0,0.0022,0.0068,-0.0053,0.698,0.418,,1.148,,,,,
1.233,,11.7035,-3.3235,0.012,22.33,-0.66,0.18,0.0,0.0024,0.0063,-0.0055,0.698,0.418,0.39,1.136,,,,,
