time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
2.636,,-0.1499,-0.0725,0.01,-0.21,-0.34,0.49,0.0,-0.0078,-0.0043,0.0025,0.681,0.39,,,,,
2.683,,-0.1502,-0.0725,0.008,-0.21,-0.34,0.5,0.0,-0.0074,-0.0041,0.0023,0.681,0.39,,,,,
2.734,,-0.1501,-0.0725,0.01,-0.21,-0.35,0.49,0.0,-0.0081,-0.0043,-0.0027,0.683,0.391,,,,,
2.799,,-0.1497,-0.0732,0.01,-0.21,-0.32,0.47,0.0,-0.0004,-0.0077,-0.0017,0.683,0.391,,,,,
2.842,,-0.15,-0.0725,0.009,-0.21,-0.35,0.48,0.0,-0.0071,-0.0043,-0.0009,0.687,0.396,,,,,
2.901,,-0.1504,-0.0723,0.01,-0.21,-0.35,0.5,0.0,-0.0045,-0.004,-0.0027,0.687,0.396,,,,,
2.939,,-0.1488,-0.073,0.01,-0.22,-0.32,0.44,0.0,-0.0056,-0.0057,-0.0021,0.684,0.386,,,,,
2.983,,-0.1496,-0.0733,0.011,-0.22,-0.31,0.46,0.0,-0.0043,-0.0056,-0.0016,0.684,0.386,,,,,
3.033,,-0.1502,-0.0727,0.009,-0.22,-0.33,0.48,0.0,-0.0067,-0.0066,0.0005,0.683,0.396,,,,,
3.09,,0.0001,0.0,0.009,-0.0,0.0,-0.01,0.0,0.0055,0.0001,-0.0001,0.683,0.396,,,,,
3.145,,0.0,0.0,0.01,0.0,-0.03,0.18,0.0,0.0141,-0.0152,-0.0005,0.681,0.389,,,,,
3.202,,0.0007,-0.0002,0.007,0.0,-0.08,0.11,0.0,0.0074,-0.0055,0.0006,0.681,0.389,,,,,
3.233,,0.0013,-0.0007,0.01,-0.0,-0.03,0.03,0.0,-0.0052,-0.0033,-0.0042,0.687,0.394,,0.341,,,
3.284,,0.0005,-0.0003,0.007,0.0,-0.2,0.33,0.0,-0.0025,-0.0055,-0.0005,0.687,0.394,,0.341,,,
3.354,,0.0009,-0.0022,0.009,0.0,0.08,0.29,0.0,0.0019,-0.0041,-0.0055,0.685,0.391,1.011,,,,
3.409,,0.0004,-0.0003,0.009,0.0,-0.31,0.4,0.0,0.0036,-0.0057,-0.0029,0.685,0.391,1.011,,,,
3.439,,0.0006,-0.0003,0.009,0.0,-0.33,0.38,0.0,0.0007,-0.0037,-0.0018,0.685,0.396,,,,,
3.5,,0.0016,-0.0006,0.009,0.01,-0.31,0.3,0.0,0.0035,-0.0036,-0.0012,0.685,0.396,,,,,
3.533,,0.0003,-0.0003,0.008,0.01,-0.35,0.44,0.0,0.0009,-0.004,-0.0012,0.68,0.386,,,,,
3.583,,-0.0006,-0.0009,0.009,0.0,-0.32,0.5,0.0,0.0006,-0.0032,-0.0038,0.68,0.386,,,,,
3.679,,0.0015,-0.001,0.008,0.0,-0.32,0.35,0.0,-0.0005,-0.0029,-0.0032,0.684,0.396,,0.365,,,
3.714,,0.0003,-0.0002,0.007,0.0,-0.38,0.44,0.0,0.0009,-0.0036,-0.0047,0.684,0.396,,0.365,,,
3.744,,0.0006,-0.0022,0.007,0.0,-0.27,0.42,0.0,-0.0009,-0.0028,-0.0074,0.685,0.39,,,,,
3.79,,0.0006,-0.0012,0.008,0.01,-0.33,0.43,0.0,-0.001,-0.0023,-0.0087,0.685,0.39,,,,,
3.832,,0.0,-0.0001,0.01,0.01,-0.39,0.46,0.0,-0.0025,-0.0024,-0.0068,0.682,0.398,,,,,
3.883,,0.0013,-0.0006,0.007,0.01,-0.37,0.4,0.0,-0.0007,-0.0025,-0.0003,0.682,0.398,,,,,
3.963,,0.0011,-0.0001,0.008,0.0,-0.39,0.43,0.0,0.0003,-0.004,-0.0033,0.684,0.39,,,,,
4.024,,0.0005,-0.0001,0.01,0.01,-0.39,0.46,0.0,-0.004,-0.0054,-0.0026,0.684,0.39,,,,,
4.047,,-0.0,-0.0001,0.008,0.01,-0.39,0.49,0.0,-0.005,-0.0024,0.002,0.684,0.397,,,,,
4.104,,0.0004,-0.001,0.009,0.01,-0.35,0.48,0.0,-0.0036,-0.0019,-0.0005,0.684,0.397,,,,,
4.137,,-0.0001,0.0002,0.008,0.01,-0.39,0.5,0.0,-0.0049,-0.0006,0.0003,0.68,0.39,,,,,
4.183,,-0.0,-0.0001,0.006,0.01,-0.38,0.5,0.0,-0.0027,-0.0021,-0.0015,0.68,0.39,,,,,
4.269,,0.0007,-0.0001,0.009,0.01,-0.37,0.48,0.0,-0.0049,-0.0017,-0.0064,0.681,0.394,,,,,
4.305,,-0.0001,-0.0001,0.007,0.02,-0.37,0.51,0.0,-0.0043,-0.006,-0.0023,0.681,0.394,,,,,
4.34,,0.0004,-0.0002,0.009,0.02,-0.37,0.49,0.0,-0.004,-0.0063,-0.0044,0.68,0.388,,,,,
4.401,,-0.0004,-0.0002,0.009,0.02,-0.36,0.52,0.0,-0.0028,-0.0025,-0.001,0.68,0.388,,,,,
4.433,,0.0006,-0.0009,0.01,0.02,-0.32,0.48,0.0,-0.0105,-0.0024,0.0006,0.686,0.394,,,,,
4.484,,-0.0001,-0.0002,0.009,0.02,-0.35,0.51,0.0,-0.0014,-0.003,0.0035,0.686,0.394,,,,,
4.562,,0.0001,-0.0002,0.008,0.02,-0.35,0.51,0.0,-0.0059,-0.0019,0.0025,0.684,0.387,,,,,
4.598,,0.0001,-0.0002,0.009,0.01,-0.35,0.51,0.0,-0.0021,-0.0058,-0.0006,0.684,0.387,,,,,
4.635,,0.0001,-0.0002,0.008,0.01,-0.35,0.51,0.0,-0.0012,-0.008,-0.0005,0.68,0.396,,,,,
4.687,,-0.0003,-0.0003,0.009,0.01,-0.34,0.52,0.0,-0.0025,-0.0036,-0.003,0.68,0.396,,,,,
4.732,,0.0008,0.0,0.009,0.01,-0.35,0.49,0.0,-0.0025,-0.006,-0.0025,0.681,0.389,,,,,
4.783,,0.001,-0.0009,0.008,0.01,-0.31,0.48,0.0,-0.0113,-0.0021,-0.0015,0.681,0.389,,,,,
4.854,,-0.0003,-0.0003,0.008,0.01,-0.34,0.53,0.0,-0.0043,-0.0041,-0.0033,0.686,0.398,,,,,
4.884,,0.0009,-0.0005,0.008,0.02,-0.33,0.49,0.0,-0.0033,-0.0064,-0.0045,0.686,0.398,,,,,
4.938,,-0.0004,-0.0001,0.007,0.01,-0.35,0.54,0.0,-0.0074,-0.0037,-0.0056,0.688,0.387,,,,,
4.984,,-0.0002,-0.0004,0.008,0.02,-0.34,0.53,0.0,-0.0037,-0.0054,-0.008,0.688,0.387,,,,,
5.032,,0.0008,-0.0009,0.008,0.01,-0.32,0.49,0.0,-0.0079,-0.0076,-0.0064,0.682,0.398,,,,,
5.083,,-0.0005,-0.0004,0.009,0.02,-0.34,0.54,0.0,-0.008,-0.0054,-0.0047,0.682,0.398,,,,,
5.148,,0.0007,-0.0015,0.009,0.01,-0.3,0.5,0.0,-0.0047,-0.0047,-0.0013,0.683,0.384,,,,,
5.191,,-0.0003,-0.0004,0.008,0.01,-0.35,0.53,0.0,-0.0055,-0.0041,0.0005,0.683,0.384,,,,,
5.247,,0.0007,-0.0004,0.01,0.01,-0.35,0.49,0.0,-0.0055,-0.0036,-0.0005,0.682,0.399,,,,,
5.289,,-0.0001,-0.0005,0.009,0.01,-0.35,0.53,0.0,-0.0075,-0.0043,0.0025,0.682,0.399,,,,,
5.333,,-0.0002,-0.0005,0.01,0.01,-0.35,0.53,0.0,-0.0056,-0.0039,0.0017,0.683,0.396,,,,,
5.382,,-0.0004,-0.0005,0.009,0.01,-0.34,0.53,0.0,-0.0029,-0.0079,0.0032,0.683,0.396,,,,,
5.445,,-0.0007,-0.0005,0.008,0.01,-0.34,0.54,0.0,-0.0032,-0.0084,0.0014,0.684,0.386,,,,,
5.491,,-0.0005,-0.0006,0.009,0.0,-0.34,0.53,0.0,-0.0085,-0.0052,-0.0021,0.684,0.386,,,,,
5.544,,0.0005,-0.0008,0.008,0.0,-0.33,0.49,0.0,-0.003,-0.0084,-0.0019,0.685,0.395,,,,,
5.584,,-0.0007,-0.0006,0.011,0.0,-0.34,0.54,0.0,-0.0065,-0.0047,-0.0036,0.685,0.395,,,,,
5.633,,-0.0007,-0.0006,0.009,0.0,-0.34,0.53,0.0,-0.0024,-0.0062,0.0016,0.683,0.387,,,,,
5.683,,-0.0002,-0.0006,0.01,0.0,-0.34,0.51,0.0,-0.0059,-0.0046,-0.0001,0.683,0.387,,,,,
5.74,,-0.0004,-0.0007,0.011,0.0,-0.34,0.51,0.0,-0.0067,-0.005,0.001,0.684,0.396,,,,,
5.797,,-0.0005,-0.0008,0.01,0.0,-0.34,0.52,0.0,-0.0072,-0.0052,0.0035,0.684,0.396,,,,,
5.836,,-0.0008,-0.0008,0.008,0.0,-0.34,0.52,0.0,-0.0087,-0.0053,0.0018,0.683,0.392,,,,,
5.882,,-0.0011,-0.0008,0.01,0.0,-0.34,0.53,0.0,-0.0102,-0.005,-0.004,0.683,0.392,,,,,
5.932,,0.0001,-0.0013,0.009,-0.0,-0.32,0.49,0.0,-0.0035,-0.0068,-0.0024,0.685,0.395,,,,,
5.982,,0.0003,-0.0022,0.008,0.0,-0.29,0.49,0.0,-0.0051,-0.0042,-0.0043,0.685,0.395,,,,,
6.037,,-0.0006,-0.0008,0.008,-0.0,-0.34,0.51,0.0,-0.007,-0.0046,-0.0068,0.683,0.389,,,,,
6.088,,0.0002,-0.002,0.008,-0.0,-0.3,0.48,0.0,-0.0104,-0.0055,-0.008,0.683,0.389,,,,,
6.136,,-0.0003,-0.0009,0.009,-0.0,-0.34,0.5,0.0,-0.0054,-0.004,-0.0083,0.683,0.398,,,,,
6.196,,0.0005,-0.002,0.01,-0.0,-0.3,0.48,0.0,-0.0044,-0.0035,-0.0056,0.683,0.398,,,,,
6.232,,-0.0011,-0.0009,0.011,-0.0,-0.34,0.54,0.0,-0.0054,-0.0034,-0.002,0.687,0.387,,,,,
6.324,,-0.001,-0.0009,0.009,-0.0,-0.34,0.54,0.0,-0.003,-0.0069,0.0033,0.687,0.387,,,,,
6.335,,-0.0003,-0.0011,0.008,-0.0,-0.32,0.51,0.0,-0.0052,-0.004,0.0014,0.685,0.394,,,,,
6.397,,-0.0006,-0.0014,0.008,-0.0,-0.31,0.51,0.0,-0.0066,-0.0068,-0.0026,0.685,0.394,,,,,
6.435,,0.0001,-0.0014,0.009,-0.0,-0.31,0.48,0.0,-0.0036,-0.0044,-0.0043,0.685,0.387,,,,,
6.481,,-0.0006,-0.001,0.011,-0.0,-0.33,0.51,0.0,-0.0066,-0.0044,-0.0027,0.685,0.387,,,,,
6.533,,-0.0012,-0.0012,0.007,0.0,-0.32,0.53,0.0,-0.0082,-0.0049,0.0024,0.683,0.394,,,,,
6.607,,-0.0009,-0.0011,0.01,-0.0,-0.33,0.52,0.0,-0.0038,-0.0081,-0.0037,0.683,0.394,,,,,
6.664,,-0.0005,-0.0011,0.01,0.0,-0.33,0.51,0.0,-0.0038,-0.0042,-0.0006,0.686,0.391,,,,,
6.7,,-0.0011,-0.0012,0.013,0.0,-0.33,0.52,0.0,-0.0053,-0.0041,0.001,0.686,0.391,,,,,
6.732,,-0.0012,-0.0021,0.008,0.0,-0.29,0.53,0.0,-0.0053,-0.004,0.0077,0.682,0.396,,,,,
6.782,,-0.0012,-0.0012,0.01,0.0,-0.32,0.53,-0.0,-0.0033,-0.007,-0.0008,0.682,0.396,,,,,
6.832,,-0.0007,-0.0013,0.011,-0.01,-0.36,0.51,-0.0,-0.0038,-0.002,0.0001,0.683,0.388,,,,,
6.914,,-0.0002,-0.0024,0.009,-0.01,-0.27,0.51,-0.0,-0.0041,-0.0051,0.0028,0.683,0.388,,,,,
6.941,,-0.0001,-0.0015,0.01,0.0,-0.27,0.64,-0.0,-0.0067,0.0004,-0.0006,0.686,0.398,,,,,
7.002,,-0.0002,-0.0033,0.004,-0.09,-0.13,0.62,-0.0,-0.0123,-0.0072,0.0024,0.686,0.398,,,,,
7.04,,0.0021,-0.0044,0.001,-0.13,-0.07,0.97,-0.0,-0.004,-0.0024,-0.0025,0.684,0.398,,0.377,,,
7.094,,0.0023,-0.0094,0.0,-0.26,-0.07,0.26,-0.0,-0.007,-0.0259,0.0236,0.684,0.398,,0.377,,,
7.132,,0.0102,-0.0139,0.0,-0.24,0.18,-0.12,-0.0,0.0246,-0.0343,0.0432,0.68,0.41,,1.366,,,
7.213,,0.0014,-0.0088,0.0,-0.2,-0.04,0.64,-0.0,-0.0059,-0.0348,0.0702,0.68,0.41,,1.366,,,
7.257,,-0.0007,-0.0113,0.009,-0.27,-0.52,0.28,-0.0,-0.0461,0.0065,0.0963,0.681,0.413,,1.387,,,
7.305,,-0.0054,-0.0018,0.024,-0.35,-0.56,0.06,-0.0,-0.0418,0.0341,0.1228,0.681,0.413,,1.387,,,
7.34,,-0.0063,0.0012,0.036,-0.44,-0.2,-0.56,-0.0,-0.0339,0.0325,0.1713,0.684,0.416,,1.389,,,
7.384,,-0.0126,0.007,0.058,-0.52,0.25,-0.9,-0.0,-0.0383,0.0511,0.1934,0.684,0.416,,1.389,,,
7.432,,-0.0086,0.0022,0.071,-0.58,0.9,-1.56,-0.0,-0.0087,0.0233,0.2396,0.678,0.434,,1.396,,,
7.502,,-0.011,0.002,0.084,-0.72,1.0,-1.24,-0.0,-0.006,0.0055,0.2414,0.678,0.434,,1.396,,,
7.533,,-0.0109,0.0009,0.095,-0.85,0.78,-0.72,-0.0,0.0237,-0.018,0.2496,0.674,,,1.394,,,
7.588,,-0.0024,-0.0028,0.106,-1.0,0.67,-0.93,-0.0,0.0438,-0.0296,0.2403,0.674,,,1.394,,,
7.635,,0.0014,-0.0047,0.121,-1.12,0.2,-0.35,-0.0,0.0634,-0.0356,0.2484,0.667,,,1.39,,,
7.682,,0.0066,-0.0071,0.134,-1.13,-0.02,-0.04,-0.0,0.0717,-0.0405,0.2519,0.667,,,1.39,,,
7.732,,0.0116,-0.01,0.137,-1.08,-0.28,0.43,-0.0,0.0754,-0.0419,0.2554,0.658,,,1.394,,,
7.798,,0.0167,-0.0127,0.152,-0.98,-0.48,0.76,-0.0,0.075,-0.0414,0.2285,0.658,,,1.394,,,
7.852,,0.0213,-0.0145,0.159,-0.89,-0.64,1.05,-0.0,0.0762,-0.0388,0.2423,0.645,,,1.391,,,
7.884,,0.0259,-0.0163,0.174,-0.8,-0.84,1.22,-0.0,0.0701,-0.0317,0.2261,0.645,,,1.391,,,
7.934,,0.0307,-0.0186,0.181,-0.72,-0.73,1.31,-0.0,0.0659,-0.0273,0.2305,0.635,,,1.391,3.896,,
7.982,,0.0343,-0.0198,0.193,-0.68,-0.69,1.32,-0.0,0.0595,-0.024,0.2171,0.635,,,1.391,3.896,,
8.032,,0.0391,-0.0212,0.206,-0.67,-0.65,1.3,-0.0,0.0544,-0.0173,0.2158,0.626,,,1.385,,,
8.092,,0.0427,-0.0226,0.22,-0.67,-0.56,1.22,-0.0,0.0479,-0.0144,0.2158,0.626,,,1.385,,,
8.138,,0.0459,-0.0236,0.231,-0.65,-0.47,1.18,-0.0,0.0415,-0.0111,0.217,0.623,,,1.387,,,
8.193,,0.0497,-0.0244,0.243,-0.68,-0.36,1.18,-0.0,0.04,-0.0088,0.2048,0.623,,,1.387,,,
8.234,,0.0525,-0.0249,0.248,-0.77,-0.37,1.12,-0.0,0.0319,-0.0088,0.2021,0.616,,,1.388,,,
8.281,,0.056,-0.0261,0.262,-0.86,-0.22,0.85,-0.0,0.034,0.0042,0.174,0.616,,,1.388,,,
8.333,,0.059,-0.0223,0.261,-0.93,-0.28,0.68,-0.0,0.0294,0.0072,0.1793,0.606,,,1.388,,,
8.391,,0.0604,-0.0219,0.272,-1.02,-0.15,0.72,-0.0,0.0237,0.0105,0.1446,0.606,,,1.388,,,
8.457,,0.062,-0.0219,0.276,-1.07,-0.0,0.51,-0.0,0.0237,0.0125,0.1445,0.604,,2.237,1.386,,,
8.485,,0.0649,-0.0204,0.285,-1.05,0.13,0.6,-0.0,0.0205,0.0088,0.1314,0.604,,2.237,1.386,,,
8.535,,0.066,-0.016,0.289,-1.07,0.13,0.52,-0.0,0.0181,0.0205,0.1261,0.598,,2.23,1.391,,,
8.581,,0.0688,-0.016,0.299,-1.16,0.12,0.49,-0.0,0.0177,0.0175,0.112,0.598,,2.23,1.391,,,
8.632,,0.0704,-0.0122,0.301,-1.17,0.22,0.45,-0.0,0.0156,0.0232,0.1153,0.598,,2.263,1.39,,,
8.686,,0.0728,-0.0122,0.311,-1.22,0.32,0.38,-0.0,0.0191,0.0176,0.0981,0.598,,2.263,1.39,,,
8.74,,0.0756,-0.0125,0.316,-1.23,0.37,0.34,-0.0,0.0209,0.0102,0.1027,0.594,,2.285,1.393,,,
8.784,,0.079,-0.0127,0.327,-1.26,0.41,0.28,-0.0,0.0187,0.0062,0.0946,0.594,,2.285,1.393,,,
8.831,,0.0811,-0.0144,0.328,-1.27,0.29,0.25,-0.0,0.0212,0.0004,0.0976,0.586,,2.287,1.398,,,
8.882,,0.0844,-0.0145,0.331,-1.28,0.27,0.2,-0.0,0.0231,-0.0036,0.0762,0.586,,2.287,1.398,,,
8.942,,0.0861,-0.0158,0.333,-1.3,0.14,0.35,-0.0,0.0215,-0.007,0.0646,0.586,,2.314,1.384,,,
8.988,,0.0899,-0.0154,0.337,-1.4,-0.02,0.35,-0.0,0.0257,-0.0051,0.0513,0.586,,2.314,1.384,,,
9.031,,0.0932,-0.0158,0.339,-1.4,-0.02,0.39,-0.0,0.027,-0.0054,0.0469,0.577,,2.307,1.395,,,
9.094,,0.0964,-0.0139,0.34,-1.4,-0.09,0.45,-0.0,0.0281,-0.0005,0.0373,0.577,,2.307,1.395,,,
9.135,,0.0987,-0.0162,0.342,-1.4,-0.06,0.51,-0.0,0.0256,-0.0043,0.029,0.575,,2.303,1.387,,,
9.182,,0.104,-0.0148,0.343,-1.36,-0.12,0.56,-0.0,0.0311,0.0009,0.0244,0.575,,2.303,1.387,,,
9.248,ROTATION_SCAN,0.1073,-0.0116,0.341,-1.32,-0.05,0.68,-0.0,0.029,0.006,0.0186,0.573,,2.29,1.39,,,
9.339,ROTATION_SCAN,0.112,-0.0109,0.343,-1.33,-0.07,0.73,15.0,0.028,0.0079,0.0076,0.573,,2.29,1.39,,,
9.343,ROTATION_SCAN,0.1138,-0.01,0.345,-1.19,0.03,0.68,15.0,0.0247,0.0088,0.0097,0.569,,2.279,1.4,,,
9.394,ROTATION_SCAN,0.1182,-0.0084,0.345,-0.89,0.08,0.62,15.0,0.0238,0.0111,0.0138,0.569,,2.279,1.4,,,
9.435,ROTATION_SCAN,0.1206,-0.0058,0.347,-0.49,0.25,0.65,15.0,0.0228,0.0134,0.0071,0.569,,,1.399,,,
9.501,ROTATION_SCAN,0.1248,-0.0034,0.351,0.01,0.2,0.69,15.0,0.0215,0.0152,0.0097,0.569,,,1.399,,,
9.535,ROTATION_SCAN,0.1294,-0.0017,0.352,0.6,0.27,0.7,15.0,0.022,0.0152,0.0187,0.565,,2.262,1.408,,,
9.581,ROTATION_SCAN,0.1331,0.0006,0.352,1.35,0.44,0.86,15.0,0.0194,0.0166,0.0133,0.565,,2.262,1.408,,,
9.631,ROTATION_SCAN,0.1351,0.0029,0.352,2.13,0.54,0.97,15.0,0.0162,0.0129,0.0075,0.569,,2.233,1.409,,,
9.72,ROTATION_SCAN,0.1371,0.0038,0.353,2.91,0.53,1.09,15.0,0.0125,0.0112,0.0012,0.569,,2.233,1.409,,,
9.752,ROTATION_SCAN,0.1402,0.0057,0.354,3.7,0.55,1.17,15.0,0.0052,0.0071,-0.0008,0.579,,,1.419,3.704,,
9.783,ROTATION_SCAN,0.1432,0.0068,0.352,4.52,0.53,1.33,15.0,0.0025,0.0032,-0.0027,0.579,,,1.419,3.704,,
9.837,ROTATION_SCAN,0.1487,0.0091,0.352,5.4,0.57,1.3,15.0,-0.0001,0.0018,-0.0106,0.598,,,1.421,,,
9.884,ROTATION_SCAN,0.1501,0.0118,0.352,6.27,0.52,1.39,15.0,-0.0063,0.0015,-0.0125,0.598,,,1.421,,,
9.95,ROTATION_SCAN,0.1518,0.0127,0.349,7.14,0.31,1.45,15.0,-0.0155,-0.0024,-0.014,0.646,,,1.428,,,
9.981,ROTATION_SCAN,0.1518,0.0123,0.35,8.01,0.33,1.44,15.0,-0.0262,-0.0085,-0.0209,0.646,,,1.428,,,
