time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.247,,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.421,,1.135,,,,,
0.251,,0.0046,0.0017,0.016,-0.03,-0.69,0.24,0.0,0.0024,0.0054,0.0038,0.686,0.426,,1.135,,,,,
0.255,,0.0042,0.0017,0.015,-0.02,-0.69,0.26,0.0,-0.0003,0.0057,0.0013,0.686,0.426,,1.154,,,,,
0.259,,0.0046,0.001,0.014,-0.03,-0.66,0.25,0.0,0.0026,0.0019,-0.0024,0.688,0.425,,1.154,,,,,
0.329,,0.0044,0.001,0.016,-0.03,-0.66,0.25,0.0,0.0013,0.0017,-0.0065,0.688,0.425,,1.136,,,,,
0.342,,0.0038,0.0006,0.017,-0.03,-0.65,0.27,0.0,-0.0023,0.0005,-0.004,0.684,0.423,,1.136,,,,,
0.385,,0.0049,0.0017,0.017,-0.03,-0.69,0.22,0.0,0.0042,0.0061,0.0001,0.684,0.423,,1.151,,,,,
0.434,,0.0047,0.0004,0.017,-0.03,-0.64,0.24,0.0,0.0027,-0.0009,0.0027,0.682,0.421,,1.151,,,,,
0.484,,0.0047,0.0009,0.017,-0.03,-0.65,0.24,0.0,0.0022,0.0014,0.0039,0.682,0.421,,1.164,,,,,
0.535,,0.0047,0.0003,0.016,-0.03,-0.63,0.23,0.0,0.0026,-0.0015,0.0041,0.681,0.426,,1.164,,,,,
0.589,,0.0057,0.0005,0.015,-0.03,-0.65,0.19,0.0,0.008,0.0001,0.0014,0.681,0.426,,1.141,,,,,
0.641,,0.0051,0.0003,0.014,-0.03,-0.64,0.22,0.0,0.0046,-0.0011,-0.0024,0.685,0.424,,1.141,,,,,
0.694,,0.0041,0.0005,0.014,-0.03,-0.65,0.27,0.0,-0.001,-0.0001,-0.0063,0.685,0.424,,1.141,,,,,
0.738,,0.0047,0.0005,0.016,-0.03,-0.65,0.24,0.0,0.003,0.0001,-0.0079,0.687,0.423,,1.141,,,,,
0.784,,0.0043,0.0018,0.015,-0.03,-0.7,0.26,0.0,0.0009,0.0068,-0.0039,0.687,0.423,,1.143,,,,,
0.836,,0.0039,0.0014,0.016,-0.04,-0.68,0.28,0.0,-0.0015,0.0045,-0.0038,0.687,0.421,,1.143,,,,,
0.889,,0.0047,0.002,0.016,-0.04,-0.71,0.24,0.0,0.0036,0.0073,-0.0011,0.687,0.421,,1.134,,,,,
0.941,,0.0043,0.002,0.016,-0.04,-0.71,0.26,0.0,0.0016,0.0074,0.0005,0.684,0.423,,1.134,,,,,
0.988,,0.0052,0.0021,0.018,-0.04,-0.7,0.22,0.0,0.0065,0.0072,0.0012,0.684,0.423,,1.144,,,,,
1.058,,0.0046,0.0005,0.016,-0.04,-0.63,0.26,0.0,0.0027,-0.0014,0.0056,0.684,0.43,,1.144,,,,,
1.089,,0.0038,0.0015,0.015,-0.04,-0.67,0.3,0.0,-0.0018,0.0045,0.0031,0.684,0.43,,1.155,,,,,
1.147,,0.0048,0.0019,0.016,-0.04,-0.7,0.26,0.0,0.0041,0.0066,-0.0005,0.681,0.425,,1.155,,,,,
1.186,,0.0057,0.0016,0.018,-0.04,-0.68,0.23,0.0,0.0084,0.0039,-0.0009,0.681,0.425,,1.154,,,,,
1.234,,0.0046,0.0014,0.015,-0.04,-0.67,0.27,0.0,0.0018,0.0028,0.0038,0.686,0.425,,1.154,,,,,
1.285,,0.0059,0.0005,0.016,-0.04,-0.63,0.22,0.0,0.0037,-0.0016,-0.0004,0.686,0.425,,1.149,,,,,
1.352,,0.0044,0.0016,0.017,-0.05,-0.67,0.28,0.0,0.0004,0.0044,-0.0005,0.686,0.426,,1.149,,,,,
1.4,,0.0057,0.0014,0.016,-0.05,-0.66,0.22,0.0,0.0077,0.0028,0.0016,0.686,0.426,,,,,,,
1.466,,0.0053,0.0014,0.015,-0.05,-0.66,0.24,0.0,0.0055,0.0035,-0.0001,0.684,0.422,,,,,,,
1.49,,0.0057,0.0023,0.015,-0.05,-0.69,0.22,0.0,0.0081,0.0074,-0.0031,0.684,0.422,,1.127,,,,,
1.546,,0.004,0.0023,0.014,-0.05,-0.7,0.29,0.0,-0.0013,0.0075,-0.0047,0.682,0.424,,1.127,,,,,
1.585,,0.0051,0.0015,0.015,-0.05,-0.65,0.24,0.0,0.0048,0.0022,-0.0071,0.682,0.424,,,,,,,
1.656,,0.0051,0.0007,0.014,-0.05,-0.61,0.25,0.0,0.0038,-0.0027,-0.006,0.684,0.423,1.815,,,,,,
1.694,,0.0047,0.0007,0.018,-0.05,-0.62,0.26,0.0,0.002,-0.0022,-0.0068,0.684,0.423,1.815,,,,,,
1.741,,0.0049,0.0015,0.016,-0.05,-0.66,0.25,0.0,0.0034,0.0029,0.002,0.684,0.423,,,,,,,
1.786,,0.006,0.0007,0.016,-0.05,-0.63,0.21,0.0,0.0089,-0.0014,0.0026,0.684,0.423,,1.139,,,,,
1.834,,0.0041,0.0024,0.015,-0.05,-0.71,0.3,0.0,-0.0023,0.0081,0.0023,0.684,0.426,1.973,1.139,,,,,
1.922,,0.0049,0.0008,0.017,-0.05,-0.63,0.26,0.0,0.0025,-0.0009,0.0001,0.684,0.426,1.973,1.147,,,,,
1.97,,0.0053,0.002,0.014,-0.05,-0.68,0.25,0.0,0.0036,0.0053,0.0028,0.685,0.423,,1.147,,,,,
1.99,,0.0055,0.001,0.015,-0.06,-0.64,0.24,0.0,0.0047,-0.0001,-0.0018,0.685,0.423,,1.165,,,,,
2.043,,0.0044,0.0026,0.015,-0.05,-0.71,0.28,0.0,-0.0016,0.0086,-0.0024,0.682,0.424,,1.165,,,,,
2.091,,0.0048,0.0017,0.016,-0.06,-0.67,0.26,0.0,0.0013,0.0034,-0.0033,0.682,0.424,,,,,,,
2.134,,0.0055,0.0015,0.017,-0.06,-0.66,0.23,0.0,0.0048,0.0023,-0.002,0.684,0.426,,,,,,,
2.222,,0.0048,0.0009,0.017,-0.06,-0.63,0.25,0.0,0.0016,-0.0013,0.002,0.684,0.426,,,,,,,
2.27,,0.005,0.0011,0.016,-0.06,-0.64,0.25,0.0,0.0028,0.0003,0.0038,0.684,0.422,,,,,,,
2.3,,0.0051,0.0018,0.014,-0.06,-0.67,0.24,0.0,0.0028,0.0034,0.0021,0.684,0.422,,1.156,,,,,
2.344,,0.0055,0.0026,0.015,-0.06,-0.71,0.22,0.0,0.0058,0.0081,-0.0032,0.685,0.423,,1.156,,,,,
2.404,,0.0054,0.0019,0.017,-0.06,-0.68,0.23,0.0,0.0051,0.0037,-0.0036,0.685,0.423,,1.14,,,,,
2.434,,0.0052,0.0026,0.016,-0.06,-0.71,0.24,0.0,0.0036,0.0073,0.0007,0.687,0.426,,1.14,,,,,
2.517,,0.0045,0.0026,0.015,-0.05,-0.7,0.27,0.0,-0.0004,0.0065,0.0005,0.687,0.426,,,,,,,
2.57,,0.0049,0.0023,0.016,-0.06,-0.68,0.25,0.0,0.0026,0.0047,-0.0019,0.685,0.424,,,,,,,
2.599,,0.005,0.0017,0.018,-0.06,-0.66,0.26,0.0,0.0018,0.0014,-0.0011,0.685,0.424,,1.156,,,,,
2.64,,0.0042,0.003,0.015,-0.05,-0.71,0.29,0.0,-0.0018,0.0078,0.0036,0.684,0.425,,1.156,,,,,
2.697,,0.005,0.002,0.016,-0.05,-0.67,0.25,0.0,0.0013,0.0025,-0.0,0.684,0.425,,1.142,,,,,
2.734,,0.0052,0.002,0.015,-0.05,-0.67,0.24,0.0,0.0026,0.0022,-0.0001,0.685,0.422,,1.142,,,,,
2.805,,0.0064,0.0011,0.014,-0.05,-0.63,0.19,0.0,0.0091,-0.0021,-0.0027,0.685,0.422,,1.145,,,,,
2.835,,0.005,0.0027,0.015,-0.05,-0.7,0.25,0.0,0.0054,-0.0017,-0.0051,0.684,0.426,,1.145,,,,,
2.89,,0.0057,0.0013,0.015,-0.06,-0.64,0.22,0.0,0.0052,0.0001,-0.0049,0.684,0.426,,1.157,,,,,
2.936,,0.0051,0.0026,0.016,-0.05,-0.69,0.26,0.0,0.0013,0.0074,-0.0041,0.686,0.423,2.141,1.157,,,,,
2.984,,0.0056,0.0012,0.016,-0.05,-0.64,0.24,0.0,0.0038,-0.0008,-0.0005,0.686,0.423,2.141,1.15,,,,,
3.035,,0.0051,0.0012,0.017,-0.05,-0.64,0.25,0.0,0.0013,-0.0003,0.0011,0.685,0.424,2.294,1.15,,,,,
3.104,,0.0065,0.0012,0.016,-0.05,-0.63,0.19,0.0,0.0098,-0.0011,0.0045,0.685,0.424,2.294,1.135,,,,,
3.141,,0.0051,0.003,0.015,-0.05,-0.71,0.25,0.0,0.0018,0.0089,0.004,0.681,0.421,,1.135,,,,,
3.196,,0.0058,0.0028,0.016,-0.05,-0.7,0.22,0.0,0.0057,0.0075,0.0002,0.681,0.421,,1.148,,,,,
3.238,,0.0054,0.0021,0.014,-0.05,-0.67,0.25,0.0,0.0029,0.0033,0.0003,0.683,0.424,,1.148,,,,,
3.285,,0.0054,0.0028,0.016,-0.05,-0.7,0.24,0.0,0.0028,0.0073,-0.0037,0.683,0.424,,1.156,,,,,
3.335,,0.0058,0.003,0.017,-0.05,-0.7,0.23,0.0,0.0054,0.0076,-0.0016,0.684,0.424,2.202,1.156,,,,,
3.398,,0.0048,0.0028,0.018,-0.05,-0.69,0.28,0.0,-0.0012,0.0059,0.0017,0.684,0.424,2.202,1.145,,,,,
3.47,,0.0046,0.0027,0.015,-0.05,-0.68,0.28,0.0,-0.0027,0.0045,0.0051,0.68,0.424,,1.145,,,,,
3.502,,0.0052,0.0027,0.016,-0.06,-0.67,0.25,0.0,0.0011,0.0038,0.0,0.68,0.424,,1.14,,,,,
3.549,,0.0044,0.0031,0.015,-0.06,-0.69,0.29,0.0,-0.0038,0.0063,-0.0005,0.687,0.424,,1.14,,,,,
3.585,,0.0061,0.0027,0.016,-0.06,-0.67,0.21,0.0,0.0064,0.0039,-0.0028,0.687,0.424,,,,,,,
3.634,,0.0048,0.0025,0.017,-0.06,-0.66,0.27,0.0,-0.0005,0.0029,-0.0018,0.686,0.422,,,,,,,
3.698,,0.0,0.0,0.017,-0.0,-0.0,-0.0,0.0,0.0013,0.0021,0.0,0.686,0.422,,,,,,,
3.748,,0.0002,0.0003,0.017,-0.0,-0.12,-0.04,0.0,0.0049,0.003,-0.0003,0.684,0.424,,,,,,,
3.791,,-0.0001,0.0002,0.016,-0.0,-0.14,0.15,0.0,-0.0002,-0.0017,-0.0003,0.684,0.424,,,,,,,
3.85,,0.0002,0.0004,0.014,-0.0,-0.32,0.14,0.0,0.0032,-0.0004,-0.0012,0.686,0.426,2.242,,,,,,
3.883,,0.0008,-0.0004,0.016,-0.01,-0.19,0.05,0.0,0.0086,-0.0082,-0.0061,0.686,0.426,2.242,1.141,,,,,
3.935,,0.0004,0.0006,0.015,-0.01,-0.49,0.2,0.0,0.0038,0.0011,-0.0038,0.684,0.423,,1.141,,,,,
3.994,,0.0001,0.0007,0.015,-0.01,-0.54,0.27,0.0,0.0011,0.0021,-0.0047,0.684,0.423,,1.169,,,,,
4.05,,0.0009,0.0005,0.016,-0.0,-0.54,0.18,0.0,0.0064,0.001,-0.0049,0.685,0.425,,1.169,,,,,
4.088,,0.0001,0.0008,0.016,0.0,-0.58,0.28,0.0,0.0004,0.003,-0.0022,0.685,0.425,,1.119,,,,,
4.133,,-0.0009,0.0001,0.016,0.0,-0.53,0.38,0.0,-0.0062,-0.0014,-0.0004,0.685,0.421,,1.119,,,,,
4.184,,-0.0007,-0.0009,0.015,0.0,-0.46,0.35,0.0,-0.0041,-0.0069,0.0005,0.685,0.421,,,,,,,
4.234,,0.0014,0.0002,0.017,0.0,-0.57,0.17,0.0,0.0091,0.0005,-0.0011,0.682,0.424,,,,,,,
4.288,,0.0004,0.0007,0.017,0.0,-0.61,0.26,0.0,0.0024,0.0036,0.0014,0.682,0.424,,1.132,,,,,
4.342,,0.0001,-0.0007,0.013,0.0,-0.53,0.28,0.0,0.0003,-0.0046,0.0033,0.683,0.422,,1.132,,,,,
4.39,,-0.0004,0.0011,0.016,0.0,-0.64,0.31,0.0,-0.0028,0.0052,-0.0044,0.683,0.422,,1.159,,,,,
4.447,,0.0006,-0.0008,0.018,-0.0,-0.54,0.25,0.0,0.0029,-0.0044,-0.0025,0.685,0.424,,1.159,,,,,
4.483,,0.0006,0.0009,0.015,0.0,-0.64,0.25,0.0,0.0031,0.0036,0.0029,0.685,0.424,,1.116,,,,,
4.554,,0.0001,-0.0002,0.014,-0.0,-0.6,0.27,0.0,0.0005,-0.0015,-0.0008,0.683,0.424,,1.116,,,,,
4.605,,0.0004,0.0009,0.015,-0.0,-0.65,0.25,0.0,0.0027,0.0048,-0.0044,0.683,0.424,,1.148,,,,,
4.637,,-0.0009,0.0009,0.016,0.0,-0.65,0.31,0.0,-0.0035,0.0045,-0.0049,0.683,0.423,,1.148,,,,,
4.695,,-0.0004,0.0012,0.017,0.0,-0.66,0.28,0.0,-0.001,0.0056,-0.0024,0.683,0.423,,1.169,,,,,
4.733,,-0.0001,-0.0006,0.017,0.0,-0.58,0.26,0.0,0.0003,-0.0029,0.0023,0.682,0.425,,1.169,,,,,
4.785,,-0.0009,0.0002,0.014,-0.0,-0.62,0.29,0.0,-0.003,0.0011,0.0046,0.682,0.425,,1.151,,,,,
4.869,,0.0002,0.0002,0.013,-0.0,-0.63,0.26,0.0,0.0019,0.0009,-0.0015,0.685,0.424,,1.151,,,,,
4.916,,0.0016,-0.0008,0.016,0.0,-0.59,0.19,0.0,0.009,-0.004,-0.0065,0.685,0.424,,1.149,,,,,
4.948,,-0.0008,-0.0008,0.018,-0.0,-0.59,0.29,0.0,-0.003,-0.0032,-0.0023,0.682,0.423,,1.149,,,,,
5.003,,0.0001,0.0007,0.015,-0.0,-0.66,0.25,0.0,0.0017,0.0039,0.0042,0.682,0.423,,1.122,,,,,
5.033,,0.0011,0.0002,0.018,-0.0,-0.64,0.21,0.0,0.0061,0.0016,0.0008,0.684,0.422,,1.122,,,,,
5.084,,0.0002,0.0011,0.016,-0.0,-0.68,0.24,0.0,0.0016,0.0061,0.0054,0.684,0.422,,1.151,,,,,
5.163,,-0.0005,0.0,0.017,-0.0,-0.64,0.27,0.0,-0.0017,0.0006,0.003,0.685,0.422,,1.151,,,,,
5.193,,-0.0003,0.0003,0.015,-0.0,-0.64,0.26,0.0,-0.0004,0.0016,0.0038,0.685,0.422,,1.156,,,,,
5.24,,-0.0012,0.0012,0.014,-0.0,-0.68,0.3,0.0,-0.0045,0.0065,-0.0008,0.683,0.426,,1.156,,,,,
