time_s,x_m,y_m,z_down_m
0.251,0.0,0.0,0.012
0.254,-1.1717,0.0235,0.009
0.256,-1.1719,0.0233,0.011
0.258,-1.1721,0.0233,0.011
0.276,-1.1721,0.0233,0.01
0.326,-1.1722,0.0228,0.011
0.378,-1.1719,0.0233,0.012
0.426,-1.1723,0.0233,0.011
0.476,-1.172,0.0233,0.011
0.527,-1.171,0.0229,0.01
0.598,-1.172,0.0228,0.009
0.63,-1.17,0.0214,0.012
0.676,-1.1723,0.0233,0.01
0.726,-1.1722,0.0232,0.01
0.777,-1.1723,0.0232,0.008
0.826,-1.1723,0.0235,0.008
0.876,-1.1721,0.0232,0.008
0.961,-1.1721,0.0235,0.011
0.994,-1.1721,0.0235,0.009
1.027,-1.1723,0.0213,0.01
1.077,-1.1721,0.0232,0.009
1.128,-1.1724,0.0232,0.01
1.176,-1.1722,0.0232,0.009
1.252,-1.1722,0.0234,0.011
1.315,-1.1722,0.0234,0.01
1.33,-1.1722,0.0225,0.01
1.377,-1.1717,0.0225,0.01
1.427,-1.1713,0.023,0.01
1.475,-1.1704,0.0215,0.008
1.552,-1.1723,0.0232,0.011
1.593,-1.1722,0.0232,0.008
1.627,-1.1725,0.0231,0.01
1.676,-1.1713,0.0218,0.009
1.726,-1.1726,0.0232,0.009
1.776,-1.1718,0.022,0.01
1.842,-1.1725,0.0233,0.009
1.895,-1.1724,0.0233,0.012
1.95,-1.1727,0.0235,0.011
1.976,-1.1725,0.0232,0.009
2.026,-1.1727,0.0222,0.011
2.076,-1.1719,0.0223,0.01
2.13,-1.1722,0.022,0.011
2.187,-1.1725,0.0232,0.01
2.226,-1.1725,0.0231,0.011
2.277,-1.1719,0.0225,0.011
2.326,-1.1727,0.0231,0.009
2.412,-1.1728,0.0231,0.009
2.458,-1.1726,0.0232,0.009
2.48,-1.1721,0.0227,0.01
2.525,-1.1716,0.0225,0.01
2.576,-1.1727,0.0232,0.011
2.626,-1.1729,0.0234,0.009
2.705,-1.1726,0.0249,0.01
2.743,-1.1739,0.0258,0.012
2.775,-1.1735,0.0229,0.012
2.826,-1.1736,0.0254,0.01
2.876,-1.1736,0.0251,0.009
2.926,-0.0,-0.0001,0.01
2.997,-0.0002,0.0001,0.009
3.034,-0.0006,0.0004,0.011
