time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
33.919,0.1156,-2.0235,0.191,0.0298,-0.0564,-0.0218
33.968,0.1164,-2.0286,0.192,0.0255,-0.0671,-0.0138
34.02,0.116,-2.0314,0.188,0.0178,-0.0675,-0.0083
34.068,0.1142,-2.0338,0.191,0.007,-0.0632,-0.0148
34.119,0.1134,-2.0384,0.187,0.0007,-0.0639,-0.0039
34.169,0.1117,-2.0398,0.187,-0.0051,-0.0537,-0.0102
34.218,0.1112,-2.0442,0.185,-0.0054,-0.0531,-0.004
34.27,0.1101,-2.0457,0.185,-0.0062,-0.0427,-0.0042
34.319,0.1093,-2.0466,0.187,-0.0052,-0.0306,-0.0031
34.369,0.107,-2.0471,0.187,-0.0073,-0.0192,0.0089
34.419,0.1064,-2.0467,0.187,-0.0038,-0.0059,0.0083
34.47,0.1051,-2.0452,0.19,-0.002,0.0069,0.0107
34.519,0.1054,-2.0435,0.189,0.0045,0.017,0.018
34.569,0.1053,-2.0402,0.184,0.008,0.0274,0.0115
34.618,0.1059,-2.0394,0.19,0.0136,0.0259,0.0029
34.669,0.107,-2.0377,0.187,0.0187,0.0242,0.0212
34.719,0.1078,-2.0363,0.189,0.0203,0.0189,0.0101
34.769,0.1087,-2.0338,0.191,0.0218,0.0152,0.0189
34.819,0.1094,-2.0332,0.19,0.0218,0.005,0.0238
34.868,0.1126,-2.0336,0.193,0.029,-0.0078,0.0218
34.92,0.1145,-2.0347,0.196,0.0305,-0.0222,0.0276
34.969,0.1168,-2.0368,0.196,0.0321,-0.0364,0.031
35.018,0.1189,-2.0383,0.194,0.0308,-0.0457,0.0274
35.069,0.1208,-2.0422,0.197,0.0275,-0.0602,0.0156
35.119,0.1207,-2.0448,0.199,0.0175,-0.0653,0.0192
35.169,0.1229,-2.0492,0.203,0.015,-0.0729,0.0189
35.22,0.1234,-2.0519,0.199,0.0076,-0.0695,0.0204
35.27,0.123,-2.0547,0.204,-0.0018,-0.0645,0.0036
35.318,0.1219,-2.0571,0.2,-0.0113,-0.0573,0.0157
35.369,0.1204,-2.0585,0.201,-0.0194,-0.0463,-0.0002
35.419,0.1183,-2.0593,0.2,-0.0265,-0.0337,0.0022
35.47,0.1162,-2.0596,0.203,-0.0315,-0.0216,0.0005
35.518,0.1116,-2.0578,0.199,-0.0422,-0.0059,0.005
35.569,0.1108,-2.0566,0.2,-0.0382,0.0051,-0.004
35.618,0.1068,-2.0544,0.203,-0.0421,0.0156,-0.0025
35.67,0.1046,-2.0524,0.206,-0.0376,0.0219,0.0041
35.719,0.1021,-2.0487,0.201,-0.0322,0.0305,0.0082
35.77,0.1009,-2.0453,0.197,-0.0219,0.0348,-0.0085
35.818,0.1016,-2.043,0.205,-0.0062,0.0335,-0.0123
35.869,0.1031,-2.0416,0.203,0.01,0.0267,0.0095
35.919,0.1072,-2.0405,0.204,0.0295,0.0182,-0.0007
35.968,0.1107,-2.0402,0.202,0.0423,0.0071,0.0008
36.017,0.1149,-2.0397,0.2,0.051,-0.0029,-0.0007
36.069,0.1174,-2.0419,0.2,0.0493,-0.0191,-0.0079
36.118,0.1232,-2.0448,0.202,0.0549,-0.0347,-0.0055
36.168,0.1285,-2.0469,0.201,0.0567,-0.0446,0.0
36.218,0.132,-2.0499,0.201,0.0502,-0.0534,-0.0036
36.269,0.1355,-2.0543,0.202,0.0422,-0.0639,-0.0024
36.319,0.1375,-2.0591,0.197,0.0297,-0.0714,0.0013
36.369,0.1389,-2.0624,0.196,0.0164,-0.0712,-0.0095
36.417,0.1369,-2.0646,0.201,-0.0056,-0.0643,-0.0058
36.47,0.1358,-2.0674,0.198,-0.0215,-0.0591,0.0072
36.518,0.1325,-2.0674,0.201,-0.0393,-0.0443,-0.001
36.57,0.131,-2.0692,0.201,-0.0468,-0.0363,0.0067
36.618,0.1273,-2.0695,0.205,-0.0563,-0.0251,0.0051
36.67,0.1247,-2.0706,0.199,-0.0572,-0.0179,0.0131
36.719,0.1227,-2.07,0.199,-0.0537,-0.0078,-0.0032
36.77,0.119,-2.0685,0.203,-0.0535,0.0022,-0.0008
36.819,0.1165,-2.0678,0.198,-0.049,0.0069,0.0035
36.868,0.1122,-2.0647,0.199,-0.0495,0.0167,-0.0107
36.918,0.1106,-2.0632,0.198,-0.0413,0.0195,-0.0113
36.968,0.1091,-2.0624,0.194,-0.0335,0.0185,-0.0191
37.018,0.108,-2.0607,0.194,-0.0258,0.0175,-0.034
37.067,0.1077,-2.0589,0.198,-0.0163,0.0163,-0.0339
37.118,0.1075,-2.0577,0.192,-0.0088,0.0118,-0.0336
37.167,0.1089,-2.0587,0.19,0.0003,0.0011,-0.0609
37.218,0.1093,-2.0607,0.189,0.0048,-0.0115,-0.0704
37.268,0.1093,-2.0624,0.183,0.0072,-0.021,-0.0782
37.318,0.117,-2.0696,0.178,0.0292,-0.0424,-0.0997
37.368,0.116,-2.072,0.173,0.0238,-0.0464,-0.1149
37.417,0.1202,-2.0754,0.168,0.0314,-0.0492,-0.1254
37.469,0.1183,-2.0769,0.158,0.0192,-0.0435,-0.1368
37.518,0.1201,-2.0789,0.152,0.0171,-0.0376,-0.1598
37.569,0.1205,-2.0795,0.138,0.0105,-0.0263,-0.1677
37.618,0.1197,-2.0804,0.138,0.0013,-0.0177,-0.191
37.667,0.1285,-2.0706,0.128,0.0195,0.0216,-0.176
37.718,0.1281,-2.0706,0.116,0.0095,0.0231,-0.196
37.768,0.1205,-2.0607,0.104,-0.0228,0.0496,-0.2108
37.819,0.1207,-2.0592,0.098,-0.0249,0.0448,-0.2158
37.868,0.1241,-2.0574,0.086,-0.0111,0.0404,-0.2033
37.917,0.1248,-2.0576,0.071,-0.0056,0.0219,-0.1968
37.968,0.1267,-2.055,0.056,0.0034,0.0195,-0.1998
38.018,0.1243,-2.0578,0.044,-0.0163,-0.0126,-0.1883
38.067,0.122,-2.0625,0.034,-0.0325,-0.0515,-0.1714
38.117,0.1202,-2.0682,0.026,-0.0391,-0.0902,-0.1514
38.168,0.1175,-2.0745,0.021,-0.0486,-0.1115,-0.1332
38.218,0.1136,-2.0816,0.013,-0.0664,-0.1178,-0.1106
38.268,0.1091,-2.0867,0.011,-0.0777,-0.0966,-0.0923
38.318,0.1032,-2.0915,0.011,-0.0883,-0.0797,-0.0705
38.368,0.0959,-2.0913,0.009,-0.1,-0.0324,-0.0469
38.419,0.0945,-2.0928,0.011,-0.0631,0.0029,-0.0332
38.468,0.0941,-2.0888,0.004,-0.0284,0.0513,-0.1481
38.518,0.0873,-2.0674,0.002,-0.0315,0.1351,-0.4561
38.567,0.0791,-2.0721,0.006,-0.0828,0.0603,0.0095
38.618,0.0747,-2.0687,0.012,-0.0911,0.0542,0.0562
38.668,0.07,-2.0657,0.014,-0.0971,0.0462,0.0793
38.718,0.065,-2.0635,0.013,-0.103,0.0376,0.0876
38.767,0.0663,-2.0598,0.015,-0.073,0.042,0.0825
38.818,0.065,-2.0618,0.011,-0.063,0.0143,0.0744
