time_s,x_m,y_m,z_down_m
3.975,0.0004,0.0001,0.01
4.025,0.0002,-0.0006,0.01
4.075,0.0011,0.0003,0.01
4.161,0.0002,0.0012,0.01
4.174,0.0004,0.0005,0.01
4.23,-0.0001,0.0005,0.01
4.275,0.0002,-0.001,0.014
4.325,0.0006,0.0002,0.014
4.376,0.0002,0.0002,0.011
4.459,0.0004,0.0005,0.011
4.511,0.0004,0.0007,0.012
4.532,0.0008,-0.0009,0.012
4.575,0.0002,0.0,0.011
4.624,0.0004,-0.0004,0.011
4.675,0.0004,0.0003,0.011
4.747,0.0001,-0.0007,0.011
4.79,0.0006,-0.005,0.012
4.825,0.0011,-0.0055,0.012
4.876,0.0011,-0.0058,0.011
4.926,0.0011,-0.0043,0.011
4.976,0.001,-0.0047,0.013
5.036,0.0006,-0.005,0.013
5.083,0.001,-0.0055,0.012
5.125,0.001,-0.0059,0.012
5.175,0.001,-0.005,0.012
5.225,0.001,-0.0056,0.012
5.276,0.0008,-0.0057,0.011
5.326,0.0017,-0.0107,0.011
5.386,0.0011,-0.0147,0.011
5.426,0.0013,-0.0133,0.011
5.475,0.001,-0.0135,0.01
5.525,0.001,-0.0147,0.01
5.609,0.0012,-0.0141,0.009
5.652,0.0008,-0.0147,0.009
5.677,0.0012,-0.0136,0.011
5.725,0.0012,-0.0139,0.011
5.775,0.001,-0.0143,0.011
5.825,0.0008,-0.0133,0.011
5.899,0.0008,-0.0143,0.011
5.941,0.0008,-0.0146,0.011
5.974,0.0014,-0.015,0.013
6.024,0.0012,-0.0148,0.013
6.075,0.001,-0.0148,0.011
6.126,0.001,-0.0142,0.011
6.189,0.0008,-0.0136,0.012
6.229,0.0011,-0.0134,0.012
6.279,0.0009,-0.0134,0.011
6.324,0.0011,-0.0136,0.011
6.374,0.0011,-0.0152,0.013
6.425,0.0009,-0.0146,0.013
6.478,0.0011,-0.0142,0.012
6.532,0.0014,-0.015,0.012
6.576,0.0013,-0.0137,0.011
6.625,0.0011,-0.0146,0.011
6.675,0.0007,-0.0142,0.009
6.758,0.0009,-0.015,0.009
6.809,0.0009,-0.0144,0.012
6.825,0.0012,-0.0133,0.012
6.875,0.0014,-0.0148,0.012
6.926,0.0014,-0.015,0.012
6.975,0.0015,-0.015,0.012
7.05,0.0013,-0.0134,0.012
7.082,0.0009,-0.015,0.012
7.125,0.0003,-0.015,0.012
7.174,0.0009,-0.0141,0.011
7.225,0.0014,-0.0137,0.011
7.275,-0.0008,-0.015,0.011
7.343,-0.0031,-0.0134,0.011
7.391,-0.0081,-0.01,0.009
7.424,-0.012,-0.0073,0.009
7.475,-0.0205,-0.0018,0.002
7.524,-0.0185,0.0049,0.002
7.574,-0.0255,0.0124,0.0
7.632,-0.0255,0.0143,0.0
7.679,-0.0203,0.0137,0.0
7.725,-0.0142,0.0113,0.0
7.775,-0.0231,0.0148,0.0
7.825,-0.0178,0.0065,0.0
7.875,-0.0029,-0.0056,0.002
7.957,0.0204,-0.0259,0.002
7.983,0.0402,-0.0394,0.022
8.024,0.0589,-0.0494,0.022
8.074,0.0656,-0.0532,0.053
8.124,0.0708,-0.0587,0.053
8.203,0.0636,-0.0599,0.069
8.252,0.0537,-0.0545,0.069
8.276,0.0433,-0.0472,0.075
8.325,0.0309,-0.0408,0.075
8.374,0.019,-0.0336,0.082
8.425,0.0043,-0.0233,0.082
8.497,-0.0055,-0.016,0.097
8.546,-0.013,-0.0102,0.097
8.578,-0.02,-0.0044,0.119
8.624,-0.0247,0.0014,0.119
8.674,-0.0269,0.0046,0.136
8.724,-0.028,0.0065,0.136
8.785,-0.0271,0.0088,0.156
8.832,-0.0235,0.0084,0.156
8.875,-0.0194,0.0064,0.176
8.925,-0.0133,0.0039,0.176
8.974,-0.0055,0.0011,0.201
9.025,0.0009,-0.0014,0.201
9.074,0.0071,-0.0046,0.219
9.129,0.0126,-0.0067,0.219
9.174,0.0179,-0.0092,0.238
9.225,0.0222,-0.0122,0.238
9.274,0.025,-0.0151,0.25
9.36,0.0264,-0.0173,0.25
9.423,0.0264,-0.0213,0.256
9.442,0.0247,-0.0234,0.256
9.475,0.0223,-0.0249,0.268
9.524,0.019,-0.0255,0.268
9.575,0.0132,-0.0252,0.274
9.668,0.0105,-0.0268,0.274
9.676,0.0049,-0.0236,0.283
9.726,-0.0011,-0.0224,0.283
9.777,-0.0033,-0.0217,0.29
9.824,-0.0073,-0.0194,0.29
9.874,-0.0094,-0.0174,0.297
9.93,-0.0107,-0.0145,0.297
9.987,-0.0097,-0.0117,0.302
10.043,-0.0094,-0.0106,0.302
10.075,-0.0087,-0.0086,0.309
10.124,-0.0035,-0.0073,0.309
10.174,0.004,-0.0073,0.312
10.224,0.0079,-0.0075,0.312
10.303,0.0101,-0.008,0.315
10.335,0.0148,-0.0084,0.315
10.374,0.0174,-0.0099,0.318
10.425,0.0231,-0.0125,0.318
10.474,0.024,-0.0144,0.319
10.524,0.0256,-0.017,0.319
10.614,0.0215,-0.0205,0.318
10.626,0.0224,-0.0227,0.318
10.673,0.0194,-0.0267,0.321
10.73,0.0156,-0.0251,0.321
10.776,0.0111,-0.0254,0.325
10.823,0.008,-0.0263,0.325
10.891,0.0051,-0.0266,0.322
10.931,0.0028,-0.0259,0.322
10.98,-0.0043,-0.0278,0.329
11.024,-0.0058,-0.0235,0.329
11.079,-0.007,-0.0228,0.331
11.123,-0.0072,-0.0225,0.331
11.173,-0.0057,-0.0182,0.331
11.245,-0.0017,-0.0143,0.331
11.279,0.002,-0.0126,0.33
11.324,0.006,-0.0102,0.33
11.378,0.0108,-0.0079,0.333
11.429,0.0167,-0.0071,0.333
11.475,0.0213,-0.0066,0.336
11.559,0.0254,-0.0068,0.336
11.577,0.0283,-0.0067,0.338
11.624,0.0321,-0.0057,0.338
11.673,0.0334,-0.0069,0.335
11.724,0.0325,-0.0023,0.335
11.774,0.0313,-0.0079,0.337
11.868,0.0279,-0.0097,0.337
11.876,0.026,-0.0112,0.338
11.923,0.0215,-0.01,0.338
11.975,0.0169,-0.0111,0.34
12.023,0.0127,-0.0105,0.34
12.075,0.0054,-0.0044,0.338
12.132,0.0039,-0.0006,0.338
12.183,0.0013,0.0017,0.337
12.224,0.0018,0.0063,0.337
12.274,0.0029,0.01,0.334
12.324,0.0069,0.0128,0.334
12.38,0.0111,0.0146,0.337
12.424,0.015,0.0162,0.337
12.493,0.0203,0.0166,0.333
12.524,0.0261,0.0142,0.333
12.578,0.031,0.0144,0.332
12.627,0.0374,0.015,0.332
12.676,0.0417,0.013,0.334
12.725,0.0416,0.0084,0.334
12.809,0.0414,0.0043,0.329
12.825,0.0403,0.0026,0.329
12.873,0.0394,0.0018,0.329
12.926,0.0348,-0.0021,0.329
12.973,0.0306,-0.0025,0.326
13.023,0.026,-0.0014,0.326
13.111,0.0203,-0.0007,0.328
13.128,0.0168,-0.001,0.328
13.178,0.0126,0.0011,0.327
13.223,0.0068,0.0025,0.327
13.274,0.0037,0.0056,0.325
13.325,0.0011,0.0066,0.325
13.385,-0.0013,0.0086,0.327
13.44,-0.0049,0.0121,0.327
13.474,-0.0041,0.0128,0.325
13.526,-0.0031,0.013,0.325
13.573,0.0003,0.013,0.322
13.636,0.0042,0.0134,0.322
13.673,0.0075,0.011,0.325
13.752,0.0131,0.0089,0.325
13.775,0.0208,0.0048,0.322
13.822,0.0268,0.0038,0.322
13.872,0.0274,-0.0015,0.322
13.925,0.0318,-0.0046,0.322
13.973,0.0321,-0.0079,0.321
14.061,0.033,-0.0108,0.321
14.073,0.0309,-0.011,0.318
14.144,0.0243,-0.0119,0.318
14.173,0.0212,-0.0097,0.317
14.226,0.0149,-0.0093,0.317
14.274,0.01,-0.006,0.321
14.333,0.0043,-0.004,0.321
14.385,-0.0015,0.0001,0.322
14.431,-0.0052,0.0022,0.322
14.473,-0.008,0.006,0.321
14.523,-0.0115,0.01,0.321
14.574,-0.0131,0.0127,0.32
14.622,-0.0102,0.016,0.32
14.702,-0.0085,0.0163,0.318
14.73,-0.004,0.0174,0.318
14.775,-0.0006,0.0161,0.312
14.823,0.0036,0.0145,0.312
14.873,0.0087,0.0135,0.314
14.926,0.0178,0.0076,0.314
15.016,0.0248,0.0011,0.311
15.028,0.0263,-0.0001,0.311
15.072,0.0282,-0.0066,0.314
15.123,0.0296,-0.0105,0.314
15.173,0.0307,-0.0135,0.314
15.225,0.0299,-0.0147,0.314
15.319,0.029,-0.0164,0.316
15.336,0.0243,-0.0151,0.316
15.378,0.0246,-0.0144,0.316
15.424,0.0196,-0.0125,0.316
15.473,0.0176,-0.0085,0.314
15.523,0.017,-0.0054,0.314
15.572,0.0186,-0.0016,0.312
15.65,0.021,0.0014,0.312
15.672,0.0254,0.0042,0.314
15.727,0.0299,0.0077,0.314
15.772,0.041,0.0106,0.315
15.823,0.0494,0.0143,0.315
15.872,0.0579,0.0167,0.315
15.959,0.0675,0.0189,0.315
15.975,0.078,0.0212,0.314
16.022,0.0903,0.0245,0.314
16.073,0.1036,0.0241,0.314
16.123,0.1156,0.025,0.314
16.173,0.1269,0.0258,0.311
16.237,0.1377,0.0275,0.311
16.284,0.1494,0.0285,0.313
16.331,0.161,0.0301,0.313
16.373,0.1725,0.0321,0.319
16.422,0.1862,0.0326,0.319
16.475,0.1989,0.0352,0.327
16.522,0.2122,0.0372,0.327
16.601,0.2257,0.0408,0.353
16.635,0.2422,0.046,0.353
16.672,0.2572,0.0503,0.393
16.721,0.2788,0.0553,0.393
16.772,0.2962,0.06,0.379
16.822,0.3167,0.0644,0.379
16.919,0.3365,0.0688,0.347
16.923,0.3558,0.0734,0.347
16.974,0.3752,0.0782,0.303
17.023,0.3926,0.0818,0.303
17.073,0.4147,0.0864,0.272
17.124,0.4338,0.089,0.272
17.213,0.4555,0.0937,0.26
17.238,0.4804,0.0974,0.26
17.274,0.5026,0.1014,0.261
17.324,0.5243,0.1045,0.261
17.375,0.5461,0.1086,0.271
17.428,0.5691,0.1119,0.271
17.476,0.5902,0.1159,0.279
17.553,0.6154,0.12,0.279
17.573,0.635,0.1245,0.293
17.622,0.6535,0.129,0.293
17.673,0.6704,0.1364,0.298
17.721,0.6847,0.1417,0.298
17.776,0.7003,0.1476,0.303
17.872,0.7175,0.1555,0.303
17.881,0.7324,0.1623,0.305
17.921,0.7455,0.1668,0.305
17.972,0.7589,0.1729,0.305
18.024,0.7716,0.1793,0.305
18.078,0.7855,0.1839,0.304
18.133,0.7987,0.1901,0.304
18.187,0.8111,0.1956,0.309
18.226,0.825,0.1997,0.309
18.275,0.839,0.2042,0.309
18.325,0.8509,0.2078,0.309
18.375,0.8645,0.2118,0.309
18.423,0.8793,0.2158,0.309
18.497,0.8925,0.2189,0.307
18.529,0.9053,0.2226,0.307
18.576,0.9166,0.225,0.309
18.623,0.9272,0.2275,0.309
18.672,0.9387,0.2302,0.305
18.725,0.9483,0.2328,0.305
18.807,0.9574,0.235,0.306
18.825,0.9644,0.2374,0.306
18.872,0.9707,0.2402,0.306
18.924,0.9757,0.2424,0.306
18.978,0.9807,0.244,0.307
19.028,0.9841,0.2459,0.307
19.083,0.9886,0.2472,0.308
19.136,0.9915,0.2468,0.308
19.174,0.9943,0.2461,0.306
19.226,0.9955,0.2439,0.306
19.271,0.9965,0.2414,0.311
19.324,0.9989,0.239,0.311
19.372,1.0034,0.2383,0.31
19.447,1.0094,0.2361,0.31
19.48,1.0178,0.2365,0.311
19.522,1.0304,0.2385,0.311
19.572,1.0462,0.2413,0.313
19.622,1.0644,0.2467,0.313
19.672,1.0834,0.2527,0.307
19.764,1.1052,0.2595,0.307
19.776,1.1311,0.2656,0.308
19.824,1.1647,0.2772,0.308
19.872,1.195,0.2885,0.304
19.926,1.2262,0.2983,0.304
19.972,1.2599,0.31,0.306
20.036,1.2936,0.3195,0.306
20.083,1.3281,0.3296,0.308
20.125,1.3692,0.3395,0.308
20.176,1.4055,0.3482,0.308
20.222,1.442,0.356,0.308
20.276,1.4786,0.3638,0.305
20.325,1.5149,0.3706,0.305
20.404,1.5506,0.3768,0.307
20.424,1.593,0.3824,0.307
20.474,1.6275,0.3884,0.305
20.525,1.6638,0.394,0.305
20.572,1.6983,0.3983,0.307
20.626,1.7316,0.4024,0.307
20.753,1.7698,0.4072,0.306
20.76,1.8019,0.4105,0.306
20.786,1.8333,0.4137,0.304
20.832,1.861,0.4161,0.304
20.881,1.8894,0.4184,0.308
20.922,1.9145,0.4198,0.308
20.972,1.9421,0.422,0.306
21.069,1.9646,0.4214,0.306
21.08,1.9863,0.421,0.308
21.126,2.0035,0.4185,0.308
21.176,2.0203,0.416,0.308
21.23,2.0324,0.4145,0.308
21.289,2.0475,0.4098,0.305
21.401,2.0572,0.4052,0.305
21.478,2.0638,0.4011,0.304
21.506,2.0692,0.3926,0.304
21.515,2.0713,0.3842,0.307
21.527,2.0713,0.3753,0.307
21.574,2.0679,0.3648,0.301
21.668,2.0634,0.3545,0.301
21.719,2.0542,0.3444,0.297
21.743,2.044,0.334,0.297
21.776,2.0296,0.3221,0.275
21.829,2.0171,0.311,0.275
21.883,1.9956,0.2956,0.245
21.934,1.9818,0.289,0.245
22.035,1.9625,0.2776,0.245
22.06,1.946,0.269,0.245
22.082,1.923,0.2575,0.292
22.135,1.886,0.2306,0.292
22.171,1.8572,0.212,0.365
22.226,1.8109,0.1785,0.365
22.272,1.7782,0.1577,0.382
22.359,1.7418,0.1321,0.382
22.393,1.7087,0.1106,0.385
22.422,1.6729,0.0875,0.385
22.475,1.6406,0.0687,0.362
22.527,1.6111,0.0503,0.362
22.576,1.5804,0.0327,0.336
22.636,1.5538,0.0163,0.336
22.689,1.5272,-0.0005,0.309
22.739,1.4965,-0.0181,0.309
22.792,1.4702,-0.0333,0.289
22.822,1.4457,-0.0453,0.289
22.873,1.4222,-0.0588,0.281
22.921,1.4027,-0.067,0.281
23.016,1.3835,-0.0768,0.281
23.041,1.3579,-0.0881,0.281
23.074,1.3374,-0.0962,0.289
23.131,1.3156,-0.1071,0.289
23.172,1.2925,-0.1171,0.292
23.221,1.2698,-0.1282,0.292
23.35,1.2468,-0.1386,0.294
23.378,1.2193,-0.1528,0.294
23.388,1.1967,-0.1648,0.297
23.43,1.1725,-0.1768,0.297
23.475,1.1499,-0.1884,0.298
23.523,1.1293,-0.2002,0.298
23.63,1.1101,-0.2106,0.298
23.658,1.0879,-0.2238,0.298
23.687,1.0722,-0.2331,0.299
23.724,1.0569,-0.2417,0.299
23.773,1.045,-0.2467,0.305
23.827,1.0316,-0.2452,0.305
23.874,1.0215,-0.2383,0.322
23.93,1.0267,-0.2197,0.322
23.99,1.0405,-0.1988,0.337
24.034,1.0545,-0.1787,0.337
24.073,1.0614,-0.1634,0.352
24.125,1.0668,-0.1531,0.352
24.196,1.0697,-0.1439,0.338
24.226,1.0661,-0.144,0.338
24.3,1.0567,-0.1483,0.318
24.331,1.0436,-0.1578,0.318
24.384,1.0261,-0.175,0.29
24.425,1.0093,-0.193,0.29
24.472,0.9831,-0.2234,0.278
24.527,0.964,-0.2459,0.278
24.601,0.9501,-0.2691,0.283
24.647,0.9373,-0.2911,0.283
24.677,0.9297,-0.3122,0.293
24.72,0.9264,-0.3295,0.293
24.774,0.9277,-0.3439,0.297
24.824,0.9343,-0.3524,0.297
24.869,0.9431,-0.3572,0.299
24.961,0.9551,-0.3594,0.299
24.971,0.9678,-0.3581,0.295
25.026,0.9824,-0.3545,0.295
25.082,1.0019,-0.3475,0.289
25.124,1.0148,-0.3415,0.289
25.172,1.0286,-0.3328,0.291
25.287,1.0393,-0.3267,0.291
25.296,1.0488,-0.3194,0.295
25.368,1.057,-0.3127,0.295
25.452,1.0645,-0.3068,0.293
25.475,1.071,-0.3028,0.293
25.506,1.0747,-0.2998,0.295
25.521,1.0798,-0.2958,0.295
25.614,1.0865,-0.2909,0.295
25.669,1.0935,-0.2862,0.295
25.708,1.0974,-0.2865,0.296
25.761,1.0981,-0.2894,0.296
25.77,1.1002,-0.293,0.292
25.822,1.1013,-0.2974,0.292
25.936,1.1031,-0.3028,0.291
25.943,1.1033,-0.3078,0.291
25.987,1.1051,-0.3135,0.293
26.025,1.1066,-0.316,0.293
26.075,1.1082,-0.319,0.287
26.124,1.1113,-0.3202,0.287
26.172,1.1143,-0.3202,0.276
26.258,1.1174,-0.3177,0.276
26.274,1.1189,-0.3059,0.263
26.32,1.1195,-0.302,0.263
26.373,1.1207,-0.2966,0.25
26.422,1.1238,-0.2898,0.25
26.486,1.126,-0.284,0.233
26.572,1.1288,-0.2769,0.233
26.605,1.1298,-0.2727,0.214
26.633,1.1321,-0.2702,0.214
26.672,1.1361,-0.265,0.191
26.724,1.1456,-0.2575,0.191
26.781,1.1524,-0.2517,0.163
26.911,1.1536,-0.2463,0.163
26.921,1.1544,-0.2484,0.139
26.932,1.1547,-0.2499,0.139
26.975,1.1523,-0.243,0.108
27.026,1.1518,-0.2413,0.108
27.105,1.1543,-0.2504,0.076
27.128,1.1524,-0.2584,0.076
27.273,1.1508,-0.2668,0.054
27.29,1.1486,-0.2756,0.054
27.298,1.147,-0.2843,0.041
27.415,1.1445,-0.2925,0.041
27.442,1.1429,-0.2995,0.033
27.458,1.1421,-0.3051,0.033
27.472,1.1428,-0.3083,0.021
27.555,1.1444,-0.3082,0.021
27.586,1.1401,-0.3151,0.0
27.624,1.1372,-0.3094,0.0
27.673,1.1408,-0.2917,0.009
27.732,1.1388,-0.2746,0.009
27.775,1.1364,-0.2601,0.012
27.866,1.1347,-0.2452,0.012
27.884,1.1315,-0.2337,0.015
27.932,1.1298,-0.2205,0.015
27.976,1.1272,-0.214,0.011
28.023,1.125,-0.2075,0.011
28.073,1.1239,-0.201,0.012
28.125,1.1226,-0.2007,0.012
28.217,1.1214,-0.1926,0.012
28.235,1.1208,-0.1942,0.012
28.271,1.1198,-0.188,0.012
28.327,1.1197,-0.1904,0.012
