time_s,state,x_m,y_m,z_down_m,edge_event,edge_x_m,edge_y_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,local_x_min_m,local_x_max_m,local_y_min_m,local_y_max_m
9.636,ROTATION_SCAN,0.052,-0.0133,0.233,,,,16.58,0.05,-0.55,15.0,-0.012,0.0335,-0.0019,,,,1.452,,,,,,,
9.674,ROTATION_SCAN,0.0576,-0.0122,0.236,,,,17.21,0.19,-0.35,15.0,0.0067,0.0323,-0.0096,,,,1.452,,,,,,,
9.724,ROTATION_SCAN,0.0611,-0.0115,0.234,,,,17.83,0.18,-0.2,15.0,0.0176,0.0291,-0.0059,,,,,,,,,,,
9.775,ROTATION_SCAN,0.0644,-0.01,0.234,,,,18.51,0.14,0.21,15.0,0.0237,0.0278,-0.0133,,,,,,,,,,,
9.824,ROTATION_SCAN,0.0684,-0.0077,0.234,,,,19.24,0.13,0.33,15.0,0.0291,0.0286,-0.0139,,,,,,,,,,,
9.904,ROTATION_SCAN,0.0712,-0.0064,0.234,,,,20.02,0.2,0.79,15.0,0.0284,0.025,-0.0121,,,,,,,,,,,
9.925,ROTATION_SCAN,0.0744,-0.003,0.233,,,,20.79,0.09,0.93,15.0,0.0264,0.0269,-0.0118,,,,,,,,,,,
9.978,ROTATION_SCAN,0.077,-0.0015,0.231,,,,21.51,-0.06,1.19,15.0,0.0218,0.0243,-0.0152,,,,,,,,,,,
10.025,ROTATION_SCAN,0.0789,-0.0002,0.232,,,,22.28,-0.09,1.35,15.0,0.0136,0.021,-0.0151,,,,,,,,,,,
10.074,ROTATION_SCAN,0.0811,0.001,0.23,,,,23.07,-0.01,1.53,15.0,0.0066,0.0172,-0.0126,,,,,,,,,,,
10.125,ROTATION_SCAN,0.0816,0.0028,0.231,,,,23.81,-0.0,1.6,15.0,-0.0045,0.0143,-0.0171,,,0.666,,,,,,,,
10.212,ROTATION_SCAN,0.0826,0.0054,0.233,,,,24.6,-0.06,1.69,15.0,-0.0138,0.0144,-0.0129,,,0.666,,,,,,,,
10.226,ROTATION_SCAN,0.0823,0.0064,0.226,,,,25.36,-0.11,1.75,15.0,-0.026,0.0096,-0.0101,,,0.642,,,,,,,,
10.276,ROTATION_SCAN,0.0811,0.0064,0.227,,,,26.15,0.03,1.6,15.0,-0.038,0.0023,-0.0249,,,0.642,,,,,,,,
10.326,ROTATION_SCAN,0.078,0.0067,0.229,,,,26.87,-0.12,1.5,15.0,-0.0531,-0.0025,-0.0136,,,0.628,,,,,,,,
10.374,ROTATION_SCAN,0.0756,0.0099,0.226,,,,27.54,-0.12,1.35,15.0,-0.0634,0.0019,-0.0081,,,0.628,,,,,,,,
10.425,ROTATION_SCAN,0.0727,0.0106,0.228,,,,28.17,-0.08,0.95,15.0,-0.0711,0.0001,-0.015,,,0.621,,,,,,,,
10.477,ROTATION_SCAN,0.068,0.0118,0.224,,,,28.79,0.12,0.72,15.0,-0.0802,-0.0002,-0.0036,,,0.621,,,,,,,,
10.541,ROTATION_SCAN,0.0641,0.013,0.228,,,,29.4,0.28,0.59,15.0,-0.0837,-0.0009,-0.0123,,,0.614,,,,,,,,
10.59,ROTATION_SCAN,0.0614,0.0148,0.226,,,,30.1,0.46,0.15,15.0,-0.0805,0.0003,0.0014,,,0.614,,,,,,,,
10.637,ROTATION_SCAN,0.0598,0.0151,0.228,,,,30.84,0.82,0.01,15.0,-0.0711,-0.0041,-0.0069,,,0.61,,,,,,,,
10.693,ROTATION_SCAN,0.0565,0.016,0.228,,,,31.56,0.74,-0.09,15.0,-0.0665,-0.0061,-0.0035,,,0.61,,,,,,,,
10.724,ROTATION_SCAN,0.0549,0.0177,0.225,,,,32.39,0.87,-0.16,15.0,-0.0574,-0.0054,-0.003,,,0.617,,,,,,,,
10.775,ROTATION_SCAN,0.0527,0.0189,0.222,,,,33.26,0.94,-0.14,15.0,-0.0501,-0.0067,-0.0144,,,0.617,,,,,,,,
10.85,ROTATION_SCAN,0.0505,0.0183,0.219,,,,34.16,0.94,-0.12,15.0,-0.044,-0.0135,-0.0168,,,0.634,,,,,,,,
10.88,ROTATION_SCAN,0.0486,0.0183,0.226,,,,35.06,0.88,-0.08,15.0,-0.0382,-0.0171,-0.0209,,,0.634,,,,,,,,
10.925,ROTATION_SCAN,0.0468,0.0173,0.221,,,,35.94,0.81,-0.08,15.0,-0.0337,-0.0228,-0.0042,,,0.659,,,,,,,,
10.974,ROTATION_SCAN,0.0461,0.0172,0.224,,,,36.75,0.79,0.02,15.0,-0.0266,-0.025,-0.0143,,,0.659,,,,,,,,
11.024,ROTATION_SCAN,0.0509,0.0195,0.222,,,,37.54,0.64,-0.13,15.0,-0.0063,-0.0196,-0.009,,,0.688,,,,,,,,
11.074,ROTATION_SCAN,0.0537,0.0178,0.219,,,,38.38,0.54,-0.0,15.0,0.0058,-0.0247,-0.0152,,,0.688,,,,,,,,
11.171,ROTATION_SCAN,0.0598,0.0225,0.221,,,,39.18,0.25,-0.0,15.0,0.0235,-0.0113,-0.0226,,,0.72,,,,,,,,
11.179,ROTATION_SCAN,0.0616,0.0236,0.222,,,,39.91,0.11,0.23,15.0,0.0248,-0.0087,-0.0173,,,0.72,,,,,,,,
11.244,ROTATION_SCAN,0.0642,0.0241,0.22,,,,40.73,-0.12,0.72,15.0,0.0247,-0.0093,-0.0166,,,0.737,,,,,,,,
11.274,ROTATION_SCAN,0.0675,0.0241,0.216,,,,41.57,-0.17,0.92,15.0,0.0237,-0.0115,-0.0184,,,0.737,,,,,,,,
11.324,ROTATION_SCAN,0.0696,0.0239,0.213,,,,42.45,-0.2,1.11,15.0,0.0189,-0.0151,-0.0181,,,0.757,,,,,,,,
11.374,ROTATION_SCAN,0.0704,0.0238,0.22,,,,43.3,-0.25,1.29,15.0,0.0096,-0.0191,-0.0244,,,0.757,,,,,,,,
11.438,ROTATION_SCAN,0.0716,0.0222,0.216,,,,44.13,-0.33,1.32,15.0,0.0019,-0.0263,-0.005,,,0.765,,,,,,,,
11.493,ROTATION_SCAN,0.0705,0.0207,0.217,,,,44.97,-0.51,1.32,15.0,-0.0113,-0.0317,-0.0118,,,0.765,,,,,,,,
11.531,ROTATION_SCAN,0.069,0.0185,0.213,,,,45.86,-0.45,1.03,15.0,-0.0236,-0.0374,-0.01,,,0.765,0.876,,,,,,,
11.592,ROTATION_SCAN,0.0672,0.016,0.215,,,,46.77,-0.24,1.03,15.0,-0.0325,-0.0438,-0.0191,,,0.765,0.876,,,,,,,
11.624,ROTATION_SCAN,0.0625,0.0149,0.214,,,,47.58,-0.27,0.98,15.0,-0.0474,-0.0463,-0.0117,,,0.765,0.864,,,,,,,
11.674,ROTATION_SCAN,0.0609,0.0141,0.213,,,,48.27,-0.24,0.35,15.0,-0.0503,-0.0449,-0.0078,,,0.765,0.864,,,,,,,
11.724,ROTATION_SCAN,0.0578,0.0133,0.211,,,,49.02,-0.22,-0.01,15.0,-0.0536,-0.0406,-0.007,,,0.759,0.854,,,,,,,
11.8,ROTATION_SCAN,0.056,0.0128,0.214,,,,49.71,-0.21,-0.21,15.0,-0.0519,-0.0343,-0.0079,,,0.759,0.854,,,,,,,
11.825,ROTATION_SCAN,0.051,0.0128,0.212,,,,50.39,0.06,-0.33,15.0,-0.0569,-0.0276,0.0017,,,0.762,0.844,,,,,,,
11.879,ROTATION_SCAN,0.0472,0.0152,0.213,,,,51.03,0.2,-0.42,15.0,-0.0566,-0.0158,-0.0029,,,0.762,0.844,,,,,,,
11.924,ROTATION_SCAN,0.044,0.0163,0.212,,,,51.72,0.53,-0.47,15.0,-0.0525,-0.0095,0.0018,,,0.756,0.838,,,,,,,
11.974,ROTATION_SCAN,0.0412,0.0187,0.212,,,,52.37,0.71,-0.55,15.0,-0.0462,-0.0017,0.002,,,0.756,0.838,,,,,,,
12.024,ROTATION_SCAN,0.0398,0.0209,0.219,,,,53.1,0.81,-0.58,15.0,-0.0358,0.0048,0.0053,,,0.763,0.824,,,,,,,
12.073,ROTATION_SCAN,0.0394,0.0231,0.219,,,,53.95,1.14,-0.61,15.0,-0.022,0.0093,0.0157,,,0.763,0.824,,,,,,,
12.139,ROTATION_SCAN,0.0396,0.0256,0.217,,,,54.88,1.29,-0.29,15.0,-0.0082,0.0124,0.0108,,,,0.819,,,,,,,
12.173,ROTATION_SCAN,0.0402,0.0277,0.219,,,,55.87,1.33,0.0,15.0,0.0041,0.0117,0.0053,,,,0.819,,,,,,,
12.226,ROTATION_SCAN,0.0426,0.0288,0.216,,,,56.94,1.38,0.23,15.0,0.0195,0.0057,0.0068,,,,0.802,,,,,,,
12.275,ROTATION_SCAN,0.0459,0.0313,0.216,,,,58.07,1.23,0.59,15.0,0.0334,0.0038,-0.0055,,,,0.802,,,,,,,
12.324,ROTATION_SCAN,0.0486,0.0329,0.214,,,,59.26,1.03,1.08,15.0,0.0406,-0.0032,-0.0033,,,,0.777,,,,,,,
12.375,ROTATION_SCAN,0.0524,0.0336,0.217,,,,60.53,0.65,1.29,15.0,0.047,-0.0126,-0.0096,,,,0.777,,,,,,,
12.448,ROTATION_SCAN,0.0546,0.0335,0.211,,,,61.76,0.51,1.49,15.0,0.0452,-0.0229,-0.0055,,,,0.742,,,,,,,
12.481,ROTATION_SCAN,0.06,0.0324,0.214,,,,63.01,0.23,1.57,15.0,0.0514,-0.0358,-0.0157,,,,0.742,,,,,,,
12.525,ROTATION_SCAN,0.0651,0.0307,0.215,,,,64.17,-0.16,1.48,15.0,0.0537,-0.0469,-0.0002,,,,0.716,,,,,,,
12.574,ROTATION_SCAN,0.0678,0.0294,0.217,,,,65.21,-0.41,1.48,15.0,0.0465,-0.0536,0.0018,,,,0.716,,,,,,,
12.624,ROTATION_SCAN,0.0704,0.0267,0.213,,,,66.11,-0.83,1.25,15.0,0.0378,-0.0614,-0.0008,,,,0.7,,,,,,,
12.674,ROTATION_SCAN,0.0752,0.0228,0.215,,,,66.89,-1.09,1.07,15.0,0.0361,-0.0694,-0.0108,,,,0.7,,,,,,,
12.762,ROTATION_SCAN,0.076,0.0208,0.215,,,,67.6,-1.33,0.97,15.0,0.0202,-0.0682,-0.0061,,,,0.689,,,,,,,
12.774,ROTATION_SCAN,0.0753,0.0183,0.215,,,,68.33,-1.4,0.84,15.0,0.002,-0.068,-0.0077,,,,0.689,,,,,,,
12.824,ROTATION_SCAN,0.0754,0.0164,0.212,,,,68.98,-1.36,0.56,15.0,-0.0104,-0.0645,-0.0107,,,,0.682,,,,,,,
12.873,ROTATION_SCAN,0.0737,0.0148,0.216,,,,69.57,-1.31,0.57,15.0,-0.0258,-0.06,-0.0173,,,,0.682,,,,,,,
12.924,ROTATION_SCAN,0.0724,0.0134,0.208,,,,70.18,-1.23,0.35,15.0,-0.0369,-0.0548,-0.0118,,,,0.679,,,,,,,
12.974,ROTATION_SCAN,0.0683,0.0132,0.214,,,,70.78,-1.06,0.06,15.0,-0.0527,-0.0454,-0.0283,,,,0.679,,,,,,,
13.028,ROTATION_SCAN,0.0651,0.0133,0.209,,,,71.33,-0.76,0.03,15.0,-0.0618,-0.0359,-0.0086,,,,0.682,,,,,,,
13.077,ROTATION_SCAN,0.0623,0.0135,0.208,,,,71.76,-0.43,-0.08,15.0,-0.0648,-0.0282,-0.0212,,,,0.682,,,,,,,
13.14,ROTATION_SCAN,0.0572,0.0147,0.208,,,,72.24,-0.05,-0.09,15.0,-0.0719,-0.0187,-0.0177,,,,0.68,,,,,,,
13.173,ROTATION_SCAN,0.0535,0.0159,0.208,,,,72.69,0.29,-0.16,15.0,-0.0706,-0.0114,-0.0154,,,,0.68,,,,,,,
13.225,ROTATION_SCAN,0.0498,0.0168,0.211,,,,73.17,0.53,-0.07,15.0,-0.0672,-0.007,-0.0117,,,,0.684,,,,,,,
13.274,ROTATION_SCAN,0.0457,0.0187,0.207,,,,73.67,0.73,0.1,15.0,-0.0639,-0.0019,-0.0046,,,,0.684,,,,,,,
13.338,ROTATION_SCAN,0.0419,0.0211,0.207,,,,74.12,1.07,0.21,15.0,-0.0592,0.0029,-0.0133,,,,0.681,,,,,,,
13.403,ROTATION_SCAN,0.04,0.0227,0.204,,,,74.69,1.35,0.41,15.0,-0.0466,0.0014,-0.0108,,1.513,,0.681,,,,,,,
13.43,ROTATION_SCAN,0.0387,0.0231,0.202,,,,75.32,1.74,0.45,15.0,-0.0314,-0.0039,-0.0151,,1.513,,0.68,,,,,,,
13.508,ROTATION_SCAN,0.0374,0.0239,0.205,,,,76.02,1.67,0.7,15.0,-0.0177,-0.0092,-0.0159,,1.494,,0.68,,,,,,,
13.531,ROTATION_SCAN,0.0386,0.0242,0.206,,,,76.76,1.56,0.86,15.0,-0.0001,-0.0164,-0.0076,,1.494,,0.675,,,,,,,
13.574,ROTATION_SCAN,0.039,0.0235,0.205,,,,77.63,1.52,0.81,15.0,0.0122,-0.0256,-0.0043,,1.475,,0.675,,,,,,,
13.624,ROTATION_SCAN,0.0418,0.0219,0.206,,,,78.52,1.46,0.86,15.0,0.0293,-0.0355,-0.0104,,1.475,,0.666,,,,,,,
13.716,ROTATION_SCAN,0.046,0.0206,0.204,,,,79.42,1.23,0.87,15.0,0.0465,-0.043,-0.0063,,1.463,,0.666,,,,,,,
13.728,ROTATION_SCAN,0.0509,0.0177,0.202,,,,80.25,0.8,0.92,15.0,0.0606,-0.0542,-0.0097,,1.463,,0.655,,,,,,,
13.812,ROTATION_SCAN,0.0527,0.0166,0.203,,,,81.1,0.37,0.8,15.0,0.0602,-0.057,-0.0094,2.543,1.453,,0.655,,,,,,,
13.824,ROTATION_SCAN,0.0572,0.0132,0.206,,,,81.94,-0.08,0.59,15.0,0.0647,-0.064,-0.004,2.543,1.453,,0.649,,,,,,,
13.874,ROTATION_SCAN,0.0592,0.0106,0.202,,,,82.79,-0.36,0.54,15.0,0.0585,-0.0666,0.0035,2.423,1.442,,0.649,,,,,,,
13.924,ROTATION_SCAN,0.0622,0.0068,0.201,,,,83.67,-0.6,0.34,15.0,0.0542,-0.0711,-0.0044,2.423,1.442,,0.64,,,,,,,
13.988,ROTATION_SCAN,0.0642,0.0027,0.2,,,,84.53,-0.83,0.1,15.0,0.046,-0.0736,-0.0065,2.465,1.431,,0.64,,,,,,,
14.049,ROTATION_SCAN,0.0652,0.0004,0.2,,,,85.4,-0.96,-0.07,15.0,0.0346,-0.0689,-0.0035,2.465,1.431,,0.634,,,,,,,
14.079,ROTATION_SCAN,0.0652,-0.0047,0.202,,,,86.27,-1.0,-0.31,15.0,0.0214,-0.0716,-0.0016,,1.423,,0.634,,,,,,,
14.125,ROTATION_SCAN,0.0648,-0.0081,0.201,,,,87.07,-1.12,-0.57,15.0,0.0082,-0.0665,0.0064,,1.423,,0.635,,,,,,,
14.173,ROTATION_SCAN,0.0638,-0.0116,0.203,,,,87.87,-1.01,-0.66,15.0,-0.0044,-0.0615,0.0031,2.427,1.406,,0.635,,,,,,,
14.223,ROTATION_SCAN,0.0629,-0.013,0.201,,,,88.66,-0.92,-1.02,15.0,-0.0141,-0.0493,0.0079,2.427,1.406,,0.638,,,,,,,
14.274,YAW_ALIGN,0.0593,-0.0151,0.206,,,,89.51,-0.71,-1.13,15.0,-0.0291,-0.0389,-0.0003,,1.407,,0.638,,,,,,,
14.405,YAW_ALIGN,0.0565,-0.0162,0.205,,,,90.33,-0.45,-1.13,-20.0,-0.038,-0.027,0.0102,,1.407,,0.647,,,,,,,
14.422,YAW_ALIGN,0.0531,-0.0172,0.202,,,,91.01,-0.13,-0.89,-20.0,-0.0448,-0.0178,0.0041,2.379,1.409,,0.647,,,,,,,
14.433,YAW_ALIGN,0.05,-0.0162,0.206,,,,91.37,0.15,-0.77,-20.0,-0.0474,-0.0052,-0.0038,2.379,1.409,,0.66,,,,,,,
14.495,YAW_ALIGN,0.0469,-0.0147,0.204,,,,91.42,0.27,-0.6,-20.0,-0.0479,0.0053,0.0063,2.419,1.407,,0.66,,,,,,,
14.56,YAW_ALIGN,0.0426,-0.0133,0.204,,,,91.2,0.5,-0.26,-20.0,-0.0504,0.0126,-0.0015,2.419,1.407,,0.667,,,,,,,
14.582,YAW_ALIGN,0.0409,-0.0125,0.205,,,,90.81,0.75,0.05,-20.0,-0.0428,0.0133,-0.0017,2.454,1.412,,0.667,,,,,,,
14.624,YAW_ALIGN,0.0388,-0.0097,0.205,,,,90.21,0.88,0.22,-20.0,-0.0361,0.0193,0.0009,2.454,1.412,,0.664,,,,,,,
14.68,YAW_ALIGN,0.0373,-0.0083,0.204,,,,89.45,0.95,0.45,-20.0,-0.0272,0.0175,0.0017,2.401,1.415,,0.664,,,,,,,
14.741,YAW_ALIGN,0.0363,-0.0069,0.208,,,,88.54,0.78,0.45,-20.0,-0.0193,0.0155,-0.0018,2.401,1.415,,0.664,,,,,,,
14.78,YAW_ALIGN,0.0358,-0.0054,0.201,,,,87.57,0.78,0.56,-20.0,-0.0115,0.0132,0.0056,2.384,1.419,,0.664,,,,,,,
14.84,YAW_ALIGN,0.0363,-0.0035,0.205,,,,86.52,0.68,0.55,-20.0,-0.0026,0.0121,-0.0104,2.384,1.419,,0.658,,,,,,,
14.873,YAW_ALIGN,0.0372,-0.0043,0.204,,,,85.39,0.51,0.49,-20.0,0.005,0.0032,0.0012,,1.425,,0.658,,,,,,,
14.923,YAW_ALIGN,0.0375,-0.0045,0.205,,,,84.19,0.27,0.29,-20.0,0.0076,-0.0015,-0.0068,,1.425,,0.656,,,,,,,
14.974,YAW_ALIGN,0.0408,-0.0057,0.204,,,,82.93,0.11,0.23,-20.0,0.0176,-0.0071,-0.0011,2.476,1.433,,0.656,,,,,,,
15.064,YAW_ALIGN,0.0433,-0.0065,0.203,,,,81.65,-0.07,0.18,-20.0,0.0219,-0.0098,-0.0034,2.476,1.433,,0.659,,,,,,,
15.078,YAW_ALIGN,0.0445,-0.0061,0.203,,,,80.46,-0.36,0.16,-20.0,0.02,-0.008,-0.0069,,1.442,,0.659,,,,,,,
15.157,YAW_ALIGN,0.0445,-0.0074,0.202,,,,79.35,-0.43,0.11,-20.0,0.0136,-0.011,-0.0078,,1.442,,0.666,,,,,,,
15.183,YAW_ALIGN,0.0446,-0.0076,0.203,,,,78.23,-0.45,0.12,-20.0,0.0084,-0.0101,-0.0098,,1.453,,0.666,,,,,,,
15.223,YAW_ALIGN,0.0444,-0.0102,0.202,,,,77.09,-0.45,0.12,-20.0,0.0026,-0.0159,-0.0064,,1.453,,0.671,,,,,,,
15.275,YAW_ALIGN,0.0445,-0.0092,0.199,,,,75.96,-0.35,0.04,-20.0,-0.0009,-0.0108,-0.0064,,1.471,,0.671,,,,,,,
15.328,YAW_ALIGN,0.0374,-0.01,0.198,,,,74.85,-0.3,0.11,-20.0,-0.0222,-0.0114,-0.0116,,1.471,,0.68,,,,,,,
15.385,YAW_ALIGN,0.0496,0.0154,0.195,,,,73.81,-0.03,-0.57,-20.0,0.0121,0.059,-0.0071,,1.489,,0.68,,,,,,,
15.425,YAW_ALIGN,0.0503,0.0164,0.199,,,,72.72,0.05,0.04,-20.0,0.0132,0.056,-0.0088,,1.489,,0.694,,,,,,,
15.473,YAW_ALIGN,0.0484,0.0165,0.202,,,,71.62,0.12,0.79,-20.0,0.0056,0.0447,0.0039,,,,0.694,,,,,,,
15.523,YAW_ALIGN,0.0475,0.0175,0.199,,,,70.53,-0.04,0.98,-20.0,0.0004,0.034,0.0054,,,,0.7,,,,,,,
15.573,YAW_ALIGN,0.0456,0.0178,0.199,,,,69.46,0.07,0.97,-20.0,-0.0073,0.0229,-0.0024,,,,0.7,,,,,,,
15.623,YAW_ALIGN,0.0442,0.0161,0.202,,,,68.37,0.17,0.97,-20.0,-0.0119,0.0078,-0.0001,,,,0.708,,,,,,,
15.698,YAW_ALIGN,0.0426,0.0136,0.199,,,,67.2,0.13,0.84,-20.0,-0.0165,-0.0073,0.0079,,,,0.708,,,,,,,
15.729,YAW_ALIGN,0.0373,0.0115,0.2,,,,66.09,0.13,0.74,-20.0,-0.0302,-0.0185,-0.0044,,,,0.727,,,,,,,
15.777,YAW_ALIGN,0.0357,0.0092,0.205,,,,64.99,0.04,0.52,-20.0,-0.0322,-0.0269,-0.0011,,,,0.727,,,,,,,
15.824,YAW_ALIGN,0.0338,0.0074,0.206,,,,63.92,0.14,0.25,-20.0,-0.0336,-0.0312,0.01,,,,0.74,,,,,,,
15.873,YAW_ALIGN,0.0305,0.0043,0.2,,,,63.0,0.16,-0.19,-20.0,-0.0365,-0.036,0.0125,,,,0.74,,,,,,,
15.924,YAW_ALIGN,0.0271,0.0015,0.201,,,,62.09,0.12,-0.54,-20.0,-0.0388,-0.036,0.0004,,,,0.758,,,,,,,
16.003,YAW_ALIGN,0.0268,-0.0008,0.2,,,,61.18,0.23,-0.68,-20.0,-0.03,-0.0336,0.0026,,,,0.758,,,,,,,
16.037,YAW_ALIGN,0.026,-0.003,0.203,,,,60.34,0.19,-1.0,-20.0,-0.0231,-0.0299,0.0041,,,,0.78,,,,,,,
16.077,YAW_ALIGN,0.0269,-0.0049,0.2,,,,59.46,0.23,-1.23,-20.0,-0.0109,-0.0236,0.0115,,,,0.78,,,,,,,
16.127,YAW_ALIGN,0.0275,-0.0052,0.203,,,,58.52,0.24,-1.0,-20.0,-0.0013,-0.0145,0.0018,,,,0.792,,,,,,,
16.172,YAW_ALIGN,0.0279,-0.0049,0.203,,,,57.57,-0.01,-1.02,-20.0,0.0052,-0.0045,0.0139,,,,0.792,,,,,,,
16.223,YAW_ALIGN,0.0304,-0.0061,0.203,,,,56.53,-0.09,-1.02,-20.0,0.016,-0.0003,0.0108,,,,0.808,,,,,,,
16.272,YAW_ALIGN,0.0327,-0.0063,0.201,,,,55.49,-0.08,-0.67,-20.0,0.0233,0.005,0.0087,,,,0.808,,,,,,,
16.354,YAW_ALIGN,0.0353,-0.0056,0.204,,,,54.37,-0.2,-0.59,-20.0,0.0297,0.0112,0.0048,,,,0.814,,,,,,,
16.377,YAW_ALIGN,0.0353,-0.0032,0.205,,,,53.19,-0.3,-0.14,-20.0,0.0248,0.02,0.0087,,,,0.814,,,,,,,
16.428,YAW_ALIGN,0.0402,-0.0023,0.208,,,,52.02,-0.37,0.11,-20.0,0.0334,0.0213,0.0073,,,,0.83,,,,,,,
16.472,YAW_ALIGN,0.041,0.0004,0.206,,,,50.8,-0.53,0.43,-20.0,0.0266,0.0266,0.0057,,,,0.83,,,,,,,
16.523,YAW_ALIGN,0.0428,0.0028,0.205,,,,49.59,-0.46,0.57,-20.0,0.0218,0.0292,-0.0008,,,0.802,0.847,,,,,,,
16.572,YAW_ALIGN,0.045,0.0051,0.206,,,,48.3,-0.42,0.59,-20.0,0.0196,0.0305,-0.0032,,,0.802,0.847,,,,,,,
16.623,YAW_ALIGN,0.0441,0.0069,0.205,,,,47.01,-0.29,0.87,-20.0,0.0077,0.0286,-0.0053,,,0.806,0.878,,,,,,,
16.687,YAW_ALIGN,0.0447,0.0087,0.206,,,,45.81,-0.16,1.02,-20.0,0.0013,0.0253,-0.0071,,,0.806,0.878,,,,,,,
16.723,YAW_ALIGN,0.0416,0.0112,0.206,,,,44.65,-0.08,0.91,-20.0,-0.0142,0.024,-0.0019,,,0.806,,,,,,,,
16.782,YAW_ALIGN,0.04,0.0125,0.202,,,,43.43,0.19,0.82,-20.0,-0.0216,0.019,0.0021,,,0.806,,,,,,,,
16.822,YAW_ALIGN,0.0376,0.0126,0.203,,,,42.23,0.38,0.65,-20.0,-0.0283,0.0102,-0.0038,,,0.789,0.937,,,,,,,
16.872,YAW_ALIGN,0.0347,0.0106,0.202,,,,40.93,0.56,0.33,-20.0,-0.0329,-0.0024,0.001,,,0.789,0.937,,,,,,,
16.923,YAW_ALIGN,0.0327,0.0099,0.206,,,,39.65,0.57,0.22,-20.0,-0.0325,-0.0092,-0.0009,,,0.761,,,,,,,,
16.999,YAW_ALIGN,0.0294,0.0072,0.204,,,,38.4,0.51,-0.16,-20.0,-0.0345,-0.0185,0.0077,,,0.761,,,,,,,,
17.028,YAW_ALIGN,0.0271,0.005,0.203,,,,37.22,0.53,-0.44,-20.0,-0.0314,-0.0242,-0.0025,,,0.724,,,,,,,,
17.074,YAW_ALIGN,0.0256,0.0033,0.202,,,,36.06,0.3,-0.68,-20.0,-0.0254,-0.0254,-0.0027,,,0.724,,,,,,,,
17.122,YAW_ALIGN,0.0243,0.0009,0.205,,,,34.97,0.16,-0.73,-20.0,-0.0195,-0.0267,-0.0009,,,0.695,,,,,,,,
17.172,YAW_ALIGN,0.0221,-0.0015,0.205,,,,33.87,0.05,-0.89,-20.0,-0.0173,-0.0267,0.0039,,,0.695,,,,,,,,
17.222,YAW_ALIGN,0.0221,-0.0023,0.202,,,,32.76,-0.01,-0.75,-20.0,-0.0086,-0.0215,-0.0015,,,0.675,,,,,,,,
17.294,YAW_ALIGN,0.0247,-0.0061,0.203,,,,31.74,-0.09,-0.56,-20.0,0.0038,-0.027,-0.0081,,,0.675,,,,,,,,
17.324,YAW_ALIGN,0.025,-0.0082,0.203,,,,30.83,-0.25,-0.47,-20.0,0.0071,-0.0255,-0.0041,,,0.663,,,,,,,,
17.388,YAW_ALIGN,0.0265,-0.009,0.204,,,,29.93,-0.23,-0.25,-20.0,0.0121,-0.0208,-0.0039,,,0.663,,,,,,,,
17.428,YAW_ALIGN,0.0273,-0.0101,0.205,,,,29.02,-0.28,0.06,-20.0,0.0121,-0.0192,-0.0059,,,0.678,,,,,,,,
17.472,YAW_ALIGN,0.0284,-0.0109,0.2,,,,28.02,-0.37,0.22,-20.0,0.011,-0.0172,-0.0051,,,0.678,,,,,,,,
17.522,YAW_ALIGN,0.0291,-0.0137,0.2,,,,26.98,-0.4,0.39,-20.0,0.0075,-0.0212,-0.0187,,,0.701,,,,,,,,
17.582,YAW_ALIGN,0.0294,-0.0158,0.203,,,,25.87,-0.4,0.41,-20.0,0.0027,-0.023,-0.0154,,,0.701,,,,,,,,
17.644,YAW_ALIGN,0.0278,-0.0174,0.198,,,,24.67,-0.42,0.39,-20.0,-0.0064,-0.0224,-0.009,,,0.725,,,,,,,,
17.678,YAW_ALIGN,0.0269,-0.0192,0.195,,,,23.45,-0.32,0.45,-20.0,-0.0125,-0.0232,-0.0191,,,0.725,,,,,,,,
17.74,YAW_ALIGN,0.0219,-0.0188,0.199,,,,22.25,-0.34,0.26,-20.0,-0.0288,-0.0175,-0.011,,,0.746,,,,,,,,
17.772,YAW_ALIGN,0.0205,-0.0203,0.198,,,,21.09,-0.16,0.05,-20.0,-0.0306,-0.0175,0.0051,,,0.746,,,,,,,,
17.822,YAW_ALIGN,0.0177,-0.0205,0.198,,,,19.98,-0.1,-0.19,-20.0,-0.0338,-0.0147,-0.0027,,,0.787,,,,,,,,
17.872,YAW_ALIGN,0.0146,-0.0216,0.2,,,,18.8,-0.15,-0.37,-20.0,-0.0359,-0.0141,0.0005,,,0.787,,,,,,,,
17.962,YAW_ALIGN,0.0116,-0.0221,0.2,,,,17.66,-0.12,-0.54,-20.0,-0.0362,-0.0113,0.0072,,,,1.442,,,,,,,
17.973,YAW_ALIGN,0.0089,-0.0233,0.199,,,,16.52,-0.08,-0.66,-20.0,-0.0342,-0.0107,0.0022,,,,1.442,,,,,,,
18.044,YAW_ALIGN,0.0072,-0.0235,0.198,,,,15.39,-0.12,-0.63,-20.0,-0.0294,-0.0075,-0.0033,,,,1.434,,,,,,,
18.079,YAW_ALIGN,0.0073,-0.0241,0.196,,,,14.29,-0.09,-0.57,-20.0,-0.0206,-0.0061,-0.007,,1.392,,1.434,,,,,,,
