time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
20.23,1.0491,0.2354,0.199,0.1843,-0.0074,0.011
20.28,1.0581,0.2342,0.202,0.1761,-0.0038,-0.0021
20.333,1.0665,0.234,0.203,0.1663,0.0003,0.0057
20.381,1.0741,0.2334,0.197,0.1626,0.003,0.0074
20.43,1.0816,0.233,0.199,0.1531,0.0044,-0.0096
20.48,1.0901,0.2326,0.199,0.1464,0.008,0.0025
20.53,1.0973,0.2326,0.199,0.1429,0.01,0.0024
20.58,1.1047,0.2326,0.197,0.1395,0.0134,0.0006
20.631,1.1125,0.2331,0.199,0.1426,0.0182,-0.0016
20.68,1.1204,0.2338,0.199,0.1418,0.0209,0.0064
20.73,1.1273,0.2344,0.202,0.1386,0.0224,0.0035
20.785,1.1353,0.2356,0.198,0.1369,0.0256,0.0088
20.832,1.1422,0.2369,0.203,0.1349,0.0257,-0.0004
20.881,1.1496,0.2374,0.203,0.1328,0.0241,0.0113
20.93,1.1572,0.2386,0.198,0.1325,0.0223,0.0069
20.981,1.1631,0.2388,0.201,0.127,0.0188,-0.0086
21.029,1.1701,0.2391,0.199,0.1215,0.0162,0.0057
21.08,1.1763,0.2394,0.204,0.1153,0.0137,-0.0017
21.129,1.1825,0.2397,0.202,0.1095,0.0121,0.0069
21.18,1.1881,0.2403,0.204,0.109,0.0138,0.0046
21.229,1.1935,0.2404,0.203,0.1034,0.0123,0.0064
21.279,1.1989,0.2414,0.2,0.0996,0.0128,0.0014
21.33,1.2047,0.2414,0.199,0.0954,0.0116,-0.0065
21.38,1.2091,0.2417,0.203,0.0923,0.0117,-0.0065
21.432,1.2139,0.2429,0.203,0.0892,0.0135,0.0011
21.479,1.2188,0.2426,0.202,0.0872,0.0113,0.0002
21.533,1.2237,0.2429,0.197,0.0879,0.01,-0.0035
21.58,1.2284,0.243,0.198,0.0818,0.0076,-0.0131
21.63,1.2321,0.2434,0.199,0.075,0.0084,-0.0045
21.68,1.2355,0.2442,0.197,0.0703,0.0078,0.0004
21.731,1.2387,0.2449,0.199,0.0641,0.0085,-0.0055
21.78,1.2424,0.2453,0.203,0.0587,0.0094,0.0038
21.829,1.2455,0.2466,0.2,0.055,0.0095,0.0125
21.882,1.2489,0.2471,0.198,0.0514,0.01,0.0014
21.93,1.2518,0.2484,0.199,0.0478,0.0103,-0.0008
21.98,1.254,0.2496,0.202,0.0439,0.0092,0.003
22.029,1.2569,0.2504,0.2,0.0432,0.0082,0.0062
22.08,1.2585,0.251,0.195,0.0399,0.0055,-0.0006
22.131,1.2619,0.2523,0.197,0.0416,0.0031,-0.0069
22.179,1.2644,0.2528,0.2,0.0405,-0.0003,0.0022
22.231,1.2675,0.2528,0.2,0.0407,-0.004,0.0082
22.279,1.2701,0.2521,0.198,0.042,-0.007,0.0051
22.328,1.2735,0.2528,0.199,0.0417,-0.0081,-0.0004
22.381,1.2771,0.2534,0.201,0.0414,-0.0073,0.0049
22.43,1.2802,0.2533,0.2,0.0381,-0.0093,0.0061
22.486,1.2823,0.2544,0.201,0.0335,-0.0065,0.0015
22.53,1.2845,0.2541,0.2,0.0293,-0.0089,0.0044
22.579,1.287,0.2546,0.204,0.0267,-0.0069,0.0018
22.631,1.2889,0.2549,0.199,0.0231,-0.0087,0.0081
22.68,1.2907,0.2559,0.199,0.0187,-0.0071,-0.0048
22.733,1.2923,0.2569,0.197,0.0152,-0.0057,-0.0042
22.78,1.2929,0.2566,0.2,0.012,-0.006,-0.0063
22.83,1.2935,0.2577,0.199,0.0059,-0.0075,-0.0008
22.88,1.2937,0.2572,0.199,0.0019,-0.0053,-0.0011
22.929,1.2937,0.2588,0.199,-0.0014,-0.0088,-0.0012
22.98,1.292,0.2597,0.202,-0.0082,-0.0095,-0.0004
23.029,1.2915,0.2591,0.201,-0.0101,-0.0139,0.0063
23.079,1.2929,0.2591,0.199,-0.0067,-0.0168,0.0026
23.129,1.2934,0.2586,0.2,-0.0061,-0.021,-0.0029
23.179,1.2931,0.2567,0.2,-0.0077,-0.0275,0.0023
23.229,1.2964,0.2556,0.2,-0.0029,-0.0278,0.0034
23.281,1.2965,0.2534,0.202,-0.0016,-0.0345,0.0015
23.33,1.2975,0.252,0.202,-0.0006,-0.0349,0.0093
23.379,1.2995,0.2494,0.199,0.0024,-0.0365,0.0096
23.43,1.3009,0.2476,0.198,0.0029,-0.0353,0.0023
23.479,1.301,0.246,0.199,-0.0003,-0.0323,-0.001
23.53,1.3015,0.2448,0.2,-0.0021,-0.0277,0.004
23.579,1.2995,0.2442,0.201,-0.0099,-0.0221,0.0071
23.628,1.299,0.2448,0.199,-0.0126,-0.0123,0.0067
23.679,1.2969,0.2468,0.201,-0.0173,-0.0034,0.0017
23.731,1.2972,0.25,0.202,-0.0167,0.0114,0.0056
23.779,1.2964,0.2532,0.202,-0.0196,0.015,0.0067
23.829,1.2949,0.2568,0.203,-0.0198,0.0181,0.0052
23.879,1.295,0.2575,0.201,-0.0183,0.0144,0.0058
23.929,1.295,0.2587,0.203,-0.0162,0.012,0.0008
23.979,1.2952,0.2595,0.2,-0.0155,0.0025,0.0045
24.032,1.2935,0.2592,0.201,-0.0178,-0.0067,0.0004
24.079,1.2946,0.2575,0.201,-0.0128,-0.0171,0.0021
24.129,1.2941,0.2555,0.201,-0.0118,-0.0258,0.0021
24.178,1.2946,0.2526,0.203,-0.0088,-0.0344,0.0015
24.229,1.2962,0.2501,0.201,-0.0035,-0.0393,0.0062
24.28,1.2962,0.2478,0.201,-0.0027,-0.0409,-0.0004
24.329,1.297,0.2461,0.203,-0.0,-0.039,-0.0026
24.38,1.2977,0.2442,0.2,0.0022,-0.037,0.0044
24.429,1.2987,0.2433,0.202,0.0048,-0.0316,-0.0026
24.478,1.3006,0.2426,0.2,0.0092,-0.0255,0.0023
24.528,1.3024,0.2416,0.203,0.0116,-0.0208,-0.0031
24.578,1.3039,0.2412,0.199,0.0115,-0.015,0.0055
24.629,1.3064,0.2428,0.202,0.0131,-0.0043,-0.0062
24.679,1.3073,0.2435,0.201,0.0082,0.0021,0.0021
24.728,1.3074,0.2453,0.201,0.0007,0.0094,-0.0004
24.779,1.3077,0.2477,0.198,-0.0053,0.0153,-0.0007
24.829,1.3073,0.249,0.201,-0.0127,0.015,-0.0067
24.878,1.3066,0.2502,0.2,-0.0202,0.0117,0.0039
24.93,1.3049,0.2513,0.201,-0.0289,0.0071,0.0013
24.98,1.3037,0.2512,0.204,-0.0333,-0.0003,0.0023
25.03,1.3012,0.2512,0.199,-0.0396,-0.0064,0.01
25.078,1.2998,0.2503,0.199,-0.0394,-0.0137,-0.0055
25.129,1.2985,0.249,0.199,-0.0368,-0.0205,-0.0004
25.188,1.2969,0.2474,0.203,-0.0342,-0.0263,0.0034
25.23,1.2965,0.2458,0.204,-0.0287,-0.0295,0.0083
25.279,1.2959,0.2439,0.204,-0.0238,-0.032,0.0093
25.329,1.2957,0.2423,0.202,-0.0186,-0.0318,0.0068
25.378,1.2955,0.2399,0.202,-0.0149,-0.0324,-0.0
25.429,1.2957,0.2385,0.202,-0.011,-0.0291,-0.0012
25.479,1.2964,0.2368,0.202,-0.0062,-0.0263,-0.0019
25.529,1.2972,0.236,0.202,-0.0029,-0.0214,-0.003
25.579,1.298,0.2348,0.201,-0.0007,-0.0165,-0.0042
25.629,1.2986,0.234,0.203,-0.0,-0.0113,-0.0077
25.678,1.2993,0.234,0.201,0.0003,-0.0037,-0.0015
25.728,1.3008,0.2356,0.201,0.0024,0.0063,-0.0069
25.778,1.3015,0.2372,0.201,0.0007,0.0145,-0.0053
25.829,1.3025,0.2386,0.199,-0.0004,0.0203,-0.0045
25.879,1.3041,0.2402,0.199,0.0004,0.025,-0.0093
25.929,1.3038,0.2425,0.196,-0.0041,0.0271,-0.0068
25.979,1.3036,0.2443,0.199,-0.0091,0.0285,-0.0112
26.029,1.303,0.2456,0.204,-0.0146,0.0242,-0.0032
26.079,1.303,0.247,0.201,-0.017,0.021,0.0114
26.129,1.3022,0.2487,0.2,-0.0231,0.018,-0.0024
26.179,1.3007,0.25,0.2,-0.0279,0.0136,-0.0039
26.231,1.2991,0.2505,0.196,-0.0337,0.0057,-0.0026
26.279,1.2966,0.2509,0.198,-0.0368,-0.0004,-0.0133
26.328,1.2938,0.2498,0.194,-0.041,-0.0073,-0.0076
26.378,1.2922,0.2496,0.197,-0.041,-0.0105,-0.0132
26.429,1.2899,0.2487,0.197,-0.0392,-0.0164,-0.0056
26.48,1.289,0.2476,0.199,-0.0348,-0.0205,-0.0018
26.53,1.2868,0.2465,0.195,-0.0322,-0.025,0.0017
26.58,1.2855,0.2437,0.197,-0.0254,-0.0279,-0.0074
26.633,1.2857,0.2421,0.194,-0.0154,-0.0276,0.0011
26.679,1.2866,0.2413,0.196,-0.0082,-0.0241,-0.005
26.729,1.2887,0.2407,0.195,0.0022,-0.0182,0.0043
26.779,1.2907,0.24,0.2,0.0137,-0.0119,0.0034
26.828,1.2938,0.241,0.199,0.016,-0.0025,0.0157
26.878,1.2967,0.243,0.199,0.0156,0.0081,0.0121
26.929,1.2984,0.2445,0.196,0.0118,0.0164,0.0076
26.978,1.3003,0.248,0.199,0.0062,0.0238,-0.0023
27.03,1.3007,0.2499,0.196,-0.0039,0.0266,0.0043
27.078,1.3006,0.2527,0.197,-0.0158,0.0292,-0.0029
27.13,1.2992,0.2545,0.2,-0.0259,0.0251,-0.0012
27.178,1.2972,0.256,0.199,-0.0389,0.0203,0.0076
27.232,1.2948,0.2585,0.2,-0.0489,0.018,0.0036
27.278,1.2921,0.2595,0.202,-0.0572,0.0102,0.0054
27.329,1.2893,0.2593,0.2,-0.0672,0.0012,0.0081
27.381,1.2859,0.2594,0.201,-0.0708,-0.0065,-0.0004
27.428,1.2819,0.2583,0.201,-0.0738,-0.0151,0.0048
27.478,1.279,0.2575,0.2,-0.0747,-0.0219,0.0064
27.529,1.2751,0.2557,0.198,-0.0788,-0.029,0.0008
27.578,1.2723,0.2548,0.199,-0.0772,-0.0356,-0.0016
27.628,1.2687,0.2522,0.199,-0.0748,-0.0402,0.002
27.679,1.2663,0.2502,0.199,-0.0715,-0.0426,-0.0007
27.729,1.2632,0.2473,0.198,-0.068,-0.0422,-0.0014
27.778,1.2613,0.2454,0.2,-0.0626,-0.042,-0.0007
27.827,1.2596,0.2437,0.198,-0.0556,-0.04,0.0018
27.877,1.2577,0.2415,0.2,-0.0532,-0.0386,-0.0007
27.927,1.256,0.2401,0.2,-0.0488,-0.0352,0.0062
27.978,1.2543,0.2377,0.2,-0.0467,-0.0326,0.0074
28.028,1.2529,0.2359,0.198,-0.0465,-0.0291,0.0056
28.079,1.2509,0.2343,0.201,-0.0494,-0.024,0.0001
28.128,1.248,0.2339,0.203,-0.0552,-0.0159,0.0101
28.179,1.244,0.2327,0.204,-0.0654,-0.0125,0.0141
28.227,1.2409,0.233,0.203,-0.072,-0.0051,0.0106
28.277,1.2362,0.2325,0.202,-0.0809,-0.0009,0.0046
28.328,1.2322,0.2333,0.201,-0.0857,0.0073,0.0024
28.378,1.2286,0.2345,0.199,-0.0866,0.0119,-0.0021
28.428,1.2245,0.2357,0.202,-0.0934,0.0159,-0.0072
28.478,1.2212,0.2371,0.201,-0.0933,0.0225,0.0064
28.527,1.2163,0.2384,0.205,-0.0954,0.0244,-0.0003
28.579,1.2122,0.2402,0.2,-0.0972,0.0246,0.0087
28.628,1.2079,0.2426,0.201,-0.0953,0.0273,-0.0049
28.677,1.2047,0.2448,0.203,-0.0953,0.0289,-0.0005
28.728,1.2,0.2465,0.203,-0.0979,0.0288,0.0051
28.777,1.1963,0.2484,0.2,-0.0967,0.0255,0.0001
28.829,1.1913,0.2496,0.2,-0.0997,0.0205,-0.0064
28.878,1.187,0.2508,0.203,-0.101,0.0171,-0.0072
28.928,1.1824,0.2528,0.201,-0.1045,0.0122,0.0023
28.978,1.1791,0.2536,0.204,-0.1106,0.0088,-0.004
29.027,1.1735,0.2546,0.201,-0.1129,0.0014,0.0055
29.078,1.1682,0.2557,0.2,-0.1173,-0.0023,-0.005
29.127,1.1618,0.2551,0.201,-0.1204,-0.0077,-0.0041
29.177,1.156,0.2556,0.203,-0.1234,-0.0091,0.0017
29.227,1.1511,0.2557,0.2,-0.1273,-0.0109,0.0018
29.279,1.145,0.2555,0.203,-0.1332,-0.0135,-0.0045
29.328,1.1385,0.2555,0.203,-0.1329,-0.0144,0.0048
29.377,1.13,0.2549,0.202,-0.1371,-0.0162,0.0018
29.427,1.1243,0.2546,0.197,-0.1404,-0.0208,-0.0019
29.478,1.118,0.2538,0.201,-0.1415,-0.023,-0.0109
29.527,1.1111,0.2532,0.197,-0.1458,-0.0244,0.0035
29.577,1.1041,0.2527,0.195,-0.1502,-0.024,-0.0059
29.627,1.097,0.2524,0.197,-0.1534,-0.0221,-0.0057
29.677,1.0891,0.2516,0.2,-0.1543,-0.0194,0.0061
29.728,1.0826,0.2508,0.202,-0.1541,-0.0182,0.0109
29.777,1.0739,0.2506,0.202,-0.1542,-0.015,0.0156
29.828,1.0669,0.2505,0.204,-0.1564,-0.0135,0.0115
29.877,1.0598,0.2504,0.202,-0.1552,-0.0096,0.0119
29.926,1.0529,0.2503,0.204,-0.1539,-0.0107,0.0053
29.978,1.0444,0.2502,0.203,-0.156,-0.011,0.0074
30.028,1.0367,0.2497,0.204,-0.1575,-0.0124,0.0029
30.078,1.0289,0.2496,0.203,-0.1618,-0.0141,0.0052
30.128,1.0206,0.2491,0.203,-0.1675,-0.0141,-0.0014
30.182,1.0129,0.2488,0.202,-0.169,-0.0165,-0.0032
30.226,1.004,0.2482,0.202,-0.1728,-0.0159,-0.0052
30.277,0.995,0.2472,0.202,-0.1771,-0.0183,-0.0054
30.327,0.9863,0.2465,0.201,-0.179,-0.0204,-0.0049
30.377,0.978,0.2449,0.201,-0.1841,-0.0219,-0.0048
30.426,0.9687,0.2439,0.201,-0.1851,-0.0224,-0.0032
30.477,0.9596,0.2428,0.202,-0.1855,-0.0219,-0.0005
30.526,0.9487,0.2411,0.2,-0.1881,-0.0246,0.0018
30.58,0.9401,0.2403,0.197,-0.1882,-0.024,-0.0035
30.626,0.9309,0.2384,0.201,-0.1882,-0.0242,-0.0085
30.677,0.922,0.2373,0.2,-0.1928,-0.0245,0.004
30.727,0.9127,0.235,0.2,-0.1947,-0.0252,-0.0002
30.777,0.9026,0.2339,0.2,-0.1965,-0.0217,-0.0026
30.828,0.8935,0.2334,0.199,-0.1963,-0.0183,-0.0004
30.877,0.8842,0.2324,0.197,-0.1957,-0.0154,-0.0036
30.927,0.8747,0.2314,0.203,-0.1976,-0.0122,-0.0083
30.978,0.8647,0.2307,0.2,-0.2014,-0.0069,0.0102
31.028,0.8555,0.2293,0.2,-0.2043,-0.0081,-0.0006
31.077,0.8439,0.2285,0.204,-0.2033,-0.0057,0.0019
31.127,0.8339,0.2272,0.202,-0.2045,-0.0039,0.0111
31.176,0.8238,0.227,0.201,-0.2064,-0.0002,0.0003
31.226,0.8136,0.2267,0.2,-0.2135,0.0016,-0.0021
31.278,0.8037,0.2266,0.203,-0.2108,0.0059,-0.0028
31.326,0.7933,0.2268,0.204,-0.2085,0.0099,0.0005
31.377,0.7825,0.2274,0.202,-0.2051,0.0133,0.0013
31.427,0.7726,0.2276,0.201,-0.2064,0.015,-0.0048
31.477,0.7619,0.2283,0.201,-0.2051,0.0194,-0.0063
31.527,0.7529,0.2295,0.2,-0.2081,0.025,-0.0096
31.577,0.7438,0.2304,0.199,-0.2043,0.0249,-0.008
31.628,0.733,0.232,0.199,-0.2011,0.0259,-0.0085
31.676,0.7237,0.2332,0.2,-0.1979,0.0254,-0.0033
31.727,0.7148,0.2349,0.201,-0.1962,0.0262,-0.0024
31.777,0.7059,0.2359,0.199,-0.1979,0.0229,-0.0002
31.827,0.696,0.2371,0.198,-0.2043,0.0216,-0.0026
31.877,0.6868,0.2385,0.199,-0.2057,0.0197,-0.0016
31.926,0.6761,0.2394,0.199,-0.2081,0.0175,0.0014
31.977,0.666,0.2399,0.201,-0.2119,0.0139,0.0016
32.027,0.6552,0.2408,0.2,-0.2171,0.0124,0.004
32.076,0.6445,0.2412,0.2,-0.226,0.0094,0.0008
32.127,0.6333,0.2418,0.201,-0.2289,0.0069,0.0
32.177,0.6228,0.2423,0.201,-0.2299,0.0075,0.0005
32.226,0.6103,0.2424,0.2,-0.2288,0.0078,-0.0004
32.277,0.5999,0.2433,0.2,-0.2258,0.0089,-0.0027
32.327,0.59,0.2443,0.202,-0.2224,0.012,-0.0009
32.377,0.5789,0.2456,0.199,-0.2241,0.0107,0.0021
32.428,0.5693,0.2463,0.198,-0.224,0.0097,-0.0069
32.477,0.5572,0.2472,0.198,-0.2228,0.0102,-0.0054
32.526,0.5467,0.2481,0.199,-0.2209,0.0076,-0.0011
32.578,0.5362,0.2493,0.197,-0.2214,0.0085,0.001
32.628,0.5265,0.2503,0.195,-0.2277,0.008,-0.006
32.684,0.5159,0.2515,0.199,-0.2272,0.0074,-0.0074
32.726,0.505,0.2523,0.199,-0.2227,0.0054,0.0024
32.777,0.4925,0.2529,0.199,-0.2219,0.0022,0.0019
32.827,0.4811,0.2535,0.197,-0.223,-0.0005,0.0023
32.876,0.471,0.2541,0.198,-0.22,-0.0041,-0.0049
32.927,0.4609,0.2535,0.201,-0.2218,-0.0071,0.0007
32.977,0.45,0.2532,0.197,-0.2201,-0.0098,0.0063
33.026,0.4384,0.2541,0.198,-0.215,-0.0068,-0.0052
33.077,0.428,0.2541,0.196,-0.2117,-0.0075,-0.0005
33.127,0.4176,0.2542,0.198,-0.2057,-0.0053,-0.003
33.176,0.4084,0.2545,0.195,-0.2012,-0.0029,0.0016
33.227,0.3986,0.2548,0.197,-0.2026,-0.001,-0.0045
33.276,0.3884,0.2555,0.194,-0.2012,0.0037,0.0021
33.326,0.3782,0.2561,0.198,-0.1985,0.0042,-0.0032
33.376,0.3681,0.2576,0.195,-0.1966,0.0068,0.0108
33.426,0.3584,0.2584,0.196,-0.1959,0.0055,0.0013
33.482,0.3483,0.2589,0.196,-0.2005,0.0066,0.0054
33.528,0.3381,0.2601,0.197,-0.1984,0.0052,0.0077
33.58,0.3287,0.2609,0.197,-0.1948,0.0016,0.0099
33.626,0.3167,0.2617,0.197,-0.1955,-0.0034,0.0072
33.676,0.3069,0.2616,0.195,-0.1949,-0.0077,0.0062
33.727,0.2971,0.2626,0.196,-0.1881,-0.0081,0.0018
33.776,0.2876,0.2622,0.197,-0.1915,-0.0142,0.0074
33.826,0.2778,0.2619,0.201,-0.1898,-0.02,0.0066
33.875,0.2668,0.2613,0.202,-0.1882,-0.0248,0.0142
33.925,0.2571,0.2606,0.198,-0.1846,-0.0269,0.0146
33.975,0.2476,0.2598,0.202,-0.1797,-0.0287,-0.0011
34.026,0.2385,0.2597,0.198,-0.1825,-0.0285,0.0094
34.077,0.2293,0.2591,0.199,-0.1774,-0.0273,-0.0027
34.126,0.2202,0.2586,0.201,-0.1718,-0.0263,-0.0008
34.177,0.2101,0.2582,0.196,-0.168,-0.0285,0.0046
34.225,0.2011,0.2572,0.201,-0.1636,-0.0288,-0.0099
34.276,0.1922,0.2559,0.203,-0.1564,-0.0302,0.0064
34.325,0.1842,0.2547,0.201,-0.1562,-0.0329,0.0087
34.376,0.1769,0.2538,0.197,-0.1483,-0.0329,-0.0015
34.425,0.1694,0.2528,0.199,-0.1398,-0.0338,-0.0098
34.482,0.1607,0.2512,0.2,-0.1362,-0.0364,-0.0033
34.526,0.154,0.2489,0.199,-0.1311,-0.0374,-0.0006
34.575,0.1472,0.2475,0.198,-0.1239,-0.0347,-0.0036
34.625,0.1406,0.2462,0.201,-0.125,-0.0336,-0.0021
34.675,0.1349,0.2448,0.199,-0.1199,-0.033,0.0059
34.726,0.1281,0.2435,0.201,-0.115,-0.0272,-0.0016
34.778,0.1218,0.2423,0.199,-0.1126,-0.0267,0.0033
34.825,0.1158,0.2416,0.199,-0.1093,-0.0235,-0.0032
34.877,0.1107,0.2406,0.199,-0.1062,-0.0187,-0.0032
34.925,0.1054,0.2403,0.199,-0.1071,-0.0137,-0.0013
34.977,0.0989,0.2399,0.199,-0.1059,-0.0095,-0.0022
35.026,0.0925,0.24,0.198,-0.104,-0.0038,0.0005
35.079,0.0872,0.2401,0.201,-0.1042,0.0004,0.0006
35.125,0.0812,0.2405,0.202,-0.1042,0.0045,0.0081
35.179,0.0761,0.2411,0.199,-0.1037,0.0085,0.005
35.227,0.0707,0.2413,0.2,-0.1034,0.009,-0.0039
35.278,0.0656,0.2426,0.198,-0.1011,0.0113,0.0005
35.326,0.0594,0.2433,0.202,-0.0988,0.0122,-0.0062
35.376,0.0545,0.2451,0.203,-0.0971,0.0117,0.0077
35.426,0.0498,0.2454,0.2,-0.0924,0.0106,0.0072
35.477,0.0458,0.2471,0.202,-0.0892,0.0105,0.0002
35.525,0.0411,0.2475,0.202,-0.085,0.0098,0.0046
35.577,0.0372,0.2483,0.198,-0.0821,0.0058,0.0045
35.625,0.0315,0.2494,0.202,-0.083,0.0033,-0.0033
35.676,0.0277,0.2499,0.202,-0.0772,0.001,0.0122
35.725,0.0239,0.2515,0.198,-0.0744,0.0025,0.0074
35.775,0.0205,0.2525,0.197,-0.0721,0.0035,0.0021
35.826,0.0174,0.2546,0.203,-0.0682,0.0049,0.0043
35.876,0.0137,0.2556,0.203,-0.0641,0.002,0.0184
35.926,0.0115,0.2562,0.206,-0.0612,-0.0009,0.0153
35.976,0.0081,0.2571,0.207,-0.0588,-0.0025,0.021
36.026,0.0046,0.2573,0.206,-0.0599,-0.0061,0.0132
36.076,0.0008,0.2575,0.203,-0.0627,-0.0092,0.0061
36.125,-0.0031,0.2571,0.202,-0.0668,-0.0118,-0.0025
36.175,-0.0056,0.2576,0.204,-0.0638,-0.0153,-0.0053
36.225,-0.0079,0.2582,0.203,-0.0609,-0.0163,0.0012
36.275,-0.0115,0.2572,0.206,-0.0624,-0.0199,0.0006
36.325,-0.0139,0.2563,0.206,-0.061,-0.0222,0.005
36.375,-0.016,0.2564,0.206,-0.0586,-0.0194,0.0024
36.425,-0.0177,0.2566,0.204,-0.0555,-0.0181,0.0016
36.474,-0.0204,0.2565,0.204,-0.0553,-0.018,-0.0044
36.524,-0.0226,0.2568,0.205,-0.0533,-0.0174,-0.0034
36.574,-0.0257,0.2562,0.204,-0.0529,-0.0177,0.0023
36.625,-0.0276,0.2569,0.207,-0.0485,-0.0148,-0.0005
36.675,-0.0283,0.2578,0.205,-0.0427,-0.0127,0.0085
36.725,-0.0286,0.2583,0.203,-0.0345,-0.0107,-0.0012
36.774,-0.0292,0.2588,0.204,-0.0301,-0.0103,-0.007
36.824,-0.0304,0.2602,0.203,-0.0264,-0.0108,-0.0066
36.875,-0.0307,0.2597,0.203,-0.0246,-0.0145,-0.0081
36.926,-0.0302,0.2593,0.205,-0.0226,-0.0173,-0.0081
36.975,-0.0308,0.26,0.203,-0.0228,-0.0168,-0.0061
37.024,-0.0316,0.259,0.203,-0.0266,-0.0193,-0.0133
37.074,-0.0315,0.2585,0.2,-0.0277,-0.0206,-0.0145
37.125,-0.0329,0.2605,0.2,-0.0324,-0.0158,-0.0202
37.175,-0.0348,0.2598,0.199,-0.0361,-0.0158,-0.0149
37.225,-0.036,0.2618,0.197,-0.0439,-0.0139,-0.0177
37.274,-0.0391,0.263,0.196,-0.047,-0.0158,-0.0195
37.324,-0.0416,0.2628,0.196,-0.0504,-0.0196,-0.0172
37.374,-0.0434,0.2635,0.196,-0.0511,-0.0218,-0.0092
37.425,-0.0463,0.2628,0.196,-0.0509,-0.0249,-0.0046
37.475,-0.0468,0.262,0.196,-0.0443,-0.029,-0.0029
37.525,-0.0483,0.2595,0.198,-0.0371,-0.036,-0.0017
37.574,-0.0473,0.2581,0.199,-0.0277,-0.0402,0.0056
37.625,-0.0455,0.2569,0.198,-0.0164,-0.039,0.0095
37.674,-0.0444,0.2558,0.194,-0.003,-0.0361,0.0071
37.724,-0.0416,0.2551,0.194,0.0053,-0.0352,0.0008
37.774,-0.0382,0.2542,0.193,0.0144,-0.0327,0.0023
37.824,-0.0358,0.2531,0.196,0.0159,-0.0298,0.0052
37.875,-0.0328,0.2528,0.194,0.0125,-0.0274,0.0141
37.924,-0.0321,0.2524,0.196,0.0064,-0.0228,0.0088
37.975,-0.0304,0.2521,0.194,-0.0002,-0.0213,0.0153
38.025,-0.0303,0.2517,0.198,-0.0123,-0.0217,0.0094
38.074,-0.0307,0.251,0.198,-0.0233,-0.0231,0.0184
38.125,-0.0319,0.2507,0.199,-0.0311,-0.0242,0.015
38.175,-0.0323,0.2498,0.199,-0.0383,-0.0241,0.0153
38.225,-0.0344,0.2485,0.203,-0.0462,-0.0265,0.0102
38.274,-0.0369,0.2482,0.2,-0.0513,-0.0265,0.0147
38.325,-0.0396,0.2473,0.199,-0.0557,-0.029,0.0012
38.374,-0.0418,0.2457,0.2,-0.0554,-0.0282,-0.0002
38.425,-0.044,0.2442,0.201,-0.0514,-0.0316,0.0008
38.476,-0.046,0.243,0.206,-0.0502,-0.0317,0.0031
38.524,-0.0476,0.2406,0.204,-0.045,-0.035,0.012
38.575,-0.0489,0.2381,0.199,-0.0374,-0.0377,0.0044
38.625,-0.0492,0.236,0.204,-0.0294,-0.0376,-0.0057
38.675,-0.0499,0.2343,0.201,-0.0237,-0.0367,0.006
38.725,-0.0503,0.2318,0.2,-0.0192,-0.0364,-0.0042
38.775,-0.0497,0.2292,0.197,-0.0134,-0.0327,-0.0029
38.825,-0.0497,0.2271,0.199,-0.0108,-0.0291,-0.0089
38.874,-0.0497,0.2246,0.196,-0.0097,-0.0268,-0.0001
38.924,-0.0497,0.2225,0.201,-0.0097,-0.0233,-0.0052
38.974,-0.0504,0.2212,0.201,-0.0128,-0.0176,0.0055
39.024,-0.0506,0.2191,0.201,-0.0147,-0.013,0.004
39.074,-0.0516,0.2181,0.195,-0.0208,-0.0081,-0.001
39.125,-0.0526,0.2171,0.197,-0.0203,-0.0003,-0.0096
39.174,-0.0545,0.2164,0.199,-0.0236,0.006,-0.0006
39.224,-0.0554,0.2168,0.199,-0.024,0.0131,0.0014
39.274,-0.058,0.2167,0.197,-0.0285,0.016,0.0007
39.325,-0.06,0.2163,0.196,-0.0298,0.0175,-0.004
39.373,-0.0613,0.2158,0.197,-0.0285,0.0183,-0.0037
39.424,-0.0634,0.2153,0.195,-0.0283,0.0187,0.0007
39.474,-0.0655,0.2155,0.196,-0.0274,0.0209,-0.003
39.523,-0.0671,0.2146,0.196,-0.0248,0.0188,0.0017
39.574,-0.0699,0.2154,0.2,-0.0256,0.021,0.0008
39.624,-0.072,0.2144,0.196,-0.0231,0.018,0.0087
39.675,-0.0735,0.2135,0.197,-0.019,0.0154,0.001
39.724,-0.0749,0.2134,0.199,-0.0148,0.0157,0.0051
39.774,-0.0761,0.2118,0.198,-0.0097,0.0128,0.0093
39.824,-0.0765,0.2101,0.201,-0.0034,0.0107,0.002
39.873,-0.0767,0.2089,0.198,0.0029,0.01,0.0076
39.925,-0.0765,0.208,0.197,0.009,0.0143,-0.0017
39.975,-0.0759,0.2072,0.198,0.015,0.0178,-0.0072
40.024,-0.0746,0.2077,0.194,0.0214,0.0246,-0.0119
40.074,-0.073,0.2073,0.197,0.0271,0.028,-0.0265
40.125,-0.0724,0.2086,0.194,0.0278,0.0347,-0.024
40.173,-0.0711,0.2098,0.194,0.03,0.0394,-0.0395
40.225,-0.0685,0.2112,0.193,0.035,0.0431,-0.0465
40.274,-0.0679,0.2125,0.189,0.0336,0.0457,-0.0534
40.323,-0.0676,0.2146,0.187,0.0306,0.0489,-0.0754
40.374,-0.0674,0.2165,0.18,0.0269,0.0511,-0.0826
