time_s,x_m,y_m,z_down_m
2.875,-0.0001,0.0003,0.011
2.925,-0.0003,-0.0002,0.011
2.978,-0.0006,-0.0008,0.012
3.024,0.0001,0.0006,0.012
3.075,0.0002,-0.0033,0.011
3.125,-0.0003,0.0004,0.011
3.212,-0.0003,0.0006,0.01
3.26,-0.0003,-0.0004,0.01
3.28,0.0019,-0.0018,0.009
3.325,0.0018,-0.0015,0.009
3.375,0.002,-0.0017,0.014
3.424,-0.0004,0.0008,0.014
3.5,-0.0003,0.0003,0.013
3.534,-0.0003,0.0006,0.013
3.574,-0.0002,-0.0006,0.01
3.624,-0.0005,-0.0008,0.01
3.675,-0.0002,0.0,0.011
3.724,-0.0002,0.0003,0.011
3.789,-0.0003,0.0006,0.01
3.83,0.0005,-0.0004,0.01
3.874,0.0014,-0.0015,0.01
3.925,-0.0003,0.0002,0.01
3.975,0.0003,-0.0017,0.014
4.024,-0.0005,-0.0002,0.014
4.078,0.002,-0.0014,0.012
4.125,-0.0005,0.0006,0.012
4.175,-0.0002,0.0003,0.011
4.224,0.0004,-0.0009,0.011
4.274,-0.0001,-0.0006,0.009
4.356,0.0007,-0.0003,0.009
4.404,-0.0002,-0.0,0.01
4.428,-0.0002,0.0003,0.01
4.475,-0.0004,-0.0011,0.009
4.525,-0.0002,0.0007,0.009
4.575,-0.0002,-0.0009,0.009
4.654,-0.0001,-0.0004,0.009
4.694,-0.0001,-0.0006,0.009
4.723,-0.0001,0.0007,0.009
4.774,-0.0001,0.0002,0.01
4.824,-0.0003,0.0002,0.01
4.875,0.0014,-0.004,0.01
4.942,0.0026,-0.0042,0.01
4.984,0.001,-0.0036,0.01
5.036,0.0026,-0.0043,0.01
5.074,0.0014,-0.0037,0.01
5.124,0.0026,-0.0041,0.01
5.174,0.0009,-0.0035,0.01
5.231,0.0009,-0.0035,0.01
5.28,0.0013,-0.0042,0.01
5.324,0.0024,-0.0046,0.01
5.374,0.0022,-0.0049,0.011
5.424,0.0018,-0.0029,0.011
5.49,0.0013,-0.0036,0.01
5.562,0.0024,-0.0042,0.01
5.585,0.0026,-0.0042,0.013
5.63,0.0009,-0.0029,0.013
5.675,0.0008,-0.0033,0.009
5.725,0.0015,-0.0029,0.009
5.804,0.0022,-0.0049,0.01
5.852,0.0017,-0.0038,0.01
5.874,0.0013,-0.0038,0.011
5.925,0.0008,-0.0029,0.011
5.974,0.0026,-0.0052,0.009
6.025,0.0016,-0.0028,0.009
6.093,0.0017,-0.005,0.01
6.156,0.0019,-0.0036,0.01
6.183,0.0014,-0.004,0.011
6.224,0.0007,-0.0031,0.011
6.274,0.0026,-0.0043,0.012
6.324,0.0008,-0.0027,0.012
6.382,0.0008,-0.0038,0.011
6.43,0.001,-0.0029,0.011
6.473,0.0025,-0.0049,0.009
6.524,0.0026,-0.0043,0.009
6.574,0.0005,-0.0033,0.01
6.624,0.0014,-0.0044,0.01
6.698,0.0006,-0.0036,0.01
6.73,0.0007,-0.0029,0.01
6.774,0.0007,-0.0038,0.01
6.824,0.0025,-0.0043,0.01
6.874,0.0014,-0.0051,0.01
6.956,0.0007,-0.0041,0.01
6.989,0.0021,-0.0048,0.01
7.023,0.0012,-0.0032,0.01
7.073,0.0019,-0.0039,0.01
7.123,0.0014,-0.005,0.01
7.174,0.0019,-0.0049,0.01
7.245,0.0008,-0.003,0.01
7.278,0.0018,-0.0051,0.011
7.323,0.0006,-0.003,0.011
7.374,0.0012,-0.005,0.012
7.423,0.0016,-0.0047,0.012
7.474,0.0008,-0.0033,0.01
7.535,0.0026,-0.0044,0.01
7.582,0.0023,-0.005,0.013
7.623,0.0025,-0.0046,0.013
7.673,0.0012,-0.0052,0.01
7.723,0.0014,-0.0032,0.01
7.773,0.0016,-0.0049,0.009
7.823,0.0025,-0.0046,0.009
7.878,0.0007,-0.004,0.01
7.923,0.0014,-0.0042,0.01
7.973,0.0016,-0.0051,0.011
8.023,0.0016,-0.0037,0.011
8.105,0.0014,-0.0042,0.011
8.151,0.0026,-0.004,0.011
8.176,0.0027,-0.0044,0.009
8.223,0.0026,-0.004,0.009
8.273,0.0035,-0.0052,0.012
8.324,0.0028,0.0008,0.012
8.398,0.0005,0.0019,0.01
8.438,0.0031,0.002,0.01
8.473,0.0035,0.0029,0.01
8.523,0.002,0.0062,0.01
8.573,0.0017,0.0072,0.009
8.623,0.0041,0.011,0.009
8.687,0.0034,0.0128,0.008
8.73,0.0033,0.0151,0.008
8.773,0.0118,0.0102,0.009
8.823,0.0144,0.0039,0.009
8.873,0.0259,-0.0042,0.004
8.923,0.0336,-0.0134,0.004
8.976,0.0535,-0.0273,0.0
9.031,0.0607,-0.036,0.0
9.073,0.0693,-0.0421,0.001
9.123,0.0735,-0.0379,0.001
9.172,0.0789,-0.0373,0.018
9.261,0.0578,-0.028,0.018
9.297,0.0475,-0.031,0.046
9.324,0.0293,-0.026,0.046
9.373,0.0154,-0.0278,0.07
9.423,-0.0071,-0.0195,0.07
9.473,-0.0222,-0.0144,0.089
9.549,-0.0362,-0.0077,0.089
9.594,-0.0461,-0.0033,0.105
9.622,-0.0538,0.0005,0.105
9.673,-0.0583,0.0028,0.13
9.722,-0.0609,0.005,0.13
9.773,-0.0606,0.0064,0.136
9.837,-0.0589,0.008,0.136
9.882,-0.0554,0.0085,0.132
9.923,-0.05,0.0087,0.132
9.972,-0.0441,0.0081,0.138
10.022,-0.0386,0.0075,0.138
10.073,-0.0331,0.0065,0.158
10.126,-0.0252,0.0046,0.158
10.179,-0.0171,0.0024,0.186
10.222,-0.011,-0.0,0.186
10.272,-0.0063,-0.0013,0.205
10.336,-0.0008,-0.0032,0.205
10.412,0.0023,-0.0048,0.228
10.453,0.0064,-0.0068,0.228
10.476,0.0076,-0.0087,0.238
10.523,0.009,-0.0091,0.238
10.572,0.005,-0.0127,0.246
10.622,0.0041,-0.0142,0.246
10.683,0.0007,-0.0146,0.261
10.73,-0.0007,-0.0137,0.261
10.776,-0.0017,-0.0126,0.262
10.822,-0.0042,-0.0126,0.262
10.872,-0.0037,-0.0107,0.272
10.922,-0.0044,-0.0081,0.272
10.973,-0.0026,-0.0056,0.279
11.045,0.0009,-0.0023,0.279
11.077,0.0023,-0.0019,0.287
11.123,0.0069,0.001,0.287
11.173,0.0098,0.0015,0.297
11.223,0.0141,0.0022,0.297
11.272,0.0184,0.0039,0.299
11.356,0.022,0.0041,0.299
11.375,0.0264,0.0053,0.306
11.422,0.0288,0.0065,0.306
11.472,0.0295,0.0036,0.309
11.522,0.0298,0.0025,0.309
11.572,0.0296,-0.0013,0.313
11.673,0.0276,-0.0068,0.313
11.676,0.0245,-0.008,0.319
11.727,0.0232,-0.0095,0.319
11.772,0.0195,-0.0108,0.322
11.822,0.0177,-0.0103,0.322
11.872,0.0127,-0.0092,0.322
11.947,0.0096,-0.0085,0.322
11.988,0.0101,-0.0039,0.33
12.029,0.0101,0.002,0.33
12.072,0.0118,0.0032,0.331
12.122,0.0156,0.0098,0.331
12.172,0.0155,0.0136,0.335
12.222,0.0184,0.0176,0.335
12.293,0.0226,0.0199,0.337
12.328,0.029,0.023,0.337
12.371,0.0364,0.0258,0.34
12.422,0.041,0.0243,0.34
12.472,0.0453,0.0235,0.337
12.522,0.0472,0.0235,0.337
12.607,0.048,0.0172,0.338
12.621,0.0464,0.0139,0.338
12.671,0.0439,0.0087,0.34
12.721,0.0435,0.0079,0.34
12.771,0.0413,0.0065,0.341
12.822,0.0353,0.0013,0.341
12.922,0.0294,-0.0038,0.347
12.925,0.0239,-0.0039,0.347
12.972,0.0219,-0.003,0.344
13.022,0.019,0.0002,0.344
13.072,0.0173,0.0031,0.343
13.122,0.0144,0.0108,0.343
13.23,0.0143,0.0152,0.345
13.235,0.013,0.0205,0.345
13.274,0.0152,0.0259,0.346
13.323,0.0177,0.033,0.346
13.372,0.021,0.0385,0.348
13.421,0.0233,0.0392,0.348
13.472,0.029,0.0451,0.344
13.544,0.0312,0.0467,0.344
13.572,0.0382,0.0463,0.341
13.621,0.0409,0.0462,0.341
13.672,0.0442,0.0432,0.339
13.722,0.0439,0.0394,0.339
13.772,0.0446,0.0342,0.342
13.846,0.0419,0.0302,0.342
13.87,0.0393,0.0264,0.339
13.921,0.0375,0.0252,0.339
13.971,0.0321,0.0224,0.339
14.02,0.027,0.0204,0.339
14.07,0.0231,0.02,0.336
14.136,0.0197,0.0212,0.336
14.179,0.0147,0.0207,0.336
14.228,0.0115,0.0205,0.336
14.271,0.0078,0.0204,0.336
14.321,0.0072,0.0221,0.336
14.372,0.008,0.027,0.336
14.421,0.0107,0.0297,0.336
14.492,0.0112,0.0312,0.333
14.525,0.014,0.0332,0.333
14.571,0.016,0.0327,0.333
14.621,0.0191,0.0322,0.333
14.671,0.0224,0.0324,0.331
14.722,0.024,0.0303,0.331
14.804,0.0246,0.028,0.332
14.826,0.0265,0.0263,0.332
14.871,0.025,0.0196,0.331
14.922,0.0227,0.0176,0.331
14.971,0.0225,0.0149,0.328
15.042,0.0203,0.014,0.328
15.117,0.0161,0.0138,0.329
15.12,0.0135,0.0151,0.329
15.17,0.0103,0.0126,0.328
15.221,0.0078,0.0138,0.328
15.271,0.0043,0.0136,0.334
15.321,0.0013,0.0138,0.334
15.389,-0.0014,0.0164,0.33
15.438,-0.0041,0.0163,0.33
15.476,-0.006,0.0176,0.331
15.521,-0.005,0.0189,0.331
15.571,-0.0038,0.0195,0.33
15.621,-0.0017,0.0182,0.33
15.671,0.0018,0.019,0.326
15.751,0.004,0.017,0.326
15.77,0.0064,0.0173,0.325
15.82,0.0109,0.0159,0.325
15.871,0.0125,0.0132,0.325
15.921,0.0166,0.0127,0.325
15.97,0.0164,0.0107,0.326
16.072,0.0156,0.0082,0.326
16.077,0.0172,0.0059,0.325
16.121,0.0148,0.0048,0.325
16.171,0.0142,0.0036,0.328
16.22,0.014,0.0017,0.328
16.271,0.0106,0.0005,0.329
16.331,0.0092,-0.0004,0.329
16.395,0.0082,-0.0008,0.327
16.426,0.0098,-0.0001,0.327
16.47,0.0137,-0.0,0.323
16.52,0.0172,0.0022,0.323
16.57,0.0232,0.0041,0.323
16.62,0.0298,0.0062,0.323
16.713,0.0363,0.0073,0.321
16.719,0.0472,0.0078,0.321
16.769,0.0579,0.0079,0.32
16.819,0.0672,0.0072,0.32
16.869,0.0793,0.0079,0.32
16.919,0.0896,0.0058,0.32
16.989,0.1033,0.0031,0.322
17.029,0.115,0.0036,0.322
17.071,0.1262,0.0023,0.322
17.12,0.1387,-0.0012,0.322
17.17,0.154,-0.0013,0.324
17.22,0.1696,-0.0016,0.324
17.272,0.1831,-0.0018,0.325
17.347,0.1998,-0.0026,0.325
17.373,0.2132,-0.0033,0.323
17.42,0.2286,-0.0035,0.323
17.47,0.2433,-0.0033,0.332
17.521,0.261,-0.0033,0.332
17.57,0.2765,-0.0037,0.361
17.665,0.2953,-0.0031,0.361
17.671,0.3126,-0.0028,0.407
17.728,0.3362,-0.0024,0.407
17.77,0.3571,-0.0023,0.398
17.82,0.3788,-0.0016,0.398
17.869,0.399,-0.0013,0.369
17.936,0.4183,-0.0007,0.369
17.977,0.4376,-0.0,0.323
18.019,0.4593,0.0018,0.323
18.07,0.4775,0.0042,0.288
18.121,0.4982,0.0078,0.288
18.169,0.5189,0.0099,0.269
18.219,0.5371,0.0116,0.269
18.293,0.5577,0.0128,0.268
18.325,0.58,0.0127,0.268
18.37,0.5996,0.013,0.274
18.421,0.62,0.0114,0.274
18.47,0.6404,0.0117,0.282
18.52,0.6607,0.0111,0.282
18.609,0.6825,0.0114,0.293
18.622,0.7039,0.0107,0.293
18.669,0.7223,0.0117,0.298
18.72,0.7416,0.0119,0.298
18.77,0.76,0.0128,0.305
18.819,0.78,0.0129,0.305
18.875,0.797,0.0141,0.304
18.928,0.8123,0.0146,0.304
18.97,0.8277,0.015,0.307
19.02,0.8417,0.0157,0.307
19.07,0.8556,0.0169,0.309
19.12,0.8701,0.0173,0.309
19.17,0.8824,0.0181,0.312
19.242,0.8935,0.0193,0.312
19.271,0.9037,0.0198,0.313
19.319,0.9125,0.021,0.313
19.369,0.9222,0.0218,0.309
19.42,0.9306,0.0227,0.309
19.469,0.9386,0.0232,0.314
19.558,0.9451,0.0232,0.314
19.573,0.9522,0.024,0.313
19.62,0.9571,0.0251,0.313
19.669,0.9622,0.0259,0.311
19.719,0.9688,0.0271,0.311
19.77,0.9737,0.0275,0.314
19.83,0.9784,0.0277,0.314
19.878,0.9822,0.0285,0.312
19.922,0.9849,0.0283,0.312
19.968,0.9868,0.0273,0.315
20.02,0.9893,0.0262,0.315
20.069,0.9917,0.0265,0.313
20.119,0.9937,0.0263,0.313
20.194,0.995,0.0259,0.313
20.224,0.9974,0.0272,0.313
20.269,0.9975,0.0287,0.316
20.32,0.9977,0.0305,0.316
20.37,0.9938,0.0324,0.313
20.419,0.9888,0.033,0.313
20.501,0.9845,0.0297,0.32
20.537,0.9803,0.0254,0.32
20.57,0.9739,0.0185,0.313
20.619,0.9703,0.009,0.313
20.669,0.9631,-0.0012,0.312
20.719,0.9589,-0.0121,0.312
20.769,0.9572,-0.0258,0.31
20.85,0.9561,-0.0419,0.31
20.872,0.9554,-0.0577,0.31
20.919,0.9557,-0.0747,0.31
20.969,0.9559,-0.0961,0.308
21.019,0.9597,-0.1135,0.308
21.069,0.9625,-0.1329,0.309
21.154,0.9657,-0.1504,0.309
21.173,0.9693,-0.1659,0.306
21.221,0.9738,-0.182,0.306
21.269,0.9778,-0.1956,0.307
21.319,0.983,-0.206,0.307
21.368,0.9869,-0.2159,0.304
21.429,0.9899,-0.2228,0.304
21.487,0.996,-0.229,0.303
21.524,1.0005,-0.2339,0.303
21.569,1.005,-0.2355,0.306
21.618,1.0073,-0.2355,0.306
21.669,1.0104,-0.2337,0.305
21.718,1.0123,-0.2329,0.305
21.802,1.0127,-0.232,0.303
21.825,1.0125,-0.2309,0.303
21.868,1.0119,-0.229,0.304
21.918,1.0108,-0.228,0.304
21.969,1.0109,-0.2291,0.306
22.019,1.012,-0.2298,0.306
22.115,1.0143,-0.2312,0.305
22.121,1.0197,-0.2338,0.305
22.168,1.0272,-0.2354,0.304
22.218,1.0356,-0.2393,0.304
22.27,1.0491,-0.2431,0.305
22.319,1.0618,-0.246,0.305
22.389,1.0751,-0.2495,0.304
22.436,1.0878,-0.2517,0.304
22.468,1.1016,-0.2543,0.302
22.518,1.1172,-0.2561,0.302
22.568,1.1269,-0.2573,0.301
22.618,1.1371,-0.2579,0.301
22.669,1.144,-0.2591,0.304
22.753,1.1501,-0.2588,0.304
22.77,1.1555,-0.2585,0.309
22.818,1.1573,-0.2582,0.309
22.868,1.1561,-0.2591,0.306
22.918,1.1536,-0.2588,0.306
22.968,1.1505,-0.2589,0.305
23.069,1.1442,-0.2585,0.305
23.074,1.1394,-0.2588,0.3
23.118,1.1351,-0.2583,0.3
23.169,1.132,-0.2581,0.302
23.218,1.1306,-0.2566,0.302
23.268,1.1272,-0.2554,0.299
23.328,1.1262,-0.2544,0.299
23.387,1.1267,-0.2524,0.298
23.423,1.1299,-0.249,0.298
23.469,1.1331,-0.2461,0.301
23.518,1.1354,-0.2428,0.301
23.568,1.1391,-0.2385,0.302
23.618,1.1431,-0.2342,0.302
23.701,1.1468,-0.2284,0.303
23.717,1.1491,-0.2208,0.303
23.768,1.1518,-0.2124,0.306
23.818,1.1549,-0.2009,0.306
23.867,1.1568,-0.1896,0.304
23.919,1.1566,-0.1777,0.304
24.013,1.1572,-0.1633,0.306
24.025,1.158,-0.1471,0.306
24.073,1.1576,-0.131,0.306
24.119,1.1562,-0.1116,0.306
24.168,1.1536,-0.0938,0.304
24.218,1.1514,-0.0744,0.304
24.267,1.1486,-0.0556,0.304
24.344,1.1448,-0.0362,0.304
24.373,1.1385,-0.0147,0.304
24.418,1.1353,0.005,0.304
24.467,1.1313,0.0232,0.305
24.518,1.1278,0.0414,0.305
24.568,1.1247,0.0584,0.304
24.657,1.1229,0.0768,0.304
24.668,1.1226,0.0921,0.302
24.719,1.1235,0.106,0.302
24.768,1.1244,0.1197,0.299
24.818,1.1251,0.1344,0.299
24.867,1.1279,0.1468,0.296
24.933,1.1321,0.1597,0.296
24.975,1.1343,0.17,0.299
25.017,1.1376,0.1817,0.299
25.067,1.1401,0.1903,0.298
25.117,1.1428,0.199,0.298
25.168,1.1456,0.2073,0.299
25.217,1.1473,0.2149,0.299
25.291,1.1486,0.2221,0.299
25.325,1.1494,0.2284,0.299
25.367,1.1501,0.2341,0.303
25.418,1.15,0.2418,0.303
25.467,1.1501,0.2474,0.304
25.517,1.1498,0.2518,0.304
25.605,1.149,0.2569,0.307
25.62,1.1485,0.2598,0.307
25.667,1.1485,0.262,0.305
25.717,1.1476,0.265,0.305
25.768,1.1481,0.2673,0.302
25.819,1.148,0.2676,0.302
25.881,1.1501,0.2673,0.309
25.927,1.1565,0.2677,0.309
25.968,1.1656,0.2683,0.305
26.017,1.1734,0.2709,0.305
26.068,1.186,0.2716,0.303
26.117,1.1983,0.2726,0.303
26.168,1.2114,0.2739,0.302
26.245,1.2271,0.2754,0.302
26.274,1.2437,0.2756,0.302
26.317,1.2576,0.2753,0.302
26.368,1.2699,0.2749,0.299
26.417,1.2806,0.276,0.299
26.468,1.2898,0.2756,0.302
26.561,1.2991,0.2745,0.302
26.567,1.3063,0.2732,0.304
26.616,1.3108,0.2715,0.304
26.667,1.3134,0.269,0.305
26.718,1.313,0.268,0.305
26.767,1.3119,0.2672,0.3
26.847,1.3071,0.2658,0.3
26.879,1.3047,0.2645,0.302
26.92,1.3023,0.2643,0.302
26.968,1.2978,0.2627,0.304
27.017,1.294,0.2628,0.304
27.068,1.2921,0.2632,0.303
27.117,1.2905,0.2635,0.303
27.195,1.2893,0.2648,0.303
27.222,1.2896,0.2658,0.303
27.267,1.2919,0.2654,0.303
27.316,1.2949,0.2651,0.303
27.367,1.3007,0.2643,0.305
27.417,1.3061,0.2627,0.305
27.509,1.3112,0.2581,0.303
27.517,1.314,0.2545,0.303
27.567,1.3198,0.2477,0.303
27.616,1.3228,0.2395,0.303
27.667,1.3239,0.2304,0.304
27.716,1.3258,0.2215,0.304
27.784,1.3239,0.2111,0.303
27.832,1.3231,0.1997,0.303
27.874,1.3209,0.1848,0.307
27.917,1.3193,0.1715,0.307
27.967,1.3169,0.1565,0.304
28.016,1.3132,0.1408,0.304
28.067,1.3105,0.1241,0.305
28.153,1.3057,0.1038,0.305
28.166,1.3024,0.0871,0.304
28.216,1.2996,0.0707,0.304
28.266,1.2958,0.0515,0.299
28.316,1.2938,0.0341,0.299
28.367,1.2915,0.0145,0.304
28.435,1.2917,-0.0044,0.304
28.473,1.2907,-0.0235,0.302
28.518,1.2913,-0.0417,0.302
28.566,1.2915,-0.0588,0.298
28.616,1.2918,-0.0774,0.298
28.666,1.2937,-0.0963,0.299
28.716,1.2937,-0.1129,0.299
28.788,1.2951,-0.1279,0.303
28.823,1.2953,-0.1429,0.303
28.866,1.2957,-0.156,0.3
28.916,1.2945,-0.1702,0.3
28.966,1.2934,-0.1819,0.299
29.016,1.2923,-0.1915,0.299
29.1,1.29,-0.2012,0.297
29.121,1.288,-0.2104,0.297
29.166,1.2855,-0.2173,0.3
29.216,1.2824,-0.2242,0.3
29.266,1.2801,-0.2302,0.299
29.317,1.2776,-0.2338,0.299
29.414,1.2767,-0.2378,0.299
29.42,1.2773,-0.2406,0.299
29.467,1.2779,-0.2431,0.299
29.516,1.2796,-0.2442,0.299
29.566,1.2802,-0.2464,0.296
29.616,1.2818,-0.2478,0.296
29.676,1.2838,-0.2489,0.299
29.737,1.2837,-0.2495,0.299
29.766,1.2835,-0.2516,0.303
29.816,1.2834,-0.2516,0.303
29.866,1.2868,-0.2504,0.304
29.916,1.2908,-0.2497,0.304
29.965,1.2953,-0.2488,0.301
30.052,1.3049,-0.25,0.301
30.066,1.312,-0.2498,0.301
30.115,1.3237,-0.2501,0.301
30.165,1.3347,-0.2497,0.299
30.216,1.3457,-0.2507,0.299
30.267,1.3598,-0.2508,0.297
30.369,1.3724,-0.2511,0.297
30.372,1.3852,-0.2526,0.301
30.416,1.3966,-0.2548,0.301
30.466,1.4072,-0.2566,0.302
30.516,1.4183,-0.2588,0.302
30.565,1.4248,-0.2605,0.302
30.626,1.4304,-0.2627,0.302
30.687,1.4351,-0.2639,0.304
30.726,1.4378,-0.2666,0.304
30.766,1.4388,-0.2672,0.299
30.816,1.4383,-0.2676,0.299
30.865,1.4375,-0.2678,0.301
30.915,1.4359,-0.2663,0.301
31.002,1.4333,-0.2645,0.3
31.015,1.432,-0.2622,0.3
31.065,1.43,-0.2607,0.3
31.115,1.4277,-0.2572,0.3
31.166,1.4273,-0.2556,0.304
31.216,1.4277,-0.2519,0.304
31.315,1.4288,-0.2491,0.302
31.321,1.4307,-0.2461,0.302
31.369,1.4344,-0.2433,0.306
31.415,1.4381,-0.2398,0.306
31.466,1.4421,-0.2345,0.301
31.516,1.4467,-0.2314,0.301
31.566,1.4504,-0.2268,0.302
31.637,1.4556,-0.2212,0.302
31.67,1.4599,-0.2159,0.303
31.714,1.4621,-0.2094,0.303
31.766,1.4657,-0.2029,0.304
31.815,1.4686,-0.1927,0.304
31.866,1.4713,-0.1816,0.302
31.959,1.4718,-0.1705,0.302
31.965,1.4723,-0.158,0.304
32.015,1.4723,-0.1442,0.304
32.065,1.4703,-0.1291,0.299
32.115,1.4696,-0.1141,0.299
32.165,1.467,-0.0942,0.299
32.224,1.4649,-0.0763,0.299
32.278,1.4623,-0.0592,0.299
32.317,1.4612,-0.0415,0.299
32.365,1.4586,-0.0232,0.302
32.415,1.4559,-0.0035,0.302
32.465,1.4533,0.0139,0.305
32.514,1.4518,0.031,0.305
32.591,1.4513,0.0489,0.302
32.623,1.4495,0.0653,0.302
32.665,1.4488,0.0827,0.303
32.716,1.4481,0.1014,0.303
32.765,1.4474,0.117,0.301
32.816,1.4474,0.131,0.301
32.908,1.4469,0.1449,0.301
32.914,1.4456,0.1575,0.301
32.964,1.4451,0.1702,0.299
33.015,1.4443,0.1815,0.299
33.065,1.4448,0.1907,0.302
33.115,1.4442,0.2019,0.302
33.174,1.4438,0.211,0.302
33.226,1.4433,0.2191,0.302
33.268,1.443,0.2268,0.298
33.315,1.4428,0.233,0.298
33.365,1.4433,0.2381,0.297
33.414,1.4442,0.2422,0.297
33.464,1.4441,0.2463,0.293
33.544,1.4442,0.2506,0.293
33.569,1.4446,0.254,0.296
33.614,1.4452,0.2575,0.296
33.665,1.4442,0.2594,0.294
33.714,1.4434,0.2613,0.294
33.765,1.4442,0.2625,0.298
33.861,1.445,0.2639,0.298
33.866,1.4462,0.2652,0.3
33.914,1.4504,0.266,0.3
33.965,1.4561,0.2672,0.296
34.014,1.4619,0.2687,0.296
34.065,1.4716,0.2711,0.295
34.136,1.4829,0.2724,0.295
34.178,1.4935,0.2737,0.292
34.217,1.5053,0.2745,0.292
34.264,1.517,0.276,0.293
34.314,1.5321,0.2777,0.293
34.365,1.5439,0.2773,0.297
34.414,1.5556,0.2793,0.297
34.499,1.5661,0.2788,0.299
34.513,1.5739,0.2792,0.299
34.564,1.5803,0.2781,0.301
34.614,1.5879,0.2782,0.301
34.664,1.5922,0.2768,0.301
34.715,1.5946,0.275,0.301
34.816,1.5956,0.2732,0.298
34.819,1.5948,0.2734,0.298
34.864,1.5936,0.2718,0.299
34.915,1.5907,0.272,0.299
34.964,1.5864,0.2703,0.297
35.015,1.5851,0.2712,0.297
35.081,1.5817,0.2716,0.299
35.134,1.5789,0.2729,0.299
35.164,1.5778,0.2752,0.3
35.214,1.5793,0.2779,0.3
35.265,1.5808,0.2796,0.302
35.314,1.5829,0.2814,0.302
35.364,1.5876,0.2826,0.3
35.454,1.5917,0.2833,0.3
35.469,1.5949,0.2833,0.3
35.514,1.5986,0.2825,0.3
35.564,1.6029,0.2796,0.302
35.614,1.606,0.2756,0.302
35.664,1.6082,0.271,0.3
35.764,1.6113,0.2619,0.3
35.768,1.6123,0.255,0.302
35.813,1.6124,0.2473,0.302
35.864,1.6124,0.2375,0.3
35.915,1.6112,0.2272,0.3
35.963,1.6094,0.2142,0.301
36.014,1.6072,0.2015,0.301
36.086,1.6047,0.1885,0.299
36.118,1.6036,0.1747,0.299
36.164,1.6019,0.1592,0.285
36.214,1.6,0.1394,0.285
36.263,1.5977,0.1202,0.21
36.314,1.599,0.1069,0.21
36.405,1.5964,0.0905,0.212
36.414,1.5957,0.077,0.212
36.472,1.5983,0.0557,0.25
36.518,1.6002,0.035,0.25
36.564,1.6007,0.0174,0.297
36.614,1.6034,-0.0059,0.297
36.685,1.6045,-0.0243,0.337
36.731,1.6074,-0.0481,0.337
36.777,1.6098,-0.0673,0.354
36.814,1.6115,-0.087,0.354
36.864,1.6125,-0.1046,0.36
36.913,1.6127,-0.1224,0.36
36.963,1.6118,-0.1379,0.361
37.048,1.6108,-0.1552,0.361
37.065,1.6099,-0.1683,0.367
37.113,1.6084,-0.1803,0.367
37.164,1.6069,-0.1924,0.375
37.214,1.6046,-0.2016,0.375
37.264,1.6028,-0.2108,0.378
37.35,1.6013,-0.2208,0.378
37.379,1.6002,-0.2278,0.368
37.423,1.5987,-0.2342,0.368
37.463,1.5982,-0.2398,0.337
37.513,1.5878,-0.2456,0.337
37.564,1.5864,-0.2502,0.296
37.614,1.5877,-0.2566,0.296
37.703,1.5762,-0.2514,0.266
37.716,1.5657,-0.255,0.266
37.763,1.5663,-0.2595,0.254
37.814,1.5677,-0.2639,0.254
37.863,1.5714,-0.2697,0.249
