time_s,state,x_m,y_m,z_down_m,edge_event,edge_x_m,edge_y_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,local_x_min_m,local_x_max_m,local_y_min_m,local_y_max_m
1.074,,7.9811,-1.8086,0.016,,,,19.5,-1.34,0.44,0.0,-0.011,0.0039,0.0067,0.663,0.365,,,,,,,,,
1.09,,7.9806,-1.8085,0.015,,,,19.4,-1.34,0.46,0.0,0.0007,-0.0056,0.002,0.663,0.365,,,,,,,,,
1.138,,7.9806,-1.8085,0.016,,,,19.3,-1.34,0.46,0.0,-0.0057,-0.0032,-0.0037,0.663,0.365,,,,,,,,,
1.185,,7.9806,-1.8086,0.017,,,,19.2,-1.33,0.46,0.0,-0.0109,0.003,-0.0045,0.663,0.366,,,,,,,,,
1.234,,7.9806,-1.8086,0.015,,,,19.1,-1.33,0.45,0.0,0.0044,-0.0053,-0.0016,0.657,0.366,,,,,,,,,
1.285,,7.9808,-1.8085,0.014,,,,19.01,-1.34,0.44,0.0,0.0054,-0.006,-0.0054,0.657,0.368,2.389,,,,,,,,
1.348,,7.9799,-1.8088,0.015,,,,18.91,-1.35,0.48,0.0,-0.0015,-0.0066,-0.009,0.658,0.368,2.389,,,,,,,,
1.392,,7.98,-1.8091,0.017,,,,18.82,-1.33,0.48,0.0,0.003,-0.006,-0.0087,0.658,0.365,,,,,,,,,
1.436,,7.979,-1.8086,0.017,,,,18.72,-1.37,0.51,0.0,0.002,-0.0046,-0.0015,0.662,0.365,,,,,,,,,
1.485,,7.9803,-1.8086,0.014,,,,18.62,-1.35,0.45,0.0,0.0005,-0.0038,0.0015,0.662,0.364,,,,,,,,,
1.534,,7.9803,-1.8086,0.014,,,,18.53,-1.34,0.45,0.0,0.0025,-0.0049,-0.0044,0.66,0.364,,,,,,,,,
1.584,,7.9791,-1.8084,0.016,,,,18.44,-1.37,0.49,0.0,-0.0054,-0.0038,-0.0069,0.66,0.362,,,,,,,,,
1.634,,7.9798,-1.8079,0.017,,,,18.34,-1.38,0.45,0.0,0.0002,-0.008,-0.0033,0.661,0.362,,,,,,,,,
1.689,,7.9791,-1.8089,0.015,,,,18.25,-1.35,0.5,0.0,0.0058,-0.0046,0.001,0.661,0.364,,,,,,,,,
1.746,,7.9808,-1.8086,0.016,,,,18.15,-1.34,0.41,0.0,0.0042,-0.0051,-0.0015,0.662,0.364,,,,,,,,,
1.784,,7.9805,-1.8091,0.015,,,,18.05,-1.33,0.44,0.0,0.0021,-0.0079,-0.0011,0.662,0.364,,,,,,,,,
1.834,,7.9796,-1.8082,0.015,,,,17.96,-1.39,0.47,0.0,-0.0019,-0.0022,-0.0027,0.661,0.364,,,,,,,,,
1.884,,7.9804,-1.8089,0.018,,,,17.87,-1.35,0.44,0.0,-0.0088,0.0031,-0.0034,0.661,0.362,,,,,,,,,
1.977,,7.9811,-1.8088,0.015,,,,17.78,-1.33,0.4,0.0,-0.0015,-0.0037,0.0038,0.662,0.362,,,,,,,,,
2.006,,7.9801,-1.8088,0.016,,,,17.69,-1.35,0.45,0.0,-0.0002,-0.0058,0.0003,0.662,0.363,,,,,,,,,
2.037,,7.9792,-1.8091,0.015,,,,17.6,-1.34,0.5,0.0,0.003,-0.0049,0.0002,0.661,0.363,,,,,,,,,
2.084,,7.9801,-1.8088,0.015,,,,17.51,-1.34,0.45,0.0,-0.0084,0.0017,-0.0025,0.661,0.364,,,,,,,,,
2.135,,7.9799,-1.8089,0.016,,,,17.41,-1.34,0.46,0.0,0.0033,-0.0057,-0.0039,0.66,0.364,,,,,,,,,
2.185,,7.9789,-1.8087,0.015,,,,17.32,-1.36,0.5,0.0,0.0058,-0.0043,-0.0019,0.66,0.364,,,,,,,,,
2.269,,7.9806,-1.8089,0.015,,,,17.23,-1.34,0.43,0.0,0.0061,-0.0056,-0.0032,0.66,0.364,,,,,,,,,
2.284,,7.981,-1.8086,0.016,,,,17.14,-1.35,0.41,0.0,-0.0011,-0.0061,-0.0041,0.66,0.367,2.345,,,,,,,,
2.344,,7.9801,-1.8088,0.015,,,,17.06,-1.35,0.46,0.0,-0.0008,-0.0015,-0.0017,0.66,0.367,2.345,,,,,,,,
2.384,,7.9804,-1.809,0.015,,,,16.97,-1.34,0.44,0.0,0.006,-0.0047,-0.0027,0.66,0.366,,,,,,,,,
2.433,,7.981,-1.8086,0.014,,,,16.88,-1.35,0.41,0.0,0.0009,-0.0052,-0.0031,0.66,0.366,,,,,,,,,
2.484,,0.0,0.0,0.013,,,,0.0,0.0,0.0,0.0,-0.0028,0.0023,-0.0,0.66,0.367,,,,,,,,,
2.563,,0.0001,-0.0003,0.016,,,,-0.0,0.02,-0.06,0.0,0.0043,-0.0139,-0.001,0.659,0.367,,,,,,,,,
2.622,,-0.0002,-0.0008,0.015,,,,-0.0,-0.09,0.1,0.0,0.0028,-0.0205,0.0004,0.659,0.362,,,,,,,,,
2.651,,0.0008,-0.0012,0.017,,,,-0.01,-0.32,-0.14,0.0,0.0138,-0.0244,0.0007,0.662,0.362,,,,,,,,,
2.684,,0.001,-0.0016,0.015,,,,-0.01,-0.54,-0.07,0.0,-0.0034,-0.0219,0.0048,0.662,0.368,,,,,,,,,
2.734,,-0.0,-0.0015,0.015,,,,-0.02,-0.77,0.24,0.0,0.0055,-0.0186,0.0016,0.66,0.368,,,,,,,,,
2.784,,0.0013,-0.0016,0.015,,,,-0.02,-0.91,0.07,0.0,0.0047,-0.0107,-0.0001,0.66,0.365,,,,,,,,,
2.859,,-0.0006,-0.0002,0.014,,,,-0.02,-1.2,0.39,0.0,0.0056,-0.0167,-0.0011,0.661,0.365,,,,,,,,,
2.905,,0.0013,-0.0015,0.015,,,,-0.02,-1.1,0.18,0.0,0.0029,-0.0095,-0.0049,0.661,0.361,,,,,,,,,
2.933,,0.0012,-0.0014,0.015,,,,-0.03,-1.16,0.24,0.0,0.0074,-0.012,-0.0038,0.656,0.361,,,,,,,,,
2.983,,0.0003,-0.0002,0.017,,,,-0.03,-1.29,0.35,0.0,0.0032,-0.0052,-0.0035,0.656,0.364,,,,,,,,,
3.033,,-0.0003,-0.0012,0.017,,,,-0.03,-1.24,0.4,0.0,0.0075,-0.0099,0.0022,0.661,0.364,,,,,,,,,
3.084,,0.001,-0.0014,0.017,,,,-0.03,-1.26,0.32,0.0,-0.001,-0.0097,0.0045,0.661,0.364,,,,,,,,,
3.155,,0.001,-0.001,0.015,,,,-0.03,-1.29,0.33,0.0,0.003,-0.0075,0.0049,0.662,0.364,,,,,,,,,
3.198,,0.001,-0.0011,0.015,,,,-0.03,-1.31,0.34,0.0,-0.0037,-0.0018,0.0005,0.662,0.363,,,,,,,,,
3.234,,0.0009,-0.001,0.017,,,,-0.04,-1.31,0.35,0.0,0.0002,-0.0077,-0.0034,0.664,0.363,,,,,,,,,
3.284,,0.0007,-0.0013,0.015,,,,-0.04,-1.31,0.37,0.0,-0.0058,0.0007,-0.0004,0.664,0.363,,,,,,,,,
3.333,,-0.0004,-0.001,0.016,,,,-0.04,-1.33,0.42,0.0,-0.0001,-0.0063,-0.0033,0.662,0.363,,,,,,,,,
3.384,,-0.0012,-0.0007,0.016,,,,-0.05,-1.35,0.46,0.0,0.0055,-0.0061,-0.0027,0.662,0.365,,,,,,,,,
3.459,,-0.0004,-0.0009,0.018,,,,-0.05,-1.34,0.43,0.0,-0.0018,-0.0061,-0.0025,0.661,0.365,,,,,,,,,
3.504,,0.0009,-0.0001,0.017,,,,-0.05,-1.39,0.37,0.0,0.0023,-0.0016,0.0015,0.661,0.361,,,,,,,,,
3.533,,0.0009,-0.0011,0.015,,,,-0.05,-1.35,0.37,0.0,-0.0008,-0.0016,0.0018,0.659,0.361,,,,,,,,,
3.583,,0.0003,-0.0011,0.015,,,,-0.05,-1.35,0.4,0.0,-0.0056,-0.0061,-0.0029,0.659,0.365,,,,,,,,,
3.633,,-0.0001,-0.0009,0.016,,,,-0.05,-1.36,0.42,0.0,0.0061,-0.0054,-0.0055,0.659,0.365,,,,,,,,,
3.684,,-0.0004,-0.0008,0.014,,,,-0.06,-1.37,0.43,0.0,0.0002,-0.0023,-0.0039,0.659,0.364,,,,,,,,,
3.753,,0.0009,-0.0008,0.014,,,,-0.06,-1.37,0.38,0.0,0.0056,-0.0052,-0.0078,0.662,0.364,,,,,,,,,
3.788,,0.0009,-0.0009,0.016,,,,-0.06,-1.37,0.38,0.0,-0.0053,-0.0049,-0.0093,0.662,0.363,,,,,,,,,
3.833,,0.0006,-0.0009,0.016,,,,-0.06,-1.36,0.39,0.0,0.002,-0.0053,-0.0045,0.656,0.363,,,,,,,,,
3.883,,0.0006,-0.0008,0.015,,,,-0.06,-1.36,0.4,0.0,-0.0004,0.0035,-0.0016,0.656,0.364,,0.361,,,,,,,
3.933,,0.0006,-0.0008,0.014,,,,-0.06,-1.36,0.4,0.0,0.0029,-0.003,-0.0025,0.662,0.364,,0.361,,,,,,,
3.983,,0.0001,-0.0003,0.015,,,,-0.07,-1.38,0.42,0.0,0.0017,-0.0054,-0.0047,0.662,0.362,,,,,,,,,
4.046,,0.0003,-0.0009,0.014,,,,-0.07,-1.36,0.42,0.0,-0.0001,0.0004,-0.0036,0.663,0.362,,,,,,,,,
4.092,,0.0001,-0.0011,0.014,,,,-0.07,-1.36,0.43,0.0,-0.0033,-0.0033,-0.0049,0.663,0.364,2.431,,,,,,,,
4.133,,-0.0004,-0.0003,0.016,,,,-0.07,-1.38,0.45,0.0,-0.006,-0.0022,-0.0049,0.661,0.364,2.431,,,,,,,,
4.183,,0.0003,-0.0008,0.016,,,,-0.07,-1.36,0.42,0.0,-0.0023,-0.0045,-0.0002,0.661,0.364,,,,,,,,,
4.233,,-0.0004,-0.0005,0.016,,,,-0.08,-1.37,0.44,0.0,0.0039,-0.0042,0.0018,0.662,0.364,,,,,,,,,
4.283,,-0.0004,-0.0,0.016,,,,-0.08,-1.39,0.44,0.0,0.0004,-0.0041,0.0031,0.662,0.366,,,,,,,,,
4.337,,0.0007,-0.0007,0.015,,,,-0.08,-1.36,0.4,0.0,0.0002,-0.0046,0.0034,0.659,0.366,,,,,,,,,
4.394,,0.0007,-0.0009,0.014,,,,-0.08,-1.36,0.4,0.0,-0.0054,-0.0032,0.0008,0.659,0.364,,,,,,,,,
4.433,,0.0009,-0.0008,0.017,,,,-0.09,-1.36,0.39,0.0,0.0008,-0.0047,-0.0031,0.662,0.364,,,,,,,,,
4.484,,-0.0002,-0.0003,0.016,,,,-0.09,-1.38,0.44,0.0,-0.0006,-0.0025,0.0008,0.662,0.369,,,,,,,,,
4.533,,0.0005,-0.0008,0.016,,,,-0.09,-1.36,0.41,0.0,0.0001,-0.0049,0.001,0.661,0.369,,,,,,,,,
4.607,,-0.0002,0.0001,0.015,,,,-0.09,-1.4,0.44,0.0,-0.0011,-0.0052,0.0006,0.661,0.367,,,,,,,,,
4.66,,-0.0002,-0.0009,0.015,,,,-0.09,-1.35,0.44,0.0,0.0048,-0.0052,-0.0017,0.663,0.367,,,,,,,,,
4.684,,0.0001,-0.0011,0.016,,,,-0.09,-1.34,0.43,0.0,-0.0055,-0.0015,-0.0039,0.663,0.364,,,,,,,,,
4.733,,-0.0002,-0.0009,0.016,,,,-0.09,-1.35,0.44,0.0,-0.0003,-0.0047,-0.0025,0.66,0.364,,,,,,,,,
4.784,,-0.0011,-0.0001,0.017,,,,-0.09,-1.38,0.48,0.0,-0.0004,-0.0024,-0.0018,0.66,0.368,,,,,,,,,
4.833,,0.0007,-0.001,0.015,,,,-0.1,-1.34,0.4,0.0,-0.0052,-0.0038,0.0007,0.658,0.368,,,,,,,,,
4.915,,-0.0005,-0.0006,0.016,,,,-0.1,-1.36,0.45,0.0,0.0042,-0.0025,-0.0022,0.658,0.368,,,,,,,,,
4.947,,0.0002,-0.0011,0.016,,,,-0.1,-1.34,0.43,0.0,0.0036,-0.0044,-0.0023,0.656,0.368,,,,,,,,,
4.983,,-0.0,-0.001,0.016,,,,-0.1,-1.35,0.44,0.0,-0.0016,-0.0062,-0.0021,0.656,0.365,,0.356,,,,,,,
5.034,,0.0002,-0.0008,0.017,,,,-0.1,-1.36,0.43,0.0,-0.0001,-0.0037,-0.0023,0.659,0.365,,0.356,,,,,,,
5.083,,-0.001,-0.0006,0.016,,,,-0.1,-1.37,0.49,0.0,-0.0015,-0.0025,0.0004,0.659,0.365,,,,,,,,,
5.133,,-0.0012,-0.0001,0.016,,,,-0.11,-1.39,0.5,0.0,-0.003,-0.001,-0.001,0.66,0.365,,,,,,,,,
5.201,,-0.0003,-0.0004,0.018,,,,-0.11,-1.38,0.45,0.0,0.003,-0.005,-0.0017,0.66,0.362,,,,,,,,,
5.252,,-0.0008,-0.0006,0.016,,,,-0.11,-1.37,0.47,0.0,-0.0006,-0.0027,0.0023,0.661,0.362,,,,,,,,,
5.283,,-0.0003,-0.0004,0.015,,,,-0.12,-1.38,0.44,0.0,-0.0023,-0.006,-0.0004,0.661,0.363,,,,,,,,,
5.332,,-0.0003,-0.0004,0.015,,,,-0.12,-1.38,0.43,0.0,0.0024,-0.0054,-0.0038,0.661,0.363,,,,,,,,,
5.383,,-0.0,-0.0012,0.018,,,,-0.12,-1.35,0.42,0.0,-0.0039,-0.0062,-0.0059,0.661,0.368,,,,,,,,,
5.434,,-0.0003,-0.0009,0.016,,,,-0.12,-1.36,0.43,0.0,-0.0058,-0.0009,-0.0001,0.657,0.368,,,,,,,,,
5.5,,-0.0005,-0.0009,0.016,,,,-0.12,-1.35,0.44,0.0,0.0044,-0.0032,-0.001,0.657,0.36,,,,,,,,,
5.549,,-0.0003,-0.0004,0.016,,,,-0.13,-1.37,0.44,0.0,0.0002,-0.0047,-0.0021,0.663,0.36,,,,,,,,,
5.588,,0.0006,-0.0009,0.014,,,,-0.13,-1.35,0.41,0.0,-0.0018,0.0046,-0.0027,0.663,0.37,,,,,,,,,
5.633,,0.0001,-0.0009,0.018,,,,-0.13,-1.34,0.42,0.0,0.0014,-0.0057,-0.0071,0.663,0.37,,,,,,,,,
5.684,,0.0005,-0.0011,0.016,,,,-0.14,-1.34,0.41,0.0,-0.0014,-0.0066,-0.0012,0.663,0.362,,,,,,,,,
5.733,,0.0001,-0.0009,0.018,,,,-0.14,-1.35,0.44,0.0,0.0039,-0.0066,-0.0017,0.66,0.362,,,,,,,,,
5.795,,-0.0001,-0.0005,0.015,,,,-0.14,-1.37,0.45,0.0,-0.0001,-0.0047,0.0023,0.66,0.363,,,,,,,,,
5.838,,-0.0012,-0.0005,0.016,,,,-0.15,-1.37,0.5,0.0,-0.001,-0.0049,-0.0024,0.661,0.363,,,,,,,,,
5.883,,0.0001,-0.0009,0.016,,,,-0.15,-1.35,0.44,0.0,0.001,-0.004,-0.0033,0.661,0.367,,,,,,,,,
5.933,,-0.0005,-0.0005,0.015,,,,-0.16,-1.38,0.46,0.0,0.0059,-0.004,-0.0035,0.661,0.367,,,,,,,,,
5.984,,0.0009,-0.0007,0.017,,,,-0.16,-1.36,0.41,0.0,0.004,-0.0036,-0.0058,0.661,0.36,,,,,,,,,
6.033,,0.0001,-0.0012,0.014,,,,-0.16,-1.34,0.45,0.0,0.005,-0.0042,-0.0025,0.658,0.36,,,,,,,,,
6.086,,0.0004,-0.001,0.017,,,,-0.16,-1.35,0.45,0.0,0.002,-0.004,-0.0067,0.658,0.364,,,,,,,,,
6.136,,-0.0001,-0.001,0.016,,,,-0.16,-1.34,0.48,0.0,0.002,-0.0029,-0.0016,0.661,0.364,,,,,,,,,
6.182,,-0.0006,-0.001,0.015,,,,-0.16,-1.34,0.51,-0.0,-0.0005,0.0,-0.0017,0.661,0.367,,,,,,,,,
6.233,,0.0007,-0.0008,0.016,,,,-0.2,-1.42,0.44,-0.0,-0.0006,0.0058,-0.0014,0.659,0.367,,,,,,,,,
6.283,,-0.0014,0.001,0.013,,,,-0.24,-1.5,0.56,-0.0,-0.0097,0.0248,-0.0026,0.659,0.364,,,,,,,,,
6.374,,-0.0028,0.0087,0.01,,,,-0.34,-1.54,0.58,-0.0,-0.0225,0.0675,-0.0006,0.66,0.364,,,,,,,,,
6.395,,-0.008,0.0225,0.002,,,,-0.33,-0.45,0.78,-0.0,-0.0479,0.1437,0.0245,0.66,0.367,,,,,,,,,
6.461,,-0.0129,0.0309,0.0,,,,-0.25,0.37,0.11,-0.0,-0.0451,0.1109,0.0473,0.659,0.367,,,,,,,,,
6.499,,-0.0176,0.0371,0.0,,,,-0.14,1.54,-0.03,-0.0,-0.0647,0.1199,0.076,0.659,0.419,,0.265,,,,,,,
6.532,,-0.0169,0.0297,0.004,,,,-0.26,2.44,-0.82,-0.0,-0.0504,0.0394,0.1103,0.661,0.419,,0.265,,,,,,,
6.584,,-0.0205,0.0264,0.018,,,,-0.33,2.27,-1.08,-0.0,-0.0439,-0.0235,0.1257,0.661,0.428,,1.376,,,,,,,
6.634,,-0.0222,0.0167,0.038,,,,-0.42,2.11,-1.26,-0.0,-0.0251,-0.0747,0.1641,0.662,0.428,,1.376,,,,,,,
6.705,,-0.0198,0.0095,0.055,,,,-0.58,1.15,-1.1,-0.0,0.0005,-0.0976,0.2035,0.662,0.432,2.48,1.375,,,,,,,
6.736,,-0.0163,-0.0003,0.073,,,,-0.72,0.34,-0.91,-0.0,0.0231,-0.1274,0.2231,0.653,0.432,2.48,1.375,,,,,,,
6.782,,-0.014,-0.0095,0.082,,,,-0.89,-0.34,-0.42,-0.0,0.0361,-0.1364,0.233,0.653,0.454,,1.378,,,,,,,
6.833,,-0.0111,-0.0164,0.094,,,,-1.0,-1.27,0.18,-0.0,0.0427,-0.1389,0.2079,0.648,0.454,,1.378,,,,,,,
6.883,,-0.0083,-0.0231,0.106,,,,-1.04,-1.79,0.38,-0.0,0.0447,-0.1191,0.1952,0.648,,,1.371,,,,,,,
6.933,,-0.0038,-0.0293,0.115,,,,-1.03,-2.08,0.37,-0.0,0.047,-0.1022,0.178,0.64,,,1.371,,,,,,,
7.004,,-0.0004,-0.0327,0.118,,,,-1.01,-1.97,0.36,-0.0,0.0491,-0.0789,0.1615,0.64,,,1.371,,,,,,,
7.053,,0.0023,-0.0356,0.131,,,,-0.94,-1.85,0.7,-0.0,0.0466,-0.0602,0.1266,0.63,,,1.371,,,,,,,
7.087,,0.005,-0.0378,0.126,,,,-0.9,-1.65,0.89,-0.0,0.0446,-0.0445,0.1309,0.63,,,1.367,,,,,,,
7.132,,0.0074,-0.0392,0.132,,,,-0.91,-1.29,0.92,-0.0,0.0385,-0.0295,0.089,0.629,,,1.367,,,,,,,
7.183,,0.0104,-0.0404,0.136,,,,-0.92,-1.05,0.92,-0.0,0.0355,-0.0185,0.0938,0.629,,,1.364,,,,,,,
7.233,,0.0121,-0.0409,0.136,,,,-0.95,-0.77,0.83,-0.0,0.0298,-0.0096,0.0844,0.625,,,1.364,,,,,,,
7.302,,0.0161,-0.0418,0.142,,,,-0.95,-0.56,0.59,-0.0,0.0328,-0.0058,0.0724,0.625,,,1.354,,,,,,,
7.362,,0.018,-0.0429,0.144,,,,-1.0,-0.37,0.51,-0.0,0.0297,-0.0038,0.0761,0.62,,,1.354,,,,,,,
7.393,,0.0191,-0.0425,0.149,,,,-1.09,-0.2,0.47,-0.0,0.0229,0.0006,0.073,0.62,,,1.358,,,,,,,
7.432,,0.0196,-0.0417,0.154,,,,-1.13,0.05,0.59,-0.0,0.0174,0.0034,0.0723,0.62,,,1.358,,,,,,,
7.482,,0.0209,-0.0418,0.156,,,,-1.18,0.25,0.58,-0.0,0.0144,0.0002,0.0743,0.62,,,1.356,,,,,,,
7.532,,0.0238,-0.042,0.164,,,,-1.28,0.27,0.54,-0.0,0.0142,-0.0019,0.0657,0.623,,,1.356,,,,,,,
7.601,,0.0248,-0.0433,0.162,,,,-1.4,0.29,0.54,-0.0,0.0129,-0.0082,0.079,0.623,,,1.36,,,,,,,
7.637,,0.0256,-0.0451,0.17,,,,-1.51,0.29,0.38,-0.0,0.0093,-0.0174,0.0633,0.624,,,1.36,,,,,,,
7.682,,0.0255,-0.0484,0.173,,,,-1.55,0.08,0.34,-0.0,0.0051,-0.0255,0.0779,0.624,,,1.352,,,,,,,
7.733,,0.0249,-0.0511,0.178,,,,-1.59,-0.14,0.16,-0.0,0.0022,-0.0293,0.0725,0.621,,,1.352,,,,,,,
7.783,,0.0252,-0.0542,0.183,,,,-1.66,-0.28,-0.05,-0.0,0.0012,-0.0315,0.0724,0.621,,,1.348,,,,,,,
7.832,,0.0255,-0.0561,0.187,,,,-1.67,-0.47,0.02,-0.0,0.0042,-0.0308,0.0699,0.623,,,1.348,,,,,,,
7.908,,0.027,-0.059,0.19,,,,-1.68,-0.57,0.04,-0.0,0.0051,-0.0289,0.0682,0.623,,,1.349,,,,,,,
7.965,,0.0279,-0.0606,0.194,,,,-1.67,-0.65,0.11,-0.0,0.0082,-0.0249,0.0626,0.623,,,1.349,,,,,,,
7.984,,0.0288,-0.0624,0.197,,,,-1.66,-0.64,-0.02,-0.0,0.0071,-0.0227,0.0619,0.623,,,1.349,,,,,,,
8.036,,0.0309,-0.0645,0.202,,,,-1.62,-0.73,0.0,-0.0,0.0132,-0.0191,0.0544,0.62,,,1.349,,,,,,,
8.085,,0.0328,-0.0658,0.201,,,,-1.58,-0.72,-0.06,-0.0,0.0172,-0.0135,0.0562,0.62,,,1.346,,,,,,,
8.143,,0.0348,-0.0667,0.208,,,,-1.52,-0.68,0.06,-0.0,0.0207,-0.0066,0.0418,0.616,,,1.346,,,,,,,
8.205,ROTATION_SCAN,0.0382,-0.0663,0.209,,,,-1.48,-0.65,0.22,-0.0,0.0283,-0.001,0.0468,0.616,,,1.343,,,,,,,
8.268,ROTATION_SCAN,0.0399,-0.0661,0.211,,,,-1.41,-0.45,0.43,-0.0,0.0241,0.0045,0.0394,0.61,,,1.343,,,,,,,
8.293,ROTATION_SCAN,0.0429,-0.0656,0.208,,,,-1.32,-0.33,0.37,15.0,0.026,0.0077,0.0355,0.61,,2.519,1.344,,,,,,,
8.332,ROTATION_SCAN,0.0453,-0.0646,0.217,,,,-1.13,-0.19,0.42,15.0,0.0264,0.0114,0.0239,0.61,,2.519,1.344,,,,,,,
8.382,ROTATION_SCAN,0.0471,-0.0636,0.216,,,,-0.81,-0.05,0.53,15.0,0.0229,0.014,0.0388,0.61,,,1.351,,,,,,,
8.433,ROTATION_SCAN,0.0496,-0.0625,0.216,,,,-0.33,0.09,0.64,15.0,0.0236,0.0157,0.025,0.606,,,1.351,,,,,,,
8.498,ROTATION_SCAN,0.0526,-0.0605,0.219,,,,0.36,0.15,0.75,15.0,0.0224,0.0177,0.0215,0.606,,,1.337,,,,,,,
8.553,ROTATION_SCAN,0.0547,-0.0595,0.222,,,,1.11,0.23,0.86,15.0,0.0164,0.0157,0.0237,0.594,,,1.337,,,,,,,
8.588,ROTATION_SCAN,0.0561,-0.0579,0.22,,,,1.96,0.25,0.89,15.0,0.0108,0.0156,0.0234,0.594,,,1.344,,,,,,,
8.638,ROTATION_SCAN,0.0578,-0.056,0.221,,,,2.83,0.28,0.96,15.0,0.0054,0.0135,0.0139,0.598,,,1.344,,,,,,,
8.683,ROTATION_SCAN,0.0608,-0.054,0.223,,,,3.67,0.21,0.94,15.0,0.0065,0.0154,0.0157,0.598,,2.459,1.347,,,,,,,
8.732,ROTATION_SCAN,0.0622,-0.0526,0.227,,,,4.53,0.25,1.02,15.0,-0.0002,0.0153,0.0175,0.601,,2.459,1.347,,,,,,,
8.784,ROTATION_SCAN,0.0617,-0.0506,0.225,,,,5.39,0.26,1.14,15.0,-0.0098,0.0155,0.0222,0.601,,2.437,1.342,,,,,,,
8.871,ROTATION_SCAN,0.0608,-0.0503,0.227,,,,6.22,0.36,1.08,15.0,-0.0232,0.0113,0.0111,0.602,,2.437,1.342,,,,,,,
8.881,ROTATION_SCAN,0.0568,-0.05,0.225,,,,7.02,0.41,1.01,15.0,-0.0375,0.0075,0.014,0.602,,,1.35,,,,,,,
8.942,ROTATION_SCAN,0.0534,-0.0489,0.229,,,,7.76,0.45,0.84,15.0,-0.0457,0.0033,0.0073,0.618,,,1.35,,,,,,,
8.983,ROTATION_SCAN,0.0503,-0.046,0.226,,,,8.46,0.51,0.56,15.0,-0.0549,0.0011,0.0135,0.618,,,1.359,,,,,,,
9.032,ROTATION_SCAN,0.048,-0.0476,0.226,,,,9.19,0.69,0.34,15.0,-0.0542,-0.0049,0.0034,0.617,,,1.359,,,,,,,
