time_s,state,x_m,y_m,z_down_m,edge_event,edge_x_m,edge_y_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,local_x_min_m,local_x_max_m,local_y_min_m,local_y_max_m
21.877,NAV_TO_LANDING,0.5459,0.0691,0.19,,,,7.22,-0.33,3.43,0.0,0.2077,0.0865,0.0515,1.596,,,,,0.56,0.1,,,,
21.927,NAV_TO_LANDING,0.5557,0.0737,0.195,,,,7.94,-1.1,3.54,0.0,0.1785,0.0882,0.0403,1.596,,,,,0.58,0.1,,,,
21.977,NAV_TO_LANDING,0.5639,0.0781,0.195,,,,8.52,-1.49,3.46,0.0,0.1476,0.0946,0.0441,1.571,0.823,,0.417,,0.6,0.1,,,,
22.028,NAV_TO_LANDING,0.5709,0.0843,0.195,,,,8.82,-1.39,3.08,0.0,0.1188,0.1069,0.038,1.571,0.823,,0.417,,0.6,0.1,,,,
22.132,NAV_TO_LANDING,0.5772,0.0923,0.197,,,,8.84,-1.04,2.34,0.0,0.0968,0.1219,0.0231,1.574,0.907,,0.341,,0.62,0.12,,,,
22.137,NAV_TO_LANDING,0.5814,0.0996,0.2,,,,8.71,-0.48,1.65,0.0,0.0781,0.1295,0.0231,1.574,0.907,,0.341,,0.62,0.12,,,,
22.194,NAV_TO_LANDING,0.5851,0.1071,0.203,,,,8.53,-0.06,1.06,0.0,0.0659,0.1331,0.0221,1.553,0.976,,0.32,,0.62,0.12,,,,
22.227,NAV_TO_LANDING,0.5889,0.1148,0.204,,,,8.23,0.27,0.3,0.0,0.0621,0.1351,0.0206,1.553,0.976,,0.32,,0.62,0.12,,,,
22.277,NAV_TO_LANDING,0.593,0.1232,0.203,,,,7.98,0.77,-0.18,0.0,0.0654,0.1364,0.0159,1.524,,,0.308,,0.64,0.12,,,,
22.327,NAV_TO_LANDING,0.5971,0.1322,0.204,,,,7.7,1.29,-0.32,0.0,0.0713,0.1359,0.0052,1.524,,,0.308,,0.64,0.12,,,,
22.377,NAV_TO_LANDING,0.6014,0.1391,0.205,,,,7.45,2.01,-0.53,-0.0,0.0789,0.1245,0.0045,1.523,,,0.287,,0.64,0.12,,,,
22.448,NAV_TO_LANDING,0.607,0.1459,0.204,,,,7.16,2.18,-0.01,-0.0,0.0894,0.1108,0.004,1.523,,,0.287,,0.64,0.12,,,,
22.478,NAV_TO_LANDING,0.6129,0.1514,0.206,,,,6.92,2.23,0.87,-0.0,0.093,0.0935,-0.0025,1.529,,,0.227,,0.64,0.12,,,,
22.527,NAV_TO_LANDING,0.6179,0.1566,0.202,,,,6.68,2.09,1.18,-0.0,0.088,0.0773,-0.0007,1.529,,,0.227,,0.64,0.12,,,,
22.577,NAV_TO_LANDING,0.6227,0.1606,0.204,,,,6.41,1.92,1.56,-0.0,0.0805,0.0608,-0.011,1.511,,,0.188,,0.64,0.12,,,,
22.627,NAV_TO_LANDING,0.628,0.1645,0.206,,,,6.17,1.63,1.65,-0.0,0.0731,0.0482,-0.008,1.511,,,0.188,,0.4782,0.1729,,,,
22.677,NAV_TO_LANDING,0.6317,0.1671,0.205,,,,5.97,1.2,1.65,0.0,0.061,0.0361,0.0005,1.503,,,0.188,,0.4782,0.1729,,,,
22.743,NAV_TO_LANDING,0.6361,0.1702,0.207,,,,5.76,0.56,1.56,0.0,0.0538,0.0314,-0.0047,1.503,,,0.188,,0.4782,0.1729,,,,
22.785,NAV_TO_LANDING,0.6405,0.1729,0.202,,,,5.61,-0.16,1.38,0.0,0.0473,0.0323,-0.0024,1.49,1.058,,0.182,,0.4782,0.1729,,,,
22.831,NAV_TO_LANDING,0.6431,0.1752,0.206,,,,5.52,-0.57,1.28,0.0,0.0375,0.0364,-0.0133,1.49,1.058,,0.182,,0.4782,0.1729,,,,
22.877,NAV_TO_LANDING,0.6453,0.1806,0.202,,,,5.41,-0.8,1.08,0.0,0.0284,0.0516,-0.0052,1.484,,,0.184,,0.4782,0.1729,,,,
22.927,NAV_TO_LANDING,0.6471,0.1854,0.2,,,,5.28,-0.78,0.98,0.0,0.0209,0.0638,-0.0074,1.484,,,0.184,,0.4782,0.1729,,,,
22.977,NAV_TO_LANDING,0.6482,0.1908,0.201,,,,5.22,-0.67,0.78,0.0,0.0135,0.0753,-0.0172,1.478,1.074,,0.19,,0.4782,0.1729,,,,
23.026,NAV_TO_LANDING,0.6491,0.1959,0.201,,,,5.2,-0.56,0.62,0.0,0.0077,0.0837,-0.0096,1.478,1.074,,0.19,,0.4782,0.1729,,,,
23.112,NAV_TO_LANDING,0.6492,0.2019,0.201,,,,5.15,-0.31,0.64,0.0,0.0019,0.0919,-0.007,1.475,1.086,,0.204,,0.4782,0.1729,,,,
23.135,NAV_TO_LANDING,0.6499,0.2084,0.198,,,,5.04,-0.09,0.29,0.0,-0.0005,0.0988,-0.0077,1.475,1.086,,0.204,,0.4782,0.1729,,,,
23.189,NAV_TO_LANDING,0.6508,0.2158,0.199,,,,4.85,0.0,0.28,0.0,-0.0004,0.1061,-0.0109,1.482,,0.896,0.209,,0.4782,0.1729,,,,
23.227,NAV_TO_LANDING,0.6513,0.2209,0.203,,,,4.66,0.2,0.14,0.0,-0.0004,0.1047,-0.0052,1.482,,0.896,0.209,,0.4782,0.1729,,,,
23.277,NAV_TO_LANDING,0.6518,0.2273,0.199,,,,4.43,0.32,0.05,0.0,0.0004,0.106,0.0064,1.471,,0.89,0.225,,0.4782,0.1729,,,,
23.326,NAV_TO_LANDING,0.6523,0.2332,0.202,,,,4.2,0.38,0.1,-0.0,0.0017,0.1049,-0.003,1.471,,0.89,0.225,,0.4782,0.1729,,,,
23.443,NAV_TO_LANDING,0.654,0.2392,0.202,,,,3.99,0.8,0.01,-0.0,0.0058,0.1032,0.002,1.476,1.115,,0.238,,,,,,,
23.531,NAV_TO_LANDING,0.6555,0.2464,0.201,,,,3.83,1.31,-0.09,-0.0,0.0105,0.101,0.0059,1.476,1.115,,0.238,,,,,,,
23.676,NAV_TO_LANDING,0.6569,0.2518,0.198,,,,3.76,1.56,-0.02,-0.0,0.0143,0.0912,-0.0001,1.475,1.115,,0.245,,1.88,0.22,,,,
23.687,NAV_TO_LANDING,0.6577,0.2567,0.197,,,,3.82,1.75,0.02,-0.0,0.0153,0.0794,-0.0101,1.475,1.115,,0.245,,1.88,0.22,,,,
23.692,NAV_TO_LANDING,0.6591,0.2611,0.198,,,,3.86,1.83,0.24,-0.0,0.0174,0.0667,-0.0123,1.472,1.138,,0.259,,1.88,0.22,,,,
23.704,NAV_TO_LANDING,0.6612,0.2647,0.201,,,,3.88,1.77,0.15,-0.0,0.0203,0.053,-0.0052,1.472,1.138,,0.259,,1.88,0.22,,,,
23.733,NAV_TO_LANDING,0.664,0.2681,0.202,,,,3.89,1.6,0.32,-0.0,0.025,0.0421,0.0045,1.476,,0.835,0.261,,1.88,0.22,,,,
23.758,NAV_TO_LANDING,0.6664,0.2711,0.199,,,,3.9,1.29,0.35,0.0,0.0267,0.0334,0.0009,1.476,,0.835,0.261,,1.88,0.22,,,,
23.788,NAV_TO_LANDING,0.6681,0.2735,0.198,,,,3.87,0.85,0.37,0.0,0.0255,0.0266,-0.0075,1.468,1.119,,0.267,,1.88,0.22,,,,
23.827,NAV_TO_LANDING,0.6705,0.2746,0.2,,,,3.82,0.04,0.38,0.0,0.0262,0.022,-0.0061,1.468,1.119,,0.267,,1.88,0.22,,,,
23.885,NAV_TO_LANDING,0.6737,0.2755,0.201,,,,3.7,-0.45,0.38,0.0,0.0286,0.0229,0.0027,1.455,1.128,0.832,0.272,,1.88,0.22,,,,
23.95,NAV_TO_LANDING,0.6758,0.2785,0.201,,,,3.59,-0.78,0.44,0.0,0.0273,0.0332,0.0046,1.455,1.128,0.832,0.272,,1.88,0.22,,,,
23.981,NAV_TO_LANDING,0.678,0.2813,0.204,,,,3.55,-1.05,0.4,0.0,0.0259,0.0433,0.0064,1.458,1.131,0.82,0.277,,1.88,0.22,,,,
24.027,NAV_TO_LANDING,0.6802,0.2863,0.2,,,,3.57,-1.17,0.53,0.0,0.0246,0.0608,0.0124,1.458,1.131,0.82,0.277,,1.88,0.22,,,,
24.077,NAV_TO_LANDING,0.682,0.2927,0.201,,,,3.53,-1.07,0.45,0.0,0.022,0.0796,-0.0014,1.452,1.13,0.824,0.286,,1.88,0.22,,,,
24.127,NAV_TO_LANDING,0.6832,0.2982,0.2,,,,3.5,-0.74,0.52,0.0,0.018,0.0914,0.001,1.452,1.13,0.824,0.286,,1.88,0.22,,,,
24.176,NAV_TO_LANDING,0.685,0.3044,0.2,,,,3.46,-0.47,0.48,0.0,0.0163,0.101,0.0013,1.436,1.149,0.814,0.298,,1.88,0.22,,,,
24.261,NAV_TO_LANDING,0.6867,0.3102,0.204,,,,3.54,-0.17,0.5,0.0,0.0149,0.1054,0.0002,1.436,1.149,0.814,0.298,,1.88,0.22,,,,
24.296,NAV_TO_LANDING,0.6884,0.3188,0.203,,,,3.63,0.18,0.67,0.0,0.0132,0.115,0.0072,1.458,,,0.309,,1.88,0.22,,,,
24.335,NAV_TO_LANDING,0.6896,0.3252,0.2,,,,3.67,0.55,0.57,0.0,0.0104,0.114,0.0054,1.458,,,0.309,,1.88,0.22,,,,
24.376,NAV_TO_LANDING,0.6916,0.3323,0.201,,,,3.68,0.73,0.6,-0.0,0.0108,0.1129,-0.0049,1.454,,,0.324,,1.88,0.22,,,,
24.428,NAV_TO_LANDING,0.6924,0.3384,0.201,,,,3.69,0.97,0.59,-0.0,0.0072,0.1079,-0.0006,1.454,,,0.324,,0.5424,0.3382,,,,
24.477,NAV_TO_LANDING,0.6935,0.3445,0.203,,,,3.72,1.64,0.55,0.0,0.0053,0.0997,-0.0021,,1.142,0.783,0.336,,0.5424,0.3382,,,,
24.527,NAV_TO_LANDING,0.6942,0.3493,0.202,,,,3.74,2.01,0.91,0.0,0.003,0.0844,0.0006,,1.142,0.783,0.336,,0.5424,0.3382,,,,
24.612,NAV_TO_LANDING,0.6961,0.3557,0.199,,,,3.76,1.99,1.52,0.0,0.0007,0.0753,-0.002,1.433,,,0.345,,0.5424,0.3382,,,,
24.632,NAV_TO_LANDING,0.6976,0.3592,0.201,,,,3.77,2.09,1.98,0.0,-0.007,0.0577,-0.0113,1.433,,,0.345,,0.5424,0.3382,,,,
24.677,NAV_TO_LANDING,0.6968,0.3629,0.201,,,,3.8,2.01,2.1,0.0,-0.0236,0.0428,-0.0045,,1.134,0.787,0.353,,0.5424,0.3382,,,,
24.727,NAV_TO_LANDING,0.6954,0.365,0.201,,,,3.77,1.79,2.21,0.0,-0.0405,0.0265,-0.0005,,1.134,0.787,0.353,,0.5424,0.3382,,,,
24.777,NAV_TO_LANDING,0.6927,0.3666,0.202,,,,3.78,1.53,2.08,0.0,-0.0586,0.0128,-0.0022,,,0.784,0.356,,0.5424,0.3382,,,,
24.827,NAV_TO_LANDING,0.6899,0.3669,0.198,,,,3.85,1.24,1.82,0.0,-0.0731,-0.0002,0.0003,,,0.784,0.356,,0.5424,0.3382,,,,
24.885,NAV_TO_LANDING,0.6872,0.367,0.2,,,,3.92,1.15,1.46,0.0,-0.0828,-0.01,-0.0118,,,0.781,0.353,,0.5424,0.3382,,,,
24.957,NAV_TO_LANDING,0.6837,0.3664,0.199,,,,4.0,0.86,1.16,0.0,-0.0909,-0.0191,-0.0038,,,0.781,0.353,,0.5424,0.3382,,,,
24.979,NAV_TO_LANDING,0.6791,0.3658,0.197,,,,4.03,0.58,0.93,0.0,-0.0987,-0.0242,-0.0033,,1.136,,0.352,,0.5424,0.3382,,,,
25.027,NAV_TO_LANDING,0.6755,0.365,0.198,,,,4.07,0.36,0.7,0.0,-0.1009,-0.0269,-0.0083,,1.136,,0.352,,0.5424,0.3382,,,,
25.077,NAV_TO_LANDING,0.6718,0.3644,0.2,,,,4.14,0.24,0.46,0.0,-0.1014,-0.0277,-0.0022,,,,0.353,,0.5424,0.3382,,,,
25.127,NAV_TO_LANDING,0.6671,0.3629,0.201,,,,4.2,0.04,0.28,0.0,-0.103,-0.0291,0.0042,,,,0.353,,0.5424,0.3382,,,,
25.176,NAV_TO_LANDING,0.6632,0.3621,0.197,,,,4.22,-0.05,0.31,0.0,-0.1012,-0.0274,0.0071,,,0.78,0.354,,0.5424,0.3382,,,,
25.232,NAV_TO_LANDING,0.6581,0.362,0.201,,,,4.28,-0.17,0.25,0.0,-0.1034,-0.0227,-0.0027,,,0.78,0.354,,0.5424,0.3382,,,,
25.3,NAV_TO_LANDING,0.6542,0.3616,0.201,,,,4.42,-0.14,0.18,0.0,-0.1015,-0.0191,0.0072,,1.119,0.786,0.351,,0.5424,0.3382,,,,
25.334,NAV_TO_LANDING,0.6492,0.3613,0.199,,,,4.61,-0.06,0.21,0.0,-0.1025,-0.0161,0.0081,,1.119,0.786,0.351,,0.5424,0.3382,,,,
25.375,NAV_TO_LANDING,0.646,0.3612,0.2,,,,4.87,0.01,0.18,0.0,-0.0979,-0.0139,-0.0011,,,0.775,0.356,,0.5424,0.3382,,,,
25.426,NAV_TO_LANDING,0.6417,0.3614,0.201,,,,5.11,-0.05,0.11,0.0,-0.0973,-0.0112,0.0036,,,0.775,0.356,,0.5424,0.3382,,,,
25.477,NAV_TO_LANDING,0.6384,0.3616,0.201,,,,5.31,0.02,0.14,0.0,-0.093,-0.0086,0.0075,,,0.772,0.354,,0.5424,0.3382,,,,
25.529,NAV_TO_LANDING,0.6348,0.3624,0.203,,,,5.44,0.06,0.16,0.0,-0.0908,-0.0054,0.0028,,,0.772,0.354,,0.5424,0.3382,,,,
25.579,NAV_TO_LANDING,0.6322,0.363,0.204,,,,5.59,0.14,0.11,0.0,-0.0855,-0.0033,0.0059,,,0.775,0.36,,0.5424,0.3382,,,,
25.626,NAV_TO_LANDING,0.6284,0.3642,0.202,,,,5.66,0.28,0.28,0.0,-0.0852,-0.0005,0.0064,,,0.775,0.36,,0.5424,0.3382,,,,
25.678,NAV_TO_LANDING,0.6253,0.3647,0.202,,,,5.71,0.49,0.38,0.0,-0.0836,-0.0017,-0.0012,,,,0.362,,0.5424,0.3382,,,,
25.726,NAV_TO_LANDING,0.6215,0.3651,0.205,,,,5.81,0.51,0.45,0.0,-0.0852,-0.0046,-0.0035,,,,0.362,,0.5424,0.3382,,,,
25.776,NAV_TO_LANDING,0.6181,0.3658,0.204,,,,5.9,0.53,0.5,0.0,-0.0856,-0.0059,0.0042,,1.099,0.764,0.369,,0.5424,0.3382,,,,
25.826,NAV_TO_LANDING,0.615,0.3663,0.202,,,,6.01,0.51,0.42,0.0,-0.0852,-0.0079,0.0005,,1.099,0.764,0.369,,0.5424,0.3382,,,,
25.888,NAV_TO_LANDING,0.6117,0.366,0.202,,,,5.99,0.59,0.51,0.0,-0.0854,-0.0122,-0.005,,1.082,,0.374,,0.5424,0.3382,,,,
25.956,NAV_TO_LANDING,0.6083,0.3664,0.202,,,,6.01,0.6,0.49,0.0,-0.086,-0.0142,-0.0048,,1.082,,0.374,,0.5424,0.3382,,,,
25.984,NAV_TO_LANDING,0.6046,0.3658,0.2,,,,6.06,0.63,0.56,0.0,-0.0874,-0.0191,-0.0055,,1.074,,0.383,,0.5424,0.3382,,,,
26.039,NAV_TO_LANDING,0.6015,0.3658,0.198,,,,6.05,0.63,0.48,0.0,-0.0873,-0.0214,-0.0091,,1.074,,0.383,,0.5424,0.3382,,,,
26.087,NAV_TO_LANDING,0.598,0.3654,0.203,,,,6.02,0.74,0.52,0.0,-0.088,-0.0251,-0.0121,,1.08,0.772,0.382,,0.5424,0.3382,,,,
26.126,NAV_TO_LANDING,0.5941,0.3642,0.202,,,,5.92,0.5,0.41,0.0,-0.0896,-0.0304,0.0009,,1.08,0.772,0.382,,0.5424,0.3382,,,,
26.177,NAV_TO_LANDING,0.5878,0.3629,0.199,,,,5.76,0.53,0.39,0.0,-0.0978,-0.034,0.0021,,,0.768,0.389,,0.5424,0.3382,,,,
26.239,NAV_TO_LANDING,0.5844,0.3619,0.204,,,,5.59,0.48,0.35,0.0,-0.0958,-0.036,-0.0063,,,0.768,0.389,,0.5424,0.3382,,,,
26.31,NAV_TO_LANDING,0.5814,0.3616,0.203,,,,5.43,0.37,0.23,0.0,-0.0922,-0.0351,0.0083,,,0.778,0.402,,0.5424,0.3382,,,,
26.327,NAV_TO_LANDING,0.5766,0.3609,0.196,,,,5.26,0.52,0.39,0.0,-0.0948,-0.035,0.0074,,,0.778,0.402,,0.5424,0.3382,,,,
26.375,NAV_TO_LANDING,0.5737,0.3598,0.198,,,,5.1,0.55,0.24,0.0,-0.0915,-0.0375,-0.0151,,1.054,,0.421,,0.5424,0.3382,,,,
26.426,NAV_TO_LANDING,0.5695,0.358,0.202,,,,4.9,0.48,0.15,0.0,-0.0915,-0.0414,-0.0045,,1.054,,0.421,,0.5424,0.3382,,,,
26.476,NAV_TO_LANDING,0.5664,0.3564,0.202,,,,4.66,0.52,0.19,0.0,-0.0881,-0.0442,0.0121,,1.049,,0.456,,0.5424,0.3382,,,,
26.563,NAV_TO_LANDING,0.5622,0.3543,0.2,,,,4.47,0.54,0.24,0.0,-0.0888,-0.0482,0.0087,,1.049,,0.456,,,,,,,
26.689,NAV_TO_LANDING,0.5598,0.3533,0.204,,,,4.34,0.56,0.18,-0.0,-0.0841,-0.0483,0.0013,,1.045,0.795,0.505,,,,,,,
26.758,NAV_TO_LANDING,0.557,0.3513,0.199,,,,4.29,0.5,-0.01,-0.0,-0.0807,-0.0518,0.0121,,1.045,0.795,0.505,,2.0,0.45,,,,
26.769,NAV_TO_LANDING,0.554,0.3496,0.201,,,,4.19,-0.04,-0.77,-0.0,-0.0748,-0.051,0.0003,,1.036,0.795,0.563,,2.0,0.45,,,,
26.774,NAV_TO_LANDING,0.5513,0.3483,0.202,,,,4.14,-0.31,-1.06,-0.0,-0.0645,-0.0456,0.0036,,1.036,0.795,0.563,,2.0,0.45,,,,
26.79,NAV_TO_LANDING,0.5495,0.3463,0.201,,,,4.09,-0.51,-1.2,-0.0,-0.0517,-0.0409,0.0106,,1.03,0.803,0.575,,2.0,0.45,,,,
26.832,NAV_TO_LANDING,0.547,0.3437,0.202,,,,4.03,-0.49,-1.14,0.0,-0.0424,-0.0378,0.0067,,1.03,0.803,0.575,,2.0,0.45,,,,
26.891,NAV_TO_LANDING,0.5461,0.3433,0.203,,,,3.98,-0.58,-2.55,0.0,-0.0273,-0.0285,0.009,,,,0.589,,2.0,0.45,,,,
26.927,NAV_TO_LANDING,0.5457,0.3431,0.206,,,,3.83,-0.54,-4.38,0.0,0.0025,-0.0184,0.0101,,,,0.589,,2.0,0.45,,,,
26.977,NAV_TO_LANDING,0.5466,0.3434,0.207,,,,3.69,-0.55,-5.13,0.0,0.0415,-0.0078,0.0132,1.552,,0.802,,,2.0,0.45,,,,
27.026,NAV_TO_LANDING,0.5521,0.3435,0.21,,,,3.58,-0.53,-5.47,0.0,0.0934,0.0006,0.0134,1.552,,0.802,,,2.0,0.45,,,,
27.093,NAV_TO_LANDING,0.5607,0.3458,0.206,,,,3.49,-0.29,-5.47,0.0,0.1473,0.0135,0.0124,,,0.789,,,2.0,0.45,,,,
27.127,NAV_TO_LANDING,0.5701,0.3474,0.21,,,,3.41,-0.22,-4.97,0.0,0.195,0.0211,0.0001,,,0.789,,,2.0,0.45,,,,
27.177,NAV_TO_LANDING,0.5817,0.349,0.209,,,,3.26,-0.02,-4.25,0.0,0.2373,0.0262,0.0031,,,0.775,,,2.0,0.45,,,,
27.226,NAV_TO_LANDING,0.5943,0.3514,0.205,,,,3.08,0.07,-3.51,0.0,0.2705,0.0313,0.0004,,,0.775,,,2.0,0.45,,,,
27.276,NAV_TO_LANDING,0.6086,0.3535,0.207,,,,2.95,0.15,-2.71,0.0,0.2976,0.0336,-0.0144,1.528,,,0.368,,2.0,0.45,,,,
27.325,NAV_TO_LANDING,0.6238,0.3546,0.209,,,,2.85,0.27,-1.81,0.0,0.3168,0.0312,-0.0088,1.528,,,0.368,,2.0,0.45,,,,
27.417,NAV_TO_LANDING,0.642,0.3567,0.207,,,,2.74,0.53,-1.09,0.0,0.3359,0.0302,-0.0036,,,0.763,0.35,,2.0,0.45,,,,
27.449,NAV_TO_LANDING,0.658,0.3576,0.203,,,,2.71,0.61,-0.51,0.0,0.341,0.0246,-0.0142,,,0.763,0.35,,2.0,0.45,,,,
27.477,NAV_TO_LANDING,0.6735,0.3588,0.204,,,,2.77,0.62,0.02,0.0,0.3387,0.0195,-0.0229,,,,0.347,,2.0,0.45,,,,
27.541,NAV_TO_LANDING,0.69,0.3598,0.202,,,,2.86,0.54,0.48,0.0,0.336,0.0148,-0.0166,,,,0.347,,2.0,0.45,,,,
27.581,NAV_TO_LANDING,0.7048,0.3605,0.204,,,,2.96,0.44,0.85,0.0,0.3247,0.0106,-0.0176,,,,0.355,,2.0,0.45,,,,
27.626,NAV_TO_LANDING,0.7216,0.3605,0.204,,,,3.11,0.22,0.91,0.0,0.3196,0.0059,-0.0129,,,,0.355,,2.0,0.45,,,,
27.675,NAV_TO_LANDING,0.736,0.3604,0.199,,,,3.29,0.22,0.83,0.0,0.308,0.0027,-0.0103,,1.186,,0.366,,2.0,0.45,,,,
27.765,NAV_TO_LANDING,0.7498,0.3611,0.201,,,,3.52,0.13,0.79,0.0,0.2972,0.0025,-0.0216,,1.186,,0.366,,2.0,0.45,,,,
27.78,NAV_TO_LANDING,0.7629,0.3617,0.198,,,,3.82,-0.03,0.65,0.0,0.286,0.003,-0.0124,1.379,1.216,,0.379,,2.0,0.45,,,,
27.829,NAV_TO_LANDING,0.7742,0.3609,0.199,,,,4.04,-0.1,0.46,0.0,0.2725,0.0005,-0.0134,1.379,1.216,,0.379,,2.0,0.45,,,,
27.877,NAV_TO_LANDING,0.787,0.3613,0.203,,,,4.22,-0.19,0.26,0.0,0.2661,0.0022,-0.0129,1.352,,,0.379,,2.0,0.45,,,,
27.926,NAV_TO_LANDING,0.8015,0.3619,0.199,,,,4.44,-0.32,0.05,0.0,0.2684,0.0059,0.0032,1.352,,,0.379,,2.0,0.45,,,,
27.976,NAV_TO_LANDING,0.8136,0.3616,0.198,,,,4.61,-0.08,-0.1,0.0,0.2645,0.0059,-0.0071,,,,0.366,,2.0,0.45,,,,
28.031,NAV_TO_LANDING,0.8257,0.3626,0.196,,,,4.79,-0.31,-0.35,0.0,0.2625,0.0093,-0.0088,,,,0.366,,2.0,0.45,,,,
28.102,NAV_TO_LANDING,0.8385,0.3632,0.199,,,,4.9,-0.4,-0.41,0.0,0.2645,0.0127,-0.0074,,,,0.353,,2.0,0.45,,,,
28.131,NAV_TO_LANDING,0.8517,0.3643,0.196,,,,5.02,-0.4,-0.44,0.0,0.2674,0.0178,-0.0019,,,,0.353,,2.0,0.45,,,,
28.175,NAV_TO_LANDING,0.8664,0.3655,0.198,,,,5.16,-0.35,-0.46,0.0,0.2748,0.0218,-0.0044,,,,0.36,,2.0,0.45,,,,
28.226,NAV_TO_LANDING,0.8799,0.367,0.198,,,,5.28,-0.32,-0.49,0.0,0.278,0.0263,0.0008,,,,0.36,,2.0,0.45,,,,
28.276,NAV_TO_LANDING,0.8936,0.3685,0.199,,,,5.28,-0.25,-0.31,0.0,0.2808,0.0294,0.002,,1.332,,0.366,,2.0,0.45,,,,
28.326,NAV_TO_LANDING,0.9076,0.3698,0.2,,,,5.21,-0.17,-0.41,0.0,0.2832,0.0311,0.0019,,1.332,,0.366,,2.0,0.45,,,,
28.405,NAV_TO_LANDING,0.9216,0.3717,0.201,,,,5.08,-0.15,-0.33,0.0,0.2858,0.0339,0.0042,,,0.731,0.384,,2.0,0.45,,,,
28.452,NAV_TO_LANDING,0.9364,0.374,0.198,,,,4.95,-0.05,-0.23,0.0,0.2894,0.0363,0.0052,,,0.731,0.384,,2.0,0.45,,,,
28.482,NAV_TO_LANDING,0.954,0.3768,0.198,,,,4.74,0.07,-0.32,0.0,0.3012,0.0394,-0.0057,,1.402,0.732,0.402,,2.0,0.45,,,,
28.534,NAV_TO_LANDING,0.9686,0.3787,0.199,,,,4.51,0.07,-0.18,0.0,0.3024,0.0389,-0.0044,,1.402,0.732,0.402,,2.0,0.45,,,,
28.579,NAV_TO_LANDING,0.9831,0.3808,0.196,,,,4.23,0.11,-0.08,0.0,0.3016,0.0389,0.0006,,,,0.405,,2.0,0.45,,,,
28.625,NAV_TO_LANDING,0.9979,0.383,0.199,,,,3.97,0.26,-0.02,0.0,0.3011,0.0382,-0.0071,,,,0.405,,2.0,0.45,,,,
28.676,NAV_TO_LANDING,1.0123,0.3855,0.197,,,,3.71,0.32,-0.01,0.0,0.2988,0.0375,0.002,,,,0.397,,2.0,0.45,,,,
28.75,NAV_TO_LANDING,1.0297,0.3876,0.202,,,,3.45,0.28,-0.04,0.0,0.307,0.0359,0.0006,,,,0.397,,2.0,0.45,,,,
28.794,NAV_TO_LANDING,1.0448,0.3889,0.201,,,,3.27,0.39,0.02,0.0,0.3068,0.0319,0.0083,,,0.802,0.395,,2.0,0.45,,,,
28.83,NAV_TO_LANDING,1.0597,0.3913,0.197,,,,3.12,0.32,0.02,0.0,0.3057,0.0315,0.007,,,0.802,0.395,,2.0,0.45,,,,
28.875,NAV_TO_LANDING,1.0748,0.393,0.198,,,,3.05,0.3,0.16,0.0,0.3045,0.0295,-0.0048,,,,0.398,,2.0,0.45,,,,
28.925,NAV_TO_LANDING,1.0893,0.3949,0.198,,,,3.02,0.3,0.11,0.0,0.3013,0.0286,-0.0021,,,,0.398,,2.0,0.45,,,,
28.975,NAV_TO_LANDING,1.1041,0.3976,0.197,,,,3.0,0.37,0.18,0.0,0.2994,0.0293,-0.0007,,,2.285,0.406,,2.0,0.45,,,,
29.026,NAV_TO_LANDING,1.1211,0.3996,0.196,,,,3.02,0.4,0.13,0.0,0.3049,0.0281,-0.0033,,,2.285,0.406,,2.0,0.45,,,,
29.122,NAV_TO_LANDING,1.1356,0.4011,0.195,,,,3.08,0.34,0.05,0.0,0.3022,0.0254,-0.0042,,,,0.423,,2.0,0.45,,,,
29.132,NAV_TO_LANDING,1.1497,0.4025,0.198,,,,3.08,0.37,0.07,0.0,0.2988,0.0231,-0.0066,,,,0.423,,2.0,0.45,,,,
29.182,NAV_TO_LANDING,1.1645,0.4046,0.201,,,,3.15,0.24,0.0,0.0,0.2982,0.0232,0.0033,,,,0.437,,2.0,0.45,,,,
29.233,NAV_TO_LANDING,1.179,0.4071,0.197,,,,3.16,0.2,0.09,0.0,0.2966,0.0255,0.0116,,,,0.437,,2.0,0.45,,,,
29.276,NAV_TO_LANDING,1.1953,0.4087,0.201,,,,3.16,0.21,0.07,0.0,0.3007,0.0251,-0.0016,,,,0.438,,2.0,0.45,,,,
29.326,NAV_TO_LANDING,1.2094,0.4111,0.2,,,,3.24,0.23,0.07,0.0,0.2974,0.0265,0.0062,,,,0.438,,2.0,0.45,,,,
29.387,NAV_TO_LANDING,1.224,0.4127,0.199,,,,3.23,0.23,-0.02,0.0,0.2966,0.0258,0.0045,,,,0.422,,2.0,0.45,,,,
29.467,NAV_TO_LANDING,1.2387,0.4147,0.199,,,,3.2,0.26,0.11,0.0,0.296,0.0259,-0.0026,,,,0.422,,2.0,0.45,,,,
29.479,NAV_TO_LANDING,1.2526,0.4161,0.197,,,,3.2,0.21,0.05,0.0,0.2926,0.0241,-0.0017,,,,0.422,,2.0,0.45,,,,
29.527,NAV_TO_LANDING,1.2667,0.417,0.197,,,,3.14,0.18,0.11,0.0,0.2902,0.0215,-0.0039,,,,0.422,,2.0,0.45,,,,
