time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
1.21,,-6.3159,-1.1823,0.011,117.74,-1.61,0.62,0.0,0.0049,-0.0052,-0.0052,1.61,0.133,0.819,0.574,,,
1.244,,-6.3163,-1.1805,0.012,117.25,-1.58,0.55,0.0,0.0058,-0.0072,-0.0054,1.61,0.133,0.819,0.574,,,
1.289,,-6.3156,-1.1824,0.012,116.76,-1.6,0.61,0.0,0.0043,-0.0075,0.0007,1.619,0.137,0.811,0.574,,,
1.338,,-6.3165,-1.1829,0.012,116.27,-1.63,0.61,0.0,0.0066,-0.0058,0.0004,1.619,0.137,0.811,0.573,,,
1.388,,-6.3161,-1.1821,0.013,115.78,-1.61,0.59,0.0,0.0032,-0.0076,0.005,1.603,0.136,0.804,0.573,,,
1.481,,-6.3158,-1.1827,0.012,115.3,-1.6,0.61,0.0,0.0037,-0.0087,0.0042,1.603,0.136,0.804,0.578,,,
1.501,,-6.3158,-1.1821,0.013,114.82,-1.59,0.58,0.0,0.0031,-0.0053,0.0041,1.627,0.136,0.801,0.578,,,
1.541,,-6.3162,-1.1807,0.012,114.33,-1.58,0.52,0.0,0.0034,-0.0061,0.0037,1.627,0.136,0.801,0.576,,,
1.588,,-6.3159,-1.1825,0.011,113.85,-1.6,0.59,0.0,0.0027,-0.0061,-0.0022,1.608,0.139,0.808,0.576,,,
1.638,,-6.3165,-1.1824,0.011,113.37,-1.6,0.59,0.0,0.0025,-0.0054,-0.0023,1.608,0.139,0.808,0.572,,,
1.689,,-6.316,-1.1824,0.014,112.9,-1.6,0.59,0.0,0.0026,-0.0054,0.0013,1.611,0.136,0.808,0.572,,,
1.773,,-6.3161,-1.1828,0.012,112.42,-1.6,0.6,0.0,0.002,-0.0071,0.0008,1.611,0.136,0.808,0.574,,,
1.803,,-6.3167,-1.182,0.012,111.95,-1.61,0.57,0.0,-0.0008,-0.0031,-0.0021,1.609,0.136,0.813,0.574,,,
1.838,,-6.3157,-1.182,0.011,111.47,-1.57,0.59,0.0,0.0051,-0.0032,-0.0027,1.609,0.136,0.813,0.571,,,
1.89,,-6.3159,-1.1827,0.011,111.0,-1.59,0.6,0.0,0.003,-0.0062,-0.0062,1.611,0.14,0.807,0.571,,,
1.938,,-6.3155,-1.1817,0.011,110.53,-1.56,0.57,0.0,0.005,-0.0015,-0.0066,1.611,0.14,0.807,0.577,,,
1.988,,-6.3157,-1.182,0.011,110.06,-1.57,0.58,0.0,0.0044,-0.0036,-0.0047,1.621,0.137,0.814,0.577,,,
2.064,,-6.316,-1.1825,0.012,109.6,-1.59,0.59,0.0,0.0028,-0.006,-0.0052,1.621,0.137,0.814,0.573,,,
2.116,,-6.3156,-1.1823,0.012,109.13,-1.57,0.59,0.0,0.0049,-0.0049,-0.0008,1.617,0.138,0.815,0.573,,,
2.151,,-6.3155,-1.1825,0.012,108.66,-1.58,0.6,0.0,0.005,-0.0067,-0.0009,1.617,0.138,0.815,0.57,,,
2.188,,-6.3158,-1.1818,0.012,108.2,-1.58,0.57,0.0,0.0029,-0.0032,0.0012,1.62,0.137,0.814,0.57,,,
2.239,,-6.316,-1.1825,0.011,107.74,-1.6,0.6,0.0,0.0013,-0.0067,0.0009,1.62,0.137,0.814,0.572,,,
2.289,,-6.316,-1.1812,0.011,107.27,-1.57,0.55,0.0,0.0021,0.0008,0.0,1.612,0.136,0.813,0.572,,,
2.362,,-6.3155,-1.1826,0.012,106.81,-1.57,0.61,0.0,0.0044,-0.0063,-0.0005,1.612,0.136,0.813,0.572,,,
2.422,,-6.3154,-1.1821,0.012,106.35,-1.56,0.59,0.0,0.0048,-0.0037,0.0002,1.611,0.138,0.821,0.572,,,
2.445,,0.0,-0.0,0.012,0.0,0.02,-0.01,0.0,0.0023,-0.0082,-0.0003,1.611,0.138,0.821,0.573,,,
2.489,,0.0,-0.0003,0.012,0.0,-0.08,0.07,0.0,0.0024,-0.0159,-0.0009,1.602,0.137,0.817,0.573,,,
2.538,,0.0002,-0.001,0.011,0.0,-0.21,0.1,0.0,0.0057,-0.0243,-0.0015,1.602,0.137,0.817,0.578,,,
2.588,,0.0008,-0.0012,0.011,0.01,-0.55,0.03,0.0,0.0118,-0.0226,-0.0031,1.609,0.137,0.819,0.578,,,
2.652,,0.0002,-0.0015,0.013,0.01,-0.77,0.29,0.0,0.0031,-0.0218,-0.0036,1.609,0.137,0.819,0.568,,,
2.696,,0.0007,-0.0019,0.013,0.01,-0.91,0.25,0.0,0.0067,-0.0227,0.0001,1.615,0.137,0.818,0.568,,,
2.738,,0.0002,-0.0013,0.01,0.02,-1.15,0.38,0.0,0.0015,-0.0149,-0.0003,1.615,0.137,0.818,0.576,,,
2.788,,-0.0001,-0.0008,0.01,0.02,-1.29,0.41,0.0,-0.0,-0.01,-0.0088,1.624,0.136,0.818,0.576,,,
2.838,,0.0002,-0.0016,0.012,0.02,-1.28,0.39,0.0,0.001,-0.0142,-0.0094,1.624,0.136,0.818,0.579,,,
2.888,,0.0002,-0.0006,0.012,0.02,-1.43,0.41,0.0,0.0004,-0.0061,-0.0038,1.61,0.14,0.809,0.579,,,
2.943,,-0.0001,-0.0013,0.011,0.02,-1.4,0.44,0.0,-0.0016,-0.01,-0.0043,1.61,0.14,0.809,0.571,,,
2.99,,-0.0001,-0.001,0.011,0.02,-1.45,0.44,0.0,-0.0015,-0.0066,-0.0043,1.605,0.139,0.814,0.571,,,
3.037,,0.0004,-0.0015,0.01,0.02,-1.43,0.4,0.0,0.0019,-0.0098,-0.0043,1.605,0.139,0.814,0.569,,,
3.089,,0.0011,-0.0017,0.01,0.03,-1.45,0.38,0.0,0.0052,-0.0093,-0.0022,1.616,0.136,0.818,0.569,,,
3.138,,-0.0002,-0.0009,0.013,0.03,-1.5,0.46,0.0,-0.0034,-0.0042,-0.0018,1.616,0.136,0.818,0.572,,,
3.203,,0.0024,-0.0015,0.013,0.03,-1.49,0.33,0.0,0.0111,-0.0063,0.0011,1.612,0.136,0.815,0.572,,,
3.238,,0.0001,-0.0011,0.014,0.03,-1.52,0.46,0.0,-0.0021,-0.0043,0.001,1.612,0.136,0.815,0.574,,,
3.289,,0.0001,-0.0008,0.014,0.03,-1.54,0.46,0.0,-0.0021,-0.0024,0.0063,1.616,0.135,0.818,0.574,,,
3.338,,0.0006,-0.0013,0.013,0.04,-1.52,0.44,0.0,0.0014,-0.005,0.0058,1.616,0.135,0.818,0.579,,,
3.387,,0.0,-0.0001,0.013,0.04,-1.58,0.47,0.0,-0.0022,0.002,0.0049,1.607,0.139,0.817,0.579,,,
3.438,,0.0003,-0.0012,0.012,0.04,-1.54,0.47,0.0,-0.0016,-0.0037,0.004,1.607,0.139,0.817,0.571,,,
3.532,,0.0006,0.0008,0.012,0.04,-1.63,0.46,0.0,-0.0009,0.0074,-0.0028,1.613,0.138,0.818,0.571,,,
3.542,,0.0006,-0.0014,0.011,0.04,-1.53,0.46,0.0,-0.0004,-0.0048,-0.0027,1.613,0.138,0.818,0.578,,,
3.597,,-0.0002,-0.0007,0.011,0.04,-1.57,0.49,0.0,-0.0038,-0.0015,-0.0106,1.605,0.134,0.817,0.578,,,
3.638,,-0.0002,-0.0002,0.012,0.05,-1.59,0.48,0.0,-0.0032,0.0008,-0.0107,1.605,0.134,0.817,0.574,,,
3.687,,0.0006,-0.0002,0.012,0.05,-1.59,0.45,0.0,0.0007,0.0011,-0.0036,1.628,0.138,0.816,0.574,,,
3.739,,0.0008,-0.0012,0.013,0.05,-1.55,0.44,0.0,0.0015,-0.0044,-0.0039,1.628,0.138,0.816,0.576,,,
3.823,,-0.0002,-0.0011,0.013,0.05,-1.55,0.49,0.0,-0.004,-0.0038,0.0033,1.619,0.136,0.816,0.576,,,
3.865,,-0.0002,-0.0008,0.011,0.05,-1.57,0.49,0.0,-0.0035,-0.0023,0.0027,1.619,0.136,0.816,0.568,,,
3.895,,-0.0002,-0.0003,0.011,0.05,-1.59,0.49,0.0,-0.0036,0.0001,-0.0006,1.611,0.139,0.815,0.568,,,
3.937,,-0.0003,-0.0012,0.012,0.06,-1.55,0.5,0.0,-0.004,-0.0046,-0.0007,1.611,0.139,0.815,0.577,,,
3.988,,-0.0,-0.0004,0.012,0.06,-1.6,0.48,0.0,-0.002,-0.0001,-0.0063,1.615,0.137,0.818,0.577,,,
4.037,,-0.0,-0.0011,0.013,0.06,-1.57,0.48,0.0,-0.0019,-0.0041,-0.0061,1.615,0.137,0.818,0.571,,,
4.119,,-0.0003,-0.0006,0.013,0.06,-1.6,0.49,0.0,-0.0035,-0.0007,0.0003,1.608,0.136,0.817,0.571,,,
4.17,,-0.0,-0.0012,0.012,0.06,-1.57,0.48,0.0,-0.0018,-0.0038,0.0002,1.608,0.136,0.817,0.572,,,
4.19,,-0.0,-0.0003,0.012,0.06,-1.6,0.48,0.0,-0.0028,0.0013,0.0016,1.607,0.141,0.816,0.572,,,
4.238,,0.0005,-0.0012,0.011,0.06,-1.56,0.45,0.0,-0.0003,-0.0039,0.0013,1.607,0.141,0.816,0.575,,,
4.288,,-0.0002,-0.0003,0.011,0.06,-1.61,0.47,0.0,-0.0039,0.0013,0.0005,1.616,0.138,0.814,0.575,,,
4.338,,0.0,-0.0005,0.012,0.06,-1.59,0.46,0.0,-0.0023,-0.0003,0.0003,1.616,0.138,0.814,0.572,,,
4.412,,-0.0002,-0.0003,0.012,0.07,-1.6,0.48,0.0,-0.0035,0.0011,0.0003,1.621,0.137,0.817,0.572,,,
4.451,,-0.0,-0.0005,0.01,0.07,-1.59,0.47,0.0,-0.0025,0.0003,0.0004,1.621,0.137,0.817,0.577,,,
4.487,,0.0004,-0.0009,0.01,0.07,-1.57,0.45,0.0,-0.0002,-0.0028,-0.0033,1.608,0.136,0.819,0.577,,,
4.538,,0.0004,-0.0009,0.015,0.07,-1.57,0.46,0.0,-0.0007,-0.003,-0.0036,1.608,0.136,0.819,0.569,,,
4.587,,0.0004,-0.0002,0.012,0.07,-1.6,0.46,0.0,-0.0008,0.0011,0.0025,1.605,0.14,0.82,0.569,,,
4.637,,-0.0001,-0.0004,0.012,0.07,-1.59,0.48,0.0,-0.0032,-0.0002,0.0023,1.605,0.14,0.82,0.582,,,
4.702,,0.0006,-0.0012,0.012,0.07,-1.56,0.45,0.0,0.0006,-0.004,-0.0029,1.61,0.136,0.821,0.582,,,
4.743,,0.0001,-0.001,0.013,0.07,-1.57,0.48,0.0,-0.0023,-0.0027,-0.0031,1.61,0.136,0.821,0.573,,,
4.787,,0.001,-0.0009,0.012,0.07,-1.57,0.44,0.0,0.0027,-0.0028,-0.0009,1.603,0.138,0.814,0.573,,,
4.837,,0.0003,-0.0009,0.011,0.08,-1.57,0.48,0.0,-0.0021,-0.0026,-0.0014,1.603,0.138,0.814,0.571,,,
4.887,,-0.0002,-0.0009,0.011,0.08,-1.57,0.5,0.0,-0.0046,-0.0027,-0.0051,1.62,0.139,0.821,0.571,,,
4.937,,-0.0003,-0.0004,0.012,0.08,-1.6,0.5,0.0,-0.0042,-0.0003,-0.0053,1.62,0.139,0.821,0.576,,,
4.995,,0.0003,-0.0009,0.012,0.08,-1.57,0.48,0.0,-0.0015,-0.0029,-0.0016,1.621,0.139,0.815,0.576,,,
5.051,,-0.0002,-0.0004,0.013,0.08,-1.6,0.5,0.0,-0.0042,-0.0001,-0.0023,1.621,0.139,0.815,0.572,,,
5.094,,0.0014,0.0001,0.012,0.08,-1.62,0.43,0.0,0.004,0.0022,0.0003,1.612,0.135,0.822,0.572,,,
5.139,,-0.0002,-0.0004,0.012,0.08,-1.59,0.5,0.0,-0.0046,-0.0003,-0.0,1.612,0.135,0.822,0.575,,,
5.188,,-0.0002,-0.0008,0.012,0.07,-1.57,0.5,0.0,-0.0045,-0.0026,-0.0009,1.626,0.14,0.817,0.575,,,
5.239,,-0.0002,-0.0004,0.012,0.08,-1.6,0.5,0.0,-0.0043,0.0002,-0.001,1.626,0.14,0.817,0.571,,,
5.287,,0.0002,-0.001,0.013,0.08,-1.57,0.48,0.0,-0.0019,-0.0033,0.0014,1.619,0.136,0.818,0.571,,,
5.338,,-0.0,-0.0008,0.014,0.08,-1.58,0.49,0.0,-0.0031,-0.0017,0.0008,1.619,0.136,0.818,0.572,,,
5.387,,0.0006,-0.0008,0.012,0.08,-1.57,0.46,0.0,0.0008,-0.0015,0.001,1.609,0.138,0.821,0.572,,,
5.437,,-0.0004,-0.0003,0.012,0.08,-1.59,0.51,0.0,-0.0047,0.0017,0.0007,1.609,0.138,0.821,0.572,,,
5.487,,-0.0004,-0.0,0.012,0.08,-1.61,0.51,0.0,-0.0042,0.0021,-0.0025,1.613,0.136,0.821,0.572,,,
5.568,,-0.0004,-0.0008,0.012,0.08,-1.57,0.51,0.0,-0.0047,-0.0021,-0.003,1.613,0.136,0.821,0.576,,,
5.587,,-0.0001,-0.001,0.012,0.08,-1.56,0.5,0.0,-0.0026,-0.0034,-0.0019,1.618,0.139,0.82,0.576,,,
5.645,,-0.0004,-0.0005,0.011,0.08,-1.59,0.51,0.0,-0.0036,-0.0008,-0.0021,1.618,0.139,0.82,0.574,,,
5.687,,0.0015,-0.0007,0.011,0.08,-1.57,0.44,0.0,0.0058,-0.002,-0.0033,1.61,0.138,0.825,0.574,,,
5.737,,-0.0004,-0.0007,0.011,0.08,-1.58,0.52,0.0,-0.0049,-0.0017,-0.0039,1.61,0.138,0.825,0.578,,,
5.787,,-0.0001,-0.0007,0.011,0.08,-1.57,0.5,0.0,-0.0028,-0.0013,-0.0043,1.614,0.137,0.822,0.578,,,
5.873,,0.0001,-0.0007,0.013,0.08,-1.58,0.49,0.0,-0.0005,-0.0009,-0.0041,1.614,0.137,0.822,0.573,,,
5.921,,-0.0006,-0.0002,0.013,0.08,-1.6,0.52,0.0,-0.0039,0.0023,-0.0025,1.607,0.136,0.82,0.573,,,
5.947,,-0.0004,-0.0002,0.012,0.08,-1.58,0.51,0.0,-0.0017,0.0017,-0.003,1.607,0.136,0.82,0.571,,,
5.987,,-0.0002,-0.0006,0.012,0.08,-1.56,0.51,0.0,-0.0003,-0.0009,-0.0032,1.617,0.138,0.819,0.571,,,
6.037,,0.0,-0.0006,0.011,0.08,-1.55,0.49,0.0,0.0014,-0.0006,-0.0034,1.617,0.138,0.819,0.574,,,
6.087,,-0.0006,0.0002,0.011,0.05,-1.68,0.48,-0.0,-0.0021,0.0054,-0.0028,1.621,0.14,0.822,0.574,,,
6.168,,-0.0007,0.0007,0.009,-0.04,-1.85,0.51,-0.0,-0.0058,0.0201,-0.0061,1.621,0.14,0.822,0.583,,,
6.222,,-0.0057,0.0064,0.008,-0.15,-1.99,0.78,-0.0,-0.0325,0.0573,-0.0077,1.625,0.136,0.819,0.583,,,
6.24,,-0.0132,0.02,0.004,-0.32,-0.93,0.85,-0.0,-0.0682,0.1214,0.0081,1.625,0.136,0.819,0.598,,,
6.287,,-0.0215,0.0342,0.0,-0.44,0.11,0.58,-0.0,-0.0965,0.1629,-0.005,1.641,0.161,0.815,0.598,,,
6.336,,-0.0301,0.0363,0.0,-0.55,1.11,0.42,-0.0,-0.121,0.1293,0.0553,1.641,0.161,0.815,0.236,,,
6.388,,-0.0366,0.0343,0.0,-0.59,2.59,-1.11,-0.0,-0.1205,0.0726,0.0713,1.663,,0.819,0.236,,,
6.469,,-0.0482,0.0305,0.008,-0.55,2.54,-1.65,-0.0,-0.1373,0.0161,0.0978,1.663,,0.819,,,,
6.523,,-0.0465,0.0244,0.025,-0.65,2.64,-2.62,-0.0,-0.0811,-0.0407,0.1617,1.658,,0.825,,,,
6.542,,-0.044,0.0173,0.04,-0.75,1.91,-3.04,-0.0,-0.0239,-0.0851,0.1659,1.658,,0.825,0.751,,,
6.587,,-0.0415,0.0117,0.054,-0.8,1.0,-2.54,-0.0,0.016,-0.1053,0.2288,1.675,,0.829,0.751,,,
6.637,,-0.0402,0.004,0.069,-0.81,0.21,-1.81,-0.0,0.0368,-0.1206,0.214,1.675,,0.829,0.741,,,
6.686,,-0.0315,-0.0033,0.082,-0.89,-0.4,-1.18,-0.0,0.0836,-0.1286,0.2306,1.686,,0.837,0.741,,,
6.776,,-0.0239,-0.0099,0.088,-0.89,-0.94,-0.62,-0.0,0.1073,-0.1224,0.1988,1.686,,0.837,0.73,,,
6.82,,-0.0147,-0.0154,0.1,-0.86,-1.45,0.09,-0.0,0.13,-0.1125,0.1815,1.692,,0.852,0.73,,,
6.847,,-0.0062,-0.0203,0.107,-0.8,-1.83,0.9,-0.0,0.1355,-0.0951,0.1692,1.692,,0.852,0.719,,,
6.887,,0.0019,-0.0242,0.113,-0.77,-1.92,1.45,-0.0,0.1331,-0.0777,0.1431,1.675,,0.857,0.719,,,
6.936,,0.0112,-0.028,0.12,-0.76,-1.86,1.89,-0.0,0.1343,-0.0628,0.1278,1.675,,0.857,0.71,,,
6.986,,0.0181,-0.0306,0.125,-0.74,-1.71,2.21,-0.0,0.1206,-0.0471,0.1138,1.676,,,0.71,,,
7.079,,0.0234,-0.0323,0.126,-0.74,-1.51,2.39,-0.0,0.1007,-0.0315,0.1021,1.676,,,0.705,,,
7.086,,0.0298,-0.0338,0.13,-0.72,-1.31,2.44,-0.0,0.0889,-0.0204,0.0769,1.675,,,0.705,,,
7.144,,0.0344,-0.0346,0.131,-0.73,-1.09,2.38,-0.0,0.0721,-0.0101,0.0822,1.675,,,0.705,,,
7.186,,0.0382,-0.0349,0.135,-0.67,-0.86,2.21,-0.0,0.0551,-0.0013,0.0657,1.675,,,0.705,,,
7.236,,0.0409,-0.0348,0.137,-0.57,-0.59,2.0,-0.0,0.0383,0.0059,0.074,1.675,,,0.701,,,
7.286,,0.0412,-0.0339,0.143,-0.47,-0.34,1.69,-0.0,0.0174,0.012,0.0718,1.659,,,0.701,,,
7.374,,0.0408,-0.0335,0.145,-0.36,-0.11,1.45,-0.0,-0.0001,0.0132,0.0779,1.659,,,0.702,,,
7.406,,0.0403,-0.0339,0.147,-0.27,0.17,1.12,-0.0,-0.012,0.0095,0.07,1.651,,,0.702,,,
7.436,,0.0369,-0.034,0.158,-0.16,0.24,0.83,-0.0,-0.03,0.0058,0.0762,1.651,,,0.7,,,
7.486,,0.0305,-0.0347,0.158,-0.06,0.27,0.48,-0.0,-0.0525,0.0002,0.0857,1.653,,,0.7,,,
7.537,,0.0277,-0.0357,0.163,0.06,0.31,-0.0,-0.0,-0.0555,-0.0051,0.0801,1.653,,,0.702,,,
7.586,,0.026,-0.0366,0.168,0.16,0.26,-0.52,-0.0,-0.0502,-0.0099,0.0852,1.641,,0.881,0.702,,,
7.674,,0.0228,-0.0379,0.172,0.21,0.22,-0.71,-0.0,-0.0474,-0.0145,0.0804,1.641,,0.881,0.698,,,
7.706,,0.0223,-0.04,0.176,0.18,0.16,-0.8,-0.0,-0.0358,-0.0203,0.0772,1.641,,,0.698,,,
7.738,,0.0215,-0.0436,0.18,0.08,0.12,-0.91,-0.0,-0.0261,-0.0295,0.0747,1.641,,,0.699,,,
7.787,,0.023,-0.046,0.184,-0.06,-0.05,-0.78,-0.0,-0.0104,-0.0327,0.0724,1.653,,,0.699,,,
7.836,,0.0228,-0.048,0.189,-0.21,-0.3,-0.56,-0.0,-0.0039,-0.0325,0.0722,1.653,,,0.694,,,
7.886,,0.0249,-0.0503,0.188,-0.34,-0.51,-0.48,-0.0,0.0069,-0.0313,0.0644,1.658,,0.885,0.694,,,
7.973,,0.0258,-0.0528,0.196,-0.39,-0.61,-0.25,-0.0,0.0117,-0.0294,0.0606,1.658,,0.885,0.689,,,
8.045,TAKEOFF,0.03,-0.055,0.199,-0.47,-0.54,-0.21,-0.0,0.0241,-0.0268,0.0684,1.671,,,0.689,,,
8.053,ROTATION_SCAN,0.0316,-0.0564,0.2,-0.55,-0.38,0.1,-0.0,0.0259,-0.0233,0.057,1.671,,,0.689,,,
8.108,ROTATION_SCAN,0.0347,-0.0583,0.206,-0.58,-0.28,0.37,-0.0,0.0292,-0.0228,0.0563,1.664,,0.895,0.689,,,
8.135,ROTATION_SCAN,0.0369,-0.0586,0.207,-0.6,-0.25,0.58,15.0,0.0279,-0.0184,0.0555,1.664,,0.895,0.687,,,
8.187,ROTATION_SCAN,0.0392,-0.0599,0.209,-0.44,-0.24,0.81,15.0,0.0251,-0.0175,0.0462,1.668,,,0.687,,,
8.239,ROTATION_SCAN,0.0402,-0.0607,0.212,-0.09,-0.28,0.88,15.0,0.018,-0.015,0.0439,1.668,,,0.684,,,
8.303,ROTATION_SCAN,0.0409,-0.0622,0.213,0.42,-0.2,0.91,15.0,0.0104,-0.015,0.0402,1.658,,,0.684,,,
8.34,ROTATION_SCAN,0.0434,-0.0628,0.219,1.06,-0.27,0.91,15.0,0.0086,-0.0133,0.0358,1.658,,,0.68,,,
8.386,ROTATION_SCAN,0.0438,-0.0643,0.22,1.81,-0.26,0.82,15.0,0.0016,-0.0135,0.0425,1.614,,,0.68,,,
8.436,ROTATION_SCAN,0.0451,-0.0644,0.221,2.69,-0.32,0.7,15.0,-0.0012,-0.0098,0.0309,1.614,,,0.681,,,
8.486,ROTATION_SCAN,0.0427,-0.0686,0.223,3.62,-0.43,0.59,15.0,-0.0124,-0.017,0.0287,1.521,,,0.681,,,
8.536,ROTATION_SCAN,0.042,-0.07,0.227,4.57,-0.46,0.5,15.0,-0.0173,-0.0154,0.025,1.521,,,0.679,,,
8.625,ROTATION_SCAN,0.0421,-0.0706,0.225,5.49,-0.72,0.26,15.0,-0.0184,-0.0106,0.0232,1.411,,0.883,0.679,,,
8.652,ROTATION_SCAN,0.0415,-0.0731,0.229,6.36,-0.88,0.15,15.0,-0.0198,-0.0097,0.0168,1.411,,0.883,0.682,,,
8.692,ROTATION_SCAN,0.0402,-0.073,0.227,7.12,-1.05,0.01,15.0,-0.0221,-0.0007,0.0161,1.347,,0.879,0.682,,,
8.736,ROTATION_SCAN,0.0401,-0.0731,0.231,7.88,-1.03,-0.08,15.0,-0.0206,0.0075,0.0113,1.347,,0.879,0.689,,,
8.786,ROTATION_SCAN,0.0445,-0.0687,0.224,8.63,-0.93,-0.17,15.0,-0.0079,0.025,0.0029,1.312,,0.882,0.689,,,
8.836,ROTATION_SCAN,0.0455,-0.0685,0.225,9.42,-0.74,-0.14,15.0,-0.0047,0.0294,0.0017,1.312,,0.882,0.704,,,
8.885,ROTATION_SCAN,0.0433,-0.0777,0.23,10.24,-0.3,0.09,15.0,-0.0096,0.0086,0.0118,1.285,,0.869,0.704,,,
8.973,ROTATION_SCAN,0.0496,-0.0581,0.228,11.1,-0.36,0.03,15.0,0.0046,0.0547,0.0122,1.285,,0.869,0.724,,,
8.988,ROTATION_SCAN,0.0504,-0.0557,0.232,11.98,-0.19,0.07,15.0,0.0051,0.0562,0.0107,1.274,,0.86,0.724,,,
9.035,ROTATION_SCAN,0.0551,-0.0535,0.233,12.83,-0.09,0.11,15.0,0.0143,0.0559,0.0113,1.274,,0.86,0.766,,,
9.085,ROTATION_SCAN,0.0567,-0.051,0.23,13.61,0.06,0.29,15.0,0.0151,0.0552,0.0054,1.277,,0.846,0.766,,,
9.135,ROTATION_SCAN,0.0604,-0.0485,0.234,14.36,0.23,0.63,15.0,0.0188,0.0528,0.0015,1.277,,0.846,,,,
9.187,ROTATION_SCAN,0.0633,-0.0471,0.236,15.07,0.36,0.87,15.0,0.0185,0.0465,0.017,1.268,,0.839,,,,
9.272,ROTATION_SCAN,0.0659,-0.0458,0.234,15.83,0.47,1.1,15.0,0.0159,0.0387,0.0054,1.268,,0.839,1.938,,,
9.317,ROTATION_SCAN,0.0678,-0.0431,0.233,16.63,0.51,1.27,15.0,0.0107,0.0342,-0.0026,1.273,,0.832,1.938,,,
9.365,ROTATION_SCAN,0.0707,-0.0417,0.233,17.45,0.55,1.44,15.0,0.0071,0.0262,0.0029,1.273,,0.832,2.067,,,
9.393,ROTATION_SCAN,0.0724,-0.0401,0.238,18.2,0.58,1.45,15.0,0.0008,0.019,0.0084,1.277,,0.827,2.067,,,
9.438,ROTATION_SCAN,0.0744,-0.0395,0.241,18.93,0.46,1.54,15.0,-0.0042,0.0102,0.0027,1.277,,0.827,2.099,,,
9.485,ROTATION_SCAN,0.0751,-0.0389,0.241,19.69,0.34,1.63,15.0,-0.013,0.0032,0.0137,1.27,,0.817,2.099,,,
9.535,ROTATION_SCAN,0.0757,-0.0384,0.242,20.43,0.14,1.61,15.0,-0.0211,-0.002,0.0,1.27,,0.817,2.085,,,
9.587,ROTATION_SCAN,0.0746,-0.0385,0.239,21.14,0.0,1.49,15.0,-0.0326,-0.0068,-0.0062,1.286,,0.796,2.085,,,
9.681,ROTATION_SCAN,0.0733,-0.0376,0.237,21.87,-0.13,1.34,15.0,-0.0428,-0.0077,-0.0116,1.286,,0.796,2.091,,,
