time_s,x_m,y_m,z_down_m
4.177,-0.0,-0.0004,0.011
4.227,-0.0001,-0.0003,0.011
4.276,-0.0001,0.0001,0.01
4.327,-0.0001,-0.0004,0.011
4.377,-0.0001,-0.0004,0.012
4.426,0.0004,-0.0003,0.012
4.477,-0.0002,-0.0003,0.012
4.526,0.0005,-0.0003,0.01
4.577,-0.0001,-0.0003,0.012
4.627,0.0004,-0.0003,0.012
4.677,-0.0001,-0.0003,0.011
4.727,0.0004,-0.0003,0.011
4.777,-0.0001,-0.0003,0.011
4.827,-0.0001,-0.0003,0.01
4.877,0.0005,-0.0003,0.012
4.927,0.0006,-0.0001,0.01
4.976,-0.0002,-0.0001,0.012
5.027,0.0006,-0.0001,0.011
5.077,-0.0002,-0.0,0.011
5.127,0.0006,0.0,0.011
5.177,-0.0003,0.0001,0.012
5.227,0.0005,-0.0,0.012
5.276,0.0005,-0.0001,0.013
5.327,-0.0002,-0.0001,0.012
5.376,0.0006,-0.0,0.011
5.426,0.0007,0.0001,0.011
5.476,0.0008,0.0002,0.01
5.527,0.0011,0.0004,0.01
5.576,-0.0003,0.0004,0.012
5.627,0.0005,-0.0001,0.012
5.677,0.0006,0.0001,0.012
5.727,0.0009,0.0002,0.011
5.777,0.0004,0.0008,0.01
5.826,-0.0007,0.0003,0.01
5.877,-0.0008,0.0003,0.012
5.926,-0.0001,0.0004,0.009
5.977,-0.0007,-0.0003,0.01
6.027,-0.0007,-0.0003,0.012
6.076,-0.0003,-0.0004,0.009
6.127,-0.0003,-0.0003,0.012
6.177,0.0,-0.0002,0.011
6.227,-0.0001,-0.0001,0.009
6.276,0.0003,0.0002,0.009
6.327,-0.0007,-0.0007,0.01
6.376,-0.0029,-0.0,0.01
6.426,-0.0081,0.0001,0.01
6.477,-0.0134,0.0037,0.008
6.526,-0.0205,0.0084,0.009
6.576,-0.0286,0.0104,0.011
6.627,-0.0409,0.0128,0.009
6.676,-0.0522,0.0164,0.007
6.727,-0.057,0.017,0.001
6.776,-0.0567,0.0178,0.0
6.827,-0.0552,0.0156,0.0
6.876,-0.0544,0.0156,0.0
6.926,-0.0295,0.0041,0.0
6.976,0.0064,-0.013,0.0
7.026,0.034,-0.0233,0.0
7.076,0.0551,-0.0299,0.019
7.127,0.0694,-0.0356,0.03
7.176,0.0676,-0.0298,0.046
7.226,0.0615,-0.0262,0.051
7.276,0.0468,-0.019,0.053
7.327,0.0279,-0.0116,0.052
7.376,0.0026,-0.0029,0.052
7.426,-0.0228,0.0071,0.058
7.476,-0.0469,0.0142,0.066
7.527,-0.0652,0.0207,0.078
7.576,-0.0741,0.0245,0.088
7.626,-0.0766,0.024,0.099
7.677,-0.0749,0.0225,0.112
7.725,-0.0661,0.0184,0.115
7.776,-0.0553,0.0128,0.122
7.826,-0.0393,0.005,0.125
7.875,-0.0232,-0.0016,0.135
7.927,-0.005,-0.0087,0.142
7.976,0.0112,-0.0158,0.152
8.026,0.0267,-0.0217,0.159
8.076,0.0422,-0.0257,0.173
8.126,0.0528,-0.0287,0.182
8.176,0.0603,-0.0296,0.199
8.226,0.0646,-0.0281,0.205
8.275,0.0655,-0.0247,0.217
8.326,0.0639,-0.0196,0.223
8.376,0.0585,-0.0137,0.232
8.426,0.0517,-0.0082,0.239
8.476,0.0439,-0.0026,0.245
8.527,0.0361,0.0025,0.25
8.575,0.0278,0.007,0.26
8.626,0.0183,0.0122,0.255
8.675,0.0117,0.0159,0.264
8.726,0.0061,0.0188,0.263
8.776,0.0017,0.0198,0.267
8.825,0.0006,0.0217,0.274
8.875,-0.0013,0.0219,0.278
8.925,-0.0011,0.0199,0.283
8.975,0.0022,0.0189,0.288
9.025,0.0089,0.0173,0.288
9.076,0.0122,0.0155,0.294
9.125,0.02,0.0134,0.298
9.176,0.0224,0.0122,0.3
9.226,0.0278,0.012,0.303
9.275,0.0328,0.0106,0.303
9.325,0.0362,0.0096,0.306
9.376,0.0394,0.0109,0.31
9.426,0.0402,0.0127,0.311
9.476,0.0381,0.0136,0.315
9.527,0.0372,0.0156,0.314
9.575,0.0347,0.0207,0.312
9.625,0.0311,0.0214,0.312
9.676,0.0271,0.0244,0.315
9.725,0.0228,0.0255,0.318
9.775,0.0184,0.0271,0.32
9.825,0.0181,0.0281,0.318
9.876,0.0139,0.0281,0.322
9.925,0.0154,0.028,0.324
9.975,0.0163,0.0242,0.327
10.026,0.018,0.023,0.325
10.075,0.0258,0.018,0.326
10.126,0.0316,0.016,0.33
10.176,0.0409,0.0109,0.329
10.226,0.0558,0.0086,0.326
10.276,0.0628,0.0066,0.327
10.326,0.0815,0.0026,0.328
10.376,0.0957,-0.0008,0.329
10.426,0.1116,-0.0001,0.329
10.476,0.1275,-0.001,0.33
10.526,0.1508,-0.0014,0.328
10.575,0.1698,-0.0003,0.342
10.624,0.1883,0.001,0.35
10.674,0.2116,-0.0,0.372
10.724,0.2383,0.0015,0.402
10.775,0.2723,0.0032,0.426
10.824,0.3059,0.0028,0.42
10.875,0.3396,0.002,0.406
10.925,0.3707,0.0007,0.392
10.976,0.4045,-0.0008,0.365
11.025,0.4381,-0.0014,0.35
11.075,0.4804,-0.0035,0.327
11.126,0.5167,-0.0067,0.308
11.175,0.5544,-0.0103,0.296
11.225,0.5888,-0.0124,0.288
11.275,0.6233,-0.0162,0.286
11.325,0.6557,-0.0194,0.287
11.375,0.6984,-0.0218,0.293
11.424,0.7322,-0.0246,0.299
11.475,0.7656,-0.0269,0.283
11.524,0.7989,-0.0262,0.233
11.575,0.8247,-0.0296,0.216
11.624,0.8566,-0.0344,0.228
11.675,0.8819,-0.0372,0.247
11.724,0.9104,-0.0376,0.259
11.776,0.9376,-0.0346,0.29
11.825,0.9654,-0.0347,0.315
11.875,0.9924,-0.0337,0.343
11.924,1.0178,-0.0316,0.358
11.975,1.0414,-0.0288,0.38
12.025,1.0633,-0.0255,0.392
12.074,1.0836,-0.0213,0.416
12.124,1.1038,-0.0169,0.432
12.175,1.1234,-0.0119,0.461
12.224,1.1413,-0.0062,0.485
12.275,1.1566,-0.0022,0.467
12.325,1.1714,0.0028,0.447
12.375,1.1844,0.0071,0.418
12.425,1.1981,0.0098,0.396
12.475,1.212,0.0173,0.359
12.524,1.2229,0.0199,0.341
12.575,1.233,0.0235,0.315
12.625,1.2489,0.0268,0.298
12.675,1.2507,0.0277,0.285
12.724,1.2515,0.0299,0.279
12.774,1.2551,0.0247,0.277
12.825,1.2537,0.0274,0.283
12.874,1.2522,0.0266,0.28
12.924,1.2513,0.0275,0.287
12.976,1.2473,0.0264,0.29
13.025,1.2454,0.0252,0.299
13.074,1.2437,0.024,0.301
13.125,1.2417,0.023,0.304
13.175,1.2392,0.021,0.308
13.225,1.2368,0.0193,0.313
13.274,1.2369,0.0174,0.315
13.325,1.2391,0.0167,0.313
13.374,1.2425,0.0138,0.315
13.424,1.247,0.0121,0.318
13.475,1.2525,0.0117,0.316
13.523,1.2589,0.0125,0.316
13.575,1.2647,0.012,0.311
13.625,1.2693,0.0131,0.318
13.674,1.2749,0.0135,0.316
13.725,1.2769,0.0142,0.314
13.774,1.2806,0.0155,0.313
13.825,1.2823,0.0177,0.315
13.875,1.2824,0.0192,0.314
13.926,1.2799,0.02,0.314
13.974,1.2778,0.0204,0.31
14.024,1.2748,0.0208,0.313
14.073,1.2718,0.0217,0.316
14.124,1.2664,0.0216,0.315
14.173,1.2616,0.022,0.315
14.225,1.2579,0.0218,0.318
14.274,1.2556,0.021,0.319
14.325,1.2509,0.0191,0.316
14.374,1.2485,0.0156,0.318
14.424,1.2443,0.0128,0.317
14.474,1.2442,0.011,0.319
14.524,1.2399,0.0085,0.319
14.574,1.2362,0.0062,0.318
14.624,1.2314,0.0031,0.315
14.674,1.2245,0.0019,0.317
14.724,1.2203,0.0007,0.316
14.774,1.2118,0.0001,0.316
14.824,1.2023,0.0006,0.32
14.874,1.1917,0.0003,0.318
14.924,1.1774,0.0011,0.319
14.974,1.1579,0.0018,0.32
15.024,1.1372,0.0036,0.318
15.074,1.1138,0.0026,0.271
15.124,1.0924,0.0038,0.233
15.174,1.0726,0.0026,0.211
15.224,1.0522,0.0033,0.225
15.273,1.0293,0.0029,0.241
15.324,0.9976,-0.001,0.26
15.373,0.9617,-0.0045,0.284
15.424,0.9235,-0.0084,0.309
15.474,0.8774,-0.0144,0.335
15.524,0.8344,-0.0183,0.369
15.574,0.7884,-0.021,0.433
15.623,0.7357,-0.0216,0.48
15.673,0.6815,-0.0217,0.479
15.724,0.6315,-0.021,0.474
15.774,0.5806,-0.0198,0.455
15.823,0.5338,-0.0189,0.434
15.874,0.4893,-0.0167,0.397
15.924,0.4476,-0.0132,0.369
15.973,0.4096,-0.0089,0.337
16.024,0.3714,-0.0039,0.314
16.074,0.3437,0.0004,0.293
16.123,0.3187,0.0037,0.282
16.173,0.2962,0.0065,0.277
16.223,0.2773,0.0096,0.274
16.273,0.259,0.0111,0.273
16.322,0.2392,0.0118,0.278
16.373,0.2201,0.0128,0.28
16.423,0.199,0.012,0.257
16.473,0.1788,0.0128,0.209
16.523,0.1634,0.0138,0.197
16.573,0.1396,0.0114,0.202
16.622,0.1217,0.0085,0.218
16.673,0.1037,0.004,0.246
16.724,0.0858,-0.0001,0.271
16.773,0.0664,-0.0035,0.296
16.822,0.0456,-0.0052,0.315
16.874,0.0292,-0.0062,0.34
16.924,0.015,-0.0082,0.352
16.973,0.0019,-0.0094,0.367
17.024,-0.009,-0.0104,0.365
17.073,-0.0183,-0.0096,0.369
17.123,-0.0269,-0.0072,0.365
17.173,-0.0324,-0.0037,0.364
17.224,-0.0355,-0.0014,0.354
17.273,-0.0373,0.0023,0.348
17.322,-0.0375,0.0063,0.344
17.374,-0.0356,0.0118,0.34
17.424,-0.0333,0.0153,0.338
17.473,-0.0302,0.0183,0.333
17.523,-0.027,0.022,0.328
17.573,-0.0244,0.024,0.327
17.623,-0.0225,0.0272,0.322
17.674,-0.0204,0.0286,0.317
17.723,-0.0177,0.0286,0.313
17.773,-0.0182,0.0268,0.309
17.822,-0.0194,0.0266,0.311
17.873,-0.0232,0.0222,0.307
17.923,-0.0255,0.0192,0.301
17.973,-0.0315,0.0161,0.301
18.023,-0.0333,0.0141,0.3
18.073,-0.0393,0.0106,0.299
18.123,-0.0395,0.008,0.302
18.173,-0.0424,0.0068,0.301
18.223,-0.043,0.0056,0.306
18.273,-0.0435,0.0043,0.303
18.322,-0.0419,0.0057,0.305
18.373,-0.0409,0.0078,0.305
18.423,-0.037,0.0102,0.309
18.473,-0.0346,0.0105,0.304
18.522,-0.0309,0.0138,0.305
18.572,-0.0275,0.0162,0.304
18.623,-0.0243,0.0195,0.309
18.673,-0.0206,0.02,0.306
18.723,-0.0177,0.0204,0.31
18.773,-0.0137,0.0231,0.302
18.822,-0.0119,0.0212,0.299
18.872,-0.0102,0.0222,0.294
18.922,-0.0076,0.0222,0.294
18.972,-0.006,0.0207,0.282
19.023,-0.0031,0.0204,0.279
19.073,-0.0013,0.0194,0.269
19.123,-0.0005,0.0172,0.263
19.172,0.0007,0.0153,0.25
19.223,0.0014,0.0135,0.245
19.273,0.0146,0.0026,0.24
19.323,0.0136,0.0044,0.232
19.372,0.0129,0.0092,0.219
19.423,0.0187,0.0028,0.208
19.472,0.0171,0.0054,0.191
19.523,0.0106,0.0142,0.181
19.572,0.0089,0.0184,0.161
19.623,0.0094,0.0218,0.148
19.673,0.0102,0.0264,0.13
19.723,0.0064,0.0263,0.117
19.773,0.0062,0.0305,0.1
19.823,0.0025,0.0272,0.095
19.872,0.003,0.0264,0.076
19.923,-0.001,0.0274,0.065
19.972,-0.0018,0.0272,0.05
20.022,0.0,0.0265,0.042
20.072,0.0019,0.0219,0.037
20.122,0.0042,0.017,0.029
20.173,0.0073,0.0107,0.027
20.223,0.0108,0.0037,0.027
20.272,0.0142,-0.0043,0.027
20.323,0.017,-0.012,0.012
20.372,0.0184,-0.02,0.003
20.422,0.024,-0.0297,0.0
20.473,0.0287,-0.0413,0.009
20.522,0.0337,-0.0538,0.01
20.572,0.0388,-0.0666,0.012
20.624,0.0441,-0.0799,0.008
