time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.435,,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678,0.423,,1.323,,,,,
0.44,,-2.7918,-3.0174,0.012,0.26,-0.68,0.11,0.0,0.0005,0.0033,0.0017,0.675,0.423,,1.323,,,,,
0.445,,-2.7898,-3.0172,0.012,0.24,-0.69,0.04,0.0,0.0095,0.0045,0.0024,0.675,0.42,,1.315,,,,,
0.449,,-2.7899,-3.0172,0.014,0.25,-0.69,0.04,0.0,0.0095,0.005,0.002,0.677,0.42,,1.315,,,,,
0.453,,-2.7917,-3.017,0.014,0.26,-0.69,0.11,0.0,0.0002,0.0055,0.0057,0.677,0.421,,1.32,,,,,
0.458,,-2.7917,-3.017,0.012,0.26,-0.69,0.11,0.0,0.0007,0.0053,0.0072,0.675,0.421,,1.32,,,,,
0.462,,-2.7893,-3.0192,0.011,0.25,-0.59,-0.0,0.0,0.0134,-0.0066,0.0038,0.675,0.416,,1.316,,,,,
0.467,,-2.7894,-3.0171,0.015,0.25,-0.69,0.01,0.0,0.0126,0.005,-0.0009,0.677,0.416,,1.316,,,,,
0.481,,-2.7893,-3.0168,0.012,0.25,-0.69,0.01,0.0,0.0132,0.0068,0.0046,0.677,0.424,,1.314,,,,,
0.603,,-2.7895,-3.0171,0.012,0.25,-0.68,0.02,0.0,0.0118,0.0044,0.0007,0.675,0.424,,1.314,,,,,
0.61,,-2.7917,-3.0167,0.013,0.27,-0.69,0.1,0.0,0.001,0.0056,-0.0012,0.675,0.419,,1.323,,,,,
0.632,,-2.7906,-3.0175,0.013,0.26,-0.66,0.06,0.0,0.0069,0.0014,0.0002,0.679,0.419,,1.323,,,,,
0.682,,-2.7918,-3.0169,0.012,0.27,-0.68,0.11,0.0,0.0012,0.0042,0.0,0.679,0.418,,1.317,,,,,
0.738,,-2.7897,-3.0168,0.012,0.26,-0.69,0.04,0.0,0.0111,0.0049,-0.0025,0.674,0.418,,1.317,,,,,
0.787,,-2.7918,-3.0167,0.012,0.27,-0.69,0.12,0.0,0.0002,0.0054,-0.0033,0.674,0.421,,1.309,,,,,
0.834,,-2.7918,-3.0169,0.013,0.27,-0.67,0.12,0.0,0.0003,0.0037,-0.0034,0.673,0.421,,1.309,,,,,
0.882,,-2.7918,-3.0166,0.013,0.28,-0.68,0.12,0.0,0.0005,0.0053,-0.0011,0.673,0.421,,1.317,,,,,
0.932,,-2.7897,-3.0169,0.013,0.26,-0.68,0.04,0.0,0.011,0.0046,0.0003,0.678,0.421,,1.317,,,,,
0.981,,-2.7918,-3.0166,0.013,0.28,-0.69,0.12,0.0,0.0004,0.0059,0.0012,0.678,0.419,,1.314,,,,,
1.033,,-2.7897,-3.0168,0.013,0.27,-0.68,0.04,0.0,0.0104,0.0049,0.0013,0.675,0.419,,1.314,,,,,
1.097,,-2.791,-3.017,0.013,0.28,-0.66,0.09,0.0,0.0036,0.0034,0.0013,0.675,0.422,,1.323,,,,,
