time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
11.036,0.101,0.0443,0.221,45.4,0.18,0.33,15.0,-0.0039,0.0447,-0.0118,,1.214,,,
11.087,0.1013,0.0491,0.225,46.13,0.4,0.44,15.0,-0.0002,0.049,-0.009,,1.214,,,
11.135,0.1016,0.052,0.225,46.75,0.44,0.59,15.0,0.0007,0.0463,0.0024,,,1.015,,
11.194,0.1026,0.0559,0.222,47.25,0.36,0.64,15.0,0.0037,0.0436,-0.0084,,,1.015,,
11.27,0.1034,0.0595,0.222,47.75,0.5,0.69,15.0,0.0033,0.0398,-0.0026,,1.255,,,
11.289,0.1035,0.0614,0.221,48.21,0.4,0.8,15.0,0.0008,0.0348,-0.003,,1.255,,,
11.336,0.1033,0.0649,0.219,48.65,0.38,0.72,15.0,-0.0012,0.0326,-0.0081,,,1.001,,
11.386,0.1035,0.067,0.218,49.09,0.46,0.65,15.0,-0.0021,0.0279,-0.0043,,,1.001,,
11.436,0.1031,0.0696,0.218,49.5,0.57,0.56,15.0,-0.0024,0.0251,-0.0129,,,0.98,,
11.485,0.1032,0.0714,0.223,49.99,0.49,0.54,15.0,-0.0026,0.0209,0.0055,,,0.98,,
11.584,0.1027,0.0736,0.221,50.47,0.53,0.45,15.0,-0.0023,0.0184,-0.0036,,,0.972,,
11.603,0.1026,0.0751,0.217,51.05,0.54,0.48,15.0,-0.0013,0.0144,-0.0117,,,0.972,1.097,
11.643,0.103,0.0759,0.217,51.66,0.52,0.45,15.0,0.0003,0.008,-0.0142,,,0.961,1.097,
11.686,0.1032,0.0777,0.216,52.32,0.54,0.36,15.0,0.0029,0.0081,-0.0096,,,0.961,,
11.736,0.1055,0.0777,0.216,53.14,0.59,0.41,15.0,0.011,0.0015,-0.0175,,,0.952,,
11.786,0.1063,0.0781,0.215,54.0,0.56,0.45,15.0,0.0135,-0.003,-0.0126,,,0.952,1.121,
11.835,0.1077,0.0784,0.215,54.75,0.41,0.3,15.0,0.0199,-0.0034,-0.0108,,2.591,,1.121,
11.945,0.1102,0.0784,0.222,55.55,0.3,0.26,15.0,0.0228,-0.0091,-0.0159,,2.591,,1.152,
11.955,0.1129,0.0787,0.222,56.32,0.25,0.13,15.0,0.0282,-0.0096,0.0128,,2.636,,1.152,
11.993,0.1147,0.0771,0.214,57.13,0.16,0.13,15.0,0.0308,-0.0137,-0.0102,,2.636,,1.189,
12.036,0.1173,0.0776,0.214,58.0,-0.05,0.06,15.0,0.0344,-0.0133,-0.006,,2.677,,1.189,
12.086,0.1193,0.0766,0.216,58.75,-0.22,-0.02,15.0,0.0338,-0.0125,-0.0019,,2.677,,1.204,
12.136,0.1216,0.0762,0.216,59.58,-0.23,-0.07,15.0,0.0343,-0.0068,-0.0028,,2.69,0.95,1.204,
12.186,0.1245,0.0763,0.214,60.39,-0.35,0.02,15.0,0.0351,-0.0081,-0.0047,,2.69,0.95,1.209,
12.278,0.1264,0.0763,0.214,61.21,-0.29,0.01,15.0,0.0332,-0.0061,-0.0074,,2.703,0.962,1.209,
12.286,0.1284,0.0778,0.218,62.09,-0.41,0.09,15.0,0.0337,-0.0022,0.0031,,2.703,0.962,1.214,
12.335,0.1311,0.0765,0.218,62.95,-0.34,0.05,15.0,0.0309,-0.0016,-0.0012,,2.714,0.983,1.214,
12.386,0.1322,0.0783,0.214,63.8,-0.35,0.13,15.0,0.0268,0.0033,-0.0076,,2.714,0.983,1.22,
12.436,0.1328,0.0794,0.214,64.69,-0.32,0.2,15.0,0.0207,0.0035,-0.0125,,2.677,0.99,1.22,
12.486,0.1341,0.0798,0.216,65.61,-0.19,0.08,15.0,0.0207,0.0059,-0.0089,,2.677,0.99,1.236,
12.578,0.1362,0.0827,0.215,66.56,-0.06,0.13,15.0,0.0251,0.0147,-0.0146,,2.634,1.021,1.236,
12.61,0.1381,0.0845,0.211,67.49,-0.11,0.16,15.0,0.0262,0.0122,-0.0197,,2.634,1.021,,
12.644,0.1394,0.0844,0.212,68.43,-0.16,0.35,15.0,0.0237,0.0123,-0.0137,,2.548,,,
12.69,0.1428,0.0874,0.208,69.4,-0.08,0.43,15.0,0.0268,0.0163,-0.0243,,2.548,,,
12.735,0.1447,0.0873,0.211,70.35,-0.16,0.44,15.0,0.0266,0.0109,-0.0091,,2.5,,,
12.786,0.1459,0.0879,0.215,71.25,-0.22,0.54,15.0,0.0235,0.0078,0.002,,2.5,,,
12.835,0.1487,0.0885,0.215,72.18,-0.22,0.52,15.0,0.0252,0.0048,-0.0073,,2.401,,,
12.957,0.1499,0.0886,0.208,73.13,-0.26,0.5,15.0,0.0273,-0.0005,-0.0134,,2.401,,,
12.962,0.1533,0.0852,0.208,74.07,-0.35,0.49,15.0,0.0232,-0.0123,-0.0223,,2.28,,,
13.004,0.1538,0.0839,0.212,74.95,-0.44,0.25,15.0,0.0183,-0.0164,-0.0074,,2.28,,,
13.045,0.1548,0.0823,0.206,75.8,-0.43,0.12,15.0,0.0161,-0.0192,-0.0261,,,,,
13.085,0.1557,0.0808,0.209,76.68,-0.47,0.12,15.0,0.0127,-0.0209,-0.0087,,,,,
13.135,0.1551,0.079,0.201,77.5,-0.52,0.1,15.0,0.005,-0.0187,-0.0272,,,,,
13.185,0.1543,0.075,0.202,78.27,-0.45,0.04,15.0,-0.0022,-0.0309,-0.0111,,,,,
13.299,0.1541,0.0735,0.202,78.93,-0.48,-0.01,15.0,-0.0059,-0.0295,-0.0084,,,,,
13.307,0.1516,0.0744,0.199,79.63,-0.49,-0.17,15.0,-0.0155,-0.0218,-0.0131,,,,,
13.339,0.1505,0.075,0.202,80.3,-0.35,-0.39,15.0,-0.0204,-0.014,0.0023,,,,,
13.403,0.1489,0.0743,0.199,80.94,-0.16,-0.22,15.0,-0.0244,-0.0106,-0.006,,,,,
13.435,0.1471,0.0748,0.198,81.61,-0.04,-0.08,15.0,-0.0263,-0.0067,-0.0026,,,1.75,,
13.484,0.1462,0.0759,0.196,82.29,0.07,0.01,15.0,-0.0226,0.0009,-0.0042,,,1.75,,
13.535,0.1451,0.0772,0.196,82.98,0.14,0.04,15.0,-0.0235,0.0014,-0.0001,,,1.706,,
13.637,0.1437,0.0772,0.203,83.62,0.09,0.09,15.0,-0.0236,0.0007,0.0186,,,1.706,,
13.641,0.1421,0.0781,0.2,84.3,0.17,0.17,15.0,-0.0245,0.0039,0.0036,,,1.712,,
13.698,0.1406,0.0788,0.201,85.05,0.28,0.19,15.0,-0.0234,0.0022,0.011,,,1.712,,
13.748,0.139,0.079,0.202,85.72,0.25,0.2,15.0,-0.0226,0.0008,0.0105,,,1.688,,
13.785,0.1388,0.0787,0.2,86.38,0.19,0.2,15.0,-0.0181,-0.0019,0.0024,,,1.688,,
13.835,0.1398,0.0814,0.206,87.01,0.14,0.02,15.0,-0.0115,0.0051,0.017,,,1.688,,
13.899,0.1396,0.0864,0.203,87.66,0.02,0.07,15.0,-0.01,0.0193,0.0042,,,1.688,,
14.023,0.1401,0.0884,0.204,88.27,-0.07,0.22,15.0,-0.0072,0.0208,0.0082,,,1.692,,
14.085,0.1394,0.0904,0.205,88.9,-0.1,0.44,15.0,-0.0063,0.0215,0.0086,,,1.692,,
14.094,0.1394,0.0919,0.2,89.6,0.01,0.47,-0.0,-0.0071,0.0199,-0.0041,,,1.699,,
14.099,0.1386,0.0923,0.206,90.28,0.05,0.52,-0.0,-0.0086,0.0168,0.0101,,,1.699,,
14.151,0.1388,0.0952,0.202,90.79,0.1,0.49,-0.0,-0.0068,0.0154,-0.0018,,,1.705,,
14.184,0.1373,0.0959,0.206,91.17,1.35,0.94,-0.0,-0.0071,0.0088,0.0123,,,1.705,,
14.245,0.1368,0.0967,0.206,91.36,2.33,1.23,-0.0,0.0072,0.0034,0.0052,,,1.695,,
14.328,0.1354,0.0965,0.205,91.5,2.94,1.46,-0.0,0.0245,-0.0081,0.0021,,,1.695,,
14.337,0.1382,0.097,0.205,91.57,3.19,1.64,-0.0,0.0539,-0.0174,0.001,,,1.741,,
14.394,0.1415,0.0965,0.206,91.58,3.22,1.63,-0.0,0.0794,-0.0266,0.0036,,,1.741,,
14.435,0.1493,0.0956,0.211,91.55,2.95,1.51,-0.0,0.1145,-0.0364,0.0095,,,1.748,,
14.485,0.1537,0.094,0.212,91.54,2.53,1.3,-0.0,0.1401,-0.0474,0.0082,,,1.748,,
14.535,0.1617,0.092,0.217,91.58,2.08,1.15,-0.0,0.1568,-0.0564,0.0142,,,1.738,,
14.608,0.1689,0.0904,0.234,91.61,1.58,1.0,-0.0,0.1714,-0.0607,0.0413,,,1.738,,
14.65,0.1777,0.0884,0.225,91.68,1.19,0.73,-0.0,0.18,-0.0635,0.0031,,,1.743,,
14.688,0.1879,0.0851,0.248,91.8,0.93,0.56,-0.0,0.188,-0.0663,0.0449,,,1.743,,
14.735,0.197,0.0825,0.267,91.89,0.64,0.41,-0.0,0.193,-0.0704,0.0497,,,1.75,,
14.784,0.2079,0.0782,0.292,92.0,0.33,0.14,-0.0,0.2002,-0.0731,0.0629,,,1.75,,
14.835,0.2165,0.0755,0.285,92.11,0.15,-0.01,-0.0,0.2,-0.0688,-0.0035,,0.933,1.784,,
14.884,0.2244,0.0727,0.277,92.15,0.05,-0.13,-0.0,0.1937,-0.0649,-0.0573,,0.933,1.784,,
14.978,0.2335,0.0712,0.257,92.13,0.09,-0.01,-0.0,0.1906,-0.0625,-0.1123,,0.915,1.774,,
14.988,0.2428,0.0694,0.244,92.01,0.14,0.09,-0.0,0.1889,-0.0564,-0.1344,,0.915,1.774,,
15.035,0.249,0.0676,0.22,91.91,0.07,0.18,-0.0,0.1826,-0.056,-0.1651,,0.892,1.797,,
15.085,0.2577,0.0658,0.206,91.78,0.01,0.28,-0.0,0.1879,-0.0571,-0.155,,0.892,1.797,,
15.135,0.2647,0.0629,0.192,91.65,-0.06,0.39,-0.0,0.1782,-0.0582,-0.1468,,0.883,1.789,,
15.185,0.2738,0.0605,0.185,91.54,0.11,0.28,-0.0,0.1741,-0.0567,-0.1167,,0.883,1.789,,
15.242,0.2791,0.0601,0.179,91.43,0.08,0.19,-0.0,0.1671,-0.054,-0.0943,,0.872,1.78,,
15.328,0.2874,0.0582,0.175,91.37,0.16,0.29,-0.0,0.1672,-0.0507,-0.0687,,0.872,1.78,,
15.335,0.2945,0.0566,0.171,91.26,0.18,0.31,-0.0,0.1653,-0.0525,-0.0508,,0.862,1.798,,
15.385,0.3024,0.055,0.163,91.06,0.18,0.13,-0.0,0.1697,-0.0516,-0.047,,0.862,1.798,,
15.435,0.3098,0.0531,0.16,90.87,0.03,0.04,-0.0,0.1657,-0.0493,-0.025,,0.841,1.802,,
15.485,0.3186,0.0527,0.155,90.66,0.04,0.06,-0.0,0.1646,-0.0417,-0.0169,,0.841,1.802,,
15.535,0.3259,0.0523,0.155,90.46,0.19,0.28,-0.0,0.1613,-0.0373,0.0087,0.499,0.822,1.818,,
15.62,0.3338,0.052,0.156,90.42,0.49,0.54,-0.0,0.1634,-0.0341,0.0274,0.499,0.822,1.818,,
15.679,0.3417,0.0512,0.157,90.44,0.5,0.69,-0.0,0.172,-0.0341,0.0343,,0.796,1.862,,
15.686,0.3502,0.0506,0.163,90.48,0.55,0.78,-0.0,0.175,-0.0357,0.0523,,0.796,1.862,,
15.743,0.3593,0.0506,0.166,90.65,0.34,0.82,-0.0,0.1773,-0.0354,0.0538,,0.758,1.879,,
15.784,0.3684,0.0499,0.17,91.14,0.34,0.72,-0.0,0.1798,-0.0361,0.0555,,0.758,1.879,,
15.835,0.3779,0.0489,0.17,91.86,0.31,1.07,-0.0,0.1819,-0.0382,0.0464,,0.709,1.888,,
15.884,0.3865,0.0477,0.175,92.54,0.15,1.02,-0.0,0.1834,-0.0448,0.0494,,0.709,1.888,,
15.967,0.3962,0.0461,0.179,93.07,-0.06,0.46,-0.0,0.1912,-0.0486,0.0496,,0.638,1.893,,
16.002,0.4057,0.0444,0.181,93.58,-0.12,0.42,-0.0,0.1887,-0.047,0.0411,,0.638,1.893,,
16.04,0.4155,0.0427,0.181,93.89,-0.41,0.44,-0.0,0.1845,-0.0466,0.0354,,0.621,1.904,,
16.084,0.4236,0.0411,0.185,94.03,-0.15,0.73,-0.0,0.1801,-0.0483,0.0464,,0.621,1.904,,
16.135,0.4315,0.0402,0.185,93.91,-0.37,0.76,15.0,0.1747,-0.0492,0.0319,,0.612,1.925,,
16.185,0.4399,0.0381,0.187,93.63,-0.7,0.3,15.0,0.1733,-0.052,0.034,,0.612,1.925,,
16.281,0.4481,0.0363,0.19,93.43,-1.95,-0.29,15.0,0.162,-0.0501,0.0412,0.525,0.591,1.91,,
16.379,0.4552,0.0353,0.186,93.29,-2.75,-0.63,15.0,0.1396,-0.0416,0.0247,0.525,0.591,1.91,,
16.384,0.4614,0.0341,0.186,93.49,-2.77,-0.67,15.0,0.1119,-0.0345,0.0268,,0.591,1.913,,
16.4,0.4654,0.0334,0.19,93.93,-2.69,-0.66,15.0,0.0834,-0.0263,0.0264,,0.591,1.913,,
16.452,0.4687,0.0339,0.19,94.63,-2.39,-0.24,15.0,0.0608,-0.0183,0.0245,,0.592,1.918,,
16.484,0.4701,0.0336,0.192,95.36,-1.69,-0.38,15.0,0.0337,-0.0151,0.0367,,0.592,1.918,,
16.535,0.4695,0.0339,0.192,96.13,-1.16,-0.21,15.0,0.0178,-0.0099,0.0226,,0.574,1.919,,
16.585,0.468,0.0338,0.196,97.06,-0.78,-0.1,15.0,0.0006,-0.0066,0.0324,,0.574,1.919,,
16.643,0.467,0.0348,0.196,98.09,-0.56,0.0,15.0,-0.0072,-0.0041,0.0231,,0.586,1.903,,
16.721,0.4651,0.0355,0.2,99.01,-0.27,-0.04,15.0,-0.0158,-0.0018,0.0267,,0.586,1.903,,
16.745,0.4631,0.0373,0.2,99.8,0.08,0.15,15.0,-0.0208,0.0036,0.0212,,0.579,1.835,,
16.799,0.4623,0.038,0.201,100.66,0.39,0.02,15.0,-0.0182,0.0044,0.0236,,0.579,1.835,,
16.834,0.4612,0.0393,0.201,101.61,0.56,0.07,15.0,-0.015,0.0089,0.0123,,0.59,,,
16.885,0.4608,0.0399,0.203,102.48,0.67,0.28,15.0,-0.008,0.0094,0.0155,,0.59,,,
16.935,0.4607,0.0416,0.203,103.34,1.0,0.46,15.0,-0.0017,0.0125,0.0127,,0.596,1.323,,
17.038,0.4604,0.0439,0.205,103.97,0.87,0.45,15.0,0.0075,0.0155,0.0102,,0.596,1.323,,
17.067,0.4628,0.0455,0.205,104.47,0.81,0.4,15.0,0.0186,0.0144,0.006,,0.604,1.305,,
17.093,0.4653,0.0476,0.207,104.96,0.73,0.28,15.0,0.0338,0.0179,0.0097,,0.604,1.305,,
17.136,0.4692,0.0488,0.207,105.59,0.33,0.34,15.0,0.0426,0.0184,0.0006,,0.607,1.318,,
17.184,0.4732,0.0505,0.205,106.21,-0.51,0.7,15.0,0.047,0.0168,0.0035,,0.607,1.318,,
17.234,0.4761,0.0537,0.205,106.84,-0.84,0.38,15.0,0.0445,0.014,0.0055,,0.637,1.342,,
17.284,0.4786,0.0537,0.21,107.65,-1.34,0.08,15.0,0.0387,0.0099,0.0103,,0.637,1.342,,
17.374,0.4815,0.0554,0.21,108.68,-1.49,0.11,15.0,0.0314,0.0093,0.0098,,0.634,1.345,,
17.414,0.4821,0.056,0.212,109.88,-1.32,0.04,15.0,0.0162,0.0041,0.0051,,0.634,1.345,,
17.438,0.4809,0.0559,0.212,111.12,-0.88,0.26,15.0,0.0043,0.0001,0.0032,,0.643,1.39,,
17.483,0.478,0.0565,0.21,112.18,-0.45,0.07,15.0,-0.009,-0.0023,-0.0043,,0.643,1.39,,
17.535,0.477,0.0564,0.21,113.28,0.03,0.3,15.0,-0.0121,-0.0037,-0.005,,0.649,1.408,,
17.584,0.4725,0.0583,0.209,114.42,0.42,0.45,15.0,-0.0202,-0.0002,-0.0038,,0.649,1.408,,
17.633,0.4712,0.0584,0.209,115.63,0.46,0.21,15.0,-0.0162,-0.0009,-0.0082,,0.656,1.464,,
17.741,0.4712,0.0591,0.207,116.68,0.35,0.13,15.0,-0.0115,0.004,-0.0176,,0.656,1.464,,
17.748,0.472,0.0604,0.207,117.5,0.36,0.3,15.0,-0.0038,0.0045,-0.0049,,0.673,,,
17.803,0.4725,0.0616,0.21,118.26,0.2,0.21,15.0,0.0007,0.0087,-0.0109,,0.673,,,
17.838,0.4731,0.0628,0.21,118.94,0.0,-0.12,15.0,0.0037,0.0081,0.0017,,0.683,1.514,,
17.884,0.4737,0.0655,0.203,119.44,-0.49,-0.01,15.0,0.0056,0.0164,-0.0148,,0.683,1.514,,
17.934,0.4747,0.0681,0.203,119.82,-0.71,0.23,15.0,0.0011,0.016,-0.0153,0.892,0.694,,,
17.984,0.4743,0.0692,0.201,120.23,-0.64,0.46,15.0,-0.0035,0.0112,-0.0135,0.892,0.694,,,
18.082,0.4739,0.0708,0.201,120.73,-0.71,0.33,15.0,-0.007,0.009,-0.0132,,0.706,1.575,,
18.089,0.473,0.0714,0.202,121.32,-0.69,0.82,15.0,-0.0111,0.0027,-0.0061,,0.706,1.575,,
18.147,0.4713,0.0715,0.202,121.8,-0.38,0.94,15.0,-0.0142,-0.0062,-0.008,,0.713,1.583,,
18.183,0.4684,0.0702,0.204,122.13,-0.13,0.87,15.0,-0.0187,-0.0165,-0.001,,0.713,1.583,,
18.234,0.4663,0.069,0.204,122.59,0.29,0.68,15.0,-0.0178,-0.0234,0.0029,,0.719,1.597,,
18.284,0.4647,0.0677,0.204,123.24,0.42,0.67,15.0,-0.014,-0.0259,0.0005,,0.719,1.597,,
18.344,0.4636,0.0656,0.204,124.12,0.38,0.6,15.0,-0.0088,-0.0305,-0.0092,,0.727,,,
18.408,0.4627,0.0638,0.205,125.13,0.32,0.42,15.0,-0.006,-0.0316,-0.0103,,0.727,,,
18.451,0.4618,0.0622,0.206,126.18,0.73,0.03,15.0,-0.0034,-0.0313,-0.0036,,0.737,1.574,,
18.495,0.4605,0.0605,0.203,127.16,0.67,-0.14,15.0,-0.0006,-0.0287,-0.0099,,0.737,1.574,,
18.534,0.4606,0.0593,0.203,128.11,0.55,-0.36,15.0,0.0037,-0.0255,-0.0102,1.057,0.759,,,
18.584,0.4603,0.0589,0.201,128.97,0.41,-0.44,15.0,0.0028,-0.0193,-0.0199,1.057,0.759,,,
18.634,0.4576,0.0589,0.201,129.61,0.68,-0.2,15.0,-0.004,-0.0094,0.0028,1.064,0.779,,,
18.729,0.4566,0.0591,0.198,130.05,0.8,-0.31,15.0,-0.0054,-0.0023,0.0,1.064,0.779,,,
18.737,0.4541,0.0607,0.199,130.46,0.66,-0.34,15.0,-0.0064,0.0084,0.0028,1.068,0.795,,,
18.783,0.4526,0.063,0.197,131.15,0.13,-0.16,15.0,-0.0077,0.021,-0.0063,1.068,0.795,,,
18.833,0.451,0.0668,0.197,132.0,0.06,-0.03,15.0,-0.0112,0.0267,0.0004,,0.812,,,
18.884,0.4488,0.0705,0.2,132.99,0.05,0.26,15.0,-0.0152,0.0327,0.0096,,0.812,,,
18.934,0.4474,0.0724,0.2,134.08,0.16,0.34,15.0,-0.0158,0.0333,0.0088,,0.842,,,
18.991,0.4452,0.0745,0.2,135.18,0.11,0.39,15.0,-0.0141,0.0346,0.0095,,0.842,,,
19.069,0.4424,0.0785,0.2,136.13,0.23,0.41,15.0,-0.0183,0.0376,0.0099,1.065,0.857,,,
19.083,0.4421,0.0798,0.2,136.9,0.07,0.78,15.0,-0.0146,0.0355,0.0065,1.065,0.857,,,
19.133,0.4405,0.0828,0.2,137.61,0.21,1.06,15.0,-0.0087,0.0335,0.01,,0.886,2.695,,
19.183,0.4403,0.0845,0.201,138.35,-0.11,0.78,15.0,-0.0017,0.0284,-0.001,,0.886,2.695,,
19.233,0.4406,0.0869,0.201,139.1,-0.38,0.71,15.0,0.0023,0.0267,-0.0034,1.072,0.9,2.743,,
19.284,0.4391,0.0876,0.202,139.81,-0.23,0.74,15.0,-0.0038,0.0234,0.0082,1.072,0.9,2.743,,
19.394,0.4383,0.0894,0.204,140.6,-0.2,0.7,15.0,0.0012,0.0159,0.0131,,0.927,2.787,,
19.404,0.4385,0.0887,0.203,141.31,-0.1,0.28,15.0,0.004,0.0088,0.0106,,0.927,2.787,,
19.442,0.4376,0.0894,0.203,141.86,-0.26,0.2,15.0,0.0017,0.007,0.0051,1.109,0.933,2.807,,
19.483,0.4371,0.09,0.204,142.32,-0.25,0.19,15.0,-0.0,0.0051,0.0001,1.109,0.933,2.807,,
19.533,0.4352,0.0909,0.204,142.68,-0.1,0.13,15.0,-0.005,0.0044,0.0002,1.128,0.942,2.825,,
19.583,0.433,0.0915,0.204,143.13,0.04,-0.34,15.0,-0.0118,0.0052,0.0032,1.128,0.942,2.825,,
19.634,0.4319,0.0913,0.204,143.71,0.34,-0.27,15.0,-0.0144,0.0071,-0.0027,1.101,0.951,2.812,,
19.739,0.4265,0.0936,0.205,144.55,0.5,-0.1,15.0,-0.026,0.0162,-0.0055,1.101,0.951,2.812,,
19.746,0.4243,0.0947,0.205,145.54,0.61,0.38,15.0,-0.0261,0.0199,-0.0176,1.136,0.958,2.812,,
19.789,0.4218,0.0961,0.199,146.49,0.43,0.58,15.0,-0.0224,0.023,-0.0268,1.136,0.958,2.812,,
19.833,0.4208,0.0986,0.199,147.31,0.09,0.79,15.0,-0.0186,0.0255,-0.0172,1.149,0.979,2.794,,
19.883,0.4193,0.1003,0.201,148.1,0.02,0.77,15.0,-0.0125,0.0248,-0.0169,1.149,0.979,2.794,,
19.933,0.4201,0.1025,0.201,148.69,-0.43,0.67,15.0,-0.0051,0.0223,-0.0014,,1.007,2.794,,
19.983,0.4197,0.1043,0.197,149.05,-0.71,1.04,15.0,-0.0021,0.0168,-0.0094,,1.007,2.794,,
20.07,0.4193,0.1053,0.197,149.21,-0.9,0.79,15.0,0.0003,0.008,-0.016,1.153,1.032,2.799,,
20.083,0.4198,0.1055,0.198,149.47,-0.66,0.58,15.0,0.0028,-0.0013,-0.0087,1.153,1.032,2.799,,
20.134,0.4188,0.1042,0.199,149.86,-0.27,0.49,15.0,0.0015,-0.0103,-0.0003,1.157,1.045,2.783,,
20.183,0.4177,0.1023,0.198,150.41,-0.12,0.4,15.0,0.0006,-0.0176,0.0034,1.157,1.045,2.783,,
20.234,0.4162,0.1014,0.198,151.22,0.22,0.2,15.0,-0.0012,-0.0189,0.0137,1.162,1.07,2.734,,
20.283,0.4161,0.1006,0.197,152.17,0.24,0.01,15.0,-0.0017,-0.0157,0.014,1.162,1.07,2.734,,
20.368,0.4123,0.1022,0.196,153.31,0.25,-0.0,15.0,-0.0097,-0.0086,0.0148,1.164,,2.631,,
20.429,0.4123,0.1023,0.198,154.54,-0.03,-0.08,15.0,-0.0057,-0.0033,0.0101,1.164,,2.631,,
20.434,0.41,0.1054,0.199,155.74,0.03,0.29,15.0,-0.0132,0.003,0.0118,1.184,1.136,2.582,,
20.49,0.408,0.1054,0.201,156.94,-0.0,0.55,15.0,-0.0155,0.0017,0.0153,1.184,1.136,2.582,,
20.533,0.4062,0.1058,0.204,158.05,-0.13,0.36,15.0,-0.0135,0.0003,0.0179,,,2.416,,
20.582,0.4041,0.1062,0.202,159.0,0.02,0.6,15.0,-0.0171,-0.0016,0.0109,,,2.416,,
20.635,0.4014,0.1051,0.207,159.9,0.16,0.94,15.0,-0.0142,-0.0048,0.0227,1.221,,2.237,,
20.691,0.3989,0.1049,0.209,160.65,-0.14,0.89,15.0,-0.0124,-0.0069,0.0239,1.221,,2.237,,
20.775,0.3978,0.1036,0.205,161.37,-0.29,0.87,15.0,-0.0078,-0.0131,-0.0014,,,2.111,,
20.786,0.3961,0.1018,0.206,162.0,-0.45,0.6,15.0,-0.0062,-0.0208,-0.0064,,,2.111,,
20.847,0.394,0.0994,0.206,162.73,-0.56,0.57,15.0,-0.0092,-0.0294,-0.0158,,,,,
20.882,0.3919,0.098,0.206,163.42,-0.48,0.46,15.0,-0.012,-0.0359,-0.0175,,,,,
20.934,0.3888,0.0949,0.204,164.12,-0.18,0.58,15.0,-0.0156,-0.0427,-0.0185,,,,,
20.982,0.385,0.0921,0.205,164.91,0.15,0.84,15.0,-0.0197,-0.0478,-0.0117,,,,,
21.059,0.3806,0.0881,0.205,165.71,0.24,0.39,15.0,-0.0217,-0.0506,-0.0115,1.53,,,,
21.109,0.3789,0.0863,0.202,166.35,0.42,0.23,15.0,-0.0244,-0.0485,-0.0176,1.53,,,,
21.14,0.375,0.0831,0.202,166.83,0.48,0.03,15.0,-0.0254,-0.0461,-0.0123,1.624,,,,
21.184,0.3716,0.0803,0.2,167.31,0.57,0.33,15.0,-0.0306,-0.0431,-0.0181,1.624,,,,
21.234,0.3676,0.0784,0.198,167.89,0.59,0.84,15.0,-0.0324,-0.0391,-0.0126,,,,,
21.282,0.3645,0.076,0.198,168.48,0.44,1.11,15.0,-0.0326,-0.0392,-0.0101,,,,,
21.333,0.3599,0.0739,0.198,169.0,0.78,1.23,15.0,-0.0281,-0.036,-0.0089,1.785,,,,
21.442,0.358,0.0713,0.197,169.64,1.1,1.09,15.0,-0.0193,-0.0334,-0.0122,1.785,,,,
21.45,0.3564,0.0689,0.199,170.47,1.4,0.7,15.0,-0.0125,-0.0266,0.0029,1.844,,,,
21.483,0.3557,0.0668,0.201,171.4,1.19,0.31,15.0,-0.0064,-0.0195,0.014,1.844,,,,
21.532,0.3555,0.0656,0.197,172.47,1.15,0.3,15.0,-0.0039,-0.0107,0.0054,1.857,,,,
21.583,0.3533,0.0642,0.199,173.57,1.31,0.25,15.0,-0.0054,-0.0062,0.0141,1.857,,,,
21.633,0.3528,0.0635,0.199,174.58,1.34,0.31,15.0,-0.0039,0.0023,0.0129,1.861,,0.902,,
21.682,0.3542,0.0658,0.201,175.37,1.17,0.2,15.0,0.0032,0.014,0.0206,1.861,,0.902,,
21.786,0.3532,0.0642,0.198,175.95,0.61,0.36,15.0,0.0038,0.0197,0.0089,1.853,,0.873,,
21.792,0.3542,0.0715,0.202,176.26,-0.16,-0.07,15.0,0.0074,0.0417,0.0209,1.853,,0.873,,
21.841,0.3545,0.0739,0.203,176.42,-0.27,0.19,15.0,0.0091,0.0405,0.0218,1.859,,0.857,,
21.882,0.3554,0.0748,0.2,176.72,-0.53,0.06,15.0,0.0128,0.0348,0.015,1.859,,0.857,,
21.933,0.3572,0.0769,0.202,177.14,-1.09,0.03,15.0,0.014,0.0283,0.0155,1.854,,0.844,,
21.983,0.3581,0.0775,0.203,177.52,-1.24,0.17,15.0,0.0168,0.0165,0.0164,1.854,,0.844,,
22.047,0.3599,0.0774,0.207,177.95,-0.65,-0.27,15.0,0.0186,0.0036,0.0198,1.875,,0.813,,
22.112,0.3616,0.0765,0.208,178.5,-0.49,-0.96,15.0,0.0166,-0.0033,0.0122,1.875,,0.813,,
22.19,0.3626,0.0746,0.207,179.26,-0.16,-0.89,15.0,0.0087,-0.0093,0.0103,1.852,,0.782,,
22.262,0.3631,0.0741,0.207,-179.96,-0.3,-1.06,-0.0,0.0017,-0.0111,0.0035,1.852,,0.782,,
22.287,0.3625,0.0732,0.207,-179.3,-0.41,-1.09,-0.0,-0.0091,-0.0153,-0.0032,1.837,,0.737,,
22.297,0.3609,0.0707,0.204,-178.95,-0.23,-0.93,-0.0,-0.0215,-0.0221,-0.0114,1.837,,0.737,,
22.333,0.3585,0.0695,0.206,-178.81,-0.19,0.31,-0.0,-0.0312,-0.0249,0.0012,1.818,,0.725,,
