time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.229,,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676,0.421,,,,,,,
0.232,,-7.7824,-10.8274,0.014,2.68,-0.39,0.32,0.0,-0.0029,-0.0045,0.006,0.679,0.421,,,,,,,
0.237,,-7.7824,-10.8265,0.015,2.66,-0.43,0.32,0.0,-0.0026,-0.0061,0.0026,0.679,0.421,,,,,,,
0.242,,-7.7818,-10.8265,0.016,2.65,-0.43,0.29,0.0,-0.0027,-0.0058,0.0032,0.678,0.418,,,,,,,
0.32,,-7.7825,-10.8256,0.014,2.64,-0.48,0.32,0.0,0.0012,-0.0093,0.0053,0.678,0.418,2.467,,,,,,
0.329,,-7.7818,-10.8264,0.016,2.63,-0.44,0.29,0.0,-0.0028,-0.0055,0.0013,0.679,0.42,2.467,,,,,,
0.379,,-7.7826,-10.8267,0.013,2.61,-0.43,0.32,0.0,-0.0029,-0.0049,0.0036,0.679,0.42,,0.281,,,,,
0.43,,-7.7826,-10.8267,0.015,2.6,-0.43,0.33,0.0,-0.0041,-0.0078,-0.0025,0.679,0.418,,0.281,,,,,
0.481,,-7.7826,-10.827,0.014,2.58,-0.42,0.33,0.0,-0.0026,-0.0051,-0.0005,0.679,0.418,,,,,,,
0.532,,-7.7826,-10.8268,0.013,2.57,-0.43,0.32,0.0,-0.0039,-0.0062,-0.0016,0.679,0.422,,,,,,,
0.579,,-7.7823,-10.8275,0.013,2.56,-0.4,0.3,0.0,-0.0023,-0.0073,-0.0049,0.679,0.422,,,,,,,
0.685,,-7.7825,-10.8275,0.016,2.55,-0.4,0.31,0.0,0.0019,-0.007,-0.0057,0.677,0.419,,,,,,,
0.713,,-7.782,-10.8274,0.015,2.53,-0.41,0.29,0.0,-0.0021,-0.0083,0.001,0.677,0.419,,,,,,,
0.735,,-7.7826,-10.8268,0.015,2.52,-0.44,0.31,0.0,-0.0021,-0.0069,0.0027,0.678,0.418,,,,,,,
0.791,,-7.7823,-10.8268,0.014,2.5,-0.43,0.3,0.0,0.0027,-0.0067,0.0036,0.678,0.418,,0.283,,,,,
0.828,,-7.7826,-10.8273,0.014,2.49,-0.41,0.32,0.0,-0.0028,-0.009,0.0011,0.679,0.419,,0.283,,,,,
0.88,,-7.7826,-10.8275,0.014,2.48,-0.4,0.32,0.0,-0.0026,-0.0066,0.0005,0.679,0.419,2.443,0.284,,,,,
0.939,,-7.7821,-10.8267,0.014,2.47,-0.44,0.31,0.0,-0.0032,-0.0041,-0.0003,0.68,0.423,2.443,0.284,,,,,
1.003,,-7.7826,-10.8275,0.014,2.46,-0.4,0.32,0.0,-0.0031,-0.0072,-0.0003,0.68,0.423,2.424,,,,,,
1.057,,-7.7826,-10.8276,0.014,2.44,-0.4,0.32,0.0,-0.0028,-0.0074,-0.0003,0.676,0.421,2.424,,,,,,
1.087,,-7.7822,-10.8269,0.015,2.43,-0.43,0.3,0.0,-0.0002,-0.005,-0.0006,0.676,0.421,,0.279,,,,,
1.141,,-7.7829,-10.8276,0.014,2.42,-0.4,0.33,0.0,-0.0037,-0.0083,0.0016,0.677,0.423,,0.279,,,,,
1.193,,-7.7829,-10.8272,0.014,2.41,-0.42,0.33,0.0,-0.0038,-0.0058,0.0003,0.677,0.423,,,,,,,
1.242,,-7.7827,-10.827,0.015,2.39,-0.44,0.32,0.0,-0.0015,-0.0056,-0.0007,0.68,0.421,,,,,,,
1.298,,-7.7825,-10.8269,0.016,2.38,-0.44,0.31,0.0,0.0016,-0.0086,0.0004,0.68,0.421,,,,,,,
1.332,,-7.7827,-10.8275,0.013,2.37,-0.42,0.32,0.0,-0.0013,-0.0033,0.0041,0.679,0.42,,,,,,,
1.378,,-7.7829,-10.827,0.014,2.36,-0.44,0.33,0.0,0.0004,-0.0059,-0.0006,0.679,0.42,,0.281,,,,,
1.437,,-7.7827,-10.8275,0.015,2.34,-0.42,0.32,0.0,-0.0024,-0.0079,-0.0013,0.674,0.419,,0.281,,,,,
1.489,,-7.7818,-10.8273,0.014,2.33,-0.43,0.28,0.0,0.0009,-0.0063,0.0005,0.674,0.419,,,,,,,
1.537,,-7.7829,-10.8277,0.015,2.32,-0.41,0.33,0.0,-0.0036,-0.0066,-0.0006,0.678,0.417,,,,,,,
1.582,,-7.783,-10.827,0.015,2.31,-0.45,0.33,0.0,0.0013,-0.0068,0.0009,0.678,0.417,,,,,,,
1.629,,-7.7812,-10.8273,0.014,2.29,-0.43,0.25,0.0,-0.0028,-0.0058,0.0018,0.678,0.415,,,,,,,
1.678,,-7.7827,-10.8278,0.013,2.28,-0.42,0.33,0.0,-0.0029,-0.0064,-0.0005,0.678,0.415,,,,,,,
1.735,,-7.7823,-10.8269,0.016,2.27,-0.46,0.32,0.0,-0.0001,-0.0081,-0.0032,0.68,0.417,,,,,,,
1.792,,-7.7828,-10.8261,0.017,2.26,-0.49,0.33,0.0,-0.0023,-0.0052,0.002,0.68,0.417,,,,,,,
1.831,,-7.7828,-10.8278,0.017,2.24,-0.41,0.34,0.0,-0.0021,-0.0087,0.0073,0.681,0.421,,,,,,,
1.879,,-7.7828,-10.827,0.015,2.23,-0.46,0.33,0.0,-0.0029,-0.0046,0.0095,0.681,0.421,2.471,,,,,,
1.928,,-7.7828,-10.8275,0.015,2.22,-0.43,0.33,0.0,-0.0032,-0.007,0.0049,0.677,0.418,2.471,,,,,,
2.006,,-7.7829,-10.8274,0.014,2.21,-0.44,0.33,0.0,0.0028,-0.0045,0.0024,0.677,0.418,,0.281,,,,,
2.055,,-7.7829,-10.8271,0.017,2.2,-0.44,0.33,0.0,-0.0032,-0.01,-0.0017,0.677,0.418,,0.281,,,,,
2.088,,-7.7829,-10.8271,0.014,2.19,-0.45,0.33,0.0,-0.0035,-0.0073,0.0028,0.677,0.418,,,,,,,
2.136,,-7.7828,-10.8278,0.013,2.17,-0.42,0.34,0.0,0.0003,-0.0069,-0.002,0.679,0.421,,,,,,,
2.182,,-7.7828,-10.8276,0.014,2.16,-0.44,0.34,0.0,-0.0025,-0.0088,-0.0067,0.679,0.421,,,,,,,
2.229,,-7.782,-10.8272,0.015,2.15,-0.46,0.3,0.0,0.001,-0.0049,-0.0067,0.678,0.418,,,,,,,
2.299,,-7.783,-10.8265,0.013,2.14,-0.48,0.34,0.0,-0.0003,-0.0071,-0.0036,0.678,0.418,,0.286,,,,,
2.353,,-7.783,-10.8273,0.018,2.13,-0.45,0.35,0.0,-0.0028,-0.0056,-0.0052,0.679,0.42,,0.286,,,,,
2.409,,-7.783,-10.8276,0.014,2.12,-0.44,0.35,0.0,-0.0026,-0.008,0.0047,0.679,0.42,,0.278,,,,,
2.449,,-7.7822,-10.8278,0.014,2.11,-0.43,0.32,0.0,0.0003,-0.0068,0.0016,0.676,0.419,,0.278,,,,,
