time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.235,,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.366,,,,,,,
0.237,,-0.0332,-0.0205,0.013,0.12,-0.49,0.44,0.0,0.0,0.0,0.0,0.71,0.366,,0.26,,,,,
0.239,,-0.0319,-0.0209,0.013,0.11,-0.47,0.38,0.0,0.0,0.0,0.0,0.713,0.363,,0.26,,,,,
0.243,,-0.0322,-0.0212,0.011,0.11,-0.45,0.4,0.0,0.0,0.0,0.0,0.713,0.363,,0.26,,,,,
0.332,,-0.0327,-0.0205,0.015,0.11,-0.48,0.42,0.0,0.0002,-0.006,0.0005,0.712,0.367,,0.26,,,,,
0.342,,-0.0315,-0.0217,0.014,0.11,-0.42,0.36,0.0,-0.0042,-0.0019,0.0024,0.712,0.367,,0.263,,,,,
0.389,,-0.0323,-0.021,0.014,0.11,-0.46,0.4,0.0,-0.004,0.0012,0.0026,0.713,0.366,,0.263,,,,,
0.437,,-0.0323,-0.0205,0.016,0.11,-0.49,0.39,0.0,0.0012,-0.0043,0.0069,0.713,0.366,,,,,,,
0.488,,-0.0313,-0.0215,0.013,0.11,-0.44,0.34,0.0,-0.0086,-0.0011,0.0016,0.713,0.365,2.456,,,,,,
0.535,,-0.0333,-0.021,0.013,0.11,-0.47,0.43,0.0,-0.0078,-0.0022,-0.0024,0.713,0.365,2.456,,,,,,
0.602,,-0.0332,-0.0212,0.012,0.11,-0.47,0.43,0.0,-0.0085,0.0018,-0.0062,0.71,0.363,2.475,,,,,,
0.64,,-0.0332,-0.0206,0.015,0.11,-0.5,0.43,0.0,-0.0047,-0.0024,-0.0008,0.71,0.363,2.475,0.266,,,,,
0.695,,-0.0326,-0.0212,0.013,0.11,-0.46,0.4,0.0,-0.0022,0.0006,-0.0025,0.712,0.364,,0.266,,,,,
0.75,,-0.0321,-0.0206,0.013,0.11,-0.49,0.38,0.0,-0.009,0.0018,-0.0034,0.712,0.364,,,,,,,
0.793,,-0.0332,-0.0204,0.013,0.11,-0.49,0.43,0.0,-0.003,0.0017,-0.0035,0.712,0.363,2.499,,,,,,
0.839,,-0.0322,-0.0204,0.012,0.11,-0.5,0.38,0.0,0.0003,-0.0054,-0.0053,0.712,0.363,2.499,,,,,,
0.902,,-0.0316,-0.0217,0.016,0.11,-0.43,0.35,0.0,-0.0048,-0.0015,0.0022,0.708,0.367,,,,,,,
0.944,,-0.0325,-0.0211,0.015,0.11,-0.46,0.39,0.0,-0.0056,-0.0036,0.0039,0.708,0.367,,,,,,,
0.987,,-0.0327,-0.0215,0.013,0.11,-0.44,0.4,0.0,-0.0041,0.0022,0.0002,0.711,0.362,,,,,,,
1.037,,-0.0325,-0.0204,0.014,0.11,-0.49,0.39,0.0,-0.0092,0.0021,-0.0002,0.711,0.362,,,,,,,
1.087,,-0.0334,-0.0205,0.012,0.11,-0.49,0.42,0.0,-0.0055,-0.004,-0.0051,0.714,0.367,,,,,,,
1.153,,-0.0328,-0.0215,0.012,0.11,-0.44,0.39,0.0,-0.0003,-0.004,-0.0074,0.714,0.367,,0.261,,,,,
1.207,,-0.0319,-0.0216,0.014,0.1,-0.44,0.35,0.0,-0.0087,0.0018,-0.004,0.714,0.365,2.432,0.261,,,,,
1.244,,-0.0335,-0.0205,0.013,0.11,-0.49,0.42,0.0,-0.0002,-0.007,-0.0029,0.714,0.365,2.432,0.263,,,,,
1.285,,-0.032,-0.022,0.009,0.11,-0.42,0.35,0.0,-0.0084,-0.0048,-0.0112,0.71,0.362,,0.263,,,,,
1.375,,-0.0335,-0.0218,0.015,0.11,-0.44,0.43,0.0,-0.0041,-0.0048,-0.0017,0.71,0.362,,,,,,,
1.423,,-0.0327,-0.0219,0.013,0.11,-0.44,0.39,0.0,-0.0051,0.0046,-0.0009,0.711,0.362,,,,,,,
1.462,,-0.0329,-0.0201,0.011,0.11,-0.51,0.4,0.0,-0.0006,-0.0032,-0.005,0.711,0.362,,0.268,,,,,
1.501,,-0.0321,-0.0214,0.013,0.11,-0.45,0.36,0.0,0.0007,-0.0013,-0.0028,0.715,0.362,,0.268,,,,,
1.554,,-0.0319,-0.0212,0.016,0.11,-0.46,0.35,0.0,-0.005,-0.0086,0.0061,0.715,0.362,,0.258,,,,,
