time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
1.436,,1.8282,3.2924,0.015,-12.75,-1.64,0.2,0.0,-0.0009,0.0086,0.0103,0.677,0.419,,0.25,,,
1.497,,1.828,3.2929,0.012,-12.67,-1.66,0.21,0.0,-0.0017,0.0119,0.0113,0.677,0.419,,0.246,,,
1.532,,1.8279,3.2934,0.012,-12.6,-1.68,0.22,0.0,0.001,0.0096,0.0012,0.674,0.414,,0.246,,,
1.584,,1.8276,3.2919,0.012,-12.51,-1.61,0.22,0.0,-0.003,0.0077,0.0017,0.674,0.414,,0.245,,,
1.667,,1.8277,3.2924,0.012,-12.43,-1.64,0.22,0.0,0.0012,0.0073,-0.0007,0.672,0.421,,0.245,,,
1.701,,1.8279,3.2923,0.013,-12.35,-1.64,0.21,0.0,-0.0042,0.0109,-0.0005,0.672,0.421,,0.249,,,
1.739,,1.8277,3.2927,0.011,-12.25,-1.65,0.22,0.0,-0.0016,0.0083,0.0006,0.675,0.417,,0.249,,,
1.792,,1.8272,3.2927,0.012,-12.19,-1.65,0.24,0.0,-0.0057,0.0083,0.0015,0.675,0.417,,0.246,,,
1.832,,1.8279,3.2936,0.012,-12.11,-1.69,0.22,0.0,-0.001,0.012,0.0003,0.675,0.418,,0.246,,,
1.882,,1.8275,3.2939,0.011,-12.02,-1.69,0.24,0.0,-0.0051,0.0036,0.0005,0.675,0.418,,0.25,,,
1.956,,1.8278,3.2922,0.011,-11.95,-1.61,0.2,0.0,-0.0003,0.007,0.0007,0.675,0.415,,0.25,,,
1.993,,1.8278,3.2937,0.013,-11.87,-1.68,0.21,0.0,-0.0014,0.0082,0.0017,0.675,0.415,,0.245,,,
2.047,,1.8275,3.293,0.013,-11.79,-1.65,0.23,0.0,-0.0037,0.0041,0.0074,0.673,0.417,,0.245,,,
2.086,,1.8283,3.293,0.012,-11.71,-1.65,0.19,0.0,-0.0045,0.0083,0.0081,0.673,0.417,,,,,
2.131,,1.8279,3.2933,0.012,-11.63,-1.66,0.21,0.0,0.0021,0.0082,0.0038,0.676,0.416,,,,,
2.181,,1.8283,3.2932,0.012,-11.55,-1.66,0.2,0.0,-0.0028,0.0087,0.0043,0.676,0.416,,0.255,,,
2.257,,1.828,3.2931,0.012,-11.47,-1.65,0.21,0.0,-0.0036,0.0076,0.0036,0.671,0.421,,0.255,,,
2.306,,1.8274,3.2931,0.014,-11.39,-1.64,0.24,0.0,-0.0017,0.0057,0.0041,0.671,0.421,,0.249,,,
2.34,,1.8281,3.2929,0.014,-11.31,-1.64,0.21,0.0,-0.0033,0.0034,0.0039,0.672,0.414,,0.249,,,
2.391,,1.827,3.2928,0.012,-11.23,-1.63,0.26,0.0,-0.0073,0.0089,0.0048,0.672,0.414,,0.252,,,
2.432,,1.8283,3.2926,0.012,-11.16,-1.63,0.2,0.0,0.0,0.0096,0.0002,0.674,0.418,,0.252,,,
2.482,,1.8273,3.2949,0.009,-11.08,-1.73,0.27,0.0,-0.0035,0.009,0.0008,0.674,0.418,,0.249,,,
2.549,,1.828,3.2935,0.009,-11.01,-1.66,0.22,0.0,-0.0106,0.0076,-0.0081,0.675,0.411,,0.249,,,
2.6,,1.8274,3.2943,0.01,-10.93,-1.69,0.24,0.0,-0.0056,0.0095,-0.0076,0.675,0.411,,0.245,,,
2.632,,1.8276,3.2929,0.01,-10.86,-1.62,0.2,0.0,0.0013,0.0055,-0.0056,0.673,0.42,,0.245,,,
2.682,,1.8273,3.2939,0.014,-10.77,-1.66,0.22,0.0,-0.0031,0.0091,-0.005,0.673,0.42,,0.252,,,
2.732,,1.8278,3.2932,0.014,-10.71,-1.63,0.19,0.0,-0.002,0.0092,0.0062,0.672,0.413,,0.252,,,
2.782,,1.828,3.293,0.011,-10.63,-1.62,0.19,0.0,-0.0054,0.0064,0.0072,0.672,0.413,,,,,
2.845,,1.8276,3.2947,0.011,-10.56,-1.7,0.23,0.0,-0.0034,0.0094,0.0029,0.675,0.418,,,,,
2.886,,1.8272,3.2939,0.011,-10.48,-1.65,0.24,0.0,-0.0096,0.0081,0.0038,0.675,0.418,,0.248,,,
2.939,,1.8272,3.2939,0.011,-10.41,-1.65,0.23,0.0,0.0005,0.007,0.0002,0.672,0.416,,0.248,,,
2.983,,1.8269,3.2941,0.014,-10.34,-1.65,0.24,0.0,-0.0095,0.0102,0.0003,0.672,0.416,,0.244,,,
3.032,,1.8268,3.2934,0.014,-10.27,-1.62,0.24,0.0,0.0009,0.0045,0.0082,0.676,0.418,,0.244,,,
3.081,,1.8265,3.2942,0.013,-10.19,-1.65,0.27,0.0,0.0,0.0,0.0,0.676,0.418,,0.248,,,
3.141,,0.0001,0.0,0.013,0.01,-0.09,-0.01,0.0,0.0005,-0.0058,0.0017,0.675,0.415,0.932,0.248,,,
3.19,,0.0001,-0.0004,0.011,0.04,-0.14,0.06,0.0,-0.0022,-0.0221,0.0023,0.675,0.415,0.932,0.248,,,
3.248,,-0.0,-0.0008,0.011,0.06,-0.39,0.09,0.0,-0.0005,-0.0195,-0.0012,0.673,0.421,,0.248,,,
3.287,,0.0006,-0.001,0.012,0.08,-0.65,-0.09,0.0,-0.0006,-0.0161,-0.0005,0.673,0.421,,0.25,,,
3.331,,-0.0008,-0.001,0.012,0.1,-0.86,0.28,0.0,-0.0001,-0.0136,-0.0001,0.675,0.424,,0.25,,,
3.382,,0.0006,-0.0018,0.011,0.12,-0.87,0.02,0.0,-0.0034,-0.0117,0.0007,0.675,0.424,,,,,
3.435,,0.0011,-0.0004,0.011,0.14,-1.19,-0.02,0.0,0.0085,-0.0153,-0.0019,0.673,0.412,,,,,
3.493,,0.0008,-0.0015,0.011,0.16,-1.12,0.06,0.0,0.0052,-0.0139,-0.0011,0.673,0.412,,0.249,,,
3.548,,0.0008,-0.0008,0.011,0.18,-1.27,0.09,0.0,-0.0107,-0.0063,-0.003,0.676,0.418,,0.249,,,
3.588,,-0.0003,-0.0007,0.013,0.2,-1.32,0.2,0.0,0.0056,-0.0103,-0.0024,0.676,0.418,,0.252,,,
3.63,,-0.0,-0.0001,0.014,0.22,-1.41,0.17,0.0,-0.0047,-0.0052,0.0081,0.677,0.413,,0.252,,,
3.7,,-0.0,-0.0013,0.013,0.24,-1.34,0.17,0.0,-0.0026,-0.0007,0.0085,0.677,0.413,,0.249,,,
3.73,,0.0002,-0.0005,0.014,0.26,-1.43,0.16,0.0,0.0036,-0.0025,0.009,0.671,0.417,,0.249,,,
3.786,,0.0009,-0.0011,0.01,0.27,-1.4,0.13,0.0,0.0022,-0.004,0.0094,0.671,0.417,,0.248,,,
3.845,,0.0006,-0.0006,0.013,0.29,-1.46,0.15,0.0,0.0017,0.0025,-0.0001,0.674,0.416,0.934,0.248,,,
3.881,,-0.0004,-0.0003,0.01,0.31,-1.48,0.22,0.0,-0.0056,0.0012,0.0008,0.674,0.416,0.934,0.25,,,
3.93,,-0.0011,0.0002,0.011,0.33,-1.53,0.26,0.0,-0.004,0.0022,-0.0059,0.675,0.422,0.936,0.25,,,
4.022,,0.0006,0.0002,0.009,0.35,-1.54,0.16,0.0,-0.0083,0.0012,-0.0052,0.675,0.422,0.936,0.252,,,
4.056,,0.0001,-0.0003,0.011,0.37,-1.52,0.19,0.0,-0.0034,0.0017,-0.0062,0.674,0.419,,0.252,,,
4.087,,-0.0001,0.0002,0.012,0.39,-1.55,0.21,0.0,-0.0062,0.0014,-0.0054,0.674,0.419,,0.252,,,
4.145,,-0.0008,-0.0002,0.011,0.4,-1.53,0.23,0.0,-0.0072,0.0025,0.0006,0.672,0.413,,0.252,,,
4.18,,-0.0002,-0.0001,0.012,0.42,-1.55,0.2,0.0,-0.0061,-0.0011,0.0016,0.672,0.413,,0.247,,,
4.231,,0.0001,-0.0008,0.012,0.44,-1.52,0.19,0.0,-0.0035,0.0039,0.0054,0.672,0.419,,0.247,,,
4.326,,-0.0002,-0.0,0.012,0.46,-1.57,0.2,0.0,-0.0063,0.0038,0.0062,0.672,0.419,,0.249,,,
4.333,,0.0005,0.0002,0.012,0.48,-1.58,0.17,0.0,0.0002,0.0027,0.0063,0.673,0.414,,0.249,,,
4.396,,-0.0002,0.0,0.012,0.49,-1.58,0.21,0.0,-0.0076,0.003,0.0067,0.673,0.414,,0.249,,,
4.442,,0.0007,0.0003,0.012,0.51,-1.6,0.18,0.0,-0.0032,0.006,0.0048,0.675,0.42,,0.249,,,
4.491,,0.0002,0.0001,0.013,0.53,-1.59,0.21,0.0,-0.007,0.0073,0.0056,0.675,0.42,,0.252,,,
4.53,,-0.0,-0.0005,0.012,0.55,-1.57,0.22,0.0,-0.0013,0.0032,0.0045,0.671,0.416,,0.252,,,
4.616,,-0.0005,-0.0005,0.012,0.57,-1.58,0.25,0.0,-0.0094,0.0051,0.005,0.671,0.416,,0.249,,,
4.666,,-0.0001,0.0002,0.012,0.59,-1.61,0.23,0.0,-0.0041,0.0064,0.0018,0.675,0.423,0.985,0.249,,,
4.703,,-0.0003,-0.0004,0.011,0.6,-1.58,0.24,0.0,-0.0068,0.0063,0.0022,0.675,0.423,0.985,,,,
4.737,,0.0004,0.0,0.013,0.62,-1.6,0.21,0.0,-0.002,0.0065,0.0017,0.676,0.416,,,,,
4.78,,-0.0002,0.0013,0.012,0.63,-1.65,0.24,0.0,-0.0049,0.0063,0.0025,0.676,0.416,,,,,
4.831,,0.0003,0.0004,0.014,0.65,-1.62,0.22,0.0,-0.0092,0.0066,0.0061,0.677,0.419,1.032,,,,
4.918,,-0.0,0.0008,0.012,0.67,-1.63,0.23,0.0,-0.0129,0.0081,0.0066,0.677,0.419,1.032,0.255,,,
4.951,,-0.0002,-0.0002,0.013,0.69,-1.59,0.24,0.0,-0.0051,0.0033,0.0042,0.674,0.415,1.032,0.255,,,
4.984,,-0.0005,-0.0002,0.012,0.7,-1.59,0.25,0.0,-0.0066,0.0041,0.0045,0.674,0.415,1.032,0.248,,,
5.048,,-0.0006,0.0009,0.012,0.72,-1.64,0.25,0.0,-0.0101,0.0124,0.0003,0.676,0.423,1.016,0.248,,,
5.079,,-0.0004,0.0007,0.01,0.74,-1.63,0.24,0.0,-0.0046,0.0058,0.001,0.676,0.423,1.016,0.249,,,
5.131,,-0.0014,0.0016,0.015,0.76,-1.67,0.28,0.0,-0.0095,0.0069,0.0034,0.676,0.414,1.02,0.249,,,
5.213,,-0.0004,0.0018,0.014,0.78,-1.67,0.24,0.0,-0.0111,0.0084,0.0042,0.676,0.414,1.02,,,,
5.251,,-0.0012,0.0011,0.013,0.79,-1.64,0.27,0.0,-0.0079,0.0034,0.0051,0.676,0.418,,,,,
5.282,,-0.0004,0.0008,0.011,0.81,-1.63,0.24,0.0,-0.0018,0.0066,0.0049,0.676,0.418,,,,,
5.347,,-0.0002,0.0001,0.012,0.83,-1.6,0.23,0.0,-0.002,0.0089,-0.0022,0.673,0.414,1.013,,,,
5.38,,0.0005,0.0001,0.014,0.84,-1.6,0.21,0.0,-0.0053,0.0039,-0.0009,0.673,0.414,1.013,,,,
5.43,,-0.0005,0.0002,0.012,0.86,-1.61,0.25,0.0,-0.0066,0.0067,0.001,0.668,0.421,1.016,,,,
5.508,,-0.0003,0.0007,0.011,0.87,-1.63,0.23,0.0,-0.0051,0.0081,0.0014,0.668,0.421,1.016,0.252,,,
5.559,,-0.0017,0.0018,0.012,0.89,-1.68,0.28,0.0,-0.0044,0.0074,-0.0012,0.673,0.412,,0.252,,,
5.597,,-0.001,0.0018,0.012,0.91,-1.67,0.26,0.0,-0.0078,0.0036,-0.0004,0.673,0.412,,,,,
5.64,,-0.0001,0.002,0.014,0.92,-1.68,0.21,0.0,-0.0056,0.0082,0.0045,0.673,0.418,,,,,
5.701,,-0.0005,0.001,0.013,0.94,-1.64,0.23,0.0,-0.0052,0.0089,0.0049,0.673,0.418,,0.246,,,
5.729,,-0.0008,0.0004,0.015,0.95,-1.61,0.24,0.0,-0.003,0.0068,0.009,0.677,0.413,1.013,0.246,,,
5.795,,-0.0006,0.0012,0.012,0.97,-1.64,0.23,0.0,-0.0053,0.0071,0.0097,0.677,0.413,1.013,0.25,,,
5.845,,-0.0002,0.0014,0.011,0.98,-1.65,0.21,0.0,-0.0034,0.0079,-0.0003,0.672,0.419,1.019,0.25,,,
5.886,,-0.0002,0.0012,0.014,1.0,-1.64,0.22,0.0,-0.0107,0.0057,0.0001,0.672,0.419,1.019,0.252,,,
5.929,,-0.0011,0.0012,0.013,1.01,-1.64,0.25,0.0,-0.0069,0.0039,0.0033,0.676,0.414,,0.252,,,
5.98,,-0.0005,0.0021,0.012,1.03,-1.68,0.22,0.0,-0.006,0.007,0.004,0.676,0.414,,0.252,,,
6.031,,-0.0005,0.0011,0.013,1.05,-1.64,0.22,0.0,-0.0032,0.006,0.0014,0.676,0.416,1.015,0.252,,,
6.096,,0.0001,0.0008,0.013,1.06,-1.63,0.19,0.0,-0.0071,0.0074,0.0017,0.676,0.416,1.015,0.245,,,
6.14,,-0.0001,0.0013,0.013,1.07,-1.65,0.2,0.0,-0.0034,0.0057,0.0026,0.673,0.412,1.011,0.245,,,
6.183,,-0.001,0.0009,0.012,1.09,-1.63,0.23,0.0,-0.0084,0.0095,0.0031,0.673,0.412,1.011,0.249,,,
6.255,,-0.0008,0.0016,0.011,1.1,-1.66,0.22,0.0,-0.0044,0.0107,-0.0023,0.677,0.421,1.016,0.249,,,
6.282,,-0.0006,0.0014,0.01,1.12,-1.65,0.22,0.0,-0.0036,0.0057,-0.0022,0.677,0.421,1.016,0.25,,,
6.33,,-0.0022,0.0014,0.013,1.14,-1.65,0.28,0.0,-0.0054,0.0057,-0.0017,0.672,0.413,1.015,0.25,,,
6.392,,0.0,0.0011,0.012,1.15,-1.63,0.17,0.0,-0.0077,0.0083,-0.0007,0.672,0.413,1.015,0.248,,,
6.439,,-0.0012,0.0011,0.014,1.17,-1.63,0.23,0.0,-0.0123,0.0097,0.0051,0.675,0.421,,0.248,,,
6.488,,-0.0017,0.0019,0.014,1.18,-1.66,0.24,0.0,-0.0075,0.0056,0.0063,0.675,0.421,,0.252,,,
6.545,,-0.0012,0.0031,0.015,1.19,-1.71,0.2,0.0,-0.0054,0.01,0.011,0.676,0.415,1.014,0.252,,,
6.579,,-0.0005,0.0013,0.014,1.19,-1.63,0.17,0.0,-0.0007,0.0068,0.0116,0.676,0.415,1.014,0.245,,,
6.631,,-0.001,0.0019,0.016,1.21,-1.65,0.19,0.0,-0.0041,0.0167,0.0122,0.675,0.417,1.019,0.245,,,
6.683,,-0.0006,0.0022,0.013,1.23,-1.65,0.19,0.0,0.0017,0.0069,0.013,0.675,0.417,1.019,0.25,,,
6.758,,-0.0012,0.0021,0.012,1.24,-1.65,0.22,0.0,-0.0005,0.0069,-0.0004,0.672,0.415,1.016,0.25,,,
6.798,,-0.0006,0.0021,0.01,1.25,-1.65,0.2,-0.0,-0.0026,0.0096,-0.0001,0.672,0.415,1.016,0.248,,,
6.838,,-0.0006,0.0017,0.011,1.24,-1.64,0.16,-0.0,-0.0018,0.0198,-0.0112,0.671,0.418,,0.248,,,
6.879,,-0.0023,0.0032,0.014,1.3,-1.67,0.29,-0.0,-0.0097,0.0368,-0.0107,0.671,0.418,,0.249,,,
6.966,,-0.0043,0.0087,0.009,1.38,-1.48,0.45,-0.0,-0.0197,0.067,-0.002,0.673,0.415,1.023,0.249,,,
7.001,,-0.0059,0.0188,0.004,1.35,-0.63,0.65,-0.0,-0.0325,0.1192,0.0264,0.673,0.415,1.023,,,,
7.052,,-0.0098,0.0294,0.0,1.21,0.83,-0.1,-0.0,-0.0437,0.1302,0.0263,0.678,0.419,1.011,,,,
7.107,,-0.0107,0.0325,0.0,1.09,1.49,-0.24,-0.0,-0.0421,0.1273,0.0721,0.678,0.419,1.011,0.158,,,
7.152,,-0.0171,0.0376,0.0,0.91,1.91,-0.21,-0.0,-0.0524,0.0871,0.0812,0.68,0.422,1.003,0.158,,,
7.194,,-0.0103,0.0305,0.008,0.72,2.75,-0.76,-0.0,0.0197,-0.0126,0.1127,0.68,0.422,1.003,,,,
7.246,,-0.0083,0.0209,0.021,0.58,2.37,-0.65,-0.0,0.0103,-0.057,0.1494,0.679,0.438,1.005,,,,
7.305,,-0.0042,0.0159,0.034,0.38,1.47,-0.31,-0.0,0.0271,-0.0912,0.1663,0.679,0.438,1.005,1.367,,,
7.337,,-0.0028,0.0043,0.057,0.36,0.8,-0.02,-0.0,0.0334,-0.1429,0.2297,0.671,0.465,1.006,1.367,,,
7.395,,0.0007,-0.0057,0.066,0.24,0.08,0.18,-0.0,0.0409,-0.1564,0.2149,0.671,0.465,1.006,1.365,,,
7.429,,0.0018,-0.016,0.081,0.22,-0.83,0.43,-0.0,0.0347,-0.1573,0.246,0.662,,1.018,1.365,,,
7.479,,0.0035,-0.0244,0.092,0.16,-1.43,0.46,-0.0,0.03,-0.1455,0.2333,0.662,,1.018,1.365,,,
7.543,,0.0048,-0.0305,0.107,0.09,-2.07,0.67,-0.0,0.0227,-0.1227,0.2533,0.659,1.786,1.03,1.365,,,
7.589,,0.0062,-0.0353,0.118,0.06,-2.31,0.82,-0.0,0.0173,-0.1025,0.2418,0.659,1.786,1.03,1.35,,,
7.647,,0.0071,-0.0406,0.131,0.01,-2.36,0.79,-0.0,0.0156,-0.0855,0.244,0.655,,1.033,1.35,,,
7.684,,0.0077,-0.0445,0.134,-0.05,-2.21,0.9,-0.0,0.005,-0.0634,0.2457,0.655,,1.033,1.347,,,
7.729,,0.007,-0.0472,0.142,-0.06,-1.94,0.67,-0.0,-0.0049,-0.0453,0.2147,0.654,,1.031,1.347,,,
7.78,,0.006,-0.0492,0.148,-0.08,-1.65,0.24,-0.0,-0.0111,-0.0306,0.2399,0.654,,1.031,1.341,,,
7.841,,0.0062,-0.0514,0.161,-0.2,-1.16,-0.07,-0.0,-0.0225,-0.0202,0.2173,0.657,,1.031,1.341,,,
7.886,,0.0021,-0.0521,0.171,-0.24,-0.91,-0.13,-0.0,-0.0212,-0.0107,0.2387,0.657,,1.031,1.338,,,
7.939,,0.0018,-0.0509,0.183,-0.31,-0.67,-0.4,-0.0,-0.017,0.0014,0.2268,0.658,,1.031,1.338,,,
7.984,,-0.0032,-0.0565,0.195,-0.36,-0.28,-0.3,-0.0,-0.0259,-0.0173,0.232,0.658,,1.031,1.336,,,
8.029,,-0.0028,-0.0578,0.209,-0.34,-0.28,-0.47,-0.0,-0.0199,-0.0155,0.2331,0.657,1.881,1.04,1.336,,,
8.079,,-0.0054,-0.0698,0.221,-0.39,-0.02,-0.62,-0.0,-0.0207,-0.0529,0.2238,0.657,1.881,1.04,1.336,,,
8.134,,-0.005,-0.0723,0.236,-0.45,-0.13,-0.63,-0.0,-0.0113,-0.0521,0.2278,0.658,1.876,1.047,1.336,,,
8.216,,-0.0042,-0.075,0.244,-0.48,-0.49,-0.67,-0.0,-0.0004,-0.0507,0.2131,0.658,1.876,1.047,1.343,,,
8.235,,-0.0029,-0.0774,0.254,-0.51,-0.63,-0.6,-0.0,0.0067,-0.0445,0.1938,0.652,,1.047,1.343,,,
8.286,,-0.0003,-0.0788,0.261,-0.51,-0.83,-0.24,-0.0,0.0176,-0.0353,0.1844,0.652,,1.047,1.336,,,
8.331,,0.0024,-0.0799,0.269,-0.42,-0.89,-0.1,-0.0,0.0234,-0.0276,0.1618,0.651,1.875,1.037,1.336,,,
8.384,,0.0044,-0.0821,0.277,-0.34,-0.78,0.08,-0.0,0.0315,-0.0231,0.1547,0.651,1.875,1.037,1.337,,,
8.435,,0.0079,-0.0825,0.286,-0.26,-0.7,0.25,-0.0,0.0301,-0.0161,0.1421,0.641,1.887,1.045,1.337,,,
8.498,,0.0097,-0.0847,0.29,-0.22,-0.65,0.49,-0.0,0.0275,-0.0134,0.1345,0.641,1.887,1.045,1.333,,,
8.538,,0.0131,-0.0831,0.3,-0.16,-0.58,0.57,-0.0,0.0288,-0.0023,0.1222,0.639,1.918,1.048,1.333,,,
8.58,,0.0151,-0.084,0.305,-0.12,-0.59,0.73,-0.0,0.0236,-0.003,0.1147,0.639,1.918,1.048,1.333,,,
8.628,,0.0184,-0.0814,0.315,-0.07,-0.49,0.65,-0.0,0.0217,0.0084,0.1132,0.63,1.902,1.046,1.333,,,
8.703,,0.0214,-0.0812,0.316,0.04,-0.29,0.59,-0.0,0.023,0.0129,0.098,0.63,1.902,1.046,1.333,,,
8.739,,0.0241,-0.0813,0.324,0.15,-0.08,0.58,-0.0,0.0219,0.0103,0.0852,0.625,,1.047,1.333,,,
8.794,,0.0259,-0.0821,0.328,0.24,0.09,0.41,-0.0,0.0195,0.0093,0.0755,0.625,,1.047,1.341,,,
8.832,,0.029,-0.077,0.33,0.33,0.22,0.4,-0.0,0.0204,0.0152,0.0636,0.627,,1.047,1.341,,,
8.878,,0.0324,-0.0789,0.33,0.42,0.29,0.35,-0.0,0.0231,0.0097,0.0562,0.627,,1.047,1.344,,,
8.928,,0.0319,-0.0793,0.334,0.52,0.38,0.35,-0.0,0.0223,0.0057,0.0415,0.621,1.898,1.043,1.344,,,
9.001,,0.0324,-0.0817,0.336,0.58,0.26,0.38,-0.0,0.0127,-0.0082,0.0415,0.621,1.898,1.043,1.335,,,
9.048,,0.0323,-0.0852,0.34,0.59,0.27,0.34,-0.0,0.0129,-0.0107,0.0382,0.62,1.911,1.045,1.335,,,
9.097,,0.04,-0.0863,0.342,0.65,0.09,0.23,-0.0,0.0199,-0.0153,0.0343,0.62,1.911,1.045,1.334,,,
9.135,,0.0394,-0.0906,0.341,0.71,-0.0,0.27,-0.0,0.0167,-0.0234,0.0254,0.618,1.9,1.053,1.334,,,
9.179,ROTATION_SCAN,0.0418,-0.0936,0.346,0.77,-0.25,0.26,-0.0,0.0163,-0.024,0.0197,0.618,1.9,1.053,1.33,,,
9.229,ROTATION_SCAN,0.0425,-0.0972,0.346,0.82,-0.39,0.38,15.0,0.0131,-0.0257,0.0215,0.612,1.886,1.054,1.33,,,
9.316,ROTATION_SCAN,0.0461,-0.0991,0.345,0.9,-0.43,0.24,15.0,0.016,-0.0237,0.0135,0.612,1.886,1.054,1.324,,,
9.354,ROTATION_SCAN,0.0456,-0.1028,0.348,1.15,-0.44,0.32,15.0,0.0109,-0.0293,0.0131,0.608,1.902,1.06,1.324,,,
9.396,ROTATION_SCAN,0.047,-0.1052,0.347,1.5,-0.66,0.35,15.0,0.009,-0.0248,0.0103,0.608,1.902,1.06,1.319,,,
9.43,ROTATION_SCAN,0.0486,-0.1099,0.347,1.98,-0.78,0.47,15.0,0.0081,-0.0227,0.0001,0.611,1.881,1.061,1.319,,,
9.488,ROTATION_SCAN,0.0486,-0.1136,0.345,2.66,-0.84,0.38,15.0,0.0027,-0.0198,0.0026,0.611,1.881,1.061,1.31,,,
9.533,ROTATION_SCAN,0.0492,-0.1157,0.348,3.38,-0.89,0.31,15.0,0.0035,-0.0163,-0.0003,0.611,1.901,1.065,1.31,,,
9.579,ROTATION_SCAN,0.0491,-0.1189,0.341,4.16,-1.05,0.34,15.0,-0.0057,-0.0165,0.0016,0.611,1.901,1.065,1.307,,,
9.646,ROTATION_SCAN,0.048,-0.1225,0.348,5.02,-1.24,0.39,15.0,-0.0077,-0.0077,-0.0035,0.609,,1.075,1.307,,,
9.689,ROTATION_SCAN,0.0465,-0.1226,0.344,5.95,-1.41,0.28,15.0,-0.0131,0.0017,0.0061,0.609,,1.075,1.313,,,
9.743,ROTATION_SCAN,0.0466,-0.1226,0.347,6.91,-1.33,0.21,15.0,-0.0155,0.0146,-0.0001,0.611,,1.081,1.313,,,
9.782,ROTATION_SCAN,0.0447,-0.1236,0.342,7.87,-1.34,0.06,15.0,-0.02,0.0225,0.0024,0.611,,1.081,1.317,,,
