time_s,x_m,y_m,z_down_m
14.578,0.0299,0.0249,0.336
14.679,0.0344,0.0394,0.341
14.779,0.0379,0.0454,0.332
14.883,0.0373,0.0536,0.337
14.98,0.0335,0.0579,0.336
15.079,0.0253,0.0587,0.332
15.193,0.0144,0.0558,0.331
15.281,-0.0015,0.0458,0.324
15.379,-0.0084,0.0422,0.325
15.506,-0.0131,0.0379,0.322
15.578,-0.0111,0.0356,0.323
15.678,-0.0064,0.0364,0.32
15.821,-0.0022,0.0452,0.319
15.879,0.0041,0.0527,0.318
15.978,0.0123,0.062,0.314
16.102,0.0132,0.0684,0.315
16.182,0.0086,0.0692,0.314
16.277,0.0019,0.0635,0.317
16.379,-0.0079,0.0593,0.315
16.484,-0.0112,0.0481,0.314
16.579,-0.0127,0.0372,0.317
16.678,-0.0094,0.03,0.315
16.779,-0.0018,0.0206,0.316
16.877,0.0104,0.0148,0.315
16.978,0.0256,0.0122,0.315
17.091,0.0451,0.0075,0.314
17.178,0.0626,0.0036,0.315
17.278,0.0862,0.0003,0.318
17.405,0.1108,-0.0082,0.314
17.477,0.1382,-0.018,0.314
17.577,0.1701,-0.0285,0.312
17.718,0.2017,-0.0403,0.316
17.776,0.2362,-0.0529,0.349
17.878,0.2835,-0.07,0.394
17.983,0.3203,-0.0803,0.387
18.079,0.3558,-0.0914,0.349
18.177,0.3888,-0.1003,0.3
18.278,0.4198,-0.1097,0.272
18.381,0.4521,-0.123,0.266
18.479,0.4822,-0.1349,0.263
18.577,0.5085,-0.1451,0.274
18.678,0.5366,-0.1567,0.287
18.777,0.5587,-0.1647,0.294
18.877,0.5797,-0.1699,0.299
18.989,0.5964,-0.1717,0.302
19.077,0.6122,-0.1737,0.304
19.176,0.6202,-0.1733,0.302
19.306,0.6257,-0.1696,0.301
19.376,0.6273,-0.165,0.303
19.477,0.6289,-0.1616,0.305
19.622,0.6333,-0.1635,0.305
19.676,0.6406,-0.1671,0.305
19.776,0.649,-0.1725,0.306
19.881,0.6566,-0.1778,0.305
19.98,0.6583,-0.1844,0.303
20.077,0.6597,-0.1889,0.306
20.176,0.6566,-0.1901,0.311
20.277,0.6513,-0.1856,0.313
20.376,0.6468,-0.1781,0.311
20.476,0.6429,-0.1683,0.313
20.576,0.6423,-0.1597,0.312
20.677,0.6442,-0.1524,0.313
20.776,0.6477,-0.1507,0.314
20.883,0.6516,-0.1513,0.314
20.976,0.6543,-0.1537,0.312
21.076,0.6529,-0.162,0.316
21.193,0.6499,-0.1679,0.318
21.277,0.6421,-0.1705,0.316
21.377,0.6354,-0.1705,0.314
21.506,0.6303,-0.1704,0.315
21.576,0.6274,-0.173,0.319
21.676,0.634,-0.1791,0.32
21.814,0.6401,-0.1801,0.321
21.876,0.6488,-0.1753,0.318
21.976,0.6558,-0.1686,0.316
22.108,0.6617,-0.1638,0.314
22.184,0.6656,-0.1621,0.309
22.277,0.6677,-0.1684,0.304
22.376,0.6603,-0.1649,0.304
22.482,0.6519,-0.1734,0.299
22.576,0.6472,-0.1766,0.303
22.675,0.6426,-0.179,0.303
22.78,0.6369,-0.176,0.297
22.876,0.6353,-0.1726,0.299
22.976,0.6371,-0.168,0.299
23.075,0.6403,-0.1642,0.298
23.175,0.641,-0.1625,0.294
23.276,0.6408,-0.1619,0.294
23.379,0.6428,-0.1649,0.294
23.475,0.6434,-0.1694,0.296
23.575,0.6344,-0.1795,0.299
23.693,0.6314,-0.1806,0.301
23.776,0.627,-0.1799,0.305
23.876,0.6273,-0.1751,0.306
24.001,0.6334,-0.1675,0.309
24.075,0.6432,-0.1676,0.31
24.176,0.651,-0.1681,0.31
24.313,0.657,-0.1729,0.309
24.38,0.6613,-0.1829,0.31
24.476,0.6615,-0.1894,0.309
24.577,0.6559,-0.193,0.309
24.678,0.6474,-0.193,0.31
24.776,0.6412,-0.1905,0.307
24.874,0.6349,-0.1852,0.307
24.977,0.6307,-0.179,0.305
25.075,0.6315,-0.1728,0.301
25.175,0.632,-0.1703,0.302
25.274,0.6352,-0.1711,0.3
25.374,0.6337,-0.1781,0.301
25.474,0.6335,-0.1905,0.299
25.579,0.6282,-0.2029,0.301
25.676,0.6226,-0.2191,0.299
25.774,0.616,-0.2319,0.297
25.897,0.61,-0.243,0.299
25.975,0.6054,-0.252,0.299
26.075,0.6041,-0.2592,0.3
26.211,0.6058,-0.2654,0.301
26.274,0.6104,-0.2666,0.3
26.374,0.614,-0.2643,0.3
26.518,0.6176,-0.2613,0.303
26.576,0.6201,-0.2579,0.299
26.674,0.624,-0.252,0.302
26.785,0.6257,-0.2478,0.297
26.88,0.627,-0.2494,0.299
26.975,0.6266,-0.2551,0.299
27.075,0.6284,-0.2642,0.301
27.176,0.6374,-0.2776,0.299
27.274,0.6473,-0.2889,0.301
27.375,0.6594,-0.2994,0.306
27.481,0.6716,-0.3073,0.308
27.574,0.6807,-0.308,0.304
27.674,0.6859,-0.3093,0.303
27.797,0.6883,-0.3075,0.301
27.874,0.6894,-0.3107,0.3
27.974,0.6913,-0.3232,0.301
28.116,0.6943,-0.3394,0.299
28.174,0.6999,-0.3609,0.296
28.274,0.7062,-0.3756,0.295
28.375,0.7139,-0.3859,0.297
28.477,0.7233,-0.3887,0.298
28.574,0.7309,-0.3865,0.294
28.674,0.7378,-0.3808,0.297
28.779,0.7438,-0.3751,0.292
28.873,0.7462,-0.3699,0.295
28.973,0.7482,-0.3633,0.299
29.073,0.7487,-0.3607,0.3
29.212,0.7458,-0.3649,0.301
29.274,0.743,-0.3703,0.3
29.379,0.7416,-0.3784,0.303
29.474,0.7451,-0.3838,0.304
29.575,0.7527,-0.3854,0.303
29.697,0.7598,-0.3834,0.303
29.774,0.7697,-0.3779,0.302
29.873,0.7782,-0.3707,0.3
30.008,0.784,-0.3617,0.304
30.074,0.7875,-0.3528,0.304
30.174,0.7869,-0.3442,0.306
30.319,0.7861,-0.3411,0.305
30.378,0.7885,-0.3432,0.305
30.474,0.7979,-0.3496,0.306
30.639,0.8136,-0.3617,0.301
30.687,0.8294,-0.3725,0.302
30.774,0.8436,-0.3827,0.301
30.873,0.8541,-0.3893,0.307
30.981,0.8618,-0.394,0.305
31.073,0.8662,-0.391,0.305
31.173,0.8734,-0.3834,0.301
31.273,0.8794,-0.375,0.302
31.373,0.8885,-0.3668,0.3
31.473,0.8974,-0.3608,0.3
31.587,0.9072,-0.357,0.303
31.673,0.9198,-0.3545,0.302
31.773,0.9324,-0.3546,0.301
31.906,0.9405,-0.3525,0.304
31.973,0.9488,-0.3513,0.304
32.073,0.9567,-0.3504,0.299
32.22,0.9669,-0.351,0.304
32.273,0.9752,-0.3505,0.302
32.372,0.9837,-0.3471,0.302
32.497,0.9897,-0.3425,0.305
32.578,0.9918,-0.3358,0.304
32.673,0.9902,-0.3267,0.305
32.774,0.9863,-0.3178,0.303
32.879,0.9814,-0.3117,0.304
32.973,0.9762,-0.3073,0.299
33.073,0.9715,-0.3027,0.299
33.173,0.968,-0.2973,0.299
33.273,0.9679,-0.2928,0.299
33.373,0.968,-0.288,0.299
33.477,0.9674,-0.2858,0.301
33.572,0.969,-0.2853,0.303
33.672,0.961,-0.3036,0.302
33.788,0.961,-0.3095,0.309
33.872,0.9595,-0.3195,0.306
33.973,0.9638,-0.3252,0.308
34.099,0.9717,-0.3279,0.31
34.172,0.9795,-0.3205,0.311
34.273,0.9841,-0.3144,0.31
34.412,0.9865,-0.3087,0.306
34.472,0.9854,-0.3019,0.307
34.572,0.9813,-0.3001,0.306
34.692,0.976,-0.3043,0.308
34.771,0.9716,-0.3116,0.303
34.872,0.9686,-0.3183,0.301
34.983,0.968,-0.3262,0.3
35.079,0.9697,-0.3318,0.299
35.172,0.9759,-0.3376,0.298
35.273,0.9828,-0.3397,0.294
35.374,0.9882,-0.3419,0.294
35.473,0.9926,-0.3418,0.297
35.572,0.9929,-0.3441,0.295
35.672,0.9891,-0.3471,0.297
35.773,0.9858,-0.3476,0.299
35.872,0.9802,-0.347,0.296
35.982,0.9827,-0.3438,0.296
36.072,0.9952,-0.3408,0.296
36.171,1.0044,-0.3412,0.299
36.296,1.0136,-0.3428,0.299
36.372,1.0218,-0.3445,0.305
36.472,1.0269,-0.3517,0.306
36.608,1.0278,-0.3617,0.306
36.671,1.0247,-0.369,0.302
36.772,1.0167,-0.374,0.303
36.92,1.0091,-0.374,0.303
36.971,1.0043,-0.3701,0.303
37.072,0.9992,-0.364,0.307
37.186,0.9961,-0.3616,0.306
37.28,0.9964,-0.3655,0.299
37.372,0.9986,-0.3696,0.296
37.473,1.0042,-0.375,0.291
37.574,1.0107,-0.3788,0.295
37.671,1.0131,-0.3768,0.294
37.771,1.0153,-0.3722,0.293
37.871,1.0115,-0.3651,0.292
37.971,1.0058,-0.3548,0.292
38.071,0.9989,-0.3435,0.295
38.18,0.9917,-0.3262,0.294
38.272,0.9875,-0.3092,0.299
38.372,0.9848,-0.2925,0.298
38.497,0.9871,-0.2859,0.298
38.572,0.9912,-0.3002,0.297
38.672,0.9964,-0.3112,0.297
38.805,0.9998,-0.3187,0.294
38.872,1.0037,-0.3142,0.292
38.972,1.0051,-0.3064,0.292
39.113,1.0027,-0.2902,0.292
39.181,1.0027,-0.2802,0.297
39.272,1.0036,-0.2915,0.296
39.399,1.0067,-0.3024,0.298
39.476,1.0119,-0.309,0.304
39.571,1.0176,-0.3085,0.307
39.671,1.023,-0.2997,0.301
39.778,1.0278,-0.2825,0.299
39.878,1.0265,-0.2875,0.301
39.972,1.0234,-0.305,0.304
40.101,1.0247,-0.3131,0.306
40.184,1.0332,-0.3132,0.304
40.272,1.0462,-0.302,0.298
40.376,1.0644,-0.282,0.294
40.472,1.0794,-0.2929,0.293
40.571,1.0893,-0.3113,0.298
40.671,1.095,-0.3225,0.303
40.782,1.097,-0.323,0.301
40.89,1.0988,-0.3096,0.296
40.971,1.0968,-0.2808,0.288
41.097,1.1062,-0.264,0.294
41.17,1.1219,-0.2573,0.306
41.271,1.1382,-0.25,0.31
41.41,1.1506,-0.241,0.314
41.471,1.1579,-0.2287,0.305
41.571,1.1572,-0.2111,0.307
41.693,1.1588,-0.1964,0.299
41.77,1.1582,-0.1828,0.292
41.871,1.1581,-0.1736,0.283
41.981,1.1603,-0.1633,0.27
42.075,1.1627,-0.1579,0.248
42.17,1.1648,-0.1511,0.226
42.271,1.1778,-0.1415,0.2
42.376,1.1801,-0.131,0.167
42.471,1.1799,-0.1334,0.141
42.571,1.1743,-0.1436,0.114
42.672,1.1768,-0.1617,0.095
42.771,1.1739,-0.1787,0.071
42.871,1.1671,-0.1954,0.054
42.991,1.1576,-0.2093,0.047
43.07,1.1452,-0.2254,0.037
43.17,1.1299,-0.2378,0.0
43.306,1.1243,-0.2345,0.0
43.37,1.1216,-0.2385,0.001
43.47,1.1222,-0.2383,0.005
43.613,1.1236,-0.2387,0.004
43.67,1.1269,-0.2385,0.005
43.77,1.1272,-0.2393,0.005
43.881,1.1284,-0.2397,0.005
43.975,1.1297,-0.2399,0.003
