time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.248,,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677,0.422,,1.275,,,,,
0.251,,-0.0208,0.0333,0.012,-0.8,-0.32,0.3,0.0,0.0,0.0,0.0,0.675,0.422,,1.275,,,,,
0.253,,-0.0214,0.0315,0.014,-0.79,-0.24,0.34,0.0,0.0,0.0,0.0,0.675,0.422,,1.257,,,,,
0.256,,-0.0206,0.0329,0.014,-0.79,-0.31,0.3,0.0,0.0,0.0,0.0,0.676,0.418,,1.257,,,,,
0.31,,-0.0206,0.0331,0.013,-0.78,-0.32,0.31,0.0,0.0,0.0,0.0,0.676,0.418,,1.264,,,,,
0.344,,-0.0206,0.0329,0.013,-0.78,-0.31,0.31,0.0,0.0057,-0.0048,0.0019,0.674,0.419,,1.264,,,,,
0.394,,-0.021,0.0331,0.015,-0.78,-0.32,0.33,0.0,0.0028,-0.0035,0.0036,0.674,0.419,,1.264,,,,,
0.443,,-0.0205,0.0329,0.015,-0.78,-0.31,0.31,0.0,0.0055,-0.0047,0.008,0.676,0.417,,1.264,,,,,
0.496,,-0.0205,0.0331,0.013,-0.77,-0.32,0.31,0.0,0.006,-0.004,0.0085,0.676,0.417,,1.263,,,,,
0.544,,-0.0215,0.0322,0.013,-0.77,-0.28,0.36,0.0,0.0008,-0.0087,0.0023,0.679,0.423,,1.263,,,,,
0.602,,-0.0217,0.0315,0.015,-0.77,-0.26,0.36,0.0,-0.0009,-0.0122,0.0033,0.679,0.423,,1.259,,,,,
0.65,,-0.0217,0.0328,0.015,-0.77,-0.32,0.36,0.0,-0.0002,-0.0055,0.0068,0.679,0.419,,1.259,,,,,
0.702,,-0.021,0.0322,0.012,-0.77,-0.29,0.32,0.0,0.0035,-0.0089,0.0084,0.679,0.419,,1.268,,,,,
0.752,,-0.021,0.0321,0.012,-0.76,-0.28,0.32,0.0,0.0042,-0.0089,0.0002,0.679,0.418,,1.268,,,,,
0.796,,-0.0205,0.0322,0.012,-0.76,-0.3,0.3,0.0,0.0065,-0.0069,0.0009,0.679,0.418,,1.263,,,,,
0.844,,-0.0205,0.0313,0.012,-0.75,-0.26,0.31,0.0,0.0066,-0.0126,-0.0029,0.676,0.419,,1.263,,,,,
0.9,,-0.0207,0.032,0.015,-0.75,-0.29,0.32,0.0,0.0049,-0.0086,-0.002,0.676,0.419,,1.264,,,,,
