time_s,x_m,y_m,z_down_m
7.079,-0.0137,0.0164,0.01
7.13,-0.0187,0.0189,0.01
7.181,-0.0228,0.0251,0.009
7.234,-0.0267,0.0318,0.01
7.28,-0.032,0.0372,0.006
7.329,-0.0355,0.0423,0.0
7.381,-0.0372,0.0408,0.0
7.43,-0.0381,0.0382,0.0
7.479,-0.0365,0.0246,0.0
7.531,-0.0314,0.013,0.0
7.58,-0.0285,-0.0081,0.0
7.63,-0.0111,-0.028,0.0
7.679,0.0142,-0.0467,0.005
7.729,0.0341,-0.0676,0.021
7.78,0.0564,-0.0749,0.032
7.829,0.0691,-0.0758,0.044
7.88,0.0818,-0.0703,0.056
7.929,0.0871,-0.0602,0.064
7.982,0.0837,-0.0446,0.067
8.031,0.0764,-0.0279,0.073
8.084,0.068,-0.0108,0.075
8.134,0.0598,0.006,0.085
8.18,0.0487,0.0227,0.09
8.229,0.0373,0.0311,0.103
8.28,0.0273,0.0375,0.115
8.329,0.0171,0.0428,0.128
8.379,0.0078,0.0468,0.131
8.43,0.0006,0.0476,0.141
8.479,-0.0065,0.0464,0.15
8.529,-0.0107,0.0427,0.154
8.579,-0.0124,0.0383,0.167
8.629,-0.0122,0.0335,0.175
8.68,-0.0106,0.0284,0.183
8.729,-0.0066,0.0241,0.195
8.779,-0.0025,0.0204,0.202
8.83,0.002,0.0182,0.211
8.879,0.0064,0.0161,0.22
8.93,0.0123,0.0143,0.233
8.979,0.0168,0.0146,0.238
9.03,0.0201,0.0152,0.246
9.079,0.0213,0.0182,0.25
9.129,0.0221,0.0203,0.254
9.179,0.0218,0.0234,0.264
9.229,0.0207,0.0263,0.262
9.279,0.0198,0.0293,0.262
9.329,0.018,0.0324,0.268
9.38,0.0151,0.0336,0.269
9.429,0.012,0.0343,0.276
9.479,0.0099,0.0345,0.283
9.53,0.007,0.0333,0.287
9.583,0.0042,0.0311,0.286
9.63,0.0024,0.0292,0.294
9.679,0.0009,0.0252,0.294
9.729,0.0008,0.0219,0.299
9.779,0.0003,0.0176,0.304
9.83,0.002,0.0122,0.303
9.88,0.0038,0.0051,0.306
9.929,0.0055,-0.0006,0.305
9.978,0.0081,-0.0047,0.307
10.029,0.012,-0.0082,0.311
10.079,0.0158,-0.0132,0.314
10.129,0.0204,-0.0162,0.313
10.179,0.0257,-0.0206,0.313
10.229,0.0283,-0.0208,0.313
10.279,0.0298,-0.0201,0.314
10.329,0.03,-0.0178,0.317
10.379,0.0325,-0.0165,0.319
10.429,0.031,-0.0129,0.32
10.478,0.029,-0.0097,0.321
10.529,0.0294,-0.005,0.321
10.579,0.0271,-0.001,0.322
10.628,0.0265,0.0037,0.324
10.679,0.0245,0.0062,0.324
10.729,0.0226,0.0095,0.323
10.779,0.0186,0.0117,0.324
10.828,0.016,0.0111,0.324
10.879,0.0125,0.0108,0.324
10.929,0.0105,0.0091,0.328
10.98,0.0102,0.0042,0.327
11.033,0.0092,0.0004,0.326
11.079,0.0101,-0.0039,0.331
11.129,0.0146,-0.0074,0.328
11.178,0.0142,-0.0118,0.333
11.229,0.0188,-0.013,0.332
11.279,0.0183,-0.018,0.332
11.328,0.0238,-0.0191,0.336
11.379,0.0249,-0.0221,0.337
11.428,0.0318,-0.0232,0.337
11.478,0.032,-0.0212,0.339
11.53,0.0349,-0.0199,0.337
11.579,0.038,-0.0172,0.337
11.628,0.0368,-0.0114,0.335
11.679,0.039,-0.0065,0.337
11.729,0.0382,-0.0037,0.34
11.779,0.0385,0.0006,0.341
11.829,0.0392,0.0027,0.336
11.878,0.0382,0.0046,0.342
11.93,0.0368,0.0087,0.339
11.978,0.0338,0.0099,0.339
12.029,0.0328,0.0119,0.338
12.079,0.0316,0.0116,0.342
12.128,0.0301,0.0099,0.338
12.179,0.0293,0.0081,0.338
12.229,0.0285,0.0055,0.34
12.279,0.03,0.0037,0.344
12.329,0.0321,-0.0005,0.341
12.378,0.0327,-0.002,0.339
12.429,0.0369,-0.0059,0.339
12.478,0.0414,-0.009,0.339
12.529,0.0461,-0.0093,0.342
12.578,0.0496,-0.0095,0.339
12.628,0.0553,-0.0097,0.34
12.678,0.0611,-0.0088,0.335
12.728,0.0661,-0.0056,0.336
12.778,0.0702,-0.0037,0.338
12.828,0.0756,0.0005,0.34
12.879,0.0775,0.0021,0.338
12.928,0.0825,0.0053,0.338
12.978,0.0858,0.0085,0.338
13.028,0.0882,0.0119,0.338
13.079,0.0892,0.0166,0.338
13.128,0.0892,0.0184,0.34
13.178,0.0928,0.0208,0.338
13.227,0.0941,0.0226,0.338
13.277,0.0967,0.0225,0.338
13.328,0.0994,0.0225,0.338
13.378,0.1029,0.0224,0.337
13.428,0.1112,0.0215,0.336
13.478,0.1153,0.0206,0.338
13.527,0.1219,0.021,0.333
13.578,0.1284,0.02,0.332
13.628,0.1329,0.0187,0.335
13.678,0.1408,0.0192,0.338
13.729,0.1498,0.0203,0.336
13.777,0.156,0.0203,0.339
13.827,0.1618,0.0201,0.336
13.879,0.1677,0.0222,0.342
13.929,0.1752,0.0214,0.345
13.977,0.1797,0.0216,0.347
14.028,0.1872,0.0207,0.346
14.077,0.1929,0.0188,0.348
14.129,0.2003,0.018,0.349
14.178,0.2071,0.017,0.353
14.23,0.214,0.0154,0.356
14.278,0.2224,0.0138,0.358
14.327,0.2294,0.0112,0.366
14.377,0.237,0.011,0.375
14.428,0.2469,0.0089,0.387
14.479,0.2569,0.007,0.382
14.528,0.2632,0.0044,0.37
14.579,0.2705,0.002,0.36
14.63,0.2803,0.0005,0.344
14.679,0.2892,-0.0029,0.329
14.728,0.2978,-0.0037,0.312
14.778,0.3081,-0.0061,0.304
14.828,0.3168,-0.0086,0.291
14.877,0.3247,-0.01,0.288
14.928,0.3338,-0.0117,0.28
14.979,0.3412,-0.0143,0.283
15.028,0.3507,-0.0141,0.284
15.077,0.3589,-0.015,0.285
15.127,0.3674,-0.0138,0.287
15.178,0.3766,-0.0127,0.289
15.228,0.3839,-0.0127,0.294
15.278,0.3936,-0.0106,0.296
15.329,0.4024,-0.0088,0.3
15.379,0.4097,-0.0078,0.304
15.428,0.4175,-0.0051,0.31
15.477,0.4262,-0.0027,0.312
15.528,0.4336,-0.0008,0.313
15.578,0.4434,0.0009,0.316
15.629,0.4512,0.0025,0.319
15.68,0.4594,0.0036,0.321
15.728,0.4693,0.0044,0.322
15.778,0.4774,0.0055,0.321
15.827,0.4871,0.0062,0.321
15.878,0.4959,0.0062,0.327
15.928,0.5064,0.0072,0.325
15.978,0.5163,0.0079,0.325
16.028,0.527,0.0095,0.329
16.078,0.5369,0.0091,0.326
16.128,0.549,0.0118,0.33
16.177,0.56,0.0138,0.33
16.232,0.5707,0.0158,0.333
16.279,0.5806,0.017,0.332
16.327,0.5909,0.0204,0.332
16.378,0.6022,0.0222,0.332
16.427,0.6128,0.025,0.328
16.477,0.6227,0.0269,0.327
16.528,0.6344,0.0287,0.331
16.578,0.6452,0.0312,0.328
16.636,0.6572,0.0329,0.33
16.677,0.6668,0.0342,0.328
16.728,0.6793,0.0363,0.327
16.778,0.689,0.0375,0.33
16.827,0.6982,0.0379,0.328
16.877,0.7083,0.0378,0.327
16.934,0.719,0.0389,0.327
16.978,0.7274,0.04,0.327
17.028,0.7367,0.042,0.321
17.081,0.7453,0.0433,0.323
17.13,0.7543,0.0448,0.321
17.179,0.766,0.046,0.318
17.229,0.7768,0.0482,0.32
17.278,0.786,0.0475,0.322
17.328,0.7961,0.0469,0.317
17.377,0.8067,0.0469,0.319
17.427,0.8162,0.0465,0.315
17.477,0.8266,0.0459,0.314
17.527,0.8372,0.0431,0.317
17.578,0.8459,0.0419,0.318
17.627,0.8546,0.0409,0.316
17.679,0.8643,0.0377,0.317
17.727,0.874,0.034,0.316
17.779,0.8833,0.0296,0.315
17.827,0.8919,0.025,0.313
17.877,0.9009,0.0224,0.31
17.926,0.9108,0.0177,0.31
17.978,0.923,0.0131,0.308
18.032,0.9325,0.0099,0.304
18.081,0.9435,0.0071,0.29
18.135,0.9539,0.0024,0.25
18.181,0.9616,-0.0009,0.218
18.23,0.9682,-0.0034,0.199
18.277,0.9754,-0.0098,0.199
18.332,0.9845,-0.0097,0.212
18.38,0.9921,-0.0118,0.224
18.429,0.9971,-0.0123,0.255
18.479,1.0046,-0.0096,0.274
18.527,1.0158,-0.0116,0.301
18.576,1.0192,-0.0143,0.32
18.632,1.0289,-0.0143,0.338
18.691,1.0393,-0.0163,0.358
18.728,1.0499,-0.0168,0.381
18.778,1.063,-0.0174,0.395
18.83,1.0764,-0.0171,0.416
18.877,1.088,-0.0167,0.43
18.927,1.1002,-0.0173,0.445
18.976,1.1127,-0.0167,0.461
19.029,1.1264,-0.0154,0.462
19.082,1.1418,-0.0148,0.444
19.132,1.1548,-0.0137,0.416
19.186,1.1682,-0.0122,0.393
19.228,1.1821,-0.0098,0.364
19.284,1.1962,-0.0049,0.343
19.343,1.2109,-0.0024,0.316
19.409,1.2247,-0.0026,0.295
19.451,1.2391,-0.0022,0.278
19.486,1.2497,-0.0049,0.268
19.537,1.2588,-0.0054,0.263
19.598,1.2642,-0.0065,0.254
19.636,1.2687,-0.011,0.252
19.682,1.2706,-0.0142,0.257
19.733,1.2697,-0.0166,0.264
19.79,1.2708,-0.02,0.262
19.833,1.2691,-0.0218,0.268
19.876,1.267,-0.0241,0.273
19.934,1.2662,-0.0278,0.28
19.982,1.2652,-0.0294,0.284
20.028,1.2631,-0.0315,0.289
20.089,1.2598,-0.0323,0.289
20.132,1.2597,-0.0332,0.291
20.179,1.2607,-0.0334,0.292
20.231,1.2634,-0.0315,0.295
20.283,1.2678,-0.0311,0.299
20.327,1.2745,-0.0288,0.297
20.384,1.2819,-0.0272,0.297
20.436,1.2892,-0.0242,0.297
20.481,1.2968,-0.0195,0.296
20.528,1.3033,-0.015,0.297
20.581,1.307,-0.0115,0.3
20.636,1.3097,-0.0065,0.301
20.693,1.312,-0.0027,0.3
20.736,1.3131,0.0022,0.302
20.803,1.3142,0.007,0.302
20.835,1.3136,0.011,0.305
20.88,1.3114,0.0156,0.307
20.946,1.3112,0.0179,0.308
20.98,1.3075,0.018,0.308
21.035,1.3064,0.0179,0.305
21.079,1.3026,0.0154,0.311
21.133,1.2998,0.0112,0.308
21.18,1.2972,0.0063,0.308
21.226,1.2952,-0.0012,0.305
21.283,1.2928,-0.0121,0.303
21.338,1.2925,-0.0202,0.304
21.377,1.2902,-0.0308,0.299
21.434,1.2899,-0.039,0.297
21.478,1.2881,-0.0457,0.296
21.528,1.2857,-0.0524,0.295
21.588,1.2852,-0.0562,0.293
21.636,1.2838,-0.0586,0.295
21.687,1.2834,-0.0593,0.293
21.743,1.2834,-0.0575,0.294
21.776,1.2852,-0.0544,0.293
21.832,1.2878,-0.0472,0.293
21.882,1.2891,-0.0401,0.296
21.931,1.29,-0.0324,0.297
21.989,1.2913,-0.0242,0.296
22.033,1.2912,-0.0158,0.297
22.084,1.292,-0.0075,0.297
22.132,1.2916,-0.0009,0.297
22.178,1.2925,0.004,0.297
22.229,1.2912,0.0095,0.299
22.278,1.2901,0.0132,0.299
22.331,1.2879,0.0151,0.303
22.376,1.2844,0.0166,0.3
22.427,1.2795,0.0153,0.303
22.477,1.2776,0.0137,0.302
22.525,1.2748,0.0116,0.303
22.584,1.2712,0.0085,0.302
22.631,1.2701,0.0045,0.305
22.678,1.2714,0.0019,0.299
22.725,1.2702,-0.0018,0.299
22.777,1.2722,-0.0067,0.3
22.829,1.2732,-0.0096,0.301
22.875,1.2744,-0.0135,0.297
22.928,1.276,-0.0139,0.3
22.978,1.279,-0.0147,0.302
23.026,1.2812,-0.0133,0.301
23.075,1.2822,-0.011,0.303
23.127,1.284,-0.0069,0.305
23.185,1.2855,-0.0024,0.305
23.227,1.2848,0.0037,0.306
23.277,1.2824,0.0086,0.302
23.325,1.2807,0.0145,0.305
23.379,1.2784,0.0197,0.305
23.43,1.2765,0.024,0.307
23.477,1.2744,0.0299,0.307
23.526,1.2722,0.033,0.308
23.576,1.2713,0.0359,0.306
23.629,1.269,0.0367,0.305
23.677,1.2653,0.0369,0.303
23.727,1.2613,0.0367,0.303
23.78,1.2592,0.0382,0.303
23.825,1.2578,0.0383,0.302
23.879,1.2538,0.0386,0.302
23.927,1.2519,0.04,0.306
23.975,1.2487,0.0401,0.304
24.027,1.2456,0.041,0.305
24.075,1.2432,0.041,0.306
24.127,1.2409,0.0419,0.305
24.177,1.24,0.041,0.306
24.229,1.2417,0.04,0.305
24.276,1.2429,0.0383,0.306
24.338,1.2476,0.0362,0.307
24.388,1.2519,0.0361,0.305
24.426,1.2539,0.0349,0.306
24.478,1.2558,0.0336,0.307
24.525,1.2585,0.0308,0.308
24.583,1.2593,0.0279,0.308
24.633,1.2598,0.0239,0.309
24.677,1.2586,0.021,0.309
24.724,1.2564,0.0197,0.308
24.782,1.2535,0.0173,0.313
24.838,1.2492,0.017,0.309
24.879,1.245,0.0164,0.307
24.924,1.2412,0.0152,0.309
24.983,1.2369,0.0146,0.31
25.029,1.2342,0.0138,0.31
25.077,1.2314,0.0123,0.307
25.125,1.2283,0.0081,0.305
25.182,1.2243,0.0044,0.303
25.225,1.2243,0.0023,0.299
25.278,1.2244,-0.0012,0.302
25.33,1.2268,-0.0052,0.302
25.386,1.2273,-0.0068,0.302
25.427,1.2269,-0.0091,0.298
25.48,1.2271,-0.0109,0.299
25.536,1.2271,-0.0127,0.299
25.575,1.2263,-0.014,0.299
25.628,1.2245,-0.0147,0.298
25.679,1.222,-0.0127,0.297
25.725,1.218,-0.0111,0.297
25.777,1.216,-0.0103,0.297
25.827,1.2152,-0.0073,0.297
25.886,1.2158,-0.0045,0.3
25.928,1.2143,-0.0009,0.299
25.977,1.2134,0.0064,0.3
26.026,1.2116,0.0108,0.301
26.095,1.2103,0.0157,0.299
26.125,1.2098,0.0165,0.301
26.176,1.2067,0.0175,0.303
26.226,1.205,0.0167,0.302
26.274,1.2004,0.0149,0.303
26.328,1.1965,0.011,0.303
26.379,1.1921,0.0064,0.304
26.426,1.1879,0.0025,0.302
26.48,1.1828,-0.0015,0.304
26.526,1.1777,-0.0076,0.307
26.576,1.1733,-0.0126,0.305
26.627,1.1692,-0.0164,0.305
26.679,1.1658,-0.0198,0.304
26.726,1.1614,-0.0217,0.305
26.789,1.1567,-0.0241,0.303
26.827,1.1516,-0.025,0.302
26.876,1.1483,-0.0251,0.303
26.927,1.1461,-0.0227,0.304
26.979,1.1423,-0.0195,0.303
27.027,1.1392,-0.0159,0.301
27.082,1.1371,-0.0114,0.299
27.126,1.135,-0.0073,0.302
27.174,1.1295,-0.0026,0.301
27.227,1.1275,0.001,0.299
27.276,1.1236,0.0061,0.3
27.324,1.1189,0.0109,0.3
27.379,1.1119,0.0155,0.302
27.442,1.1076,0.0184,0.299
27.48,1.1009,0.0201,0.296
27.535,1.0931,0.0214,0.283
27.59,1.0861,0.0222,0.272
27.649,1.0791,0.0228,0.239
27.684,1.0721,0.0225,0.226
27.732,1.0668,0.0227,0.216
27.776,1.0632,0.0217,0.222
27.825,1.0573,0.0201,0.237
27.877,1.0527,0.0158,0.245
27.924,1.0475,0.0131,0.266
27.975,1.043,0.0128,0.28
28.024,1.0379,0.0265,0.297
28.075,1.0318,0.0274,0.299
28.126,1.0239,0.028,0.312
28.175,1.0173,0.0273,0.321
28.224,1.0058,0.0285,0.33
28.276,0.9958,0.0286,0.335
28.328,0.9875,0.0258,0.343
28.374,0.9773,0.025,0.344
28.424,0.9634,0.0252,0.349
28.482,0.9517,0.0235,0.352
28.527,0.9422,0.0226,0.354
28.577,0.9315,0.0205,0.361
28.625,0.9225,0.0208,0.36
28.677,0.9137,0.0198,0.361
28.726,0.9042,0.0188,0.364
28.776,0.8929,0.0173,0.362
28.823,0.8834,0.0172,0.36
28.88,0.8737,0.0164,0.363
28.924,0.8636,0.0182,0.368
28.973,0.8549,0.0182,0.372
29.024,0.844,0.0184,0.377
29.075,0.8327,0.02,0.366
29.123,0.8211,0.0205,0.352
29.175,0.8096,0.0201,0.335
29.228,0.801,0.018,0.309
29.275,0.795,0.015,0.291
29.324,0.7871,0.0122,0.274
29.376,0.7802,0.0113,0.262
29.425,0.7739,0.0088,0.256
29.475,0.7661,0.0039,0.248
29.526,0.7582,0.0002,0.247
29.574,0.7516,-0.0038,0.247
29.624,0.7412,-0.0096,0.246
29.677,0.7322,-0.0116,0.249
29.727,0.7221,-0.0149,0.255
29.774,0.7112,-0.0165,0.261
29.827,0.6996,-0.0163,0.266
29.875,0.6851,-0.0168,0.267
29.923,0.6716,-0.0171,0.271
29.974,0.6569,-0.0161,0.276
30.032,0.6428,-0.0153,0.276
30.073,0.6279,-0.0147,0.281
30.123,0.6138,-0.0128,0.286
30.173,0.5965,-0.0102,0.289
30.223,0.5825,-0.0084,0.291
30.273,0.5685,-0.0063,0.294
30.323,0.555,-0.0036,0.296
30.372,0.5434,-0.0015,0.296
30.423,0.5307,0.0016,0.299
30.474,0.5209,0.0048,0.302
30.524,0.5114,0.0078,0.304
30.575,0.5033,0.0112,0.3
30.622,0.496,0.014,0.3
30.673,0.4888,0.017,0.302
30.728,0.4803,0.0189,0.304
30.772,0.4713,0.0204,0.301
30.825,0.4651,0.0215,0.303
30.874,0.4585,0.0217,0.302
30.925,0.4516,0.0227,0.301
30.973,0.4451,0.0224,0.304
31.022,0.437,0.0205,0.302
31.073,0.4286,0.019,0.302
31.123,0.4195,0.0179,0.299
31.172,0.4102,0.0153,0.301
31.224,0.4011,0.0127,0.299
31.273,0.3892,0.0098,0.301
31.324,0.3791,0.0066,0.3
31.373,0.3696,0.0047,0.301
31.424,0.3607,0.0028,0.299
31.473,0.351,0.0013,0.301
31.523,0.3403,-0.0004,0.299
31.572,0.3325,-0.002,0.301
31.623,0.3246,-0.0028,0.303
31.673,0.3146,-0.0026,0.3
31.722,0.3079,-0.002,0.301
31.772,0.3,-0.0034,0.302
31.822,0.294,-0.0041,0.303
31.873,0.2893,-0.0028,0.304
31.922,0.2828,-0.0039,0.299
31.973,0.2791,-0.0034,0.3
32.023,0.2725,-0.0021,0.302
32.073,0.2674,-0.003,0.302
32.122,0.2616,-0.0024,0.302
32.172,0.2521,-0.0018,0.305
32.223,0.2455,-0.0014,0.308
32.278,0.2395,-0.0027,0.306
32.329,0.2324,-0.0018,0.31
32.373,0.2232,-0.0023,0.309
32.422,0.2139,-0.0029,0.306
32.472,0.2067,-0.0026,0.307
32.522,0.1968,-0.004,0.309
32.572,0.1887,-0.0052,0.303
32.622,0.1805,-0.0066,0.303
32.674,0.17,-0.0091,0.304
32.723,0.1598,-0.0121,0.3
32.772,0.1494,-0.0136,0.299
32.822,0.14,-0.0152,0.274
32.872,0.1297,-0.0168,0.256
32.923,0.1201,-0.0184,0.238
32.973,0.1103,-0.0186,0.234
33.022,0.1024,-0.0193,0.232
33.072,0.0917,-0.0185,0.238
33.122,0.0853,-0.0176,0.245
33.173,0.078,-0.0151,0.259
33.223,0.0708,-0.0136,0.277
33.272,0.0633,-0.0103,0.292
33.321,0.0583,-0.0082,0.304
33.373,0.0521,-0.0035,0.316
33.422,0.0476,0.0014,0.327
33.474,0.0432,0.0049,0.331
33.522,0.039,0.0081,0.342
33.572,0.0357,0.0135,0.341
33.622,0.0335,0.0161,0.343
33.672,0.0319,0.0177,0.343
33.722,0.0307,0.0196,0.343
33.771,0.0285,0.022,0.336
33.822,0.0281,0.021,0.334
33.873,0.0275,0.0191,0.33
33.924,0.028,0.0186,0.324
33.973,0.0252,0.016,0.319
34.022,0.0246,0.0135,0.314
34.073,0.0211,0.0127,0.314
34.121,0.0196,0.0078,0.313
34.172,0.0172,0.006,0.31
34.222,0.014,0.0045,0.308
34.272,0.0082,0.0054,0.308
34.321,0.0027,0.0047,0.305
34.373,-0.0017,0.0053,0.303
34.422,-0.0088,0.0074,0.303
34.473,-0.0123,0.0084,0.304
34.521,-0.0142,0.0112,0.303
34.572,-0.0189,0.0136,0.302
34.621,-0.0201,0.0168,0.3
34.672,-0.0207,0.0177,0.302
34.722,-0.0203,0.0209,0.302
34.772,-0.0188,0.0223,0.303
34.822,-0.0168,0.0235,0.304
34.871,-0.0132,0.0241,0.3
34.921,-0.0083,0.0233,0.305
34.972,-0.0066,0.0253,0.304
35.022,-0.0044,0.0233,0.306
35.071,-0.0014,0.0216,0.301
35.122,-0.0003,0.0208,0.304
35.171,-0.0004,0.0172,0.303
35.221,-0.0003,0.0151,0.302
35.271,-0.0026,0.0137,0.301
35.321,-0.0041,0.012,0.299
35.371,-0.0091,0.0116,0.3
35.422,-0.0121,0.0112,0.298
35.472,-0.0152,0.0115,0.3
35.522,-0.0182,0.0131,0.297
35.571,-0.0204,0.0148,0.299
35.621,-0.023,0.0178,0.298
35.671,-0.0239,0.0229,0.298
35.721,-0.0247,0.0258,0.298
35.772,-0.0239,0.03,0.296
35.821,-0.0233,0.0333,0.302
35.871,-0.0215,0.0353,0.304
35.921,-0.0198,0.0374,0.307
35.971,-0.0161,0.0391,0.307
36.022,-0.0126,0.0398,0.31
36.071,-0.009,0.0411,0.31
36.121,-0.0051,0.0421,0.31
36.172,-0.0026,0.0414,0.31
36.221,0.0012,0.0408,0.312
36.271,0.0033,0.0411,0.309
36.321,0.0042,0.0387,0.312
36.371,0.0053,0.0362,0.307
36.421,0.0053,0.0347,0.303
36.471,0.0041,0.033,0.3
36.521,0.0042,0.0306,0.3
36.572,0.003,0.0301,0.3
36.621,0.002,0.0292,0.299
36.671,-0.0018,0.0286,0.299
36.721,-0.0046,0.0279,0.299
36.771,-0.0066,0.027,0.302
36.821,-0.0119,0.027,0.301
36.871,-0.0141,0.0283,0.303
36.921,-0.0148,0.029,0.303
36.97,-0.0141,0.029,0.304
37.021,-0.0103,0.0286,0.304
37.071,-0.0073,0.0296,0.3
37.121,-0.0003,0.0285,0.299
37.171,0.0055,0.0268,0.298
37.221,0.0095,0.0262,0.292
37.271,0.0147,0.0248,0.289
37.321,0.0202,0.0236,0.289
37.371,0.026,0.0192,0.285
37.421,0.0283,0.0162,0.279
37.472,0.0326,0.0139,0.279
37.521,0.0331,0.0112,0.273
37.571,0.0347,0.0064,0.263
37.62,0.0337,0.0036,0.259
37.67,0.0338,0.0014,0.252
37.721,0.0306,-0.0008,0.242
37.772,0.0255,-0.0015,0.234
37.821,0.0237,-0.003,0.22
37.871,0.0199,-0.0009,0.21
37.923,0.0172,0.0001,0.191
37.97,0.0112,0.0009,0.178
38.021,0.0116,0.0032,0.162
38.07,0.0153,0.0021,0.148
38.121,0.0255,0.0009,0.134
