time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
0.227,,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669,0.42,,,,,
0.23,,3.5125,-2.8108,0.013,-66.21,-0.6,0.48,0.0,0.0055,0.0064,0.0045,0.667,0.421,,,,,
0.234,,3.5104,-2.8115,0.012,-66.52,-0.52,0.49,0.0,-0.0043,0.0013,0.0011,0.667,0.421,,,,,
0.24,,3.5107,-2.8116,0.014,-66.83,-0.53,0.47,0.0,-0.0032,0.0015,-0.0028,0.669,0.422,,0.696,,,
0.308,,3.5115,-2.8113,0.013,-67.15,-0.56,0.47,0.0,0.0007,0.0022,-0.0003,0.669,0.422,,0.696,,,
0.332,,3.5106,-2.8114,0.014,-67.47,-0.53,0.48,0.0,-0.0034,0.0022,-0.0014,0.671,0.419,2.443,0.698,,,
0.382,,3.5107,-2.8122,0.011,-67.79,-0.53,0.45,0.0,-0.0032,0.0008,0.0003,0.671,0.419,2.443,0.698,,,
0.431,,3.5107,-2.8108,0.012,-68.11,-0.56,0.5,0.0,0.0002,0.0044,-0.0046,0.669,0.422,,,,,
0.482,,3.5124,-2.811,0.012,-68.43,-0.62,0.47,0.0,0.0025,0.0008,-0.0057,0.669,0.422,,,,,
0.556,,3.5103,-2.8113,0.012,-68.76,-0.54,0.49,0.0,-0.0037,0.0024,-0.0052,0.668,0.42,,,,,
0.603,,3.5107,-2.8116,0.012,-69.08,-0.54,0.47,0.0,-0.0022,0.0014,-0.0043,0.668,0.42,,,,,
0.655,,3.5103,-2.8115,0.013,-69.41,-0.53,0.48,0.0,-0.0039,0.0013,-0.0034,0.67,0.42,,,,,
0.687,,3.5106,-2.8119,0.013,-69.67,-0.53,0.46,0.0,-0.0033,0.0016,-0.0007,0.67,0.42,,,,,
0.741,,3.5113,-2.8119,0.012,-70.0,-0.57,0.45,0.0,-0.0017,0.0022,0.0011,0.667,0.418,,,,,
0.783,,3.5113,-2.8119,0.014,-70.32,-0.56,0.45,0.0,0.0012,0.004,0.0001,0.667,0.418,,,,,
0.842,,3.5104,-2.8115,0.013,-70.66,-0.54,0.48,0.0,0.0009,0.0063,0.0033,0.669,0.42,,,,,
0.89,,3.5106,-2.8119,0.014,-70.99,-0.54,0.46,0.0,-0.002,-0.0016,0.0024,0.669,0.42,,,,,
0.949,,3.5112,-2.8109,0.01,-71.32,-0.58,0.49,0.0,-0.002,0.0011,0.004,0.669,0.42,,,,,
0.982,,3.5106,-2.8119,0.014,-71.66,-0.55,0.46,0.0,-0.0034,0.0001,-0.0064,0.669,0.42,,,,,
1.058,,3.5103,-2.8112,0.011,-71.99,-0.55,0.49,0.0,-0.0018,-0.0022,-0.001,0.669,0.418,2.367,,,,
1.114,,3.5107,-2.8123,0.011,-72.33,-0.55,0.45,0.0,0.0029,-0.0004,-0.0063,0.669,0.418,2.367,,,,
1.149,,3.5113,-2.8112,0.014,-72.67,-0.59,0.49,0.0,0.0068,0.0038,-0.0082,0.672,0.42,,,,,
1.208,,3.5104,-2.8115,0.013,-73.01,-0.55,0.49,0.0,-0.0033,0.0011,-0.0003,0.672,0.42,,,,,
1.254,,3.5121,-2.8107,0.013,-73.35,-0.64,0.5,0.0,-0.0022,0.0016,0.0018,0.664,0.421,2.318,,,,
1.282,,3.5102,-2.8106,0.013,-73.7,-0.55,0.53,0.0,0.0067,0.004,0.0024,0.664,0.421,2.318,,,,
1.364,,3.5112,-2.811,0.014,-74.04,-0.6,0.49,0.0,-0.0012,-0.0022,0.0023,0.666,0.421,,,,,
1.39,,3.5107,-2.8122,0.013,-74.39,-0.56,0.44,0.0,-0.0034,0.001,0.0046,0.666,0.421,,,,,
1.446,,3.5105,-2.8116,0.012,-74.74,-0.56,0.47,0.0,-0.0027,-0.0007,0.0033,0.67,0.42,,,,,
1.498,,3.5105,-2.8118,0.012,-75.08,-0.57,0.46,0.0,-0.0031,0.0025,-0.0012,0.67,0.42,,,,,
1.531,,3.5114,-2.8114,0.012,-75.43,-0.62,0.48,0.0,-0.0014,0.0016,-0.003,0.664,0.422,,,,,
1.582,,3.5105,-2.8116,0.012,-75.78,-0.58,0.48,0.0,0.0028,0.0037,-0.0041,0.664,0.422,,,,,
1.657,,3.5107,-2.8127,0.01,-76.14,-0.58,0.42,0.0,-0.0023,0.003,-0.0038,0.67,0.418,,,,,
1.691,,3.5124,-2.8116,0.012,-76.49,-0.68,0.46,0.0,-0.0025,0.0027,-0.0077,0.67,0.418,,,,,
1.746,,3.5111,-2.8112,0.013,-76.85,-0.61,0.49,0.0,0.0038,0.0012,-0.0046,0.668,0.42,,,,,
1.785,,3.5123,-2.8109,0.011,-77.2,-0.67,0.49,0.0,-0.0013,0.0028,0.0003,0.668,0.42,,,,,
1.832,,3.5114,-2.8114,0.013,-77.56,-0.61,0.48,0.0,0.0035,0.0005,-0.002,0.666,0.421,,0.709,,,
1.882,,3.5106,-2.8113,0.012,-77.92,-0.58,0.49,0.0,-0.0007,0.0023,0.0017,0.666,0.421,,0.709,,,
1.954,,3.5124,-2.8112,0.014,-78.28,-0.66,0.47,0.0,-0.0001,0.0007,0.0011,0.667,0.418,,,,,
1.991,,3.5107,-2.8117,0.013,-78.65,-0.58,0.47,0.0,-0.0004,0.0024,0.0055,0.667,0.418,,,,,
2.05,,3.5107,-2.8117,0.013,-79.01,-0.57,0.47,0.0,-0.0011,-0.0002,0.0049,0.668,0.42,0.777,,,,
2.084,,3.5104,-2.8115,0.013,-79.38,-0.57,0.49,0.0,-0.0014,0.0014,0.0035,0.668,0.42,0.777,,,,
2.133,,3.5106,-2.8112,0.012,-79.74,-0.58,0.5,0.0,-0.0001,0.0036,0.0024,0.669,0.422,0.78,,,,
2.181,,3.5108,-2.812,0.011,-80.11,-0.58,0.47,0.0,-0.0013,0.0015,-0.0006,0.669,0.422,0.78,,,,
2.243,,3.5114,-2.8113,0.01,-80.49,-0.61,0.49,0.0,-0.0003,0.0016,-0.0044,0.668,0.422,0.789,,,,
2.297,,3.5106,-2.811,0.013,-80.86,-0.57,0.51,0.0,-0.0017,0.0022,-0.0083,0.668,0.422,0.789,,,,
2.334,,3.5114,-2.8118,0.012,-81.23,-0.61,0.47,0.0,0.0035,0.0004,-0.0031,0.67,0.422,0.791,,,,
2.382,,3.5121,-2.8108,0.013,-81.61,-0.64,0.51,0.0,-0.0008,0.0014,-0.0019,0.67,0.422,0.791,,,,
2.431,,3.5104,-2.8111,0.01,-81.98,-0.56,0.51,0.0,-0.0019,0.0041,0.0009,0.664,0.422,0.877,,,,
2.481,,3.5113,-2.8112,0.012,-82.36,-0.61,0.49,0.0,-0.0003,0.0026,-0.0043,0.664,0.422,0.877,,,,
2.54,,3.5114,-2.8111,0.013,-82.74,-0.6,0.5,0.0,-0.0022,0.0029,-0.0024,0.663,0.422,,,,,
2.583,,3.5111,-2.8114,0.012,-83.12,-0.59,0.48,0.0,0.0029,0.0031,0.0018,0.663,0.422,,,,,
2.643,,3.5107,-2.8114,0.014,-83.5,-0.56,0.48,0.0,-0.0022,0.0001,0.0014,0.667,0.421,,,,,
2.683,,3.5114,-2.8113,0.013,-83.88,-0.6,0.49,0.0,0.0029,0.0039,0.0054,0.667,0.421,,,,,
2.732,,3.5106,-2.8107,0.011,-84.27,-0.56,0.52,0.0,0.0027,0.003,0.005,0.667,0.419,2.492,,,,
2.782,,3.5107,-2.8116,0.012,-84.65,-0.56,0.48,0.0,-0.002,-0.0003,-0.0002,0.667,0.419,2.492,,,,
2.837,,3.5105,-2.8114,0.013,-85.04,-0.55,0.49,0.0,-0.0025,0.0019,-0.0013,0.669,0.419,2.451,,,,
2.905,,3.5107,-2.8112,0.013,-85.43,-0.55,0.5,0.0,-0.0018,0.0033,0.0009,0.669,0.419,2.451,,,,
2.937,,3.5106,-2.8106,0.011,-85.82,-0.55,0.52,0.0,0.0019,0.0006,0.0018,0.667,0.422,2.47,,,,
2.981,,3.5112,-2.8116,0.012,-86.21,-0.57,0.47,0.0,-0.0024,0.0001,-0.0026,0.667,0.422,2.47,,,,
3.032,,3.5111,-2.8112,0.013,-86.6,-0.57,0.49,0.0,-0.0033,0.0031,-0.0023,0.668,0.423,,,,,
3.131,,3.5104,-2.8109,0.013,-87.0,-0.55,0.51,0.0,0.0072,0.005,0.0002,0.668,0.423,,,,,
3.136,,3.5123,-2.8111,0.013,-87.39,-0.63,0.49,0.0,0.0076,0.0039,0.0015,0.668,0.424,,,,,
3.188,,3.5114,-2.8109,0.013,-87.79,-0.58,0.5,0.0,0.0023,-0.0,0.0,0.668,0.424,,,,,
3.236,,0.0001,-0.0001,0.014,0.0,-0.03,0.05,0.0,0.0037,0.0005,0.0004,0.665,0.419,2.455,,,,
3.297,,0.0005,-0.0007,0.014,0.0,0.16,-0.02,0.0,0.0096,-0.0152,0.0014,0.665,0.419,2.455,,,,
3.331,,-0.0004,-0.0013,0.012,0.0,0.13,0.45,0.0,0.0047,-0.0172,0.0017,0.666,0.418,,,,,
3.415,,0.001,-0.0013,0.014,0.01,-0.09,0.07,0.0,0.0079,-0.0048,-0.0025,0.666,0.418,,,,,
3.445,,0.0004,-0.001,0.012,0.01,-0.3,0.29,0.0,0.0006,-0.0029,-0.0003,0.669,0.422,,,,,
3.497,,0.0009,-0.0015,0.014,0.0,-0.28,0.22,0.0,0.0026,-0.0032,-0.0045,0.669,0.422,,,,,
3.535,,0.0009,-0.0003,0.011,0.0,-0.48,0.26,0.0,0.0057,-0.0065,-0.001,0.666,0.421,,,,,
3.581,,0.0018,-0.0014,0.012,0.01,-0.37,0.19,0.0,0.0048,-0.0076,-0.0062,0.666,0.421,,,,,
3.631,,0.0008,-0.0005,0.013,0.01,-0.49,0.33,0.0,0.0006,-0.0001,-0.0061,0.668,0.42,,,,,
3.715,,0.0007,-0.001,0.013,0.01,-0.45,0.35,0.0,0.0019,0.0062,-0.0026,0.668,0.42,,,,,
3.751,,0.0004,-0.0011,0.012,0.01,-0.45,0.38,0.0,0.0006,-0.0071,-0.0006,0.667,0.416,,,,,
3.783,,0.0007,-0.0013,0.013,0.01,-0.46,0.37,0.0,0.0003,0.0001,-0.0008,0.667,0.416,,,,,
3.843,,0.0001,-0.0007,0.014,0.01,-0.51,0.42,0.0,0.0013,0.0063,0.001,0.668,0.42,2.434,,,,
3.881,,-0.0001,-0.0002,0.013,0.0,-0.54,0.44,0.0,0.0009,-0.005,0.0052,0.668,0.42,2.434,,,,
3.932,,0.0001,-0.001,0.012,0.01,-0.5,0.42,0.0,-0.0003,0.0005,0.0042,0.669,0.419,2.457,,,,
4.004,,0.0009,-0.0012,0.012,0.0,-0.49,0.37,0.0,0.0024,-0.0049,0.0005,0.669,0.419,2.457,,,,
4.042,,0.0009,-0.0009,0.013,0.0,-0.5,0.38,0.0,-0.0005,-0.0046,-0.0013,0.671,0.419,,,,,
4.095,,0.0004,-0.0011,0.015,0.0,-0.5,0.4,0.0,-0.0004,-0.0005,0.0002,0.671,0.419,,,,,
4.135,,-0.0001,-0.0009,0.012,0.0,-0.51,0.42,0.0,-0.0015,-0.0033,0.0053,0.667,0.421,,,,,
4.181,,0.0001,0.0008,0.012,0.0,-0.58,0.4,0.0,0.0005,0.0003,0.0007,0.667,0.421,,,,,
4.231,,0.0001,-0.0009,0.014,-0.0,-0.5,0.41,0.0,0.0018,-0.0028,-0.0019,0.672,0.421,,,,,
4.305,,0.0008,-0.0011,0.012,0.0,-0.49,0.37,0.0,0.0002,0.0012,0.0009,0.672,0.421,,,,,
4.349,,0.0001,0.0008,0.011,0.01,-0.58,0.41,0.0,0.0014,-0.0027,-0.0017,0.668,0.419,2.42,,,,
4.398,,-0.0003,-0.0011,0.014,0.0,-0.49,0.43,0.0,0.0016,-0.0039,-0.0055,0.668,0.419,2.42,,,,
4.433,,0.0001,-0.0009,0.014,0.0,-0.5,0.42,0.0,0.0006,-0.0038,-0.0009,0.669,0.419,,0.755,,,
4.481,,-0.0001,-0.0009,0.013,0.0,-0.5,0.43,0.0,0.002,0.0024,0.0023,0.669,0.419,,0.755,,,
4.531,,-0.0002,0.0001,0.011,0.0,-0.54,0.43,0.0,0.0007,0.0014,0.0018,0.669,0.418,,,,,
4.6,,0.0001,-0.0004,0.012,0.0,-0.52,0.43,0.0,-0.002,-0.0002,-0.0035,0.669,0.418,,,,,
4.638,,0.0001,0.0001,0.013,0.0,-0.54,0.43,0.0,-0.0005,-0.004,-0.0041,0.665,0.421,2.452,,,,
4.696,,0.0008,-0.0006,0.013,0.0,-0.51,0.39,0.0,0.0007,-0.0001,-0.0015,0.665,0.421,2.452,,,,
4.732,,-0.0001,-0.0004,0.011,0.0,-0.52,0.44,0.0,-0.001,0.0003,0.0,0.669,0.42,,,,,
4.782,,-0.0001,-0.0009,0.013,0.0,-0.51,0.43,0.0,0.0016,0.0003,-0.0035,0.669,0.42,,,,,
4.831,,0.0001,-0.0011,0.013,-0.0,-0.5,0.42,0.0,-0.0022,-0.0045,-0.001,0.667,0.418,,0.799,,,
4.893,,0.0001,-0.0011,0.013,-0.0,-0.5,0.42,0.0,0.0035,0.0053,0.0002,0.667,0.418,,0.799,,,
4.949,,-0.0004,-0.0001,0.015,0.0,-0.55,0.44,0.0,-0.0013,-0.0042,0.0012,0.667,0.421,,,,,
4.988,,0.0001,0.0009,0.014,0.0,-0.6,0.42,0.0,0.0001,-0.0041,0.0059,0.667,0.421,,,,,
5.031,,-0.0007,0.0009,0.012,0.0,-0.59,0.45,0.0,0.0005,-0.0042,0.0062,0.662,0.421,,,,,
5.081,,-0.0007,-0.0012,0.015,0.0,-0.51,0.45,0.0,0.0009,-0.0036,0.0009,0.662,0.421,,,,,
5.132,,0.0004,-0.0013,0.013,0.0,-0.51,0.41,0.0,0.0019,-0.0036,0.0043,0.668,0.424,,,,,
5.185,,-0.0005,-0.0012,0.012,0.0,-0.51,0.45,0.0,-0.0014,0.0026,0.0014,0.668,0.424,,,,,
5.246,,0.0006,-0.0012,0.012,0.0,-0.51,0.41,0.0,0.0021,-0.003,-0.0018,0.67,0.422,,,,,
5.293,,-0.0007,-0.0009,0.013,-0.0,-0.52,0.46,0.0,-0.0007,0.0025,-0.004,0.67,0.422,,,,,
5.34,,-0.0002,-0.0012,0.013,-0.0,-0.51,0.44,0.0,0.001,-0.0022,-0.0025,0.671,0.423,2.48,,,,
5.381,,0.0001,-0.0012,0.013,0.0,-0.51,0.43,0.0,-0.0001,0.0025,-0.0016,0.671,0.423,2.48,,,,
5.457,,0.0006,-0.0011,0.013,0.0,-0.5,0.41,0.0,-0.0001,0.001,-0.0003,0.666,0.422,,0.694,,,
5.483,,0.0006,-0.0011,0.01,0.0,-0.5,0.4,0.0,0.0035,0.0001,-0.0002,0.666,0.422,,0.694,,,
5.542,,0.0001,-0.0009,0.014,0.0,-0.5,0.43,0.0,-0.0003,-0.0021,-0.0059,0.669,0.422,,0.76,,,
5.6,,0.0007,-0.0002,0.014,0.0,-0.53,0.4,0.0,-0.0006,-0.0021,0.0005,0.669,0.422,,0.76,,,
5.63,,0.0003,-0.0011,0.014,0.0,-0.49,0.42,0.0,-0.0002,0.0015,0.0039,0.666,0.425,,,,,
5.681,,0.0003,-0.0009,0.011,0.0,-0.49,0.41,0.0,-0.0008,-0.0035,0.0051,0.666,0.425,,,,,
5.769,,0.0003,-0.0002,0.012,0.0,-0.52,0.41,0.0,-0.0002,0.0005,-0.0007,0.669,0.421,,,,,
5.802,,0.0005,-0.0009,0.012,-0.0,-0.49,0.4,0.0,-0.0,-0.0041,-0.0023,0.669,0.421,,,,,
5.837,,0.0001,-0.0007,0.011,-0.0,-0.5,0.42,0.0,-0.0013,-0.0037,-0.0029,0.665,0.423,,,,,
5.896,,-0.0002,-0.0002,0.015,-0.0,-0.52,0.43,0.0,-0.0012,-0.0039,-0.0052,0.665,0.423,,,,,
5.93,,-0.0002,-0.0009,0.014,-0.0,-0.49,0.42,0.0,0.0005,0.0054,0.0023,0.67,0.423,,,,,
5.981,,0.0011,-0.0009,0.013,-0.0,-0.49,0.37,0.0,0.0001,-0.0035,0.0052,0.67,0.423,,,,,
6.07,,0.0003,-0.0009,0.012,0.0,-0.49,0.41,0.0,0.0014,-0.0045,0.0036,0.668,0.425,,,,,
6.103,,0.0,-0.0009,0.014,0.0,-0.49,0.42,0.0,0.0018,-0.0038,-0.0004,0.668,0.425,,,,,
6.142,,0.0001,-0.0,0.012,0.0,-0.53,0.42,0.0,0.0006,-0.0036,0.0019,0.667,0.424,,,,,
6.193,,0.0005,-0.0012,0.011,0.0,-0.48,0.41,0.0,0.0028,0.0001,-0.0011,0.667,0.424,,,,,
6.229,,-0.0004,-0.0009,0.013,-0.0,-0.49,0.45,0.0,-0.0014,-0.0034,-0.0049,0.67,0.423,,,,,
6.281,,0.0003,-0.0011,0.014,0.0,-0.49,0.42,0.0,-0.0003,-0.0039,-0.002,0.67,0.423,,,,,
6.364,,0.0001,-0.001,0.012,0.0,-0.49,0.42,0.0,0.001,-0.0045,0.0014,0.67,0.421,,,,,
6.4,,-0.0002,-0.0012,0.012,0.0,-0.49,0.43,0.0,0.0025,0.0001,-0.0012,0.67,0.421,,,,,
6.436,,0.0003,-0.0005,0.015,0.0,-0.51,0.41,0.0,0.0009,-0.0036,-0.0023,0.667,0.422,,,,,
6.486,,0.0007,-0.0011,0.013,0.0,-0.49,0.39,0.0,0.0005,0.0002,0.0036,0.667,0.422,,,,,
6.531,,0.0,-0.0011,0.015,-0.0,-0.49,0.42,0.0,-0.0019,-0.004,0.0021,0.668,0.425,,,,,
6.581,,0.0005,-0.0011,0.014,-0.0,-0.49,0.4,0.0,-0.0008,0.0008,0.0052,0.668,0.425,,,,,
6.658,,0.0,-0.0005,0.013,-0.0,-0.52,0.42,0.0,-0.0015,0.0003,0.0037,0.666,0.424,,,,,
6.688,,0.0003,-0.0005,0.013,-0.0,-0.52,0.4,0.0,0.0008,0.0057,0.0005,0.666,0.424,,,,,
6.746,,-0.0002,0.0006,0.014,0.0,-0.56,0.42,0.0,-0.0003,-0.0037,-0.0012,0.666,0.424,2.478,,,,
6.782,,0.0,-0.0005,0.013,-0.0,-0.52,0.41,0.0,0.0,0.0003,0.0001,0.666,0.424,2.478,,,,
6.83,,0.0002,-0.0011,0.011,-0.0,-0.49,0.4,0.0,0.0012,-0.0015,-0.0007,0.669,0.425,2.436,,,,
6.881,,-0.0002,-0.0011,0.012,-0.0,-0.49,0.42,0.0,0.0006,-0.0007,-0.0064,0.669,0.425,2.436,,,,
6.956,,0.0002,-0.0007,0.012,0.0,-0.52,0.4,0.0,0.0001,-0.0005,-0.0071,0.668,0.423,,,,,
6.982,,0.0,-0.0012,0.013,0.0,-0.5,0.41,0.0,0.0019,-0.0041,-0.0065,0.668,0.423,,,,,
7.05,,0.0,-0.0012,0.012,0.0,-0.5,0.41,0.0,0.0005,-0.004,-0.0037,0.668,0.425,,0.492,,,
7.103,,-0.0004,-0.0013,0.012,0.0,-0.5,0.43,0.0,-0.0008,-0.0039,-0.0032,0.668,0.425,,0.492,,,
7.138,,0.0003,-0.0014,0.014,0.01,-0.5,0.39,0.0,0.0005,0.002,-0.0028,0.668,0.425,,,,,
7.18,,0.0008,0.0007,0.014,0.0,-0.58,0.37,0.0,0.0003,-0.0021,0.0019,0.668,0.425,,,,,
7.293,,-0.0004,-0.0013,0.013,0.0,-0.5,0.42,0.0,-0.0025,-0.0028,0.0044,0.667,0.422,,,,,
7.334,,0.0003,-0.0013,0.014,0.0,-0.5,0.39,0.0,0.0019,-0.0027,0.0032,0.667,0.422,,,,,
7.347,,0.0,-0.0003,0.014,-0.0,-0.53,0.4,0.0,0.0008,0.0018,0.0046,0.669,0.423,,,,,
7.4,,0.0,-0.0011,0.012,-0.0,-0.5,0.4,0.0,0.0019,0.0015,0.0048,0.669,0.423,,,,,
7.434,,0.0003,-0.0003,0.013,-0.0,-0.52,0.39,0.0,0.0007,0.0012,0.0005,0.668,0.424,,,,,
7.481,,0.0003,-0.0011,0.011,0.0,-0.48,0.4,0.0,0.0033,-0.0034,-0.0007,0.668,0.424,,,,,
7.541,,0.0005,-0.0003,0.012,0.0,-0.52,0.39,0.0,0.0013,-0.0043,-0.0053,0.67,0.424,,,,,
