time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
7.636,,0.0004,-0.0439,0.247,-1.26,-0.45,-0.71,-0.0,0.0179,0.0232,0.2261,0.67,,2.401,1.367,,,
7.686,,0.0012,-0.0425,0.258,-1.33,-0.43,-0.59,-0.0,0.0228,0.0274,0.2102,0.67,,2.401,1.367,,,
7.754,,0.0018,-0.0425,0.261,-1.35,-0.01,-0.21,-0.0,0.0246,0.0249,0.1979,0.671,,,1.372,,,
7.806,,0.0014,-0.0519,0.269,-1.49,0.35,0.09,-0.0,0.0201,-0.0071,0.1653,0.671,,,1.372,,,
7.842,,0.0029,-0.0527,0.277,-1.52,0.41,0.15,-0.0,0.0202,-0.0117,0.1479,0.671,,2.382,1.381,,,
7.885,,0.004,-0.0541,0.284,-1.58,0.26,0.24,-0.0,0.0192,-0.0166,0.1421,0.671,,2.382,1.381,,,
7.936,,0.004,-0.0552,0.293,-1.59,0.29,0.54,-0.0,0.0136,-0.0194,0.1293,0.67,,2.407,1.377,,,
8.0,,0.0036,-0.0686,0.297,-1.54,0.41,0.45,-0.0,0.0065,-0.0542,0.1239,0.67,,2.407,1.377,,,
8.043,,0.0036,-0.0709,0.301,-1.53,0.1,0.34,-0.0,0.0023,-0.0555,0.1131,0.672,,2.398,1.373,,,
8.107,,0.0008,-0.077,0.312,-1.48,-0.16,0.24,-0.0,-0.0068,-0.0635,0.0966,0.672,,2.398,1.373,,,
8.136,,-0.0017,-0.0813,0.313,-1.43,-0.34,0.13,-0.0,-0.0132,-0.0641,0.103,0.676,,2.391,1.375,,,
8.186,,-0.0029,-0.084,0.319,-1.34,-0.68,0.1,-0.0,-0.0155,-0.0594,0.0888,0.676,,2.391,1.375,,,
8.236,,-0.0052,-0.0895,0.324,-1.28,-0.87,-0.14,-0.0,-0.0189,-0.0588,0.0781,0.675,,2.384,1.37,,,
8.285,,-0.0072,-0.0914,0.33,-1.27,-0.9,-0.28,-0.0,-0.0194,-0.0497,0.0768,0.675,,2.384,1.37,,,
8.347,,-0.0071,-0.0926,0.327,-1.27,-0.97,-0.25,-0.0,-0.015,-0.0398,0.0724,0.676,,2.403,1.373,,,
8.404,,-0.0079,-0.091,0.337,-1.22,-0.97,-0.37,-0.0,-0.0126,-0.0248,0.049,0.676,,2.403,1.373,,,
8.449,,-0.0104,-0.0955,0.336,-1.17,-0.93,-0.32,-0.0,-0.0134,-0.0237,0.0533,0.681,,2.406,1.377,,,
8.488,,-0.0083,-0.0897,0.339,-1.08,-0.76,-0.31,-0.0,-0.0052,-0.0025,0.0485,0.681,,2.406,1.377,,,
8.556,,-0.0091,-0.0885,0.341,-0.92,-0.64,-0.39,-0.0,-0.0037,0.0053,0.0359,0.676,,2.382,1.375,,,
8.609,,-0.0078,-0.0837,0.343,-0.78,-0.41,-0.34,-0.0,0.0025,0.0185,0.0329,0.676,,2.382,1.375,,,
8.647,,-0.0051,-0.0809,0.339,-0.74,-0.18,-0.17,-0.0,0.0092,0.0245,0.0267,0.679,,2.379,1.38,,,
8.684,ROTATION_SCAN,-0.0015,-0.0781,0.341,-0.69,0.05,-0.04,-0.0,0.0161,0.0281,0.0098,0.679,,2.379,1.38,,,
8.736,ROTATION_SCAN,-0.0028,-0.0781,0.348,-0.69,0.15,0.06,15.0,0.0122,0.0248,0.0059,0.679,,2.39,1.382,,,
8.786,ROTATION_SCAN,0.0004,-0.0706,0.345,-0.64,0.32,0.14,15.0,0.0158,0.034,0.0267,0.679,,2.39,1.382,,,
8.875,ROTATION_SCAN,0.0012,-0.0699,0.347,-0.52,0.55,0.15,15.0,0.0147,0.0279,0.0155,0.68,,2.381,1.382,3.742,,
8.888,ROTATION_SCAN,0.0053,-0.0663,0.347,-0.25,0.74,0.3,15.0,0.0184,0.0265,0.0093,0.68,,2.381,1.382,3.742,,
8.966,ROTATION_SCAN,0.0062,-0.065,0.347,0.12,0.86,0.3,15.0,0.016,0.0196,0.007,0.682,,2.379,1.384,,,
8.987,ROTATION_SCAN,0.0067,-0.073,0.347,0.55,0.87,0.42,15.0,0.0123,-0.0032,0.0001,0.682,,2.379,1.384,,,
9.035,ROTATION_SCAN,0.0076,-0.073,0.347,1.09,0.79,0.31,15.0,0.0101,-0.0099,-0.0024,0.679,,2.37,1.375,,,
9.085,ROTATION_SCAN,0.0075,-0.0766,0.344,1.73,0.6,0.36,15.0,0.0064,-0.0209,-0.0025,0.679,,2.37,1.375,,,
9.142,ROTATION_SCAN,0.009,-0.0854,0.347,2.45,0.47,0.38,15.0,0.0055,-0.0382,-0.0108,0.683,,2.396,1.368,,,
9.209,ROTATION_SCAN,0.0068,-0.0892,0.346,3.23,0.07,0.33,15.0,-0.0015,-0.0436,-0.0034,0.683,,2.396,1.368,,,
9.237,ROTATION_SCAN,0.009,-0.0954,0.347,4.05,-0.22,0.46,15.0,-0.0012,-0.0495,-0.0039,0.689,,2.406,1.367,,,
9.286,ROTATION_SCAN,0.0058,-0.1015,0.344,4.86,-0.55,0.3,15.0,-0.0097,-0.0524,-0.0012,0.689,,2.406,1.367,,,
9.349,ROTATION_SCAN,0.0069,-0.1084,0.346,5.68,-0.92,0.25,15.0,-0.0097,-0.0533,-0.0074,0.696,,2.424,1.375,,,
9.385,ROTATION_SCAN,0.0048,-0.1114,0.344,6.52,-1.25,0.15,15.0,-0.0151,-0.0447,-0.0026,0.696,,2.424,1.375,,,
9.435,ROTATION_SCAN,0.005,-0.113,0.345,7.33,-1.63,-0.02,15.0,-0.0153,-0.0312,-0.0058,0.706,,2.419,1.372,,,
9.534,ROTATION_SCAN,0.0047,-0.1182,0.343,8.15,-1.77,-0.03,15.0,-0.0162,-0.023,-0.0058,0.706,,2.419,1.372,,,
9.539,ROTATION_SCAN,0.0024,-0.1178,0.345,8.92,-1.91,-0.18,15.0,-0.0196,-0.0046,-0.0083,0.736,,2.439,1.379,,,
9.604,ROTATION_SCAN,0.0025,-0.1164,0.349,9.68,-1.87,-0.2,15.0,-0.019,0.0143,-0.0032,0.736,,2.439,1.379,,,
9.635,ROTATION_SCAN,0.0013,-0.1136,0.345,10.43,-1.74,-0.15,15.0,-0.0206,0.0329,0.006,0.801,,2.442,1.381,,,
9.685,ROTATION_SCAN,0.0027,-0.1077,0.346,11.07,-1.54,-0.13,15.0,-0.018,0.0535,-0.0067,0.801,,2.442,1.381,,,
