time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
2.09,,-0.0054,-0.0043,0.012,0.04,-0.4,0.45,0.0,-0.0038,-0.0069,-0.0014,0.682,0.434,,,,,,,
2.132,,-0.0056,-0.0027,0.015,0.04,-0.48,0.46,0.0,-0.005,0.0023,-0.0026,0.682,0.434,,1.185,,,,,
2.184,,-0.0054,-0.0029,0.013,0.04,-0.47,0.44,0.0,-0.0039,0.0013,0.003,0.681,0.44,,1.185,,,,,
2.253,,-0.0051,-0.0035,0.013,0.04,-0.45,0.43,0.0,-0.0022,-0.0016,0.0014,0.681,0.44,,1.169,,,,,
2.307,,-0.0053,-0.0044,0.013,0.04,-0.41,0.44,0.0,-0.0039,-0.0062,0.0004,0.676,0.432,,1.169,,,,,
2.357,,-0.0053,-0.0046,0.013,0.03,-0.4,0.44,0.0,-0.0038,-0.0073,-0.0,0.676,0.432,,1.173,,,,,
2.412,,-0.0052,-0.0038,0.014,0.03,-0.45,0.43,0.0,-0.0023,-0.002,-0.0003,0.677,0.433,,1.173,,,,,
2.447,,-0.0056,-0.0044,0.011,0.03,-0.42,0.45,0.0,-0.0046,-0.0055,0.0017,0.677,0.433,,1.197,,,,,
2.488,,-0.0056,-0.0038,0.013,0.03,-0.45,0.44,0.0,-0.005,-0.0018,-0.0038,0.682,0.431,,1.197,,,,,
2.548,,-0.0055,-0.0041,0.014,0.03,-0.43,0.43,0.0,-0.0036,-0.0034,-0.0024,0.682,0.431,,1.19,,,,,
2.6,,-0.0053,-0.0047,0.014,0.03,-0.41,0.43,0.0,-0.0019,-0.0064,0.0004,0.678,0.432,,1.19,,,,,
2.634,,-0.006,-0.0027,0.013,0.03,-0.5,0.46,0.0,-0.0055,0.0045,0.0025,0.678,0.432,,1.187,,,,,
2.683,,-0.0053,-0.0047,0.012,0.03,-0.4,0.44,0.0,-0.0026,-0.007,0.001,0.679,0.433,,1.187,,,,,
2.735,,-0.0057,-0.0028,0.013,0.03,-0.48,0.45,0.0,-0.0049,0.0032,-0.0019,0.679,0.433,,1.193,,,,,
2.783,,-0.0051,-0.0045,0.013,0.03,-0.41,0.43,0.0,-0.0014,-0.0058,-0.001,0.679,0.438,,1.193,,,,,
2.839,,-0.0058,-0.0045,0.013,0.03,-0.4,0.45,0.0,-0.0051,-0.0059,-0.0003,0.679,0.438,,1.18,,,,,
2.918,,-0.0054,-0.0037,0.013,0.03,-0.43,0.43,0.0,-0.0026,-0.0018,-0.0002,0.679,0.431,,1.18,,,,,
2.958,,-0.0062,-0.0035,0.013,0.03,-0.43,0.47,0.0,-0.0076,-0.0011,-0.0001,0.679,0.431,,1.181,,,,,
3.002,,-0.0056,-0.0041,0.013,0.03,-0.41,0.44,0.0,-0.0039,-0.0042,0.0002,0.679,0.43,,1.181,,,,,
3.032,,-0.0054,-0.0039,0.013,0.04,-0.42,0.42,0.0,-0.0023,-0.0033,0.0003,0.679,0.43,,1.173,,,,,
3.084,,-0.0058,-0.0037,0.014,0.03,-0.43,0.44,0.0,-0.0046,-0.0021,0.0004,0.679,0.438,,1.173,,,,,
3.136,,-0.0052,-0.0035,0.014,0.04,-0.43,0.41,0.0,-0.0012,-0.0011,0.0025,0.679,0.438,,1.174,,,,,
3.199,,-0.0054,-0.0038,0.014,0.04,-0.42,0.42,0.0,-0.0021,-0.0023,0.0036,0.675,0.431,,1.174,,,,,
3.247,,-0.0053,-0.0047,0.014,0.03,-0.39,0.41,0.0,-0.0014,-0.0065,0.0036,0.675,0.431,,,,,,,
3.306,,-0.0055,-0.0049,0.015,0.04,-0.38,0.42,0.0,-0.0019,-0.0071,0.0038,0.678,0.437,,,,,,,
3.352,,-0.0053,-0.0042,0.013,0.03,-0.41,0.41,0.0,-0.0009,-0.0036,0.005,0.678,0.437,,1.173,,,,,
3.404,,-0.0055,-0.004,0.012,0.03,-0.42,0.41,0.0,-0.0016,-0.0021,0.0008,0.677,0.431,,1.173,,,,,
3.435,,-0.0064,-0.0049,0.014,0.04,-0.39,0.45,0.0,-0.0062,-0.0065,-0.0035,0.677,0.431,,1.171,,,,,
3.493,,-0.006,-0.0049,0.013,0.04,-0.38,0.43,0.0,-0.0032,-0.0071,-0.0013,0.679,0.432,,1.171,,,,,
3.545,,-0.0062,-0.0032,0.014,0.04,-0.45,0.44,0.0,-0.0042,0.0019,-0.0024,0.679,0.432,,1.182,,,,,
3.583,,-0.0056,-0.0041,0.015,0.04,-0.41,0.42,0.0,-0.0008,-0.0027,-0.0003,0.68,0.433,,1.182,,,,,
3.632,,0.0001,0.0001,0.016,0.0,-0.08,-0.07,0.0,0.0032,0.0022,-0.0001,0.68,0.433,,1.184,,,,,
3.706,,0.0002,-0.0002,0.011,-0.0,0.05,-0.03,0.0,0.0044,-0.0069,0.001,0.679,0.434,,1.184,,,,,
3.738,,-0.0001,0.0001,0.014,-0.0,-0.16,0.18,0.0,-0.0,-0.0033,-0.0044,0.679,0.434,,1.184,,,,,
3.795,,0.0002,-0.0007,0.014,-0.0,0.03,0.1,0.0,0.0046,-0.0129,-0.0036,0.679,0.429,,1.184,,,,,
3.838,,-0.0002,-0.0008,0.012,0.0,-0.09,0.26,0.0,0.0005,-0.012,-0.003,0.679,0.429,,,,,,,
3.883,,0.0002,-0.0008,0.012,0.0,-0.17,0.21,0.0,0.0042,-0.0109,-0.0072,0.679,0.434,,,,,,,
3.933,,0.0009,0.0004,0.013,0.0,-0.4,0.15,0.0,0.0095,-0.0006,-0.0089,0.679,0.434,,,,,,,
4.001,,-0.0001,-0.0,0.015,0.01,-0.37,0.33,0.0,0.001,-0.0033,-0.0064,0.679,0.432,,,,,,,
4.052,,-0.0006,-0.0008,0.014,0.01,-0.29,0.4,0.0,-0.0025,-0.0085,-0.0004,0.679,0.432,,1.166,,,,,
4.096,,-0.0003,-0.0005,0.013,0.01,-0.34,0.37,0.0,-0.0004,-0.0062,0.0015,0.677,0.436,,1.166,,,,,
4.139,,0.0001,0.0012,0.013,0.01,-0.49,0.34,0.0,0.0021,0.0036,-0.0001,0.677,0.436,,1.18,,,,,
4.182,,-0.0001,0.0002,0.013,0.0,-0.4,0.37,0.0,0.0001,-0.0032,-0.0004,0.682,0.429,,1.18,,,,,
4.233,,-0.0002,0.0014,0.015,0.0,-0.47,0.38,0.0,-0.0008,0.0033,-0.0009,0.682,0.429,,1.175,,,,,
4.299,,-0.0002,0.0001,0.014,0.01,-0.39,0.39,0.0,-0.0014,-0.0047,0.0032,0.679,0.439,,1.175,,,,,
4.352,,0.0008,0.0012,0.01,0.01,-0.45,0.34,0.0,0.0042,0.0017,0.003,0.679,0.439,,1.161,,,,,
4.397,,-0.0002,-0.0008,0.013,0.01,-0.36,0.4,0.0,-0.0013,-0.0088,-0.0061,0.682,0.432,,1.161,,,,,
4.437,,0.0,-0.0007,0.013,0.01,-0.36,0.39,0.0,-0.0002,-0.0084,-0.0042,0.682,0.432,,1.182,,,,,
4.485,,0.0003,0.0002,0.012,0.01,-0.42,0.39,0.0,0.0003,-0.0034,-0.0028,0.677,0.437,,1.182,,,,,
4.532,,-0.0002,0.0005,0.015,0.01,-0.43,0.42,0.0,-0.0024,-0.0021,-0.004,0.677,0.437,,1.183,,,,,
4.598,,-0.0003,-0.0008,0.014,0.01,-0.38,0.41,0.0,-0.0024,-0.0086,0.0014,0.679,0.432,,1.183,,,,,
4.637,,-0.0003,-0.0008,0.01,0.01,-0.39,0.41,0.0,-0.0027,-0.0075,0.0025,0.679,0.432,2.413,1.177,,,,,
4.693,,-0.0,-0.0007,0.014,0.01,-0.38,0.41,0.0,-0.0009,-0.0073,-0.0055,0.675,0.434,2.413,1.177,,,,,
4.755,,-0.0,0.0,0.013,0.01,-0.42,0.4,0.0,-0.0011,-0.004,-0.0009,0.675,0.434,,1.182,,,,,
4.782,,-0.0,-0.0004,0.016,0.01,-0.4,0.41,0.0,-0.001,-0.0066,-0.0001,0.681,0.439,,1.182,,,,,
4.861,,-0.0,-0.0004,0.016,0.01,-0.4,0.41,0.0,-0.0009,-0.0066,0.0066,0.681,0.439,,1.17,,,,,
4.883,,-0.0003,-0.0006,0.012,0.01,-0.4,0.42,0.0,-0.0024,-0.0068,0.0096,0.679,0.433,,1.17,,,,,
4.947,,-0.0003,-0.0006,0.014,0.01,-0.41,0.42,0.0,-0.0027,-0.0066,0.0011,0.679,0.433,,1.172,,,,,
4.988,,0.0006,0.0012,0.013,0.01,-0.48,0.39,0.0,0.0016,0.0026,0.0012,0.679,0.436,,1.172,,,,,
5.032,,0.0004,0.0005,0.011,0.02,-0.45,0.41,0.0,0.0003,-0.0015,-0.0018,0.679,0.436,,1.181,,,,,
5.082,,-0.0001,0.0003,0.012,0.02,-0.44,0.44,0.0,-0.0021,-0.0025,-0.0077,0.68,0.432,,1.181,,,,,
5.169,,0.0001,0.0005,0.013,0.02,-0.45,0.42,0.0,-0.0009,-0.0016,-0.0078,0.68,0.432,,,,,,,
5.183,,0.0001,-0.0005,0.014,0.02,-0.41,0.43,0.0,-0.0013,-0.0062,-0.0049,0.679,0.436,,,,,,,
5.252,,-0.0002,-0.0005,0.013,0.02,-0.41,0.44,0.0,-0.003,-0.0056,-0.0005,0.679,0.436,,1.184,,,,,
5.287,,0.0001,0.0005,0.014,0.02,-0.44,0.44,0.0,-0.0023,-0.0006,0.0002,0.679,0.431,,1.184,,,,,
5.333,,0.0005,0.0005,0.012,0.02,-0.43,0.42,0.0,0.0001,-0.0013,0.003,0.679,0.431,,1.184,,,,,
5.383,,-0.0004,0.0,0.013,0.02,-0.42,0.45,0.0,-0.004,-0.0037,-0.0004,0.682,0.438,,1.184,,,,,
5.471,,-0.0004,0.0013,0.015,0.02,-0.47,0.45,0.0,-0.004,0.0026,-0.0006,0.682,0.438,,1.175,,,,,
5.5,,0.0003,0.0004,0.013,0.02,-0.43,0.43,0.0,-0.0009,-0.0025,0.0041,0.678,0.428,,1.175,,,,,
5.533,,0.0,0.0002,0.014,0.02,-0.42,0.43,0.0,-0.0019,-0.0033,0.002,0.678,0.428,2.428,1.186,,,,,
5.593,,-0.0002,-0.0005,0.012,0.02,-0.4,0.44,0.0,-0.003,-0.0066,0.0026,0.675,0.437,2.428,1.186,,,,,
5.64,,-0.0002,-0.0005,0.014,0.02,-0.39,0.44,0.0,-0.0036,-0.0062,-0.0017,0.675,0.437,,1.179,,,,,
5.682,,-0.0006,-0.0007,0.011,0.03,-0.38,0.45,0.0,-0.0054,-0.007,0.001,0.68,0.428,,1.179,,,,,
5.76,,0.0002,0.0004,0.013,0.03,-0.43,0.42,0.0,-0.0008,-0.0008,-0.0042,0.68,0.428,,1.171,,,,,
5.783,,-0.0002,-0.0005,0.014,0.03,-0.39,0.44,0.0,-0.0031,-0.0056,-0.003,0.68,0.438,,1.171,,,,,
5.845,,-0.0001,-0.0001,0.014,0.03,-0.4,0.43,0.0,-0.0025,-0.0038,0.0006,0.68,0.438,,1.171,,,,,
5.884,,-0.0003,-0.0007,0.016,0.03,-0.37,0.42,0.0,-0.003,-0.0075,0.0029,0.681,0.432,,1.171,,,,,
5.932,,-0.0001,0.0003,0.015,0.03,-0.42,0.42,0.0,-0.0021,-0.0016,0.0085,0.681,0.432,,1.182,,,,,
5.982,,-0.0001,0.0003,0.014,0.03,-0.41,0.41,0.0,-0.0016,-0.0019,0.0089,0.678,0.434,,1.182,,,,,
6.058,,-0.0005,0.0001,0.013,0.03,-0.41,0.42,0.0,-0.0036,-0.0029,0.0054,0.678,0.434,,1.184,,,,,
6.109,,-0.0001,-0.0005,0.013,0.03,-0.38,0.4,0.0,-0.0013,-0.0068,0.0007,0.677,0.435,,1.184,,,,,
6.156,,-0.0005,-0.0005,0.014,0.04,-0.38,0.42,0.0,-0.0036,-0.0071,-0.002,0.677,0.435,,1.191,,,,,
6.202,,0.0,-0.0006,0.013,0.04,-0.37,0.39,0.0,0.0001,-0.0073,-0.0014,0.681,0.442,,1.191,,,,,
6.236,,-0.0004,0.0008,0.014,0.04,-0.44,0.42,0.0,-0.0021,0.0007,-0.003,0.681,0.442,,1.176,,,,,
6.282,,-0.0004,-0.0008,0.012,0.04,-0.37,0.41,0.0,-0.0025,-0.0079,-0.0017,0.677,0.432,,1.176,,,,,
6.346,,0.0,0.001,0.013,0.04,-0.45,0.4,0.0,-0.0001,0.0022,-0.0049,0.677,0.432,,1.179,,,,,
6.4,,0.0002,0.0002,0.014,0.03,-0.41,0.4,0.0,0.0012,-0.0026,-0.0041,0.679,0.436,,1.179,,,,,
6.433,,-0.0004,0.0008,0.014,0.03,-0.43,0.43,0.0,-0.0027,0.0007,-0.0009,0.679,0.436,,1.189,,,,,
6.486,,-0.0004,0.0007,0.011,0.03,-0.43,0.42,0.0,-0.002,0.0015,0.0013,0.679,0.431,,1.189,,,,,
6.531,,-0.0009,-0.0001,0.014,0.03,-0.39,0.44,0.0,-0.0048,-0.0036,-0.0039,0.679,0.431,,1.172,,,,,
6.581,,-0.0003,0.0001,0.014,0.03,-0.4,0.42,0.0,-0.0019,-0.0027,-0.0004,0.679,0.435,,1.172,,,,,
6.645,,-0.0008,-0.0004,0.015,0.03,-0.39,0.45,0.0,-0.0048,-0.0052,0.002,0.679,0.435,,1.157,,,,,
6.702,,-0.0005,-0.0009,0.012,0.03,-0.37,0.44,0.0,-0.0034,-0.0074,0.0055,0.675,0.432,,1.157,,,,,
6.734,,-0.0003,-0.0002,0.015,0.03,-0.4,0.42,0.0,-0.0025,-0.0037,0.0002,0.675,0.432,,1.176,,,,,
6.782,,-0.0004,-0.0003,0.014,0.03,-0.4,0.42,0.0,-0.0025,-0.0036,0.0038,0.682,0.432,,1.176,,,,,
6.832,,-0.0006,-0.0012,0.014,0.03,-0.37,0.43,0.0,-0.0034,-0.0078,0.0035,0.682,0.432,2.457,1.18,,,,,
6.882,,-0.0004,-0.0012,0.015,0.03,-0.37,0.41,0.0,-0.0028,-0.0082,0.0033,0.681,0.432,2.457,1.18,,,,,
6.938,,-0.0011,-0.0012,0.012,0.03,-0.38,0.43,0.0,-0.0056,-0.0082,0.0054,0.681,0.432,,1.182,,,,,
6.999,,-0.0009,-0.0003,0.013,0.03,-0.4,0.44,0.0,-0.003,-0.0032,-0.001,0.681,0.435,,1.182,,,,,
7.046,,-0.0013,0.0007,0.014,0.03,-0.44,0.46,0.0,-0.005,0.0026,-0.0028,0.681,0.435,,1.191,,,,,
7.082,,0.0014,-0.0009,0.013,0.03,-0.37,0.36,0.0,0.0091,-0.0062,-0.0007,0.678,0.431,,1.191,,,,,
7.131,,0.0021,-0.0003,0.013,0.03,-0.39,0.37,0.0,0.0114,-0.0028,-0.0015,0.678,0.431,,1.18,,,,,
7.182,,0.0015,-0.002,0.014,0.03,-0.32,0.42,0.0,0.0059,-0.011,-0.0018,0.679,0.438,,1.18,,,,,
7.235,,0.0017,-0.0004,0.013,0.03,-0.39,0.44,-0.0,0.0058,-0.0025,0.0005,0.679,0.438,,1.17,,,,,
7.295,,0.0021,-0.0006,0.014,0.06,-0.3,0.48,-0.0,0.0045,-0.0013,0.0009,0.679,0.43,,1.17,,,,,
7.335,,0.0012,-0.0011,0.012,0.02,-0.18,0.6,-0.0,-0.0055,-0.0008,0.0014,0.679,0.43,2.429,,,,,,
7.381,,-0.0012,-0.0025,0.012,0.01,-0.15,0.71,-0.0,-0.0217,-0.0064,0.0017,0.679,0.431,2.429,,,,,,
7.431,,-0.0044,-0.0031,0.005,-0.16,0.27,0.55,-0.0,-0.0372,-0.0091,0.0346,0.679,0.431,,,,,,,
7.516,,-0.0126,-0.0054,0.0,-0.22,0.22,0.33,-0.0,-0.0728,-0.0207,0.0602,0.677,0.44,,,,,,,
7.545,,-0.023,-0.0035,0.0,-0.34,0.07,0.22,-0.0,-0.1092,-0.0041,0.0804,0.677,0.44,,1.387,,,,,
7.587,,-0.0224,0.0016,0.006,-0.58,-0.52,-0.92,-0.0,-0.0784,0.0208,0.1253,0.672,0.441,,1.387,,,,,
7.647,,-0.0231,-0.0081,0.023,-0.76,0.49,-1.42,-0.0,-0.0521,-0.0322,0.1426,0.672,0.441,,1.388,,,,,
7.692,,-0.0212,-0.0048,0.039,-1.05,-0.08,-1.9,-0.0,-0.0148,-0.0108,0.1795,0.667,0.464,,1.388,,,,,
7.731,,-0.0197,-0.0068,0.055,-1.29,-0.18,-1.52,-0.0,0.0112,-0.0176,0.213,0.667,0.464,,1.388,,,,,
7.781,,-0.0223,-0.0034,0.075,-1.49,-0.19,-1.2,-0.0,0.0073,0.0037,0.2252,0.66,,,1.388,,,,,
7.844,,-0.016,-0.0016,0.087,-1.66,-0.36,-1.14,-0.0,0.048,0.0121,0.2443,0.66,,,1.396,,,,,
7.899,,-0.0112,-0.0044,0.102,-1.77,0.02,-0.73,-0.0,0.0667,-0.0027,0.243,0.647,,,1.396,,,,,
7.942,,-0.0057,-0.0065,0.114,-1.85,0.13,-0.27,-0.0,0.0809,-0.0129,0.2393,0.647,,,1.398,,,,,
7.983,,0.0005,-0.0074,0.123,-1.95,-0.03,0.67,-0.0,0.0898,-0.0153,0.2366,0.642,,,1.398,,,,,
8.031,,0.0064,-0.0093,0.132,-2.07,-0.14,1.03,-0.0,0.0903,-0.0195,0.2246,0.642,,2.437,1.403,,,,,
8.081,,0.0103,-0.0108,0.141,-2.17,-0.2,1.36,-0.0,0.0786,-0.0201,0.2227,0.629,,2.437,1.403,,,,,
8.143,,0.0143,-0.012,0.146,-2.21,-0.26,1.58,-0.0,0.0678,-0.0189,0.2267,0.629,,,1.383,,,,,
8.187,,0.0173,-0.0131,0.159,-2.21,-0.22,1.51,-0.0,0.055,-0.017,0.2222,0.625,,,1.383,,,,,
8.24,,0.019,-0.0141,0.173,-2.11,-0.3,1.55,-0.0,0.0383,-0.0153,0.2424,0.625,,2.409,1.402,,,,,
8.316,,0.0197,-0.0181,0.181,-2.04,-0.25,1.3,-0.0,0.0219,-0.0264,0.2498,0.622,,2.409,1.402,,,,,
8.336,,0.0205,-0.0195,0.195,-1.93,-0.3,1.03,-0.0,0.0118,-0.0244,0.2378,0.622,,,1.397,,,,,
8.381,,0.0198,-0.0206,0.204,-1.73,-0.43,0.87,-0.0,-0.0007,-0.0209,0.2452,0.623,,,1.397,,,,,
8.447,,0.0182,-0.0248,0.218,-1.58,-0.38,0.63,-0.0,-0.0122,-0.029,0.2367,0.623,,2.379,1.397,,,,,
8.523,,0.0167,-0.0257,0.236,-1.37,-0.39,0.38,-0.0,-0.0197,-0.0239,0.2327,0.621,,2.379,1.397,,,,,
8.537,,0.0159,-0.0247,0.243,-1.24,-0.57,0.03,-0.0,-0.0207,-0.0133,0.2357,0.621,,,1.395,,,,,
8.618,,0.012,-0.0276,0.252,-1.16,-0.64,-0.08,-0.0,-0.0295,-0.0156,0.2123,0.626,,,1.395,,,,,
8.635,,0.0108,-0.0265,0.257,-1.02,-0.45,-0.36,-0.0,-0.027,-0.0059,0.1994,0.626,,,1.403,,,,,
8.719,,0.01,-0.0262,0.269,-0.98,-0.51,-0.54,-0.0,-0.0221,-0.0006,0.176,0.627,,,1.403,,,,,
8.75,,0.0125,-0.019,0.282,-0.89,-0.47,-0.59,-0.0,-0.0077,0.0231,0.1731,0.627,,2.368,1.399,,,,,
8.782,,0.0148,-0.0129,0.291,-0.79,-0.27,-0.6,-0.0,0.0043,0.0396,0.1683,0.635,,2.368,1.399,,,,,
8.85,,0.0167,-0.0105,0.299,-0.66,-0.04,-0.49,-0.0,0.0127,0.0422,0.1512,0.635,,2.368,1.406,,,,,
8.881,,0.0184,-0.0043,0.307,-0.53,0.28,-0.25,-0.0,0.0186,0.0517,0.138,0.639,,2.368,1.406,,,,,
8.931,,0.0231,-0.001,0.31,-0.37,0.48,0.04,-0.0,0.0288,0.0507,0.1243,0.639,,2.366,1.417,,,,,
9.001,,0.0257,0.0035,0.317,-0.22,0.77,0.17,-0.0,0.0308,0.0505,0.1004,0.647,,2.366,1.417,,,,,
9.048,,0.0275,0.0053,0.324,-0.04,0.92,0.49,-0.0,0.0292,0.0422,0.0932,0.647,,2.351,1.413,,,,,
9.082,,0.0307,0.0074,0.325,0.17,0.97,0.77,-0.0,0.028,0.0345,0.087,0.657,,2.351,1.413,,,,,
9.145,,0.0309,0.0078,0.329,0.33,0.84,0.81,-0.0,0.0192,0.0245,0.0639,0.657,,2.337,1.424,,,,,
9.18,,0.0339,0.0102,0.333,0.48,0.7,0.88,-0.0,0.017,0.0206,0.056,0.667,,2.337,1.424,,,,,
9.231,,0.0346,0.0101,0.334,0.64,0.63,0.83,-0.0,0.0097,0.0129,0.0505,0.667,,2.34,1.429,,,,,
9.318,,0.0349,0.0107,0.339,0.74,0.47,0.65,-0.0,0.0036,0.008,0.0388,0.668,,2.34,1.429,,,,,
9.357,,0.0369,0.0099,0.342,0.85,0.28,0.46,-0.0,0.0025,0.0028,0.0391,0.668,,2.335,1.423,,,,,
9.383,,0.034,0.0103,0.339,0.91,0.29,0.2,-0.0,-0.0063,0.0008,0.0343,0.677,,2.335,1.423,,,,,
9.449,,0.0315,0.0076,0.34,0.96,0.13,0.18,-0.0,-0.0118,-0.0061,0.0163,0.677,,2.339,1.427,,,,,
9.48,,0.0298,0.0062,0.343,0.97,-0.02,0.0,-0.0,-0.0151,-0.009,0.0134,0.677,,2.339,1.427,,,,,
9.531,,0.0279,0.0053,0.343,1.0,-0.08,-0.1,-0.0,-0.0165,-0.0092,0.0156,0.677,,2.345,1.425,,,,,
9.617,,0.0301,0.0064,0.345,1.12,-0.18,-0.17,-0.0,-0.0101,-0.0055,0.0086,0.679,,2.345,1.425,,,,,
